Symbol,Name,Market Capitalization Performance,Market Capitalization Performance % 1Y,P/E,"P/E/Growth, Trading 12M",P/S,P/B,P/CF,P/FCF,P/Cash,EV,EV/Revenue TTM,EV/EBIT TTM,EV/EBITDA TTM
1JANATAMF,First Janata Bank Mutual Fund Units,,,,,,,,,,,,,
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,,,,,,,,,,,,,
AAMRANET,aamra networks ltd,1645744510.0,-31.932767729079703,,,,,,,,,,,
AAMRATECH,Aamra Technologies Limited,977082418.0,-21.568628423426716,,,,,,,,,,,
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,,,,,,,,,,,,,
ABBANK,AB Bank PLC,5822015961.0,-12.000001267098325,,,,,,,,28629873998.0,,,
ACFL,Aman Cotton Fibrous PLC,1815000046.0,0.571430748227302,108.8929219600726,,0.8343801025811531,0.5419673958436521,3.81102280123191,3.827038913500486,1.7512738377570065,2258758828.0,1.0441830715229776,25.62153114465721,16.9481505147453
ACI,Advanced Chemical Industries PLC,18316021599.0,27.43202048160877,158.65786077582936,,0.12290013282118356,2.3041985253349933,,,2.6268850308282015,92623562599.0,0.6189340621987711,8.232479196251113,6.961128136271846
ACIFORMULA,ACI Formulations PLC,6662250000.0,9.047999808750513,19.188372662692903,,1.2490213853719982,1.8226567872636363,,,36.31465341029876,10887668000.0,2.05577175643695,16.054967940917216,
ACMELAB,ACME Laboratories Ltd.,16547252281.0,4.986529285302344,6.4563535637915805,0.8964438740648006,0.4263914636591016,0.6103588988376175,3.8421497743337247,9.796691615394575,5.7299053223886345,38289236797.0,0.9853812560002482,5.611225023936294,
ACMEPL,ACME Pesticides Ltd,2322000103.0,24.999996527777874,,,,,,,,,,,
ACTIVEFINE,Active Fine Chemicals Ltd.,1775530748.0,-30.612244321658093,,,,,,,,,,,
ADNTEL,ADN Telecom Ltd.,3814448219.0,-34.977061059265736,25.754070452660525,,1.9807105244350254,1.7834223936188545,10.056702521760053,22.32036452934991,13.626757464267879,4055888423.0,2.1204579846182328,17.640166297935295,9.978192088335605
ADVENT,Advent Pharma Ltd.,1266605248.0,-21.42856899531685,22.39420385312037,,2.4162952447108266,0.8175390991079806,19.394536088673306,219.12408767003848,367.2429535073937,1338951252.0,2.5924334922840764,16.131810630949047,
AFCAGRO,AFC Agro Biotech Ltd.,864121513.0,-33.6538428501458,,,,,,,,,,,
AFTABAUTO,Aftab Automobiles Ltd.,3124131760.0,-20.172910226740424,,-0.7112177094678106,3.810980485043606,0.6426860804182671,,,11.707069774181429,25702383636.0,31.566407047631273,438.6148638764702,202.36473653019493
AGNISYSL,Agni Systems PLC,1545446965.0,-25.64102636982274,46.63893146485658,,2.200815946197295,1.2332976468333492,14.034118305662378,78.27738699026148,29.667015982269593,1546419209.0,2.2443479714157566,13.959215558518753,8.975936436718229
AGRANINS,Agrani Insurance PLC,752790809.0,-5.924997964575093,21.203205843562948,,3.2279718284658308,1.2047699667564191,34.897218284956885,36.06409734934264,,853787482.0,3.6092390535824332,,
AIBL1STIMF,AIBL 1st ISLAMIC Mutual Fund 2010- Units,,,,,,,,,,,,,
AIL,Alif Industries Ltd.,1547923287.0,-60.99865018686118,,,,,,,,,,,
AL-HAJTEX,Alhaj Textile Mills Limited,2751641061.0,-13.807528775121352,,,,,,,,,,,
ALARABANK,Al-Arafah Islami Bank PLC,20039436401.0,-23.636367102554477,41.517537580529705,,0.39934135113407987,0.834205893520809,0.4778668803466325,0.490960748419057,,62427064637.0,1.2440324458516492,,
ALIF,Alif Manufacturing Company Ltd.,1429598511.0,-30.55555368537231,,,,,,,,,,,
ALLTEX,Alltex Industries Limited,805939200.0,,,,1.4066683149464867,0.5406316605163558,11.239247893116563,48.39722829902135,73.08117519042437,3861479200.0000005,6.693258758040194,24.133373181893806,16.7536548241718
AMANFEED,Aman Feed PLC,3012319153.0,-14.869888691935179,144.745122718691,,0.3395173309073078,0.8194685781899507,32.497628636516815,34.09986352443837,17.540009211721447,8449926468.0,0.948265049565006,16.029286364270128,14.996797699709035
AMBEEPHA,Ambee Pharmaceuticals PLC,2244960089.0,0.3902602994522381,283.22796308407817,,10.030395866976608,63.93494793341251,92.40539572828052,356.2865299390763,18.078506406911348,2141641089.0,11.666616662133338,385.60753068992466,
AMCLPRAN,Agricultural Marketing Co. Ltd.,1661599976.0,0.8329234806386265,42.62261440591011,,0.4353207739216663,2.229276290192311,7.267549267136807,8.003360872100455,35.611564757067235,2514104976.0,0.6670173841252025,9.188841805452345,8.323495727533368
ANLIMAYARN,Anlima Yarn Dyeing Ltd.,,,,,,,,,,,,,
ANWARGALV,Anwar Galvanizing Ltd.,2894941055.0,27.677331122728077,,-0.02601028965858076,4.548248491278845,21.795801296838814,,,6.2907466640544145,3089926060.0,4.9265098684316,,
AOL,Associated Oxygen Ltd,1789446478.0,-8.333331449187918,,,,,,,,,,,
APEXFOODS,Apex Foods Limited,1295015014.0,3.792603826638819,32.24066213319326,0.8005496011834093,0.5104560389979743,1.5166578924011698,,,3.045847206085038,1210583014.0,0.47801742041539536,16.39931072076971,13.553716777757352
