Symbol,Name,Market Capitalization Performance,Market Capitalization Performance % 1Y,P/E,"P/E/Growth, Trading 12M",P/S,P/B,P/CF,P/FCF,P/Cash,EV,EV/Revenue TTM,EV/EBIT TTM,EV/EBITDA TTM
1JANATAMF,First Janata Bank Mutual Fund Units,,,,,,,,,,,,,
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,,,,,,,,,,,,,
AAMRANET,aamra networks ltd,1868895990.0,,26.345221821796944,,1.983791335088953,0.5763840762480006,30.742390505816793,,98.97400660039558,2291562604.0,2.432442187927228,15.127963654797684,7.479471114820372
AAMRATECH,Aamra Technologies Limited,860608420.0,,,,3.0880340878376367,0.6922127038941563,2.869992457137363,2.869992457137363,81.3556103426441,1343703799.0,4.821473210771043,,23.884772500718125
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,,,,,,,,,,,,,
ABBANK,AB Bank PLC,4657612598.0,-39.36170169780794,,,2.0332740758254912,,,,,14363911298.0,6.270544672442849,,
ACFL,Aman Cotton Fibrous Ltd.,1905750010.0,0.5263177943727885,,,0.785150909581399,0.575328369412086,3.286838651101343,3.289302501831688,1.4978063617067587,2081811919.0,0.8576867517689478,12.726476519271747,
ACI,Advanced Chemical Industries PLC,15651873538.0,34.054578603530786,,-0.18505005482233317,0.11773182219640817,2.6750675212377257,,,1.7974285261987122,85770671538.00002,0.6435096734848348,10.204562340937544,8.378659827178293
ACIFORMULA,ACI Formulations PLC,6544125000.0,2.4164955341170726,15.78809164314318,0.2883849122715688,1.3069193925959324,1.9089632239491674,13.93455983633358,17.01261930672636,29.804014565037793,10206813000.0,2.0383904412431373,13.23289365319242,
ACMELAB,ACME Laboratories Ltd.,16356812043.0,-10.25929964439103,6.982231848838643,,0.47074897901467794,0.6482201574725397,7.041265984769054,,10.729502022388814,39931553646.0,1.1492299836526867,6.403885967050737,
ACMEPL,ACME Pesticides Ltd,,,,,,,,,,,,,
ACTIVEFINE,Active Fine Chemicals Ltd.,1991473697.0,-26.05041620690698,,,,,,,,,,,
ADNTEL,ADN Telecom Ltd.,4842412330.0,,29.007346016198905,,2.6765968382300573,2.3744845903659453,11.143689987289756,55.055055096214616,22.818833403848554,5108994702.0,2.8239491653070847,16.686668595428507,10.532714279573657
ADVENT,Advent Pharma Ltd.,1387677230.0,,29.653721063707668,,2.89728305709066,0.954260155944579,16.500395119327866,111.90028720061952,400.10813604965523,1458591050.0,3.045340510754591,15.208369283910383,9.126934753404491
AFCAGRO,AFC Agro Biotech Ltd.,887164732.0,-34.166665858403604,,,,,,,,,,,
AFTABAUTO,Aftab Automobiles Ltd.,3588529678.0,3.768113725351045,,,4.886121301380228,0.7950107545549318,404.3485282872028,,12.490400781049432,23422500062.0,31.891939570283004,439.39278088308896,174.29171087302717
AGNISYSL,Agni Systems PLC,1893716799.0,-21.301772226264344,20.60233742882829,0.7732846875118882,2.485717972658073,1.5964694223857523,19.52759740096097,71.18173736220614,94.8738464429427,1929453135.0,2.5326262159319604,14.377199785488012,9.75635440045784
AGRANINS,Agrani Insuarnce Co. Ltd.,954495541.0,0.09059679383998445,17.34549659514326,,3.2906750300949605,1.4015627944255178,,,,1056674473.0,3.8615191255061307,,
AIBL1STIMF,AIBL 1st ISLAMIC Mutual Fund 2010- Units,,,,,,,,,,,,,
AIL,Alif Industries Ltd.,2633416719.4,,20.663142719846228,0.9879888014355136,2.8482441840312878,2.3385471639781743,,,265.64551146888454,2623173613.4,2.837165354821592,18.644803770564256,17.67482967894648
AL-HAJTEX,Alhaj Textile Mills Limited,,,,,,,,,,,,,
ALARABANK,Al-Arafah Islami Bank PLC,19463590515.0,-26.923074102425737,33.46613545816733,,0.38256331828045054,0.7832160529454053,0.6974142797521568,0.7334862044509367,,65995164102.0,1.297156846941955,,
ALIF,Alif Manufacturing Company Ltd.,1377613160.0,-34.482759345000474,19.73448152134912,,1.0153081242326036,0.36070375269626054,3.6150908811864344,3.6880608048715477,63.31067035595459,1359536985.0,1.0019858472844434,14.342518994749167,8.671938396276584
ALLTEX,Alltex Industries Limited,738777600.0,,,,,0.6977873063387403,,,44.7406823842901,4123752600.0,,,
AMANFEED,Aman Feed Ltd.,3339745148.0,-4.676256365536362,58.64129232131002,,0.2979276234186565,0.931289136108083,20.970360380430975,21.182775643390276,25.346871254028322,8608041540.0,0.7678949155466329,16.80418626023117,
AMBEEPHA,Ambee Pharmaceuticals PLC,2365344059.0,-8.104826054781665,195.033096814134,,8.38002386175998,72.54559673646668,,,14.151998790575124,2227201059.0,9.46872743382295,154.21266957015453,95.01601555784127
AMCLPRAN,Agricultural Marketing Co. Ltd.,1833600000.0,,42.94743970804018,6.805965470340705,0.5160330790982596,2.464614483771761,,,102.16479275046149,2800208000.0,0.7880671664242906,11.516777279152073,10.257198461681037
ANLIMAYARN,Anlima Yarn Dyeing Ltd.,,,,,,,,,,,,,
ANWARGALV,Anwar Galvanizing Ltd.,2206675530.0,-37.165351925470915,,,3.882285518629364,37.50948975106884,,,252.62821274863052,2620516645.0,4.610371393942101,,
AOL,Associated Oxygen Ltd,1734555584.0,-23.00469387758235,,,,,,,,,,,
