Symbol,Name,Market Capitalization Performance,Market Capitalization Performance % 1Y,P/E,"P/E/Growth, Trading 12M",P/S,P/B,P/CF,P/FCF,P/Cash,EV,EV/Revenue TTM,EV/EBIT TTM,EV/EBITDA TTM
1JANATAMF,First Janata Bank Mutual Fund Units,,,,,,,,,,,,,
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,,,,,,,,,,,,,
AAMRANET,aamra networks ltd,1850300010.0,,25.475332422020628,,1.964052117824386,0.5573525265605667,29.72731157402096,,95.70599694849574,2272966624.0,2.4127029732102074,15.005200563327135,7.418775371654117
AAMRATECH,Aamra Technologies Limited,867079160.0,,,,3.11125238924995,0.6631688142202756,2.7495731932015293,2.7495731932015293,77.94208823036531,1350174539.0,4.844691497112931,,23.99979201091547
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,,,,,,,,,,,,,
ABBANK,AB Bank PLC,4926321198.0,-39.36170169780794,,,2.150578349430808,,,,,14632619898.0,6.387849022575127,,
ACFL,Aman Cotton Fibrous Ltd.,1895666638.0,0.5263177943727885,,,0.7809966719645662,0.5663854413901365,3.235747894866607,3.238173447399071,1.474524397535151,2071728547.0,0.8535324982080823,12.664835121303998,
ACI,Advanced Chemical Industries PLC,15651873538.0,34.054578603530786,,-0.18505005482233317,0.11773182219640817,2.636320025108377,,,1.771393349774664,85770671538.00002,0.6435096734848348,10.204562340937544,8.378659827178293
ACIFORMULA,ACI Formulations PLC,6544125000.0,2.4164955341170726,15.241033720650345,0.2883849122715688,1.3069193925959324,1.8428175820936867,13.451726855171641,16.423131458260446,28.771304427649095,10206813000.0,2.0383904412431373,13.23289365319242,
ACMELAB,ACME Laboratories Ltd.,16377971890.0,-10.25929964439103,6.788525542817898,,0.47135796863824164,0.6302367483118891,6.845921909529559,,10.431836140304886,39952713493.0,1.1498389639803115,6.407279404943726,
ACMEPL,ACME Pesticides Ltd,,,,,,,,,,,,,
ACTIVEFINE,Active Fine Chemicals Ltd.,1991473697.0,-26.05041620690698,,,,,,,,,,,
ADNTEL,ADN Telecom Ltd.,4719574100.0,,28.517611602938405,,2.6086991881280928,2.3343958894896373,10.955549766725124,54.12555416601879,22.433580372355006,4986156472.0,2.7560514794980735,16.285462300566504,10.279470724889197
ADVENT,Advent Pharma Ltd.,1387677230.0,,29.27109240482112,,2.89728305709066,0.9419471216743264,16.287486795207506,110.45641252706315,394.9454504232081,1458591050.0,3.045340510754591,15.208369283910383,9.126934753404491
AFCAGRO,AFC Agro Biotech Ltd.,887164732.0,-34.166665858403604,,,,,,,,,,,
AFTABAUTO,Aftab Automobiles Ltd.,3482984688.0,3.768113725351045,,,4.742411851339632,0.7178049857398858,365.08108590760565,,11.277422227509199,23316955072.0,31.74823012705038,437.41281689369333,173.50632857683834
AGNISYSL,Agni Systems PLC,1871949856.0,-21.301772226264344,19.628408750374586,0.7643963577703721,2.4571465017079803,1.5209999587820622,18.60447461473372,67.81678250508365,90.38890097473086,1907686192.0,2.5040546328846753,14.21500476631211,9.646289011322297
AGRANINS,Agrani Insuarnce Co. Ltd.,929282423.0,0.09059679383998445,17.0242836952332,,3.203751538733962,1.375607927862082,,,,1031461355.0,3.769380117837832,,
AIBL1STIMF,AIBL 1st ISLAMIC Mutual Fund 2010- Units,,,,,,,,,,,,,
AIL,Alif Industries Ltd.,2589607568.8,,20.182604517059108,0.9715527585280835,2.800861193908771,2.28416234621124,,,259.4677088765849,2579364462.8,2.7897823666459143,18.333420257052396,17.379645528237262
AL-HAJTEX,Alhaj Textile Mills Limited,,,,,,,,,,,,,
ALARABANK,Al-Arafah Islami Bank PLC,19809099365.0,-26.923074102425737,33.66533864541832,,0.389354383101997,0.7878780532605564,0.7015655552268718,0.7378521937631446,,66340672952.0,1.3039479380249903,,
ALIF,Alif Manufacturing Company Ltd.,1403605835.0,-34.482759345000474,19.3756727664155,,1.0344648812935962,0.35414550264723765,3.549361956073954,3.621005153873883,62.159567258573595,1385529660.0,1.0211425842988942,14.6167303174458,8.837735192422176
ALLTEX,Alltex Industries Limited,738777600.0,,,,,0.6674487278022733,,,42.79543532410357,4123752600.0,,,
AMANFEED,Aman Feed Ltd.,3287357038.0,-4.676256365536362,57.313564947997335,,0.293254248933658,0.9102033443471452,20.495559768043854,20.703165628822948,24.772979829408808,8555653430.0,0.7632215455219691,16.701916823661808,
AMBEEPHA,Ambee Pharmaceuticals PLC,2361024059.0,-8.104826054781665,199.53331111005286,,8.364718813917975,74.21952150550491,,,14.4785435069002,2222881059.0,9.450361376412543,153.91355031019776,94.83171733943338
AMCLPRAN,Agricultural Marketing Co. Ltd.,1820000000.0,,40.539523684111515,6.755484923658423,0.5122056086162916,2.3264319809584513,,,96.43676232029982,2786608000.0,0.7842396959423227,11.460842801785939,10.207381484128348
ANLIMAYARN,Anlima Yarn Dyeing Ltd.,,,,,,,,,,,,,
ANWARGALV,Anwar Galvanizing Ltd.,2188563328.0,-37.165351925470915,,,3.8504199740168112,36.760298877212605,,,247.58237627562193,2602404443.0,4.578505930259041,,
AOL,Associated Oxygen Ltd,1712599206.0,-23.00469387758235,,,,,,,,,,,
