Symbol,Name,Market Capitalization Performance,Market Capitalization Performance % 1Y,P/E,"P/E/Growth, Trading 12M",P/S,P/B,P/CF,P/FCF,P/Cash,EV,EV/Revenue TTM,EV/EBIT TTM,EV/EBITDA TTM
1JANATAMF,First Janata Bank Mutual Fund Units,,,,,,,,,,,,,
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,,,,,,,,,,,,,
AAMRANET,aamra networks ltd,1952577900.0,,26.096681993289426,,2.072617812779503,0.5709464906230195,30.45236795387513,,98.04028955699563,2375244514.0,2.521268654153821,15.680397566415161,7.752601959068517
AAMRATECH,Aamra Technologies Limited,873549900.0,,,,3.0880340878376367,0.6341249245463949,2.6291539292656956,2.6291539292656956,74.52856611808654,1356645279.0,4.867909783454819,,24.11481152111282
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,,,,,,,,,,,,,
ABBANK,AB Bank PLC,5105459979.0,-39.36170169780794,,,2.2287811985010193,,,,,14811758679.0,6.466051797955942,,
ACFL,Aman Cotton Fibrous Ltd.,1925916754.0,0.5263177943727885,,,0.7934593848150646,0.569366417397453,3.2527781469448525,3.2552164655432767,1.4822850522590203,2101978663.0,0.8659952588906787,12.849759315207246,
ACI,Advanced Chemical Industries PLC,15713218797.0,34.054578603530786,,-0.18587894644527758,0.1182591763831782,2.704873287491071,,,1.8174555849864416,85832016797.00002,0.6439699271692361,10.211860890763042,8.384652447358997
ACIFORMULA,ACI Formulations PLC,6695324856.0,2.4164955341170726,15.503621523446903,0.3000452408543904,1.3597623427658763,1.8745674901843172,13.683486686129367,16.706085625524082,29.267005293595663,10358012856.0,2.0685863840107515,13.428920720096263,
ACMELAB,ACME Laboratories Ltd.,16716534285.999998,-10.25929964439103,7.035060841389755,,0.4847557403566412,0.6531247236072627,7.094541641652554,,10.810683626593523,40291275889.0,1.1595827886326104,6.461575188071429,
ACMEPL,ACME Pesticides Ltd,,,,,,,,,,,,,
ACTIVEFINE,Active Fine Chemicals Ltd.,2087448238.9999998,-26.05041620690698,,,,,,,,,,,
ADNTEL,ADN Telecom Ltd.,4900598860.0,,28.932002260312675,,2.7587887304587504,2.3683170979234363,11.114745337972119,54.91205495310756,22.759563706695698,5167181232.0,2.85611122700609,16.876713682468402,10.652671752845244
ADVENT,Advent Pharma Ltd.,1434243580.0,,30.036349722594217,,3.013952173483572,0.9665731902148316,16.713303443448225,113.34416187417588,405.27082167610234,1505157400.0,3.142564741009519,15.693905135103094,9.41831734357889
AFCAGRO,AFC Agro Biotech Ltd.,898686396.0,-34.166665858403604,,,,,,,,,,,
AFTABAUTO,Aftab Automobiles Ltd.,3704629007.0,3.768113725351045,,,5.144798311453298,0.740758052144359,376.7551903988372,,11.638037473156295,23538599391.0,32.050019739983824,441.5707382699152,175.1556302082415
AGNISYSL,Agni Systems PLC,1915483603.0,-21.301772226264344,19.928079112975727,0.7880985704144147,2.5333370909082276,1.5442213321985823,18.888512395111338,68.85215323035212,91.76888419571912,1951219939.0,2.56119761652597,14.539393768914078,9.866419086734505
AGRANINS,Agrani Insuarnce Co. Ltd.,958097424.0,0.09059679383998445,17.34549659514326,,3.36518087983296,1.4015627944255178,,,,1060276356.0,3.874681873776984,,
AIBL1STIMF,AIBL 1st ISLAMIC Mutual Fund 2010- Units,,,,,,,,,,,,,
AIL,Alif Industries Ltd.,2652887453.0,,20.478320334158873,1.0245133412298024,2.9535397176368807,2.317629926375507,,,263.2694335487693,2642644347.0,2.858224460677448,18.783196443236193,17.806022634817246
AL-HAJTEX,Alhaj Textile Mills Limited,,,,,,,,,,,,,
ALARABANK,Al-Arafah Islami Bank PLC,19809099365.0,-26.923074102425737,34.26294820717131,,0.38709069482814823,0.80186405420601,0.7140193816510175,0.7509501616997685,,66340672952.0,1.3039479380249903,,
ALIF,Alif Manufacturing Company Ltd.,1455591186.0,-34.482759345000474,20.09329027628274,,1.0919351524765737,0.3672620027452834,3.680819806298915,3.755116455869212,64.46177345333557,1437515011.0,1.0594560590648008,15.165152973388626,9.169328791091958
ALLTEX,Alltex Industries Limited,761164800.0,,,,,0.6876744468265846,,,44.09226669756126,4146139800.0,,,
AMANFEED,Aman Feed Ltd.,3379036167.0,-4.676256365536362,57.313564947997335,,0.3096110596311528,0.9102033443471452,20.495559768043854,20.703165628822948,24.772979829408808,8647332559.0,0.7713999374005058,16.880888213696682,
AMBEEPHA,Ambee Pharmaceuticals PLC,2383776130.0,-8.104826054781665,197.08081337206536,,8.480016840994423,73.30727679010313,,,14.300585275252143,2245633130.0,9.547089580623577,155.48891666205063,95.80235765202363
AMCLPRAN,Agricultural Marketing Co. Ltd.,1842400000.0,,43.32367658677904,6.915834895472732,0.5243634560296014,2.4862054998363403,,,103.05979750517425,2809008000.0,0.7905437649714463,11.552970176271335,10.289432976568072
ANLIMAYARN,Anlima Yarn Dyeing Ltd.,,,,,,,,,,,,,
ANWARGALV,Anwar Galvanizing Ltd.,2351573608.0,-37.165351925470915,,,4.238117433469538,39.10776361529548,,,263.39266389104887,2765414723.0,4.865295916220184,,
AOL,Associated Oxygen Ltd,1778468446.0,-23.00469387758235,,,,,,,,,,,
