Symbol,Name,Market Capitalization Performance,Market Capitalization Performance % 1Y,P/E,"P/E/Growth, Trading 12M",P/S,P/B,P/CF,P/FCF,P/Cash,EV,EV/Revenue TTM,EV/EBIT TTM,EV/EBITDA TTM
1JANATAMF,First Janata Bank Mutual Fund Units,,,,,,,,,,,,,
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,,,,,,,,,,,,,
AAMRANET,aamra networks ltd,2026962006.0,19.76743878635846,,,,,,,,,,,
AAMRATECH,Aamra Technologies Limited,1164733978.0,43.22033334589618,,,,,,,,,,,
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,,,,,,,,,,,,,
ABBANK,AB Bank PLC,4388904425.0,-21.87500116551457,,-0.0009152419862367441,,,,,,52127273432.0,,,
ACFL,Aman Cotton Fibrous PLC,2409916689.0,53.84615009535937,104.60992907801419,,1.3323823707788136,0.7109384508048667,5.949641398635404,5.978267658307108,2.412789921398949,2824042657.0,1.574518114008937,56.928367033248364,30.054053452625407
ACI,Advanced Chemical Industries PLC,17798966979.0,6.938554360183227,154.25491535716998,,0.11931994748112044,2.2402542600386153,,,2.5539858290157444,92106507979.0,0.6154789725071693,8.186522840405635,6.922268872362359
ACIFORMULA,ACI Formulations PLC,7224524712.0,21.766553780584555,20.58070826578055,,1.3198938555653,1.8900865452909525,,,53.84615384615385,11323146712.000002,2.030190893335404,17.352777599964647,16.09772778178048
ACMELAB,ACME Laboratories Ltd.,17880343636.0,13.342510295470962,6.858068152052262,0.6211497373261714,0.4517870876209469,0.6574080182321157,3.1940589387705667,5.771762881904673,7.058222298071648,39046557384.0,0.9750599010150984,5.822076775727601,
ACMEPL,ACME Pesticides Ltd,3145499897.0,88.61788942844618,,,,,,,,,,,
ACTIVEFINE,Active Fine Chemicals Ltd.,1751537112.0,-16.666662895828853,,,,,,,,,,,
ADNTEL,ADN Telecom Ltd.,4506220835.0,-4.993063189268315,30.089845736565522,,2.279862589224763,2.1081548775280785,11.739042471940932,26.115460604001083,16.569301429519747,4739416352.0,2.3116150690095174,19.91095912314445,11.064099283431975
ADVENT,Advent Pharma Ltd.,1480810470.0,15.827343994727636,31.670625494853525,,3.2920181724695983,0.9567272275001674,36.882240032362596,,1661.5434925866746,1557563178.0,3.3985255400606436,15.174151056516475,
AFCAGRO,AFC Agro Biotech Ltd.,910208005.0,3.7500024383506463,,,,,,,,,,,
AFTABAUTO,Aftab Automobiles Ltd.,3282449246.0,0.0,,-0.42692998238223334,4.026692015363977,0.6916770673592777,23.6044728314665,24.85192547511337,13.005810504328002,26170208375.0,31.200961111426945,312.20878590521573,175.72060401344814
AGNISYSL,Agni Systems PLC,2314542692.0,10.5839403664937,58.56353591160221,,3.308571396359747,1.8152176891251335,18.31437517062418,62.54181216423871,56.445111694215036,2320282998.0,3.358895042447969,20.64769248799532,13.55749434072863
AGRANINS,Agrani Insurance PLC,1037338522.0,6.784427109325838,66.36060100166945,,6.136076540948124,1.706497462255818,48.512110228301935,52.28744243629407,,1128056366.0,6.100746863921215,,
AIBL1STIMF,AIBL 1st ISLAMIC Mutual Fund 2010- Units,,,,,,,,,,,,,
AIL,Alif Industries Ltd.,1801042862.0,-31.30081560494205,,,,,,,,,,,
AL-HAJTEX,Alhaj Textile Mills Limited,2265532611.0,-19.014086452354228,,,,,,,,,,,
ALARABANK,Al-Arafah Islami Bank PLC,18427068359.0,-8.284021597954379,19.285714285714285,0.30274205859902525,1.207043087351215,0.765100461941211,,,,63760946916.00001,1.2465798438514049,,
ALIF,Alif Manufacturing Company Ltd.,1481583862.0,-8.474576137456102,,,,,,,,,,,
ALLTEX,Alltex Industries Limited,1013020800.0,,,,1.5584440254960406,0.6740164415077298,8.210349656313285,,70.72123552123553,4080924800.0,6.278146384613864,24.701771308833035,17.383872759463554
AMANFEED,Aman Feed PLC,4492284550.0,38.7755101850013,231.2414733969986,,0.4884934454838739,1.2030085860745545,35.686699264546704,37.26588409284625,29.652131322972615,10016720585.0,1.0988343551663529,19.113518240647835,17.893306518050487
AMBEEPHA,Ambee Pharmaceuticals PLC,2190816122.0,-7.382466753649458,334.3466365570851,,11.534653038493135,61.13349875930521,,,18.88147474479108,2093205122.0,13.280745225889271,480.3198580063057,
AMCLPRAN,Agricultural Marketing Co. Ltd.,1806400024.0,7.904948223641342,47.15025906735751,,0.4791232971494845,2.407417088026386,9.688180017414345,27.854820674643758,59.308501971518886,2731652024.0,0.7113033284804037,9.641268161917138,8.792658958419363
ANLIMAYARN,Anlima Yarn Dyeing Ltd.,,,,,,,,,,,,,
ANWARGALV,Anwar Galvanizing Ltd.,3537925729.0,85.4430309426794,,-0.6725933398435732,5.376213703405831,22.496245973841837,4957.5749786053775,,7.152790582259275,3683163091.0,5.601695179193533,,
AOL,Associated Oxygen Ltd,1932163201.0,26.896549094778223,,,,,,,,,,,
APEXFOODS,Apex Foods Limited,1677646070.0,42.9006045583943,42.23124948880831,0.6780926337316071,0.6174794636644818,1.969216155352721,41.262153170057985,47.28820182326625,4.124253860789784,1315416070.0,0.46442352177585455,15.925878255327671,13.483091503706113
