Symbol,Name,Market Capitalization Performance,Market Capitalization Performance % 1Y,P/E,"P/E/Growth, Trading 12M",P/S,P/B,P/CF,P/FCF,P/Cash,EV,EV/Revenue TTM,EV/EBIT TTM,EV/EBITDA TTM
1JANATAMF,First Janata Bank Mutual Fund Units,,,,,,,,,,,,,
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,,,,,,,,,,,,,
AAMRANET,aamra networks ltd,1534168545.0,-27.35425418069078,,,,,,,,,,,
AAMRATECH,Aamra Technologies Limited,860609007.0,-11.724136597675662,,,,,,,,,,,
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,,,,,,,,,,,,,
ABBANK,AB Bank PLC,5284599188.0,-18.57143129739366,,,,,,,,28092457225.0,,,
ACFL,Aman Cotton Fibrous PLC,1804916674.0,4.046247359964122,108.8929219600726,,0.8437027852915572,0.5419673958436521,3.81102280123191,3.827038913500486,1.7512738377570065,2248675456.0,1.0395217122774705,25.50715353756672,16.87249192550871
ACI,Advanced Chemical Industries PLC,18289730391.0,-1.9316463648749058,156.00091095422457,,0.12419134720612436,2.2656114686906275,,,2.5828941331827533,92597271391.0,0.6187583777000221,8.230142406164108,6.959152219317131
ACIFORMULA,ACI Formulations PLC,6619725288.0,0.5934740575164831,18.902588388993223,,1.253482176034041,1.7955108351129014,,,35.773796870145375,10845143288.0,2.047742387624435,15.992260950967049,
ACMELAB,ACME Laboratories Ltd.,16060569340.0,-1.326259921180467,6.225179778898788,0.8666768999579236,0.41223287099609185,0.5885046160147872,3.7045791941785535,9.445914933513441,5.524742471970628,37802553856.0,0.9728563720434582,5.5399024349868045,
ACMEPL,ACME Pesticides Ltd,3510000000.0,40.39735253359579,,,,,,,,,,,
ACTIVEFINE,Active Fine Chemicals Ltd.,1631568820.0,-26.881719874983403,,,,,,,,,,,
ADNTEL,ADN Telecom Ltd.,3963146999.0,-32.547171344253634,26.62708979003885,,2.115912608014208,1.843877390012714,10.397607691989208,23.07698705576855,14.088681446107467,4204587203.0,2.198199155594718,18.286897897509206,10.344016991635998
ADVENT,Advent Pharma Ltd.,1303858307.0,-13.496926122384961,22.888193643998026,,2.54251962316587,0.8355730498235978,19.822356737688157,223.95770725099518,375.34390101123324,1376204311.0,2.66456164310165,16.580638989945623,
AFCAGRO,AFC Agro Biotech Ltd.,794991803.0,-23.46938924714511,,,,,,,,,,,
AFTABAUTO,Aftab Automobiles Ltd.,2944705196.0,-13.622290158748187,,-0.6749310916378203,3.6165427051944423,0.6122887658038896,,,11.153357014591768,25522957072.0,31.346044141427946,435.55292382222353,200.95204228889037
AGNISYSL,Agni Systems PLC,1581725064.0,-26.785714295383077,47.295817823516536,,2.263997265226883,1.2506680362253682,14.231781943770299,79.37988539857501,30.084861277794516,1582697308.0,2.296999074961037,14.286690670730893,9.186506706910063
AGRANINS,Agrani Insurance PLC,756392693.0,-5.875516361462189,22.724967028507656,,3.1822929818365973,1.2912367107819995,37.401803329331784,38.65242969498924,,857389366.0,3.6244653958202244,,
AIBL1STIMF,AIBL 1st ISLAMIC Mutual Fund 2010- Units,,,,,,,,,,,,,
AIL,Alif Industries Ltd.,1401892785.0,-43.373491565376696,,,,,,,,,,,
AL-HAJTEX,Alhaj Textile Mills Limited,2519736111.0,-22.948539135327906,,,,,,,,,,,
ALARABANK,Al-Arafah Islami Bank PLC,17851222473.0,-29.777776927327324,36.74540682414698,,1.1817329630634008,0.7383201586333598,0.42293965272058287,0.43452847848583215,,60238850709.0,1.2004262128704006,,
ALIF,Alif Manufacturing Company Ltd.,1247649659.0,-27.94117711539928,,,,,,,,,,,
ALLTEX,Alltex Industries Limited,744374400.0,,,,1.290254385433674,0.5143509547968107,10.692895564978953,46.04458525670781,69.52861806311208,3799914400.0000005,6.586545989320117,23.74860708156918,16.48654593788823
AMANFEED,Aman Feed PLC,3221871840.0,-12.109376293329008,152.9263687853996,,0.3689127708127024,0.8657863673919913,34.334451124667765,36.0272471149501,18.53140103673179,8659479155.0,0.9717814067637413,16.4268022528457,15.36870854014896
AMBEEPHA,Ambee Pharmaceuticals PLC,2174688016.0,-0.8106710259422882,281.59290749218803,,9.92711102945169,63.565855867087485,91.87194572086902,354.22971225501493,17.974140430219748,2071369016.0,11.283808664119414,372.95487815856853,
AMCLPRAN,Agricultural Marketing Co. Ltd.,1672800049.0,3.676470588235294,43.48450646419044,,0.45081488240351986,2.274355541125425,7.41450982044434,8.165200620115968,36.331683062217365,2525305049.0,0.6699888763523717,9.229777128356108,8.360576024757824
ANLIMAYARN,Anlima Yarn Dyeing Ltd.,,,,,,,,,,,,,
ANWARGALV,Anwar Galvanizing Ltd.,2910034595.0,31.314631493587317,,-0.02724887488041794,4.7648317527683135,21.8867118340519,,,6.316985440546821,3105019600.0,4.950574675263763,,
AOL,Associated Oxygen Ltd,1767490205.0,3.267973825857619,,,,,,,,,,,
APEXFOODS,Apex Foods Limited,1354319936.0,8.737864061140092,33.546756768267585,0.8517537000681003,0.5431054107027411,1.5780988990506228,,,3.1692368771373602,1269887936.0,0.5014348858056509,17.202692093134655,14.217696122436138
