Symbol,Name,Market Capitalization Performance,Market Capitalization Performance % 1Y,P/E,"P/E/Growth, Trading 12M",P/S,P/B,P/CF,P/FCF,P/Cash,EV,EV/Revenue TTM,EV/EBIT TTM,EV/EBITDA TTM
1JANATAMF,First Janata Bank Mutual Fund Units,,,,,,,,,,,,,
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,,,,,,,,,,,,,
AAMRANET,aamra networks ltd,1943280121.0,13.978496378852828,,,,,,,,,,,
AAMRATECH,Aamra Technologies Limited,1423563751.0,51.937991944142084,,,,,,,,,,,
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,,,,,,,,,,,,,
ABBANK,AB Bank PLC,4388904425.0,-27.142858499004266,,-0.0009343095276166764,,,,,,52127273432.0,,,
ACFL,Aman Cotton Fibrous PLC,2409916689.0,26.881719855063764,105.0531914893617,,1.3436261038655546,0.7139509018675991,5.974851743544876,6.0035993009270525,2.423013607506572,2824042657.0,1.574518114008937,56.928367033248364,30.054053452625407
ACI,Advanced Chemical Industries PLC,17720093356.0,4.838711339950646,,,0.11653252000373251,2.33283478365085,,,2.7285195866852114,93925800356.0,0.6117700919484306,8.305257684501633,6.964802740399953
ACIFORMULA,ACI Formulations PLC,8046675144.0,28.34705310902568,23.005908914287243,,1.4783150051100438,2.1128115874118265,,,60.191306089743584,12145297144.000002,2.1775988853407777,18.612727149597475,17.266550741213067
ACMELAB,ACME Laboratories Ltd.,17499459930.0,7.979414186793628,6.540564996864656,0.602260973384089,0.43804853290966667,0.6269724618324808,3.046185839753411,5.504551637372049,6.731452747234997,38665673678.0,0.9655485777755545,5.765284722150445,
ACMEPL,ACME Pesticides Ltd,3510000000.0,55.33332824691358,,,,,,,,,,,
ACTIVEFINE,Active Fine Chemicals Ltd.,1655562456.0,-21.590909689918078,,,,,,,,,,,
ADNTEL,ADN Telecom Ltd.,4312265840.0,-11.139894836023114,28.182742837769116,,2.1348090911551374,1.9745394275439048,10.995018653296789,24.460255354451718,15.519134437507931,4545461357.0,2.217014963036033,19.096126728108082,10.611314138212148
ADVENT,Advent Pharma Ltd.,1527376838.0,1.2820500643030373,32.26444972288203,,3.3733025717898357,0.9746658630157955,37.5737820329694,,1692.697433072675,1604129546.0,3.5001310435748403,15.627811692672921,
AFCAGRO,AFC Agro Biotech Ltd.,841078295.0,-7.499998801166868,,,,,,,,,,,
AFTABAUTO,Aftab Automobiles Ltd.,3208567672.0,-14.364642680372354,,-0.40958595184795515,3.8631076522398162,0.663221998132472,22.633402746627688,23.82953613594731,12.47076133801071,26096326801.0,31.112877131192874,311.3273838090314,175.2245240960583
AGNISYSL,Agni Systems PLC,2372587734.0,25.75758044742709,57.8268876611418,,3.4766258164923056,1.792384762217899,18.084005671622617,61.75512270305332,55.73511028925635,2378328040.0,3.442922380484122,21.164222660694872,13.896653542041863
AGRANINS,Agrani Insurance PLC,1134589039.0,15.50387647867952,44.84109708315193,,8.015282953996024,1.625557766220594,27.789226917727166,29.07569492952073,,1224009585.0,8.485367078264753,,
AIBL1STIMF,AIBL 1st ISLAMIC Mutual Fund 2010- Units,,,,,,,,,,,,,
AIL,Alif Industries Ltd.,1805910471.0,-17.34475837868594,,,,,,,,,,,
AL-HAJTEX,Alhaj Textile Mills Limited,2169648949.0,-24.703265785405993,,,,7.113628703674594,,,6.846965155714901,2111048575.0,,,
ALARABANK,Al-Arafah Islami Bank PLC,18657407593.0,0.5747148507342894,19.404761904761905,0.3122027479302448,1.2447631838309403,0.7698233042988728,,,,63991286150.00001,1.2510831685390205,,
ALIF,Alif Manufacturing Company Ltd.,1429598511.0,-3.389835254243764,,,,,,,,,,,
ALLTEX,Alltex Industries Limited,1276070400.0,,,,1.9200719209150112,0.8387760160985082,10.217324016745422,,88.00864864864865,4343974400.0,6.682825219963665,26.29400625079521,18.50440817727566
AMANFEED,Aman Feed PLC,5081651341.0,58.606562997345605,265.34788540245563,,0.5474000080275175,1.3804434807758164,40.95022422981908,42.762327174386996,34.02560201957625,10606087376.0,1.1634878984342714,20.238125123171812,18.94611821958831
AMBEEPHA,Ambee Pharmaceuticals PLC,2326176128.0,0.6455526962875755,351.97811265036694,,12.481788905152243,64.35732009925559,,,19.877172724578738,2228565128.0,14.139562995140288,511.3804063387747,
AMCLPRAN,Agricultural Marketing Co. Ltd.,1828800049.0,5.812898807623508,48.29015544041451,,0.4778734102873554,2.4656183802643863,9.922399754099086,28.528233921723057,60.74233388731385,2754052049.0,0.7171361403468335,9.72032824935185,8.864760301765672
ANLIMAYARN,Anlima Yarn Dyeing Ltd.,,,,,,,,,,,,,
ANWARGALV,Anwar Galvanizing Ltd.,3329635058.0,67.54385370996184,,-0.6398539543857734,5.114519270362166,20.802980147853738,4584.424173764112,,6.6144084954225555,3474872420.0,5.2849074565801155,,
AOL,Associated Oxygen Ltd,2052923440.0,13.636366454011801,,,,,,,,,,,
APEXFOODS,Apex Foods Limited,1596671925.0,29.296156333449392,38.659723547534014,0.6153021844392119,0.5603017109156352,1.8026781848225684,37.772584373881365,43.2890059298848,3.775462862879222,1234441925.0,0.4358346224523966,14.945515916361225,12.653101790664698
