Symbol,Name,Market Capitalization Performance,Market Capitalization Performance % 1Y,P/E,"P/E/Growth, Trading 12M",P/S,P/B,P/CF,P/FCF,P/Cash,EV,EV/Revenue TTM,EV/EBIT TTM,EV/EBITDA TTM
1JANATAMF,First Janata Bank Mutual Fund Units,,,,,,,,,,,,,
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,,,,,,,,,,,,,
AAMRANET,aamra networks ltd,1627148457.0,-37.09091188543434,,,,,,,,,,,
AAMRATECH,Aamra Technologies Limited,750606366.0,-40.88398021153171,,,,,,,,,,,
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,,,,,,,,,,,,,
ABBANK,AB Bank PLC,3761917835.0,-44.73684391640464,,,,,,,,26569775872.0,,,
ACFL,Aman Cotton Fibrous PLC,1794833302.0,-2.732240553836725,241.4733969986357,,0.8026657414388064,0.5246200950244081,2.6698531628176436,2.677552395451124,1.8139433609241327,2286716599.0,1.0226404014102095,18.739389965865826,13.62056004653603
ACI,Advanced Chemical Industries PLC,17352020462.0,43.08705959296929,,,,2.1911370810965254,,,3.41600983069465,89855049462.00002,,,
ACIFORMULA,ACI Formulations PLC,6090524712.0,6.358385357818541,17.841103943822976,,1.149991832674647,1.6946830128387427,,,33.76490114957566,10315942712.0,1.9478205680363503,15.211901163913023,
ACMELAB,ACME Laboratories Ltd.,15235322388.0,-11.572323201634267,6.115486669755296,0.8821291233995587,0.4064727787701592,0.5648363246707202,4.6310900321024775,,7.7591876071754,37683935812.0,1.0053934995494367,5.529135770265585,
ACMEPL,ACME Pesticides Ltd,2119499973.9999998,21.538463019943034,,,,,,,,,,,
ACTIVEFINE,Active Fine Chemicals Ltd.,1439619507.0,-26.24999883042013,,,,,,,,,,,
ADNTEL,ADN Telecom Ltd.,3736866172.0,-31.40393736793001,23.428617833360402,20.860198290711853,2.03045477886369,1.7234849163706576,10.151265119945487,24.13906494153248,17.15467619758311,4006133737.0,2.176763295592854,16.01063707459377,9.495248035875386
ADVENT,Advent Pharma Ltd.,1247978630.0,-19.760484984060152,18.523676880222844,,2.493509339481433,0.809390881633582,11.389685588341631,84.99861972706631,699.8295071112059,1322003638.0,2.641414199680174,13.83070342847757,8.333615771948521
AFCAGRO,AFC Agro Biotech Ltd.,610645891.0,-46.15384732772065,,,,,,,,,,,
AFTABAUTO,Aftab Automobiles Ltd.,3514648104.0,-5.397731514839734,,-0.994035095981122,4.281590402183883,1.164071944510949,,,14.367262587883062,26744546829.999996,32.58055547880475,326.6192391700592,173.2235497989711
AGNISYSL,Agni Systems PLC,1545446965.0,-17.063496090743556,25.765678172095285,,2.183369854669032,1.2262238379070904,14.044566216246112,56.782035423449756,33.226140951913386,1559262531.0,2.202888257506858,11.322431435304615,7.836827091858134
AGRANINS,Agrani Insurance PLC,821226324.0,-9.320310128755917,23.130770011159584,,3.471592343821743,1.314294509188821,38.06969267449843,39.342651653828334,,922222997.0,3.898538368221514,,
AIBL1STIMF,AIBL 1st ISLAMIC Mutual Fund 2010- Units,,,,,,,,,,,,,
AIL,Alif Industries Ltd.,1572261705.0,-52.55972692424913,,,,,,,,,,,
AL-HAJTEX,Alhaj Textile Mills Limited,3034832744.0,13.125506279081364,,,,,,,,,,,
ALARABANK,Al-Arafah Islami Bank PLC,16814700316.999998,-19.28934516222091,34.59794798377476,,0.33507952451480266,0.6951715779340075,0.39822240028886047,0.4091339570158809,,59202328553.0,1.1797706334289184,,
ALIF,Alif Manufacturing Company Ltd.,1039708008.0000001,-41.42857281357567,,,,,,,,,,,
ALLTEX,Alltex Industries Limited,749971200.0,,,-0.06507266152490472,2.03509462017291,0.5531837745142177,8.396005219799875,20.45647325865155,25.136511237465086,3794717048.0,9.99873666093775,56.468348254291094,27.19570288754616
AMANFEED,Aman Feed PLC,2999222063.0,-13.461538465491657,194.11764705882354,,0.3287217183780256,0.8180289327272129,17.41995940412359,17.781970258059946,30.39083515212107,8307304782.0,0.9104999087593535,18.275009290610495,16.902417850284213
AMBEEPHA,Ambee Pharmaceuticals PLC,2018592151.0,2.0683849745494185,,,,59.13164290809031,,,12.755543064617815,1887272151.0,,,
AMCLPRAN,Agricultural Marketing Co. Ltd.,1640000000.0,-1.0199081774984826,,,,,,,,,,,
ANLIMAYARN,Anlima Yarn Dyeing Ltd.,,,,,,,,,,,,,
ANWARGALV,Anwar Galvanizing Ltd.,2632313317.0,16.52660391384662,,,,,,,,,,,
AOL,Associated Oxygen Ltd,1569882588.0,-18.343192294162847,,,,,,,,,,,
APEXFOODS,Apex Foods Limited,1336072274.0,-2.5881315254247284,35.710565863674915,1.7489584118570383,0.5848181698869998,1.6328065672568675,,,3.2714024804214996,1070173274.0,0.46846317415762395,15.894888437434927,12.839138611692379
APEXFOOT,Apex Footwear Ltd.,3417664851.0,10.545902187352088,25.7865185229197,,0.18630497759528183,0.4951234899589184,19.06480306914506,,35.913896315345625,25086731340.0,1.3675369797407004,13.639361397031784,
APEXSPINN,Apex Spinning and Knitting Mills Ltd.,1526280000.0,,53.624183104055376,,0.3026048839376679,2.593880203728576,19.957914487579277,,4.627794111785932,1356811000.0,0.2690054480045282,9.786141225538362,7.134790603901912
