Symbol,Name,Market Capitalization Performance,Market Capitalization Performance % 1Y,P/E,"P/E/Growth, Trading 12M",P/S,P/B,P/CF,P/FCF,P/Cash,EV,EV/Revenue TTM,EV/EBIT TTM,EV/EBITDA TTM
1JANATAMF,First Janata Bank Mutual Fund Units,,,,,,,,,,,,,
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,,,,,,,,,,,,,
AAMRANET,aamra networks ltd,1822406307.0,18.78788109294732,,,,,,,,,,,
AAMRATECH,Aamra Technologies Limited,990023894.0,27.826085304181465,,,,,,,,,,,
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,,,,,,,,,,,,,
ABBANK,AB Bank PLC,4388904425.0,-15.254238653151003,,-0.0009343095276166764,,,,,,52127273432.0,,,
ACFL,Aman Cotton Fibrous PLC,2440166805.0,53.20512202797234,105.93971631205673,,1.3604917034956663,0.719975803993064,6.02527243336382,6.054262586166943,2.443460979721817,2854292773.0,1.591383778369499,57.538162959020866,30.375981522995954
ACI,Advanced Chemical Industries PLC,16913838127.0,1.4308410107489538,149.92788279055645,,0.1132747164970794,2.177412482074934,,,2.482343509993157,91221379127.0,0.6095643177415189,8.10785166154331,6.855746972502402
ACIFORMULA,ACI Formulations PLC,7044975288.0,12.142302074501037,20.09834791580132,,1.2631333367444557,1.845787641885696,,,52.58413461538461,11143597288.000002,1.9979984635471273,17.07761723137454,15.84246854824389
ACMELAB,ACME Laboratories Ltd.,17203218842.0,13.445375723365716,6.477064365827135,0.5906371186504998,0.4295940377027249,0.6208853505525537,3.0166112199499797,5.451109388465524,6.6660988370676675,38369432590.0,0.9581509267329494,5.721113392486236,
ACMEPL,ACME Pesticides Ltd,3226499949.0,95.83333333333333,,,,,,,,,,,
ACTIVEFINE,Active Fine Chemicals Ltd.,1727543362.0,-15.662652560758376,,,,,,,,,,,
ADNTEL,ADN Telecom Ltd.,4389848134.0,-2.4460387800962975,28.776063739616887,,2.1411157649842516,2.016108678650092,11.2264927302083,24.97520809875596,15.84585305724494,4623043651.0,2.2548551497972245,19.42206092966054,10.79242888730782
ADVENT,Advent Pharma Ltd.,1462183941.0,12.14285579575634,31.07680126682502,,3.190412673319302,0.9387885919845391,36.190698031755794,,1630.3895521006743,1538936649.0,3.3578833783664614,14.992686979362627,
AFCAGRO,AFC Agro Biotech Ltd.,898686396.0,1.3157882129567071,,,,,,,,,,,
AFTABAUTO,Aftab Automobiles Ltd.,3261340167.0,7.801414156330426,,-0.41225426423784406,3.8882744773358406,0.6829216614433374,23.30568203613148,24.53734413998535,12.84117999161499,26149099296.0,31.17579419095236,311.9569560446456,175.57886650571047
AGNISYSL,Agni Systems PLC,2176685944.0,8.08823086937673,54.88029465930018,,3.151020377485473,1.7010530545889617,17.16252767561637,58.60836485831175,52.895104669421634,2182426250.0,3.159330442860622,19.420935345632696,12.751992562517843
AGRANINS,Agrani Insurance PLC,954495541.0,6.6985270312787275,54.88313856427379,,5.162096137623025,1.4113485301046544,40.12165091208619,43.24401685768974,,1045213385.0,5.652716010351585,,
AIBL1STIMF,AIBL 1st ISLAMIC Mutual Fund 2010- Units,,,,,,,,,,,,,
AIL,Alif Industries Ltd.,1640409347.0,-27.4553559341119,,,,,,,,,,,
AL-HAJTEX,Alhaj Textile Mills Limited,2283371518.0,-18.98632785793927,,,,,,,,,,,
ALARABANK,Al-Arafah Islami Bank PLC,16469192566.000002,-8.982041228158453,17.857142857142858,0.27057571487287885,1.0787947593201483,0.7084263536492694,,,,61803071123.00001,1.2083017344699092,,
ALIF,Alif Manufacturing Company Ltd.,1403605835.0,-6.8965531697097555,,,,,,,,,,,
ALLTEX,Alltex Industries Limited,990633600.0,,,,1.5240032735513764,0.6627828341492676,8.07351049537473,,69.54254826254827,4058537600.0,6.2437056326692,24.566261952070295,17.288508043054012
AMANFEED,Aman Feed PLC,4387508331.0,40.67796704596445,231.92360163710777,,0.48130971834440517,1.2065572839685799,35.79196976385216,37.37581295447708,29.739600736904695,9911944366.0,1.0873404028229041,18.91358831787036,17.70614017089522
AMBEEPHA,Ambee Pharmaceuticals PLC,2178144051.0,-5.914652241314824,327.18113518912577,,11.516380320808393,59.82332506203474,,,18.476819161872452,2080533051.0,13.20034481760316,477.4120458289926,
AMCLPRAN,Agricultural Marketing Co. Ltd.,1763199951.0,4.258370275119617,46.1139896373057,,0.45912510735541906,2.3545068223554764,9.475252984064578,27.242626813662575,58.00501841170528,2688451951.0,0.7000543277125458,9.4887950486699,8.653606287899635
ANLIMAYARN,Anlima Yarn Dyeing Ltd.,,,,,,,,,,,,,
ANWARGALV,Anwar Galvanizing Ltd.,3589243904.0,88.87096526656374,,-0.6829320931460364,5.458854050682779,21.993848421076137,4846.859904641486,,6.993050842208819,3734481266.0,5.6797446074702655,,
AOL,Associated Oxygen Ltd,2151727196.0,34.5070467845113,,,,,,,,,,,
APEXFOODS,Apex Foods Limited,1522540728.0,36.51684549401918,36.31505766242264,0.5903186606010404,0.5375514078852841,1.6933479140928496,35.48172241608601,40.66357961819925,3.5464855665409885,1160310728.0,0.40966170852091355,14.048001855776794,11.893252694074093
