Symbol,Name,Market Capitalization Performance,Market Capitalization Performance % 1Y,P/E,"P/E/Growth, Trading 12M",P/S,P/B,P/CF,P/FCF,P/Cash,EV,EV/Revenue TTM,EV/EBIT TTM,EV/EBITDA TTM
1JANATAMF,First Janata Bank Mutual Fund Units,,,,,,,,,,,,,
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,,,,,,,,,,,,,
AAMRANET,aamra networks ltd,1599254554.0,-27.966102842713767,,,,,,,,,,,
AAMRATECH,Aamra Technologies Limited,795901564.0,-20.394733329732443,,,,,,,,,,,
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,,,,,,,,,,,,,
ABBANK,AB Bank PLC,5911585352.0,-13.698629776428328,,,,,,,,28719443389.0,,,
ACFL,Aman Cotton Fibrous PLC,1815000046.0,2.873563284558917,105.8681185722928,,0.8390414439363552,0.5269127459591061,3.7051610567532456,3.7207322770143616,1.7026273422637563,2258758828.0,1.0441830715229776,25.62153114465721,16.9481505147453
ACI,Advanced Chemical Industries PLC,19972350290.0,42.067157163897164,165.490017459956,,0.13375807196727668,2.403422385277649,,,2.7400044819164973,94279891290.0,0.6300020692618904,8.379695424046679,7.085609595744004
ACIFORMULA,ACI Formulations PLC,7106399712.0,15.575080251333157,19.365286736887946,,1.3418058311424896,1.8394614243093295,,,36.64946936372705,11331817712.0,2.139634566504194,16.709911624645226,
ACMELAB,ACME Laboratories Ltd.,17160897533.0,6.460289673464507,6.51414701001478,0.9285006154106684,0.44163917883465054,0.6158224695433251,3.876542419372518,9.88438578586486,5.781196034993137,38902882049.0,1.0011735407188018,5.701153731894032,
ACMEPL,ACME Pesticides Ltd,2241000051.0,9.333330814814815,,,,,,,,,,,
ACTIVEFINE,Active Fine Chemicals Ltd.,1703549727.0,-25.000002687736643,,,,,,,,,,,
ADNTEL,ADN Telecom Ltd.,4189428071.9999995,-25.757577500497113,26.714391723776682,,2.1902737539827584,1.8499228896520998,10.431698209012124,23.152649308410417,14.134873844291427,4430868276.0,2.31650110524646,19.271056074829765,10.90070785116379
ADVENT,Advent Pharma Ltd.,1322484836.0,-11.949683405466468,22.558867116746253,,2.560551677230876,0.8235504160131863,19.537142971678254,220.73529419702402,369.94326934200683,1394830840.0,2.700625717542353,16.805053163419867,
AFCAGRO,AFC Agro Biotech Ltd.,852599904.0,-32.65306346210254,,,,,,,,,,,
AFTABAUTO,Aftab Automobiles Ltd.,3155795177.0,-12.931034755487595,,-0.723313248744474,3.8757930783266605,0.6231449495947387,,,11.351111571588074,25734047053.0,31.605294503506805,439.1552046298417,202.61403477154076
AGNISYSL,Agni Systems PLC,1625258810.0,-24.295773613214717,26.008750607681087,,2.296126044346775,1.2377919873213081,14.177062123946547,57.317715002916266,33.5395951118371,1639074376.0,2.315644494936421,11.901977294178113,8.237960074093042
AGRANINS,Agrani Insurance PLC,853643209.0,5.554634733333486,23.333671502485544,,3.608628883709443,1.3258234083922316,38.40363734708175,39.687762633247885,,954639882.0,4.0355751482214,,
AIBL1STIMF,AIBL 1st ISLAMIC Mutual Fund 2010- Units,,,,,,,,,,,,,
AIL,Alif Industries Ltd.,1435966606.0,-66.09756190887333,,,,,,,,,,,
AL-HAJTEX,Alhaj Textile Mills Limited,2947868196.0,-6.739269437248232,,,,,,,,,,,
ALARABANK,Al-Arafah Islami Bank PLC,19118083862.0,-21.56862598639137,39.608685277976626,,0.38098082924285787,0.7958515995658294,0.4558959892962128,0.4683878404457672,,61505712098.0,1.2256719405283787,,
ALIF,Alif Manufacturing Company Ltd.,1195664184.0,-42.66666413262187,,,,,,,,,,,
ALLTEX,Alltex Industries Limited,850713600.0,,,,1.4745764404956274,0.5556492066418102,11.551449223480912,49.741595751771946,75.11120783460282,3906253600.0000005,6.77086804438207,24.41320307303899,16.947915832378033
AMANFEED,Aman Feed PLC,3195677660.0,-13.879002012916324,145.37444933920705,,0.3586243668458143,0.8230314850516461,32.63892267406689,34.248123800631575,17.616270121337628,8633284975.0,0.9688418515510325,16.377112588221124,15.322219518042388
AMBEEPHA,Ambee Pharmaceuticals PLC,2268576125.0,1.7921147453990165,380.30763104186366,,9.749967899032157,64.56563553205802,123.1052576136634,,13.92773317331429,2137256125.0,11.022691914624778,301.6192805753365,
AMCLPRAN,Agricultural Marketing Co. Ltd.,1716000000.0,3.428011803545717,43.197209111430325,,0.4552720916928202,2.2593291241477202,7.3655229693418285,8.11125403744413,36.09164362716732,2568505000.0,0.6814502586675216,9.387669308488483,8.503598933908675
ANLIMAYARN,Anlima Yarn Dyeing Ltd.,,,,,,,,,,,,,
ANWARGALV,Anwar Galvanizing Ltd.,3124362820.0,53.36391549309819,,,5.102596352090871,21.977622371264996,,,6.343224217039227,3319347825.0,5.420909583676321,,
AOL,Associated Oxygen Ltd,1800424720.0,-3.12500000889547,,,,,,,,,,,
APEXFOODS,Apex Foods Limited,1355460399.0,14.417474189849786,31.97092519768878,0.8393940899924852,0.5352245278774526,1.5039689888540002,,,3.0203645566285804,1271028399.0,0.5018852152543831,17.21814151451778,14.230464773836951
