Symbol,Name,Market Capitalization Performance,Market Capitalization Performance % 1Y,P/E,"P/E/Growth, Trading 12M",P/S,P/B,P/CF,P/FCF,P/Cash,EV,EV/Revenue TTM,EV/EBIT TTM,EV/EBITDA TTM
1JANATAMF,First Janata Bank Mutual Fund Units,,,,,,,,,,,,,
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,,,,,,,,,,,,,
AAMRANET,aamra networks ltd,1552764598.0,3.7267103175645064,,,,,,,,,,,
AAMRATECH,Aamra Technologies Limited,854138238.0,15.78947586748707,,,,,,,,,,,
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,,,,,,,,,,,,,
ABBANK,AB Bank PLC,3941057043.0,-32.30769085141641,,-0.0008389718207170155,,,,,,51800951994.0,,,
ACFL,Aman Cotton Fibrous PLC,2127583424.9999998,46.52778429273798,97.96099290780143,,1.1862138406511802,0.6657516848638794,5.571486224993324,5.598293019007928,2.259434629784609,2541709393.0,1.4171058889303316,51.23696161525754,27.0494037223256
ACI,Advanced Chemical Industries PLC,16256564625.0,14.294514182567825,144.00668033098003,,0.10887284927569031,2.0914184701246326,,,2.3843066523833003,90564105625.0,0.605172250030523,8.049432504693469,6.806349552023052
ACIFORMULA,ACI Formulations PLC,6563024712.0,12.926824312814556,18.731660257526833,,1.176721800629141,1.720274082237469,,,49.00841346153847,10661646712.000002,1.9115868241575207,16.339025621443376,15.157296009721692
ACMELAB,ACME Laboratories Ltd.,16187530037.0,11.842102770135913,6.143686052880151,0.5557655544497323,0.40423055208189984,0.588928016332937,2.8613444659819667,5.170537581706269,6.322990808689186,37353743785.0,0.9327874250053616,5.569668076967073,
ACMEPL,ACME Pesticides Ltd,3199500103.0,100.84746081479348,,,,,,,,,,,
ACTIVEFINE,Active Fine Chemicals Ltd.,1583581435.0,-20.481930673473514,,,,,,,,,,,
ADNTEL,ADN Telecom Ltd.,3995472831.0,0.16207208368874765,25.97897948804882,,1.94876221319627,1.820139352006637,10.135257796196887,22.547573732750227,14.30560813562761,4228668348.0,2.0625015295301874,17.765234444286016,9.871765416692025
ADVENT,Advent Pharma Ltd.,1303858307.0,4.477614893133226,28.503562945368174,,2.844953976208295,0.8610545047501507,33.19401602912633,,1495.389143328007,1380611015.0,3.012424703947738,19.23068961516223,
AFCAGRO,AFC Agro Biotech Ltd.,794991803.0,-10.38960698902084,,,,,,,,,,,
AFTABAUTO,Aftab Automobiles Ltd.,3229676751.0,22.400001557174804,,-0.4082517956530106,3.850524239691804,0.6697885525694272,22.85749584312895,24.065472137293323,12.59423422254547,26117435880.0,31.138044051667464,311.57921366960153,175.36626160379598
AGNISYSL,Agni Systems PLC,1973528644.0,11.020411261181364,51.38121546961325,,2.8569251422534956,1.5925966517795982,16.068272555358952,54.871589917681135,49.52259799586791,1979268950.0,2.865235262059269,17.613082829061607,11.564937385454606
AGRANINS,Agrani Insurance PLC,860846908.0,4.824572254846592,44.778927563499536,,4.248136850539207,1.2928550204330846,27.319748125913332,28.835264241541523,,960608168.0,4.740442280491026,,
AIBL1STIMF,AIBL 1st ISLAMIC Mutual Fund 2010- Units,,,,,,,,,,,,,
AIL,Alif Industries Ltd.,1562526301.0,-28.507800918551634,,,,,,,,,,,
AL-HAJTEX,Alhaj Textile Mills Limited,2158499674.0,-21.172637914502822,,,,,,,,,,,
ALARABANK,Al-Arafah Islami Bank PLC,16238854431.0,-32.85714104165333,19.1555375691353,2.7595844008066805,1.0684150460760056,0.6717088983926762,,,,59878255607.0,1.1809475654211083,,
ALIF,Alif Manufacturing Company Ltd.,1403605835.0,-6.8965531697097555,,,,,,,,,,,
ALLTEX,Alltex Industries Limited,979440000.0,,,,1.5067828975790445,0.6440601552184974,7.845445227143806,,67.5780694980695,4047344000.0,6.226485256696868,24.498507273688926,17.240825684849245
AMANFEED,Aman Feed PLC,4125567535.0,32.91138812720011,209.4133697135061,,0.45257480978653025,1.089450253465747,32.31804328677239,33.74816052066018,26.853110077146294,9650003570.0,1.058605494703829,18.413763036748595,17.238223859100632
AMBEEPHA,Ambee Pharmaceuticals PLC,2240640089.0,4.471597606142802,337.0825552612151,,11.84681196560747,61.633746898263034,,,19.03597960372365,2143029089.0,13.59686303246041,491.7527751644125,
AMCLPRAN,Agricultural Marketing Co. Ltd.,1725599976.0,7.047144913151365,44.62176165803109,,0.4493343269354078,2.2783160397893667,9.168638056040916,26.361067653849673,56.1280020855737,2650851976.0,0.690263553802362,9.356087281109685,8.53257924854197
ANLIMAYARN,Anlima Yarn Dyeing Ltd.,,,,,,,,,,,,,
ANWARGALV,Anwar Galvanizing Ltd.,3024745362.0,81.85117916005461,,-0.575523933837114,4.6003126650833845,18.36542165110165,4047.2510371244894,,5.8393749418444205,3169982724.0,4.821202999820565,,
AOL,Associated Oxygen Ltd,1877272202.0,21.276595168755875,,,,,,,,,,,
APEXFOODS,Apex Foods Limited,1592110074.0,58.5462819774318,37.29654570735298,0.6172920226210131,0.5621136819534507,1.7391140739331972,36.440687886791046,41.762595283556,3.642336527798854,1229880074.0,0.43422400589117677,14.890285115018692,12.606342551620832
