Symbol,Name,Market Capitalization Performance,Market Capitalization Performance % 1Y,P/E,"P/E/Growth, Trading 12M",P/S,P/B,P/CF,P/FCF,P/Cash,EV,EV/Revenue TTM,EV/EBIT TTM,EV/EBITDA TTM
1JANATAMF,First Janata Bank Mutual Fund Units,,,,,,,,,,,,,
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,,,,,,,,,,,,,
AAMRANET,aamra networks ltd,1478380562.0,-33.47280390177883,,,,,,,,,,,
AAMRATECH,Aamra Technologies Limited,737664828.0,-25.490199532497343,,,,,,,,,,,
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,,,,,,,,,,,,,
ABBANK,AB Bank PLC,3941057043.0,-40.54054002472189,,,,,,,,26748915080.0,,,
ACFL,Aman Cotton Fibrous PLC,1724250082.0,-3.389832517966344,241.4733969986357,,0.7711002347530107,0.5246200950244081,2.6698531628176436,2.677552395451124,1.8139433609241327,2216133379.0,0.9910749453037594,18.160968273730944,13.20013934958203
ACI,Advanced Chemical Industries PLC,17483475163.0,35.07109284722508,151.06657557124421,,0.1143311646302128,2.1939497920653763,,,2.5011967518412064,91791016163.0,0.6133707764306188,8.158481597562796,6.898558070321315
ACIFORMULA,ACI Formulations PLC,6378750000.0,9.31174089068826,18.616804115293544,,1.1919232648978497,1.7683648829621665,,,35.23294032999199,10604168000.0,2.0022422684924357,15.636918510015203,
ACMELAB,ACME Laboratories Ltd.,15722006943.0,-0.13440654782010347,6.282973225121985,0.8472138784265039,0.40297532963950855,0.5939681867204948,3.7389718392173457,9.533609103983721,5.576033184575128,37463991459.0,0.964143400255615,5.4902866694837655,
ACMEPL,ACME Pesticides Ltd,2119499973.9999998,19.847323317945428,,,,,,,,,,,
ACTIVEFINE,Active Fine Chemicals Ltd.,1367638486.0,-34.48275935909325,,,,,,,,,,,
ADNTEL,ADN Telecom Ltd.,4034263978.0,-27.777777292429096,27.019948491859093,,2.0787320350299328,1.8710821383899505,10.551015018592327,23.41746719265694,14.296547237935282,4275704182.0,2.2353798051183396,18.596205059178818,10.5189771491147
ADVENT,Advent Pharma Ltd.,1322484836.0,-11.250001198725922,19.77715877437326,,2.642375568704205,0.8641616931726965,12.160416192063995,90.75040602438656,747.1863910510617,1396509844.0,2.7902804696629318,14.610181796877534,8.803286259670466
AFCAGRO,AFC Agro Biotech Ltd.,610645891.0,-43.01075186931007,,,,,,,,,,,
AFTABAUTO,Aftab Automobiles Ltd.,3324667202.0,-12.011171313959593,,-0.7499234351531336,4.0183807835493806,0.6774258685489842,,,12.339884356569614,25902919078.0,31.81269484254156,442.03702996195494,203.94362907417113
AGNISYSL,Agni Systems PLC,1494657709.0,-24.542121021300396,25.765678172095285,,2.111615915783195,1.2262238379070904,14.044566216246112,56.782035423449756,33.226140951913386,1508473275.0,2.131134429382638,10.953630250592422,7.581561150759137
AGRANINS,Agrani Insurance PLC,846439442.0,2.0901714796029705,24.246728213452368,,3.578176319289954,1.3777034548075797,39.906388373706676,41.24076204063584,,947436115.0,4.005122467973146,,
AIBL1STIMF,AIBL 1st ISLAMIC Mutual Fund 2010- Units,,,,,,,,,,,,,
AIL,Alif Industries Ltd.,1294803806.0,-69.53035572052521,,,,,,,,,,,
AL-HAJTEX,Alhaj Textile Mills Limited,3010304203.0,14.020275054502168,,,,,,,,,,,
ALARABANK,Al-Arafah Islami Bank PLC,20615282288.0,-2.185790353279067,39.608685277976626,,0.3901610901884689,0.7958515995658294,0.4558959892962128,0.4683878404457672,,63002910524.0,1.25550777264146,,
ALIF,Alif Manufacturing Company Ltd.,987722595.0,-55.294118217354686,,,,,,,,,,,
ALLTEX,Alltex Industries Limited,817132800.0,,,,1.8449926321887655,0.6054263149758657,7.662540518083466,23.472184516332142,53.067003792667506,3928589800.0,9.056397906560909,38.281103257907105,22.574075291396294
AMANFEED,Aman Feed PLC,3090901442.0,-10.606057859381115,150.40906230333542,,0.34245687489784726,0.8515347399452096,33.769274974467464,35.434206010177256,18.226357398267066,8528508757.0,0.9570836870354873,16.17835488200351,15.136264320557867
AMBEEPHA,Ambee Pharmaceuticals PLC,2217600088.0,1.8653227973021127,396.6349743640798,,9.696743496384146,67.33756334024062,128.39040479917145,,14.525677738870193,2086280088.0,10.759787930255795,294.42531096791674,
AMCLPRAN,Agricultural Marketing Co. Ltd.,1696800049.0,4.844292130336745,43.102205564365,,0.45979714635604574,2.211106239798856,13.760143102858525,16.63342432179358,107.9283228052082,2574512049.0,0.7059597408095516,9.740055236391113,8.784237078505736
ANLIMAYARN,Anlima Yarn Dyeing Ltd.,,,,,,,,,,,,,
ANWARGALV,Anwar Galvanizing Ltd.,2620238669.0,33.12884523869509,,,4.274348828273223,65.70359411713515,,,11.034197327594688,3010031362.0,4.915757166072853,,
AOL,Associated Oxygen Ltd,1536947968.0,-10.256412439327033,,,,,,,,,,,
APEXFOODS,Apex Foods Limited,1339493662.0,12.499995454206,34.31337753233294,0.8273876116333163,0.5275688131328866,1.6141620986057363,,,3.241661249276767,1255061662.0,0.49558050228143946,17.00184616076535,14.051700799239386
