Symbol,Name,Market Capitalization Performance,Market Capitalization Performance % 1Y,P/E,"P/E/Growth, Trading 12M",P/S,P/B,P/CF,P/FCF,P/Cash,EV,EV/Revenue TTM,EV/EBIT TTM,EV/EBITDA TTM
1JANATAMF,First Janata Bank Mutual Fund Units,,,,,,,,,,,,,
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,,,,,,,,,,,,,
AAMRANET,aamra networks ltd,1496976616.0,-27.35425418069078,,,,,,,,,,,
AAMRATECH,Aamra Technologies Limited,834725993.0,-11.724136597675662,,,,,,,,,,,
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,,,,,,,,,,,,,
ABBANK,AB Bank PLC,5374168579.0,-18.57143129739366,,,,,,,,28182026616.0,,,
ACFL,Aman Cotton Fibrous PLC,1804916674.0,4.046247359964122,108.8929219600726,,0.8390414439363552,0.5419673958436521,3.81102280123191,3.827038913500486,1.7512738377570065,2248675456.0,1.0395217122774705,25.50715353756672,16.87249192550871
ACI,Advanced Chemical Industries PLC,18131984483.0,-1.9316463648749058,159.11333788810447,,0.12331097376184655,2.3108134493311705,,,2.634426327567421,92439525483.0,0.6177042796617468,8.216121784742688,6.94729681829661
ACIFORMULA,ACI Formulations PLC,6610274712.0,0.5934740575164831,19.079502463188263,,1.270433180549804,1.8123154721585943,,,36.10861282357365,10835692712.0,2.0459579626012934,15.978325120566709,
ACMELAB,ACME Laboratories Ltd.,15933608643.0,-1.326259921180467,6.24994839870873,0.8655320163384281,0.41168830973982223,0.5908461463172333,3.7193188991951787,9.483498149429275,5.546724205943986,37675593159.0,0.969589012818311,5.521296552507616,
ACMEPL,ACME Pesticides Ltd,3537000103.0,40.39735253359579,,,,,,,,,,,
ACTIVEFINE,Active Fine Chemicals Ltd.,1655562456.0,-26.881719874983403,,,,,,,,,,,
ADNTEL,ADN Telecom Ltd.,4027798664.0,-32.547171344253634,27.500109127417172,,2.0516916183140963,1.9043323864065733,10.73851286221836,23.83360958218719,14.550605427947056,4269238868.0,2.2319996759667036,18.56808564310178,10.503071350366005
ADVENT,Advent Pharma Ltd.,1294544998.0,-13.496926122384961,23.217520171249795,,2.5244875691008635,0.8475956836340093,20.10757050369806,227.18012030496635,380.74453268045966,1366891002.0,2.646529519721858,16.46843136706832,
AFCAGRO,AFC Agro Biotech Ltd.,818035022.0,-23.46938924714511,,,,,,,,,,,
AFTABAUTO,Aftab Automobiles Ltd.,2944705196.0,-13.622290158748187,,-0.6700928759271549,3.5906176678812205,0.6079462922875499,,,11.074255191793243,25522957072.0,31.346044141427946,435.55292382222353,200.95204228889037
AGNISYSL,Agni Systems PLC,1538191456.0,-26.785714295383077,47.51477994306985,,2.221876385873825,1.2564581660227079,14.297669823139604,79.74738486801284,30.224143042969487,1539163700.0,2.2338179115128733,13.893721536245668,8.933823025800272
AGRANINS,Agrani Insurance PLC,752790809.0,-5.875516361462189,21.203205843562948,,3.2584243928853196,1.2047699667564191,34.897218284956885,36.06409734934264,,853787482.0,3.6092390535824332,,
AIBL1STIMF,AIBL 1st ISLAMIC Mutual Fund 2010- Units,,,,,,,,,,,,,
AIL,Alif Industries Ltd.,1382422070.0,-43.373491565376696,,,,,,,,,,,
AL-HAJTEX,Alhaj Textile Mills Limited,2611160130.0,-22.948539135327906,,,,,,,,,,,
ALARABANK,Al-Arafah Islami Bank PLC,17851222473.0,-29.777776927327324,37.22261989978526,,1.151432117856647,0.7479087321221046,0.4284323754831878,0.44017170547915463,,60238850709.0,1.2004262128704006,,
ALIF,Alif Manufacturing Company Ltd.,1273642334.0,-27.94117711539928,,,,,,,,,,,
ALLTEX,Alltex Industries Limited,744374400.0,,,,1.290254385433674,0.49933340867135645,10.380694234614603,44.70021780395722,67.49858541893363,3799914400.0000005,6.586545989320117,23.74860708156918,16.48654593788823
AMANFEED,Aman Feed PLC,3234968929.0,-12.109376293329008,158.59030837004403,,0.35715459485054457,0.8978525291472502,35.60609746261842,37.361589600688994,19.217749223277412,8672576244.0,0.9732511842578738,16.45164708326101,15.391953049427462
AMBEEPHA,Ambee Pharmaceuticals PLC,2166336121.0,-0.8106710259422882,275.8157110675096,,9.856511267092888,62.2617305660724,89.98708902801506,346.96228977133137,17.605380645909435,2063017121.0,11.238311611477,371.4510997598102,
AMCLPRAN,Agricultural Marketing Co. Ltd.,1684800049.0,3.676470588235294,43.5050277036733,,0.4533618591402629,2.275428856623832,7.418008881237376,8.16905394744967,36.34882873614951,2537305049.0,0.6731725972733005,9.273636117029232,8.400304655695628
ANLIMAYARN,Anlima Yarn Dyeing Ltd.,,,,,,,,,,,,,
ANWARGALV,Anwar Galvanizing Ltd.,2937203013.0,31.314631493587317,,-0.02581762084629497,4.514557761713816,22.818544840486098,,,6.585932899593986,3132188018.0,4.993891400903041,,
AOL,Associated Oxygen Ltd,1756511963.0,3.267973825857619,,,,,,,,,,,
APEXFOODS,Apex Foods Limited,1381691472.0,8.737864061140092,34.55472110620537,0.8747072616370997,0.5577413359497054,1.6255153280953094,,,3.264461514579913,1297259472.0,0.5122429599981797,17.573483950097494,14.524148503169931
