Symbol,Name,Market Capitalization Performance,Market Capitalization Performance % 1Y,P/E,"P/E/Growth, Trading 12M",P/S,P/B,P/CF,P/FCF,P/Cash,EV,EV/Revenue TTM,EV/EBIT TTM,EV/EBITDA TTM
1JANATAMF,First Janata Bank Mutual Fund Units,,,,,,,,,,,,,
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,,,,,,,,,,,,,
AAMRANET,aamra networks ltd,1496976616.0,-12.63157694949846,,,,,,,,,,,
AAMRATECH,Aamra Technologies Limited,834725993.0,4.687495468637431,,,,,,,,,,,
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,,,,,,,,,,,,,
ABBANK,AB Bank PLC,4926321198.0,-11.940294573393954,,,,,,,,27734179235.0,,,
ACFL,Aman Cotton Fibrous PLC,1835166790.0,12.345678447021697,110.70780399274048,,0.8390414439363552,0.5510001857743796,3.8745398479191087,3.890822895392161,1.7804617350529568,2278925572.0,1.0535057900139921,25.850286358838193,17.099467693218475
ACI,Advanced Chemical Industries PLC,17807729823.0,11.859838271334649,148.86510286191452,,0.11961340529587972,2.1619776594171873,,,2.4647471509349774,92115270823.0,0.6155375280461828,8.187301691152742,6.922927444308963
ACIFORMULA,ACI Formulations PLC,6723675144.0,11.102838659634402,19.161155112816743,,1.2838155525359325,1.820071458487376,,,36.263143263617486,10949093144.0,2.0673698393478426,16.145545529955218,
ACMELAB,ACME Laboratories Ltd.,16039409493.0,5.068488966086256,6.340766671345183,0.8620973654799423,0.41005462597101344,0.5994317574262024,3.773364484256139,9.621303274454007,5.627323897179631,37781394009.0,0.972311819099659,5.5368014940195405,
ACMEPL,ACME Pesticides Ltd,3132000103.0,90.97743800311146,,,,,,,,,,,
ACTIVEFINE,Active Fine Chemicals Ltd.,1583581435.0,-18.292683366292017,,,,,,,,,,,
ADNTEL,ADN Telecom Ltd.,3756261622.0,-15.308986212936436,26.14692915448077,,1.9874706286139843,1.810627141996091,10.210109848363173,22.660844666238297,13.834623256095695,3997701826.0,2.0900374647866857,17.38709689849858,9.83504292315144
ADVENT,Advent Pharma Ltd.,1247978630.0,-1.4084493442161479,22.229540589494487,,2.4523593528408387,0.8115277822027749,19.251929205668354,217.51288114305288,364.5426376727805,1320324634.0,2.556369245524493,15.907395385194434,
AFCAGRO,AFC Agro Biotech Ltd.,760426921.0,-24.719100043198516,,,,,,,,,,,
AFTABAUTO,Aftab Automobiles Ltd.,2934150656.0,-3.754261084316774,,-0.6700928759271549,3.5906176678812205,0.60577505552938,,,11.034704280393981,25512402532.0,31.33308157303122,435.372809083025,200.86894234234276
AGNISYSL,Agni Systems PLC,1777626854.0,-3.8314176142026186,54.08364352966937,,2.600964300051349,1.4301620599428977,16.27430620421881,90.77236895114827,34.40259599821872,1778599098.0,2.581315114508639,16.05505677676112,10.323586487506168
AGRANINS,Agrani Insurance PLC,824828208.0,-1.415627397257938,23.23222075682256,,3.608628883709443,1.3200589587905263,38.236665010790084,39.515207143538106,,925824881.0,3.913764710459305,,
AIBL1STIMF,AIBL 1st ISLAMIC Mutual Fund 2010- Units,,,,,,,,,,,,,
AIL,Alif Industries Ltd.,1470040427.0,-40.25157328375963,,,,,,,,,,,
AL-HAJTEX,Alhaj Textile Mills Limited,2189717508.0,-10.87301344507403,,,,,,,,,,,
ALARABANK,Al-Arafah Islami Bank PLC,16929868836.000002,-34.34782443125137,35.31376759723217,,1.1287064839515815,0.7095544381671249,0.40646148443276797,0.4175987975058647,,59317497072.0,1.182065685666434,,
ALIF,Alif Manufacturing Company Ltd.,1325627685.0,-27.272723324808027,,,,,,,,,,,
ALLTEX,Alltex Industries Limited,800342400.0,,,,1.387265993361018,0.5594035931731737,11.629499556071998,50.07768761495959,75.61871599564745,3855882400.0000005,6.68355759724746,24.09839444550066,16.729372198146024
AMANFEED,Aman Feed PLC,3510006565.0,8.0000000024433,168.03020767778474,,0.3850802627606694,0.9512961320726818,37.725508025869516,39.58549374358715,20.361662867520113,8947613880.0,1.004116373265313,16.973386183014313,15.880085555966833
AMBEEPHA,Ambee Pharmaceuticals PLC,2194560087.0,-0.46125464733001226,273.2359566891941,,9.840822431013155,61.679385305870696,89.14542346076581,343.71708853647897,17.440714327129356,2091241087.0,11.392062019842967,376.53289142482635,
AMCLPRAN,Agricultural Marketing Co. Ltd.,1705599976.0,2.5955640202823482,43.607633901087624,,0.4514516265877056,2.28079543411587,7.435504185202558,8.188320584118184,36.43455710581024,2558104976.0,0.6786910275019414,9.3496580972538,8.469167374305316
ANLIMAYARN,Anlima Yarn Dyeing Ltd.,,,,,,,,,,,,,
ANWARGALV,Anwar Galvanizing Ltd.,3063988659.0,59.05511815336734,,-0.027634212504989503,4.832213211898371,23.13673172073192,,,6.677768617317407,3258973664.0,5.196035634799199,,
AOL,Associated Oxygen Ltd,1701620964.0,24.26469962486685,,,,,,,,,,,
APEXFOODS,Apex Foods Limited,1506003804.0,35.34698058817908,37.80576101307515,0.9689934299282202,0.6178612135026208,1.7784500076901433,,,3.5715945001340628,1421571804.0,0.5613296063340767,19.257496145308657,15.915952386443765
