Symbol,Name,Total Assets FQ,Current Assets FQ,Cash on Hand FQ,Total Liabilities FQ,Total Debt FQ,Net Debt FQ,Total equity FQ,Current ratio FQ,Quick ratio FQ,Debt/Equity FQ,Cash/Debt FQ
UNILEVERCL,Unilever Consumer Care Limited,3653121000.0,3317698000.0,2796862000.0,1582848000.0,94956000.0,-2701906000.0,2070273000.0000002,2.19066459509624,1.8755974858548,0.0458664147192182,29.454294620666413
DUTCHBANGL,Dutch-Bangla Bank PLC,788925474120.0,210999951277.0,,735754904556.0,54991082794.0,-4508013902.0,53170569564.0,0.428044585970749,,1.03423911470064,
PUBALIBANK,Pubali Bank PLC,1139770093007.0,127777365629.0,,1064164672472.9999,79436194737.0,21640976572.0,75605420534.0,0.41119539779856,,1.05066799997783,
CITYBANK,City Bank PLC,848733015984.0,65329858959.0,,790784047640.0,70026421676.0,32699418840.0,57948968344.0,0.265600035741807,,1.20841836042842,
EBL,Eastern Bank PLC,715677609752.0,51212734302.0,,668546992357.0,104900943268.0,76705866683.0,47130617395.0,0.219386563331463,,2.2257493974422,
ICB,Investment Corporation of Bangladesh,197542987926.0,,10731830256.0,167703120700.0,49988135007.0,39256304751.0,29839867226.0,,,1.6752133912634901,0.2146875504456645
PRIMEBANK,Prime Bank PLC,606646110124.0,134160764811.0,,561590175887.0,98833401808.0,73103836546.0,45055934237.0,0.750379862416638,,2.19357124925444,
MJLBD,MJL Bangladesh PLC,49289741103.0,16132634447.0,1856210941.0,29138128056.0,22607118349.0,20750907408.0,20151613045.0,0.608258588424338,0.462485252033311,1.24943913378777,0.08210736602270706
OLYMPIC,Olympic Industries PLC.,17209472159.0,10543241825.0,5965283630.0,4170860966.9999995,343602760.0,-5621680870.0,13038611192.0,2.73273769522985,1.96011911998659,0.0263527115687614,17.360988689380726
POWERGRID,Power Grid Co. of Bangladesh Ltd.,817364158991.0,94992094908.0,30292340837.0,682531503361.0,545130205094.0,514837864257.0,101555436097.0,1.38735380962624,1.25816282465308,5.3678092088868805,0.055569000862420594
BEACONPHAR,Beacon Pharmaceuticals PLC,,,,,,,,,,,
BSCPLC,Bangladesh Submarine Cables PLC,24770234901.0,10301062736.0,6796845542.0,7065668571.0,4525586978.0,-2271258564.0,16828153440.999998,5.25328174772968,5.25328174772968,0.268929505181115,1.5018704921684525
BSRMSTEEL,BSRM Steels Limited,93547234402.0,47632443981.0,2792143531.0,58306745662.0,46321070150.0,43528926619.0,35240488740.0,1.42116310728441,0.584487903857675,1.31442757482029,0.060278044569313564
BANKASIA,Bank Asia PLC,588408397740.0,53071725830.0,,550854769926.0,30506751397.0,-5178457014.0,37553627814.0,0.313683032360048,,0.812351870596957,
BSRMLTD,Bangladesh Steel Re-Rolling Mills Ltd.,95228096433.0,44925017841.0,892526808.0,44114538159.0,33010149843.0,32117623035.0,51113558275.0,1.22585363612503,0.4464046744705,0.6458198364003449,0.0270379508195194
MPETROLEUM,Meghna Petroleum Limited,118336933011.0,102239714623.0,60931660013.0,86651825620.0,177972523.0,-60753687490.0,31685107391.0,1.18380138491246,0.987343661918354,0.005616913990657711,342.36554601746025
JAMUNAOIL,Jamuna Oil Company Limited,114398605985.0,96693222556.0,64423594891.0,84138758010.0,0.0,-64423594891.0,30259847975.0,1.17388603367821,1.0061406805761,0.0,
UTTARABANK,Uttara Bank PLC,311347320963.0,21520483018.0,,282562590251.0,2102401218.0,-12505015354.0,28784730712.0,0.153320877386478,,0.0730388349211328,
JAMUNABANK,Jamuna Bank PLC,422711337158.0,47640937343.0,,394891170267.0,18714835368.0,-2391160479.0,27820166891.0,0.498311906226641,,0.672707562668997,
ALARABANK,Al-Arafah Islami Bank PLC,648061445062.0,49867069557.0,,622355221314.0,71606434570.0,40703578653.0,25706223748.0,0.34330001397117,,2.9808473653616896,
PADMAOIL,Padma Oil PLC,126862663000.0,116617178000.0,50867316000.0,99862594000.0,183463000.0,-50683853000.0,27000069000.0,1.17132936574998,0.977308163532585,0.0067949085611596,277.2619874307081
KOHINOOR,Kohinoor Chemical Co. (Bangladesh) Ltd.,4164020223.0000005,3851530302.0,1567201935.0,1540504178.0,331213319.0,-1235988616.0,2623516046.0,3.28632125602154,1.68765955581711,0.126247872394374,4.731699618033779
SHAHJABANK,Shahjalal Islami Bank PLC,422216863316.0,83247198842.0,,395953164185.0,38566567530.0,-10983678031.0,26263699131.0,0.592292048312097,,1.48124768658074,
TRUSTBANK,Trust Bank PLC,621199183835.0,54495543106.0,,593066929146.0,33662922723.999996,4552167308.0,28132254689.0,0.41908537445697,,1.19659529700311,
TITASGAS,Titas Gas Transmission and Distribution PLC,382443902108.0,270903825420.0,36055674023.0,295323519965.0,4800551628.0,-31255122395.0,87120382142.0,1.11547306236352,1.09704074311607,0.0551025088500581,7.510735602279413
BSC,Bangladesh Shipping Corporation,37163683568.0,17013467960.000002,13915476895.0,20387998518.0,14563244515.0,647767620.000001,16775685050.0,2.75356242783682,2.7383056589573,0.868116233202649,0.9555203773902988
IDLC,IDLC Finance PLC.,169480117697.0,,11178659473.0,148279824600.0,25410082152.0,14231422679.0,21200293097.0,1.73731922723517,1.73731922723517,1.1985724284388501,0.4399300799631669
RECKITTBEN,Reckitt Benckiser (Bangladesh) PLC,2943166000.0,2123003000.0000002,1208075000.0,2319347000.0,188640000.0,-1019435000.0,623818000.0,1.00202954354622,0.663545574816291,0.302395891109266,6.404129558948261
UCB,United Commercial Bank PLC,878951970858.0,68694405570.0,,838605859833.0,66852777942.99999,20404099796.0,40346111025.0,0.318567685667059,,1.6569819633436,
ACMELAB,ACME Laboratories Ltd.,59009044079.0,25558987009.0,1979882972.0,31631818838.0,24428496396.0,22448613424.0,27197761000.0,1.18000865378039,0.613583945224918,0.898180419925008,0.0810480898989834
ACI,Advanced Chemical Industries PLC,109087701000.0,62518945000.0,5252935000.0,99143945000.0,76001599000.0,70748664000.0,9943756000.0,0.698624529018327,0.404052414709267,9.28049460576495,0.06911611162286203
BESTHLDNG,Best Holdings PLC,80576036588.0,9231223008.0,866815433.0,23849197836.0,17722768147.0,16855952714.0,56726838752.0,3.48361376729122,3.3831352339494,0.312693917758717,0.048909709014431195
SUMITPOWER,Summit Power Ltd.,102277483309.0,40174744353.0,3179222958.0,38938587903.0,26352188201.0,23172965243.0,63338895406.0,1.52094296519071,1.41961006027374,0.598613924431838,0.12064360400550556
MTB,Mutual Trust Bank PLC,495567930725.0,32765341247.0,,464357156685.0,59770618443.0,34766964349.0,31210774040.0,0.353693414761299,,1.9150719580669702,
NCCBANK,National Credit and Commerce Bank PLC,379117498824.0,29370874858.0,,353857233701.0,32607815044.0,14250135564.0,25260265123.0,0.283825861489758,,1.2908738350534,
HEIDELBCEM,Heidelberg Materials Bangladesh PLC,10403352000.0,5128890000.0,1521338000.0,6194914000.0,988203000.0,-533135000.0,4208438000.0,0.904833598079432,0.469349493783348,0.234814674708288,1.539499475310235
DHAKABANK,Dhaka Bank PLC,458184602163.0,56589181631.0,,433941338947.0,45520289287.0,26831398735.0,24243263216.0,0.524640055412326,,1.8776529701805402,
SOUTHEASTB,Southeast Bank PLC,568702284122.0,30642245618.0,,535029994878.0,24229392422.0,-391619855.000001,33672289244.0,0.271102317653706,,0.719771313870793,
UNIQUEHRL,Unique Hotel & Resorts PLC,44811817863.0,7628203954.0,2323363152.0,16853738758.0,9196025227.0,6872662075.0,27958079105.0,1.00389254295361,0.962823889885852,0.32892192601870807,0.25264862749380973
MIDLANDBNK,Midland Bank PLC,119222423489.0,10101240637.0,,108951668480.0,14239484839.0,4267104760.9999995,10270755009.0,0.697859091039038,,1.3864107219236101,
LINDEBD,Linde Bangladesh Limited,,,,,,,,,,,
BATASHOE,Bata Shoe Co. (Bangladesh) Ltd.,7796515007.0,3782022696.0,628238455.0,4800051914.0,2038127174.0,1409888719.0,2996463093.0,1.62516398088696,0.339475803409785,0.6801776330104801,0.3082430100605685
SAPORTL,Summit Alliance Port Limited,14067352423.0,1693253223.0,520792063.0,5462805704.0,3305057476.0,2784265413.0,8604546719.0,0.623164417130945,0.618611724391873,0.393085232263023,0.15757428328607984
NBL,National Bank Limited,508869236910.0,8783487523.0,,519748266578.0,89442064939.0,84593802099.0,-10879029668.0,0.131781801383272,,,
IFIC,IFIC Bank PLC,595091507087.0,46649949799.0,,577973887882.0,10738192056.0,-28101410794.0,17117619203.999998,0.290458630085433,,0.627318777116553,
SPCL,Shahjibazar Power Co Ltd,15235086992.0,8734995976.0,313387500.0,7341401302.0,2760687248.0,2447299748.0,7893685690.0,1.24988240758194,0.894201377753067,0.363796401632464,0.11351792935872611
NATLIFEINS,National Life Insurance PLC,71489789257.0,23829889248.0,,70968540743.0,0.0,-1894094185.0,521248514.0,3.60905657601042,,0.0,
IBNSINA,BN SINA Pharmaceutical Industry PLC,7843459954.0,2949210308.0,363136705.0,3627660131.0,2174973137.0,1811836432.0,4211407712.9999995,1.16062403770605,0.432863931288804,0.525259167662106,0.16696146670615178
RAKCERAMIC,RAK Ceramics (Baneladesh) Limited,11670879542.0,7295824777.0,363692836.0,4912669960.0,2068097828.0,1704404992.0,6758209582.0,1.62495340140444,0.698867351501967,0.306012680267896,0.17585862287361775
SQUARETEXT,Square Textiles PLC,27862755747.0,16747006153.999998,939884925.0,16494341713.999998,15500781178.0,14560896253.0,11368414033.0,1.31395336459572,0.722119400703864,1.36536575499305,0.060634681194904096
PTL,Paramount Textile PLC,34491668326.0,10591257640.0,828919009.0,26203919266.0,24220803618.0,23391884609.0,8084131919.0,1.22313241924856,0.572992862044906,3.07550661971001,0.03422343131439199
MERCANBANK,Mercantile Bank PLC,465123174499.0,27689727789.0,,435924215040.0,22026500830.0,2435075569.0,29198959460.0,0.179008983847765,,0.757235963443038,
SINGERBD,Singer Bangladesh Limited,33294919500.999996,18172081303.0,625974243.0,31959415928.0,22191619145.0,21565644902.0,1335503573.0,0.776474772611886,0.42059634366309,16.6166677451487,0.028207686825818586
RUPALIBANK,Rupali Bank PLC,851570114795.0,84909360150.0,,835875714537.0,5322143115.0,-35480649498.0,15694400258.0,0.431265792142298,,0.339110958527205,
GPHISPAT,GPH Ispat Limited,95575755482.0,41163257095.0,3179647147.0,70040783922.0,63036922184.0,59857275037.0,25534971560.0,1.04627375484352,0.598421195539802,2.46865057342558,0.05044102784268006
DELTALIFE,Delta Life Insurance Company Ltd.,48225091580.0,2907414732.0,,44701931763.0,24824475.0,-1071076609.0,3523159817.0,0.850191591432544,,0.00704608270427185,
DESCO,Dhaka Electric Supply Co. Ltd.,93805599313.0,35283024901.0,20111701959.0,79196211571.0,40503439612.0,20391737653.0,14609387741.0,0.955010814358027,0.777320906303368,2.77242553418789,0.4965430628030288
IPDC,IPDC Finance PLC,95931100022.0,,8593320018.0,88948515262.0,16450813009.000002,7857492991.0,6982584760.0,,,2.3559775605215902,0.5223644578112169
ENVOYTEX,Envoy Textiles Ltd.,25430458176.0,12843837625.0,487592002.0,15268916158.0,11575936249.0,11088344247.0,10161542019.0,1.21369745931394,0.680523790479439,1.1391909050177,0.04212117201683114
ORIONINFU,Orion Infusion Ltd.,859625584.0,475373330.0,27698659.0,539697042.0,317208026.0,289509367.0,319928541.0,0.929962740441183,0.61871835618874,0.991496491711879,0.08732017077020618
ONEBANKPLC,One Bank PLC,353269923174.0,36208346223.0,,328089703291.0,22204555027.0,2482644940.0,25180219884.0,0.515828700415426,,0.883116577486625,
SONALIPAPR,Sonali Paper & Board Mills Ltd.,7089303326.0,1245325225.0,674853463.0,1578936084.0,1137643077.0,462789614.0,5510367242.0,0.968877777188849,0.591289503231524,0.206455037756629,0.5932031554040741
CROWNCEMNT,Crown Cement PLC,28282681823.0,12912532463.0,1096204423.0,19599968142.0,15030801546.0,13934597123.0,8682713682.0,0.922079048785413,0.704181593401288,1.73111795418984,0.07293053664804204
DBH,DBH Finance PLC,75694243634.0,,18767804385.0,65850508170.0,12462602272.0,-6305202113.0,9843735464.0,,,1.26604400510127,1.505929819100946
RELIANCINS,Reliance Insurance PLC,15277723618.0,3644914820.0,,7219767058.0,0.0,-236914820.0,8057956560.0,0.504852135909452,,0.0,
LANKABAFIN,LankaBangla Finance PLC,91963348850.0,,11600492174.0,80960072623.0,22620690374.0,11020198200.0,11003276228.0,,,2.22473227860952,0.512826619444537
EHL,Eastern Housing Ltd.,24609231349.0,19681869428.0,5042067458.0,16006950602.0,25497188.0,-5016570270.0,8602280747.0,1.23911793738866,0.374367785787378,0.00296400323936091,197.74994238580348
LOVELLO,Taufika Foods and Lovello Ice-cream PLC,4110925610.9999995,2261370119.0,133503433.0,2893013492.0,2315545737.0,2182042304.0,1217912120.0,2.14956658655555,1.5847102211354,1.9012420510274601,0.05765527791861535
ORIONPHARM,Orion Pharma Ltd.,55796148480.0,17537104439.0,185340093.0,34178055282.0,25676937143.0,25491597050.0,21618093198.0,2.07190933862176,1.87688638976626,1.27455308707278,0.0072181542513347265
KBPPWBIL,Khan Brothers PP Woven Bag Industries Ltd,1245207016.0,809986761.0,61729291.0,71856285.0,16749420.0,-44979871.0,1173350731.0,25.5834450863853,6.70887363978337,0.014274862202306001,3.685458421843861
IFADAUTOS,IFAD Autos PLC,41903782277.0,35795922994.0,2714611286.0,32192051007.0,29847919703.0,27133308417.0,9711731270.0,2.04150831163603,1.89475219964335,3.07338813988826,0.09094808995104459
PREMIERBAN,The Premier Bank PLC,430628731745.0,23319010152.0,,410712368434.0,24912947301.0,3895330139.0,19916363311.0,0.136136654980751,,1.2508796515945302,
ACIFORMULA,ACI Formulations PLC,8460540999.999999,5813344000.0,228767000.0,4886744000.0,3889322000.0,3660555000.0,3573797000.0,1.26187131844834,1.0198429624285,1.08893837718218,0.058819249216187294
DOREENPWR,Doreen Power Generations & Systems Ltd.,26909893658.0,15306569995.0,92462409.0,17021099441.999998,15566570675.0,15474108266.0,9888794216.0,1.27343870525022,1.11478612574322,1.58466268241165,0.0059398059425185504
NAVANAPHAR,Navana Pharmaceuticals PLC,11400875414.0,5467516024.0,216041244.0,6533154247.0,4941721844.0,4725680600.0,4867721167.0,0.891142645064498,0.420755182979921,1.01520232455007,0.043717807440397896
STANDBANKL,Standard Bank PLC,288143204132.0,36293595888.0,,268967842396.0,39087694334.0,27107670208.0,19175361736.0,0.506641264223374,,2.03845167842788,
JHRML,JMI Hospital Requisite Manufacturing Ltd,6040963913.0,3482534564.0,519885109.00000006,1396030477.0,1071646823.9999999,551761715.0,4520748223.0,3.15739412137491,2.4327424694937,0.248413307826549,0.485127280142063
MALEKSPIN,Malek Spinning Mills PLC,28633367989.0,14094420775.0,1716653534.0,16474369064.999998,9551542348.0,7834888814.0,12158998925.0,1.15329654880767,0.514917030026095,0.7891139536049001,0.17972527068986408
PRAGATIINS,Pragati Insurance Limited,6284621167.0,4057369865.0,,1834437379.0,1800.0,-1776360471.0,4450183789.0,3.47163325656741,,4.0447767673084805e-07,
GREENDELT,Green Delta Insurance PLC,16057330000.0,12864390000.0,,9046420000.0,0.0,-2243800000.0,7010910000.0,1.69179247764335,,0.0,
PRAGATILIF,Pragati Life Insurance PLC,8283700564.000001,1964147713.0,,7881489929.0,0.0,-84129268.0,402210635.0,2.74433847545869,,0.0,
ITC,IT Consultants PLC,4775433788.0,1607930345.0,542017252.0,1667134100.0,1218299636.0,676282384.0,3108299688.0,2.89464051050767,2.83319833366905,0.391950506157243,0.44489650656023016
CITYGENINS,City Insurance PLC,2335521712.0,1665519568.0,,715207707.0,0.0,-1140481110.0,1620314005.0,7.89182604256265,,0.0,
SBACBANK,SBAC Bank PLC.,128932864399.0,18289218671.0,,117697019468.0,4082269580.0,-2166685471.0,11235844931.0,0.837899435751499,,0.36334006517991296,
KEYACOSMET,Keya Cosmetic Ltd.,,,,,,,,,,,
NTC,National Tea Company Limited,,,,,,,,,,,
RUNNERAUTO,Runner Automobiles PLC,24119979809.0,11967873624.0,2236229575.0,15088131669.0,12320693860.0,10084464285.0,9031848140.0,1.54127893893582,1.23604011132603,1.645145771052,0.1815019186752198
PIONEERINS,Pioneer Insurance PLC,6097165978.0,5605603296.0,,1793528460.0,0.0,-1341178877.0,4303637518.0,7.31984184481342,,0.0,
BPML,Bashundhara Paper Mill Ltd.,39404663328.0,11341292570.0,58410529.0,30356287615.0,28808343103.0,28749932574.0,9048375713.0,0.910568719890007,0.553131487822437,3.1838137602542798,0.002027556003174557
NRBBANK,NRB Bank PLC,103686253020.0,9130364467.0,,96297959036.0,5362296497.0,-3502671970.0,7388293983.0,0.497454803162718,,0.725782781167199,
NRBCBANK,NRBC Bank PLC,246761682750.0,40226792711.0,,232753044590.91,14939425327.0,3552759201.0,14008638159.09,0.45315831886464,,1.06644380326595,
CVOPRL,CVO Petrochemical Refinery PLC,1228825770.0,241224705.0,14436146.0,334193717.0,1693458.0,-12742688.0,894632053.0,1.18444754855982,0.77651672947483,0.00189291004533235,8.524655468278517
MATINSPINN,Matin Spinning PLC,13585499726.0,6535691002.0,382394877.0,6690125392.0,5107672831.0,4725277954.0,6895374334.0,1.16434461483646,0.503467580594128,0.740739020623561,0.07486675236501654
CONFIDCEM,Confidence Cement PLC,15724473683.0,3904181456.0,236274787.0,7730912014.0,6269851813.0,6033577026.0,7993561669.0,0.556439632743355,0.486408391313021,0.78447710426575,0.03768426974782793
PREMIERCEM,Premier Cement Mills PLC,37519523866.0,12922048423.0,1511069282.0,30685572924.0,25786033432.0,24274964150.0,6833950942.0,0.576974250305755,0.413418326516847,3.78370907221744,0.058600299498750764
FINEFOODS,Fine Foods Limited,,,,,,,,,,,
KPCL,Khulna Power Company Ltd.,8747249818.0,2635824103.0,853303930.0,1087902314.0,140000000.0,-713303930.0,7659347504.0,2.5441539026493,2.37051571927571,0.0182783193903771,6.095028071428572
SEAPEARL,Sea Pearl Beach Resort & Spa Ltd.,8701356811.0,674589119.0,116676026.0,6955163784.0,5958144101.0,5841468075.0,1746193027.0,0.336045162069908,0.24470250753562,3.4120764479492998,0.019582612307147352
ABBANK,AB Bank PLC,413727719074.0,20337294632.0,,438222012074.0,28429414595.0,22794469708.0,-24494293000.0,0.17076161763313,,,
TECHNODRUG,Techno Drugs Ltd.,,,,,,,,,,,
TAMIJTEX,Tamijuddin Textile Mills PLC,10491552000.0,6655109000.0,206434000.0,7373519000.0,4775145000.0,4568711000.0,3118033000.0,1.26622935062049,0.53770504778677,1.53146069974243,0.04323093853694495
MONOSPOOL,Monospool Bangladesh PLC,6708112674.0,2768933692.0,88369037.0,5182040262.0,4321998984.0,4233629947.0000005,1526072412.0,1.31348429917596,0.877941670531849,2.83210609799032,0.020446334514918063
EASTRNLUB,Eastern Lubricants Blenders PLC,678943000.0,646693000.0,343338000.0,321591000.0,0.0,-343338000.0,357353000.0,2.01800213441843,1.41573103831343,0.0,
ADNTEL,ADN Telecom Ltd.,3383009492.0,1410284522.0,217456808.0,1216974432.0,485141650.0,267684842.0,2166035060.0,2.06376822294196,2.05502378457885,0.224140602085247,0.4482336406284639
AFTABAUTO,Aftab Automobiles Ltd.,28359596357.0,22126209626.0,246098191.0,23395908269.0,21549713330.0,21303615139.0,4963688088.0,1.94325400838705,1.7072244189046,4.34184407005936,0.011420021567405231
GQBALLPEN,G.Q. Ball Pen Industries Limited,1653888000.0,548150000.0,279700000.0,431638000.0,34727000.0,-244973000.0,1222249000.0,2.37854514527719,2.34353629326205,0.0284123775106382,8.05425173496127
APEXFOOT,Apex Footwear Ltd.,30474549316.0,17468757156.0,94998571.0,23584306185.0,21764065060.0,21669066489.0,6890743131.0,1.02951149419467,0.135243475289195,3.1584496252788803,0.004364927725500927
SHARPIND,Sharp Industries PLC,7300683616.0,3873248654.0,470292128.0,4229466722.0,3478232029.0,3007939901.0,3071216894.0,1.07198627633019,0.57785441538312,1.13252568901765,0.13521010791658145
JMISMDL,JMI Syringes & Medical Devices Ltd.,3059305309.73,1741098603.3500001,107516189.5,452422922.95,40001917.0,-67514272.5,2594763316.7799997,5.09060912351237,2.82117148972576,0.015416403007285001,2.6877759258387544
QUASEMIND,Quasem Industries Limited.,,,,,,,,,,,
MIRAKHTER,Mir Akhter Hossain Ltd,27142208731.0,4412458082.0,49161221.0,20892847158.0,20848889950.0,20799728729.0,6249361574.0,1.00012750891237,0.139629124119019,3.33622815421025,0.002357977864428221
AMANFEED,Aman Feed PLC,9607210105.0,8330636173.000001,99550283.0,5908788016.0,5407633002.0,5308082719.0,3698422089.0,2.41453555413106,0.627845930314068,1.46214598330558,0.01840921581830379
INDEXAGRO,Index Agro Industries Ltd,7084619264.0,4603789925.0,80282818.0,2989956162.0,2554890316.0,2474607498.0,4094663102.0,1.70356531672158,0.62422062007602,0.623956172304405,0.031423195546685066
FEKDIL,Far East Knitting & Dyeing Industries PLC.,6395620844.0,2894876980.0,471829408.0,1920368084.0,715030452.0,243201044.0,4475252760.0,1.74904100447144,0.856888790135536,0.159774316747195,0.6598731657935039
EPGL,Energypac Power Generation PLC,23291616553.0,7097440784.0,258494046.00000003,17613716493.0,14382030888.0,14123536842.0,5677900060.0,1.42644598802719,1.2549134967045,2.53298415541326,0.017973403618238706
NHFIL,National Housing Finance PLC,18010577201.0,,2531379783.0,15789900181.0,1911019872.0,-620359911.0,2220677020.0,12.0261927511517,12.0261927511517,0.860557323189664,1.3246224281020977
KDSALTD,KDS Accessories Ltd.,4633680865.0,3597702931.0,96928420.0,2521745739.0,337732305.0,240803885.0,2111935125.9999998,1.55697421221681,1.22890637338446,0.159916041379388,0.2869977747612862
MONNOCERA,Monno Ceramic Industries Limited.,5012045319.0,1626073520.0,25653400.0,1979530175.0,1261850543.0,1236197143.0,3032515144.0,1.3640253949007,0.703702908260143,0.41610692216876205,0.020329982930474517
BBSCABLES,BBS Cables PLC,9390198184.0,7554727938.0,481706970.0,3641260271.0,3189260947.0,2707553977.0,5748937914.0,2.44603079997555,1.67177581285888,0.554756547158634,0.1510403124752526
GENEXIL,Genex Infosys PLC,6485794271.0,2066283609.0,40792853.0,3814035590.0,3616308962.0,3575516109.0,2671758680.0,0.696027759490141,0.651944461502625,1.37737882718716,0.011280245528977013
ECABLES,Eastern Cables Ltd.,10678468105.0,1732944733.0,25303486.0,1671224016.0,627985959.0,602682473.0,9007244089.0,1.19027894966889,0.967989394599153,0.0697201000433552,0.04029307604312217
SONALILIFE,Sonali Life Insurance Company Ltd,,,,,,,,,,,
ESQUIRENIT,Esquire Knit Composite PLC,16727443726.000002,6195430572.0,344421950.0,8094779323.0,6670097174.0,6325675224.0,8632664403.0,1.23336417096173,0.422361721081057,0.772544454498711,0.051636721477245455
ANWARGALV,Anwar Galvanizing Ltd.,826901281.0,316477763.0,8973858.0,766461951.0,422814973.0,413841115.0,60439330.0,0.468600719547058,0.0892479950942038,6.99569258957702,0.021224078079183823
KAY&QUE,Kay and Que (Bangladesh) Ltd.,1012002190.0,251688824.0,4985595.0,341001247.0,106658751.0,101673156.0,671000943.0,0.738087693855266,0.725217465260472,0.15895469613371302,0.04674342192512643
BPPL,Baraka Patenga Power Ltd.,25436416351.0,10978954203.0,1174072411.0,18589965957.0,10460539732.0,9286467321.0,6846450394.0,0.79174477344249,0.592537709955584,2.18114012229345,0.11223822489850852
BDFINANCE,Bangladesh Finance PLC,20194243054.0,,1624560491.0,25339672030.0,4605711773.0,2981151282.0,-5145428975.0,,,,0.35272734618862567
RAHIMAFOOD,Rahima Food Corporation Ltd.,298828298.0,98145133.0,47425141.0,108374925.0,0.0,-47425141.0,190453373.0,0.939014935105827,0.906660090142633,0.0,
SAIHAMCOT,Saiham Cotton Mills Ltd.,11242430706.0,5766831759.0,135459088.0,5505522195.0,3562307185.0,3426848097.0,5736908511.0,1.13415467284137,0.256615115843974,0.620945440940813,0.03802566173135908
FORTUNE,Fortune Shoes Ltd.,,,,,,,,,,,
SIMTEX,Simtex Industries PLC,2650045919.0,1468915205.0,145323909.0,844039830.0,682077107.0,536753198.0,1806006089.0,1.9743946328657,1.64168665423154,0.377671543387582,0.21306082187567102
POPULARLIF,Popular Life Insurance Co. Ltd.,21829681545.0,5338086075.0,,18617901643.0,23172224.0,-485205094.0,3211779902.0,2.67295466742634,,0.0072733522935394205,
ARGONDENIM,Argon Denims Ltd.,6711486564.0,5220355716.0,1041057029.0,3223110109.0,2826628214.0,1785571185.0,3372497383.0,1.76438955649638,1.02661939401405,0.8381409658754361,0.3683034874709561
DOMINAGE,Dominage Steel Building Systems Ltd,1967226467.0,721491050.0,20032751.0,200005957.0,75522033.0,55489282.0,1767220509.0,5.9617998000314,3.35125660433486,0.042734923353019996,0.2652570409485666
GHAIL,Golden Harvest Agro Industries Ltd.,5481053343.0,2453349356.0,300632607.0,2873214577.0,2601298441.0,2300665834.0,2607838766.0,1.80129178605877,1.01366089740734,0.9867089822160849,0.1155702099619257
LEGACYFOOT,Legacy Footwear Ltd.,527139553.0,187580364.0,110337675.0,52388358.0,1776255.0,-108561420.0,468275063.62,6.65557798480432,5.2909950857462,0.00379345091337242,62.11815026558687
