Symbol,Name,Total Assets FQ,Current Assets FQ,Cash on Hand FQ,Total Liabilities FQ,Total Debt FQ,Net Debt FQ,Total equity FQ,Current ratio FQ,Quick ratio FQ,Debt/Equity FQ,Cash/Debt FQ
EBL,Eastern Bank PLC,775226329769.0,61519434683.0,,723323556407.0,117053117184.0,83724246478.0,51902773362.0,0.603348181022524,,2.25523820023265,
DUTCHBANGL,Dutch-Bangla Bank PLC,858718365192.0,250460697660.0,,796040004495.0,46451516432.0,-13260068892.0,62678360697.0,0.445515519845429,,0.741109306552482,
UNILEVERCL,Unilever Consumer Care Limited,3944664000.0,3588788000.0,3009317000.0,1581967000.0,93095000.0,-2916222000.0,2362697000.0,2.43681029917025,2.0898081127694,0.0394020054200771,32.32522691873892
ICB,Investment Corporation of Bangladesh,207242929657.0,,13627643988.0,181835073767.0,61034585897.0,47406941909.0,25407855891.0,,,2.40219404671797,0.22327740555162565
PRIMEBANK,Prime Bank PLC,656931595362.0,162781006598.0,,608544716208.0,96547649142.0,66054831174.00001,48386879154.0,0.817275533900395,,1.9953270588999101,
POWERGRID,Power Grid Co. of Bangladesh Ltd.,871941048560.0,101447939748.0,38662812564.0,732664940756.0,583986287902.0,545323475338.0,103405613793.0,1.54625616185062,1.3899905769562,5.64752982435788,0.06620500063948093
OLYMPIC,Olympic Industries PLC.,18504510563.0,11131975585.0,6316929232.0,5156318224.0,951670162.0,-5365259070.0,13348192339.0,2.36833257751049,1.74578031586978,0.0712958082885473,6.637729629690754
MJLBD,MJL Bangladesh PLC,63500971252.0,18434395939.0,2891134517.0,44175413890.0,31739906442.0,28848771925.0,19325557362.0,0.57145791106877,0.426885927566438,1.8293461512434102,0.0910883125091475
BSRMSTEEL,BSRM Steels Limited,89046217534.0,43935321162.0,7090924261.0,52444116032.0,40767855832.0,33676931571.0,36602101502.0,1.49536388733721,0.708575278673453,1.1138118894559201,0.17393419683931735
BSCPLC,Bangladesh Submarine Cables PLC,25907177098.0,11213085317.0,7298815398.0,7444865609.0,4557619786.0,-2741195612.0,17585898600.0,4.71632164972511,4.71632164972511,0.259163315430467,1.6014533332552985
BSRMLTD,Bangladesh Steel Re-Rolling Mills Ltd.,93946695482.0,43100977405.0,2902738340.0,40954795418.0,26960285881.0,24057547541.0,52991900064.0,1.28213550295436,0.530746052009669,0.508762392902297,0.10766719436182524
UTTARABANK,Uttara Bank PLC,342722783797.0,26001660744.0,,310380331404.0,2368746211.0,-18782878385.0,32342452393.0,0.165550298579357,,0.0732395834329155,
BANKASIA,Bank Asia PLC,646849181063.0,46082466823.0,,609583774836.0,47102463948.0,1019997124.99999,37265406227.0,0.237903025461533,,1.2639753007771501,
JAMUNABANK,Jamuna Bank PLC,454726453784.0,39930639070.0,,427594269561.0,31516963997.0,9833820931.0,27132184223.0,0.386901309352442,,1.16160813555281,
BEACONPHAR,Beacon Pharmaceuticals PLC,,,,,,,,,,,
MPETROLEUM,Meghna Petroleum Limited,115295927108.0,100961003613.0,64200826404.0,82828792055.0,177972523.0,-64022853881.0,32467135053.0,1.22218868037661,1.0529073703889,0.0054816208054537,360.73448486202557
KOHINOOR,Kohinoor Chemical Co. (Bangladesh) Ltd.,4382161300.0,4052689383.0,1750221981.0,1720385283.0,331824430.0,-1418397551.0,2661776018.0,2.9880735869716,1.63617392610111,0.124662791968997,5.274542266221929
JAMUNAOIL,Jamuna Oil Company Limited,102550076852.0,86108444036.0,54435285688.0,71490332109.0,0.0,-54435285688.0,31059744743.0,1.23209099900887,1.08012262180407,0.0,
SHAHJABANK,Shahjalal Islami Bank PLC,431621406343.0,69201264481.0,,404585398456.0,40747583177.0,3794831985.0,27036007887.0,0.475344925589691,,1.5199733875123702,
PADMAOIL,Padma Oil PLC,122648082000.0,111666597000.0,47890832000.0,92896469000.0,183463000.0,-47707369000.0,29751613000.0,1.20567177074993,0.991115028479101,0.006166489191695251,261.0380948747159
IDLC,IDLC Finance PLC.,184997396482.0,,13094044510.0,162568927728.0,31748877017.0,18654832507.0,22428468754.0,1.42188377008184,1.42188377008184,1.4155617563301899,0.412425438008052
NCCBANK,National Credit and Commerce Bank PLC,415730776927.0,32623699104.0,,384181910463.0,35535380743.0,15463033325.0,31548866464.0,0.301598217841217,,1.12635999187016,
ACI,Advanced Chemical Industries PLC,113243220000.0,65710694000.0,6988082000.0,103613519000.0,79632636000.0,72644554000.0,9629700000.0,0.703486548930035,0.423987111311862,9.9956702343865,0.08775399573612006
ALARABANK,Al-Arafah Islami Bank PLC,645232778848.0,54139147570.0,,619201628210.0,70637874243.0,41955140357.0,26031150638.0,0.375926127949809,,2.9013099729837,
ACMELAB,ACME Laboratories Ltd.,59535015362.0,26221881895.0,2590225429.0,31545748263.0,23756439177.0,21166213748.0,27809802858.0,1.19806289265531,0.724826581713482,0.8542469466002,0.10903256206459379
TITASGAS,Titas Gas Transmission and Distribution PLC,387555400720.0,279355888881.0,30331602841.0,304739230523.0,4519658884.0,-25811943957.0,82816170196.0,1.11170471422114,1.09435862868104,0.0545745942284385,6.71103807156257
BSC,Bangladesh Shipping Corporation,37202120149.0,12966874741.0,9937025477.0,19591714008.0,14002598408.0,4065572931.0,17610406141.0,2.40584814343732,2.39049191298488,0.795132054075663,0.7096558215454322
BESTHLDNG,Best Holdings PLC,,,,,,,,,,,
TRUSTBANK,Trust Bank PLC,650906484454.0,43054873117.0,,621884991092.0,35806978762.0,9163305026.0,29021493362.0,0.304281525407669,,1.23380899935955,
RECKITTBEN,Reckitt Benckiser (Bangladesh) PLC,2943166000.0,2123003000.0000002,1208075000.0,2319347000.0,188640000.0,-1019435000.0,623818000.0,1.00202954354622,0.663545574816291,0.302395891109266,6.404129558948261
SUMITPOWER,Summit Power Ltd.,103305109595.0,41785052806.0,3895305438.0,39328494499.0,30029542219.0,26134236781.0,63976615096.0,1.46972310273443,1.28947864593106,0.690812997733517,0.1297157782024196
MTB,Mutual Trust Bank PLC,517609662848.0,37133535368.0,,487427129752.0,52520146361.0,27167202096.0,30182533096.0,0.361226610861071,,1.7400920516944398,
UCB,United Commercial Bank PLC,919153674681.0,68791568318.0,,878887556174.0,63875116835.0,13519888664.0,40266118507.0,0.297012745813369,,1.58632417281851,
SOUTHEASTB,Southeast Bank PLC,585315616496.0,33287441832.999996,,549834209074.0,21784350945.0,-2532138725.0,35481407422.0,0.281653581818006,,0.614953233945727,
NBL,National Bank PLC,514576029717.0,15777815324.0,,549591697160.0,108824305683.0,98238373555.0,-35015667443.0,0.221181161486092,,,
HEIDELBCEM,Heidelberg Materials Bangladesh PLC,9604764000.0,4337323000.0,1690897000.0,5477528000.0,285400000.0,-1405497000.0,4127236000.0,0.885638974524002,0.4735202027854,0.0691503950828109,5.924656622284513
DHAKABANK,Dhaka Bank PLC,449719513692.0,45176468252.0,,423965545697.0,51025680820.0,33026642191.0,25753967995.0,0.440572315605864,,1.98128095547469,
BATASHOE,Bata Shoe Co. (Bangladesh) Ltd.,8632046274.0,4415184785.0,1195093777.0,5679159763.0,2283523245.0,1088429468.0,2952886511.0,1.52030972340415,0.485250848198325,0.773319000406379,0.5233552054338733
UNIQUEHRL,Unique Hotel & Resorts PLC,45156637938.0,7213774090.0,2208358062.0,17059633127.000002,8768657792.0,6560299730.0,28097004811.0,0.916085724322952,0.862544022192939,0.31208514398542103,0.2518467608594298
SAPORTL,Summit Alliance Port Limited,14749932884.0,2321469066.0,447110899.0,6372087001.0,3683594439.0,3236483540.0,8377845883.0,0.614476855389606,0.611915323863612,0.446165977168934,0.12137897002618425
PTL,Paramount Textile PLC,36257560764.0,11753033639.0,787995943.0,27438234180.0,24871707768.0,24083711825.0,8615709444.0,1.31000738303469,0.680661703288459,2.97044699366918,0.03168242206567888
NATLIFEINS,National Life Insurance PLC,76899998938.0,23608884855.0,,76462470528.0,0.0,-3683591218.0,437528410.0,3.25260410994009,,0.0,
RAKCERAMIC,RAK Ceramics (Baneladesh) Limited,11638593612.0,7194667354.0,476135324.0,5265437751.0,2179471129.0,1703335805.0,6373155861.0,1.50296510570112,0.720068316141508,0.34197675006461,0.21846369867650584
SPCL,Shahjibazar Power Co Ltd,16644372372.999998,10279777964.0,555219949.0,8563891713.000001,2251340394.0,1696120445.0,8080480660.0,1.26070203752447,0.93813736655624,0.28984926110338705,0.24661750416760833
LINDEBD,Linde Bangladesh Limited,5201380000.0,2499387000.0,1115535000.0,2001677220.0,25443000.0,-1090092000.0,3199702780.0,1.85268093086693,1.60090136501948,0.007951675514883731,43.84447588727745
IBNSINA,BN SINA Pharmaceutical Industry PLC,9941792894.0,3201872513.0,377728015.0,5490840731.0,3572820244.0,3195092229.0,4446560053.0,0.781400140639761,0.323048958016602,0.8228987113887101,0.1057226474335886
RELIANCINS,Reliance Insurance PLC,15577968265.0,3577425328.0,,6888109072.0,0.0,-469747826.0,8689859193.0,0.51936246807446,,0.0,
DELTALIFE,Delta Life Insurance Company Ltd.,48225091580.0,2907414732.0,,44701931763.0,24824475.0,-1071076609.0,3523159817.0,0.850191591432544,,0.00704608270427185,
SQUARETEXT,Square Textiles PLC,26254267347.0,15490309086.0,928988170.0,15547324374.0,14604154607.0,13675166437.0,10706942973.0,1.19396214087221,0.703832213468432,1.36597388906204,0.06361122536697342
DESCO,Dhaka Electric Supply Co. Ltd.,92236773110.0,34122144692.0,20528401210.0,76431065743.0,41279417450.0,20751016240.0,15805707364.0,1.02259568779192,0.826733903478737,2.61167795273879,0.49730355896773926
IFIC,IFIC Bank PLC,591046320409.0,51153938305.0,,590119882884.0,11699038334.0,-29915511549.0,926437525.0,0.31321525974628,,12.6282455951506,
ENVOYTEX,Envoy Textiles Ltd.,23091407850.0,10477104518.0,161327871.0,12824934671.0,9927495583.0,9766167712.0,10266473179.0,1.27664802115345,0.772364069301748,0.9669820794259341,0.01625061120916139
ONEBANKPLC,One Bank PLC,367675993681.0,33912743655.0,,343285193707.0,18753852211.0,-2132045750.0000002,24390799974.0,0.486859580465012,,0.7700905502977681,
SINGERBD,Singer Bangladesh Limited,33341098738.0,17582171900.0,756563915.0,33172652833.0,22086488435.0,21329924520.0,168445905.0,0.715201653239585,0.310639000302524,131.119177014128,0.03425460399585698
FINEFOODS,Fine Foods Limited,,,,,,,,,,,
RUPALIBANK,Rupali Bank PLC,861605738400.0,89644265655.0,,848405930449.0,7042365925.0,-30348400615.0,13199807951.0,6.64228509806655,,0.533520332351993,
EHL,Eastern Housing Ltd.,24376460927.0,19486670312.0,4322396264.0,15588138818.0,21626936.0,-4300769328.0,8788322109.0,1.25779995879606,0.349570165097172,0.00246087202218637,199.86170320197
DOMINAGE,Dominage Steel Building Systems Ltd,1927414180.0,713345874.0,8272434.000000001,186127156.0,60229558.0,51957124.0,1741287023.0,6.69346206974154,3.44750037319305,0.0345891040388234,0.1373484095632912
IPDC,IPDC Finance PLC,97503573066.0,,8961181049.0,90135110509.0,14291961959.0,5330780910.0,7368462557.0,,,1.93961248339692,0.6270084593499022
GPHISPAT,GPH Ispat Limited,103510944594.0,46408621583.0,3342489187.0,78505509612.0,70032638607.0,66690149420.0,25005434982.0,1.07174995647776,0.617964790840275,2.80069667483939,0.04772759178412431
DBH,DBH Finance PLC,65986381070.99999,,13998209116.0,55738557264.0,5629991874.0,-8368217242.000001,10247823807.0,,,0.54938414048008,2.4863640000344343
MERCANBANK,Mercantile Bank PLC,472099642548.0,32242834098.0,,444735076537.0,17958410228.0,-4354086131.0,27364566011.0,0.194265702962692,,0.658978588032009,
CROWNCEMNT,Crown Cement PLC,27684907906.0,11568368130.0,496972854.0,18436874906.0,13884042354.0,13387069500.0,9248033000.0,0.928476020130578,0.599757191888348,1.5012968005196399,0.03579453600966737
SONALIPAPR,Sonali Paper & Board Mills Ltd.,7724856786.0,1889240202.0,1136295598.0,2678161459.0,1611599361.0,475303763.0,5046695327.0,1.29900899514815,0.927337525797254,0.319337557862446,0.7050732492813392
LOVELLO,Taufika Foods and Lovello Ice-cream PLC,4221948636.0,2356279272.0,126535171.0,2901423247.0,2168471984.0,2041936813.0,1320525390.0,2.20959465678308,1.59959475060471,1.6421282017152299,0.05835222771317114
CITYGENINS,City Insurance PLC,2553077143.0,1926467817.0,,881359704.0,0.0,-1372387167.0,1671717439.0,5.83135655771351,,0.0,
LANKABAFIN,LankaBangla Finance PLC,91963348850.0,,11600492174.0,80960072623.0,22620690374.0,11020198200.0,11003276228.0,,,2.22473227860952,0.512826619444537
DAFODILCOM,Daffodil Computers PLC.,1517357470.0,605964593.0,49774971.0,858745084.0,198956197.0,149181226.0,658612386.0,0.705639664541008,0.643875798886087,0.303015762317398,0.2501805510486311
ACIFORMULA,ACI Formulations PLC,9361878000.0,6476497000.0,134784000.0,5519650000.0,4231002000.0000005,4096218000.0,3842228000.0,1.2366578278004,0.938063969409007,1.10187394005559,0.03185628368882832
IFADAUTOS,IFAD Autos PLC,41496957511.0,35374395822.0,3018677886.0,31895801106.0,29568845037.0,26550167151.0,9601156405.0,4.32269181119804,4.17635083356346,3.07971704550104,0.10208981386397327
ORIONINFU,Orion Infusion Ltd.,825814705.0,450321806.0,17964661.0,495746673.0,295628585.0,277663924.0,330068033.0,0.969839250930283,0.72374015318665,0.8956595472546109,0.06076767238188418
NRBCBANK,NRBC Bank PLC,246761682750.0,40226792711.0,,232753044590.91,14939425327.0,3552759201.0,14008638159.09,0.45315831886464,,1.06644380326595,
GQBALLPEN,G.Q. Ball Pen Industries Limited,,,,,,,,,,,
JHRML,JMI Hospital Requisite Manufacturing Ltd,6250078368.0,3661732218.0,518837800.0,1543194375.0,1143127492.0,624289692.0,4582698780.0,3.15928844839539,2.28707443753021,0.264625143150084,0.45387570820490775
ORIONPHARM,Orion Pharma Ltd.,57143737312.0,17494994400.0,334839231.0,35712023110.0,27039098733.0,26704259502.0,21431714202.0,2.05826738668692,1.91165165160245,1.35209358188079,0.012383520408960371
PIONEERINS,Pioneer Insurance PLC,6799151733.0,6314525535.0,,1961264867.0,0.0,-1503902327.0,4837886866.0,7.22270925699167,,0.0,
GREENDELT,Green Delta Insurance PLC,15904410000.0,12707120000.0,,8848380000.0,0.0,-2267500000.0,7056030000.0,1.76816115481109,,0.0,
PRAGATILIF,Pragati Life Insurance PLC,8283700564.000001,1964147713.0,,7881489929.0,0.0,-84129268.0,402210635.0,2.74433847545869,,0.0,
PRAGATIINS,Pragati Insurance PLC,6488623689.0,4265741433.9999995,,1788471597.0,-71790.0,-2109311447.0,4700152092.0,3.9457697770287,,-1.52739738193136e-05,
MALEKSPIN,Malek Spinning Mills PLC,27316008402.0,12426733376.0,974036358.0,14843698821.0,8494755655.999999,7520719298.0,12472309581.0,1.16812298330912,0.507732212465739,0.684014563095533,0.11466325783155641
CONFIDCEM,Confidence Cement PLC,15667446630.0,3574965030.0,280581682.0,7487916585.0,6038342052.0,5757760370.0,8179530045.0,0.533673363152129,0.436271642631282,0.738341241658475,0.04646667571723047
ITC,IT Consultants PLC,5081509033.0,1628415842.0,431848511.0,1898430726.0,1438505533.0,1006657022.0,3183078307.0,2.66660214198547,2.58336151395974,0.451922759750064,0.3002063607634382
MIRAKHTER,Mir Akhter Hossain Ltd,28054572974.0,4641816981.0,300902774.0,21818714639.0,21597633221.0,21296730447.0,6235858335.0,1.04979179813121,0.190179310956962,3.46352094551985,0.013932210577010058
DOREENPWR,Doreen Power Generations & Systems Ltd.,26622348874.0,15266185451.0,52810171.0,16365385710.0,14881468325.0,14828658154.0,10256963164.0,1.32504730419999,1.16667552320905,1.4605046015068102,0.0035487204519517733
BBSCABLES,BBS Cables PLC,9118984926.0,7298965883.0,505150609.0,3751051531.0,3295153825.0,2790003216.0,5367933396.0,2.32811215269169,1.47857391020304,0.613858925197439,0.15330107055017378
KEYACOSMET,Keya Cosmetic Ltd.,,,,,,,,,,,
SHARPIND,Sharp Industries PLC,6022599597.0,2678591952.0,400502773.0,3617928118.0,2970912378.0,2570409605.0,2404671479.0,0.852073816144381,0.481183107278615,1.23547536698671,0.1348080057714849
PREMIERBAN,The Premier Bank PLC,469733328424.0,25201203846.0,,454033695471.0,76965202210.0,53450975320.0,15699632953.0,0.154790286280705,,4.90236309217566,
STANDBANKL,Standard Islami Bank PLC,286275492457.0,31946755823.0,,267297422598.99997,34237393724.0,20770321244.0,18978069858.0,0.45672428488084,,1.80406640293377,
CVOPRL,CVO Petrochemical Refinery PLC,1503145176.0,343794639.0,135273452.0,537504775.0,215235497.0,79962045.0,965640401.0,0.866622449074815,0.798214148630165,0.222894047077055,0.6284904390096955
BPML,Bashundhara Paper Mill Ltd.,38042434530.0,9840517431.0,53624266.0,32064708443.0,29906362981.0,29852738715.0,5977726087.0,0.955089458964676,0.721385377862127,5.00296643669213,0.0017930721309732103
KBPPWBIL,Khan Brothers PP Woven Bag Industries Ltd,1268971844.0,844166920.0,70237218.0,90091718.0,4424192.0,-65813025.99999999,1178880127.0,15.9146247408022,4.26015799871313,0.00375287690297964,15.875716515015624
MATINSPINN,Matin Spinning PLC,13987912395.0,7010915383.0,454562484.0,7333215055.0,5773533054.0,5318970570.0,6654697340.0,1.11012199553518,0.436606207921459,0.867587624052636,0.07873211770824998
EASTRNLUB,Eastern Lubricants Blenders PLC,795962000.0,764366000.0,447935000.0,408010000.0,0.0,-447935000.0,387952000.0,1.87897246804326,1.66836037364798,0.0,
RUNNERAUTO,Runner Automobiles PLC,23870392000.0,11368489320.0,1907296772.0,14733425743.0,11758828866.0,9851532094.0,9136966257.0,1.30117504052096,1.09337717004804,1.56447027141504,0.1622012526702249
NTC,National Tea Company Limited,,,,,,,,,,,
PREMIERCEM,Premier Cement Mills PLC,37873544174.0,13473446934.0,1792787634.0,30948354692.0,26074869437.0,24282081803.0,6925189482.0,0.621229346447334,0.489848498481624,3.77525083656618,0.06875538296870821
SEAPEARL,Sea Pearl Beach Resort & Spa Ltd.,8724799875.0,764567066.0,168400617.0,7075158976.0,6168299860.0,5999899243.0,1649640899.0,0.406546088077368,0.296692462395079,3.73917733473944,0.027300977712195723
KPCL,Khulna Power Company Ltd.,9441101761.0,3171705157.0,1369079218.0,1647956494.0,4140933.9999999995,-1364938284.0,7793145267.0,1.99189640996937,1.87940872247954,0.0005313559362911851,330.6208739381019
AMANFEED,Aman Feed PLC,9840655947.0,8577937376.0,149732797.0,6149994629.0,5674168832.0,5524436035.0,3690661318.0,2.40456650752523,0.739079248881607,1.53743959228285,0.026388498726997344
BNICL,Bangladesh National Insurance Company Ltd,3025300658.0,2240834678.0,,1570644462.0,0.0,-128497031.0,1454656196.0,1.78361167954562,,0.0,
TAMIJTEX,Tamijuddin Textile Mills PLC,11132236000.0,7347397000.0,138328000.0,7872506000.0,6977418000.0,6839090000.0,3259730000.0,2.37230446254564,1.03144465438615,2.14048954974799,0.0198250986253081
ADNTEL,ADN Telecom Ltd.,3495857879.0,1490763794.0,277034509.0,1317201649.0,508960266.0,231925757.0,2178656230.0,1.8287342791796,1.82138475765462,0.233748244977383,0.5443146106026281
APEXFOOT,Apex Footwear Ltd.,30283711621.0,17432608046.0,99530253.0,23368092326.0,21407888941.0,21308358688.0,6915619295.0,1.02478152708544,0.1383517799492,3.0955852292907298,0.0046492324990242955
ABBANK,AB Bank PLC,429711499303.0,31658673521.0,,470285054783.0,61789571381.0,47846459465.0,-40573555480.0,0.280278393582813,,,
NRBBANK,NRB Bank PLC,113536008114.0,11969471924.0,,104519180651.0,6255689481.0,-3649524255.0,9016827463.0,0.548786353882745,,0.6937794431769041,
QUASEMIND,Quasem Industries Limited.,3987843799.0,1254935512.0,17920095.0,1805823370.0,1056553284.0000001,1038633188.9999999,2182020428.0,1.20065490623592,0.471696482875751,0.484208704209253,0.016960900383704642
KDSALTD,KDS Accessories Ltd.,4893199222.0,3896677515.0,91074776.0,2783430514.0,557169754.0,466094978.0,2109768708.0,1.50428534384816,1.13381482987388,0.264090443605157,0.16345965542128119
JMISMDL,JMI Syringes & Medical Devices Ltd.,3009163883.6000004,1717489828.32,198148517.87,504434095.42,25464401.0,-172684116.87,2492610718.18,4.33857269590213,2.7916026018766,0.010215955830677399,7.781393242668461
MONNOCERA,Monno Ceramic Industries Limited.,5070978147.0,1650375175.0,48543864.0,2043682876.0,1309399780.0,1260855916.0,3027295271.0,2.99047586516222,2.19537133401922,0.432531240854966,0.037073371128869444
INDEXAGRO,Index Agro Industries Ltd,7091356823.0,4530280016.0,57171314.0,2940420120.0,2453192561.0,2396021247.0,4150936703.0000005,1.66092966279157,0.687958134453699,0.590997342654492,0.023304861961873525
SONALILIFE,Sonali Life Insurance PLC,,,,,,,,,,,
EPGL,Energypac Power Generation PLC,22964514565.0,7000922349.0,227700037.0,18170299128.0,15412186379.0,15184486342.0,4794215437.0,3.98242385207849,3.51611428891853,3.21474630865655,0.014774025657401504
SPCERAMICS,Shinepukur Ceramics PLC,,,,,,,,,,,
POPULARLIF,Popular Life Insurance Co. Ltd.,21829681545.0,5338086075.0,,18617901643.0,23172224.0,-485205094.0,3211779902.0,2.67295466742634,,0.0072733522935394205,
KAY&QUE,Kay and Que (Bangladesh) Ltd.,1120253407.0,357401134.0,12732222.0,339751670.0,103286634.0,90554412.0,780501736.0,1.05194813023288,1.03889134378648,0.132333637756316,0.12327076124874009
GENEXIL,Genex Infosys PLC,6956282005.0,2154700641.0,221685370.0,4041416432.0,3698697958.0,3477012588.0,2914865573.0,0.711685118247017,0.674975789484895,1.2889889975536701,0.05993605655755468
AFTABAUTO,Aftab Automobiles Ltd.,29783808435.0,23446077234.0,256440906.99999997,24961432554.0,23143759366.0,22887318459.0,4822375881.0,1.99926864971076,1.74626799050488,4.7996827732574,0.011080347965280516
CRYSTALINS,Crystal Insurance Company Ltd,2328883185.0,1599457051.0,,1113917161.0,15636148.0,-79709660.0,1214966024.0,2.08770735071972,,0.0128696174963984,
ACMEPL,ACME Pesticides Ltd,,,,,,,,,,,
ECABLES,Eastern Cables Ltd.,10437575580.0,1516068897.0,22545709.0,1531339386.0,529053697.00000006,506507988.0,8906236194.0,1.15790026507822,0.972427385077057,0.0594026124477157,0.042615161991770366
ESQUIRENIT,Esquire Knit Composite PLC,17404689276.0,7048916383.0,262412262.0,8823629369.0,6979436409.0,6717024147.0,8581059907.000001,1.26556871412766,0.493889215962716,0.8132045219460671,0.03759791573738228
FEKDIL,Far East Knitting & Dyeing Industries PLC.,6984191757.0,3414068860.0,445103710.0,2776706583.0,1353532863.0,908429153.0,4207485174.0000005,1.60780143055575,0.950866952748581,0.32169640700438,0.3288458833673697
BPPL,Baraka Patenga Power Ltd.,26455277651.0,12459805722.0,778425377.0,18698368506.0,10051649095.0,9273223718.0,7756909145.0,0.989392722853238,0.824501476096947,1.9147692212342,0.0774425539175669
NHFIL,National Housing Finance PLC,18010577201.0,,2531379783.0,15789900181.0,1911019872.0,-620359911.0,2220677020.0,12.0261927511517,12.0261927511517,0.860557323189664,1.3246224281020977
LEGACYFOOT,Legacy Footwear Ltd.,539588974.0,238465419.0,82498338.0,56406027.0,1382167.0,-81116171.0,476706816.0,7.20929259297844,6.38576672013906,0.0028996207043189897,59.68767739354217
SHASHADNIM,Shasha Denims PLC,15179575824.0,8347955105.999999,283989790.0,9252397055.0,3991823542.0,3707833752.0,5927178768.0,1.02491879787923,0.604108105792615,0.678290673723113,0.07114287167556366
ANWARGALV,Anwar Galvanizing Ltd.,1072324983.0,762091423.0,510236939.0,910092819.0,655474301.0,145237362.0,162232164.0,0.920325335056626,0.729272638437844,4.04034739375109,0.7784240178777048
GHAIL,Golden Harvest Agro Industries Ltd.,5589166298.0,2507411383.0,267264471.0,3024919915.0,2716155080.0,2448890609.0,2564246383.0,1.72596935224025,1.33509637151938,1.04515191549911,0.0983980896260165
FARCHEM,FAR Chemicals Industries Ltd,8063568268.0,3202862970.0,245765448.0,3583804485.0,3389626406.0,3143860958.0,4479763783.0,0.989794127091725,0.546041546718141,0.756652933099531,0.07250517271312525
SAIHAMCOT,Saiham Cotton Mills Ltd.,10964877545.0,5737325677.0,71836733.0,5250781507.0,2897255640.0,2825418907.0,5714096038.0,1.18317730662562,0.276596637181139,0.507036567242239,0.02479475128401165
APEXSPINN,Apex Spinning and Knitting Mills Ltd.,1997674000.0,1442979000.0,211985000.0,1290756000.0,113387000.0,-98598000.0,577217000.0,1.12410169879712,0.827130429634338,0.196437388365208,1.8695705856932452
PENINSULA,The Peninsula Chittagong PLC,5942398903.0,445497789.0,109548422.0,2647963118.0,2501588267.0,2392039845.0,3294435784.0,1.14786281505206,1.06536259098581,0.759337389166727,0.043791547731943374
