Symbol,Name,Total Assets FQ,Current Assets FQ,Cash on Hand FQ,Total Liabilities FQ,Total Debt FQ,Net Debt FQ,Total equity FQ,Current ratio FQ,Quick ratio FQ,Debt/Equity FQ,Cash/Debt FQ
SEAPEARL,Sea Pearl Beach Resort & Spa Ltd.,8701356811.0,674589119.0,116676026.0,6955163784.0,5958144101.0,5841468075.0,1746193027.0,0.336045162069908,0.24470250753562,3.4120764479492998,0.019582612307147352
EASTRNLUB,Eastern Lubricants Blenders PLC,678943000.0,646693000.0,343338000.0,321591000.0,0.0,-343338000.0,357353000.0,2.01800213441843,1.41573103831343,0.0,
ABBANK,AB Bank PLC,413727719074.0,20337294632.0,,438222012074.0,28429414595.0,22794469708.0,-24494293000.0,0.17076161763313,,,
KPCL,Khulna Power Company Ltd.,8747249818.0,2635824103.0,853303930.0,1087902314.0,140000000.0,-713303930.0,7659347504.0,2.5441539026493,2.37051571927571,0.0182783193903771,6.095028071428572
MONOSPOOL,Monospool Bangladesh PLC,6834610609.0,2843569599.0,71025212.0,5257261049.0,3835762851.0,3764737639.0,1577349560.0,1.50711443662985,1.01308525023903,2.4317772979884102,0.018516580601817816
JMISMDL,JMI Syringes & Medical Devices Ltd.,3059305309.73,1741098603.3500001,107516189.5,452422922.95,40001917.0,-67514272.5,2594763316.7799997,5.09060912351237,2.82117148972576,0.015416403007285001,2.6877759258387544
ADNTEL,ADN Telecom Ltd.,3383009492.0,1410284522.0,217456808.0,1216974432.0,485141650.0,267684842.0,2166035060.0,2.06376822294196,2.05502378457885,0.224140602085247,0.4482336406284639
CRYSTALINS,Crystal Insurance Company Ltd,2157718004.0,1477748581.0,,961985527.0,19161616.0,-27040362.0,1195732477.0,2.34013642697296,,0.0160250025558183,
APEXFOOT,Apex Footwear Ltd.,30474549316.0,17468757156.0,94998571.0,23584306185.0,21764065060.0,21669066489.0,6890743131.0,1.02951149419467,0.135243475289195,3.1584496252788803,0.004364927725500927
QUASEMIND,Quasem Industries Limited.,3976330774.0,1237510427.0,14749863.0,1838818712.0,1087854872.0,1073105009.0000001,2137512061.9999998,1.06321399056028,0.40090615122001,0.5089350798713761,0.013558667961731571
AFTABAUTO,Aftab Automobiles Ltd.,28359596357.0,22126209626.0,246098191.0,23395908269.0,21549713330.0,21303615139.0,4963688088.0,1.94325400838705,1.7072244189046,4.34184407005936,0.011420021567405231
MIRAKHTER,Mir Akhter Hossain Ltd,27142208731.0,4412458082.0,49161221.0,20892847158.0,20848889950.0,20799728729.0,6249361574.0,1.00012750891237,0.139629124119019,3.33622815421025,0.002357977864428221
INDEXAGRO,Index Agro Industries Ltd,7084619264.0,4603789925.0,80282818.0,2989956162.0,2554890316.0,2474607498.0,4094663102.0,1.70356531672158,0.62422062007602,0.623956172304405,0.031423195546685066
BBSCABLES,BBS Cables PLC,9390198184.0,7554727938.0,481706970.0,3641260271.0,3189260947.0,2707553977.0,5748937914.0,2.44603079997555,1.67177581285888,0.554756547158634,0.1510403124752526
GENEXIL,Genex Infosys PLC,,,,,,,,,,,
FEKDIL,Far East Knitting & Dyeing Industries PLC.,6395620844.0,2894876980.0,471829408.0,1920368084.0,715030452.0,243201044.0,4475252760.0,1.74904100447144,0.856888790135536,0.159774316747195,0.6598731657935039
ECABLES,Eastern Cables Ltd.,,,,,,,,,,,
SONALILIFE,Sonali Life Insurance Company Ltd,,,,,,,,,,,
NHFIL,National Housing Finance PLC,18010577201.0,,2531379783.0,15789900181.0,1911019872.0,-620359911.0,2220677020.0,12.0261927511517,12.0261927511517,0.860557323189664,1.3246224281020977
KDSALTD,KDS Accessories Ltd.,4633680865.0,3597702931.0,96928420.0,2521745739.0,337732305.0,240803885.0,2111935125.9999998,1.55697421221681,1.22890637338446,0.159916041379388,0.2869977747612862
EPGL,Energypac Power Generation PLC,23291616553.0,7097440784.0,258494046.00000003,17613716493.0,14382030888.0,14123536842.0,5677900060.0,1.42644598802719,1.2549134967045,2.53298415541326,0.017973403618238706
AMANFEED,Aman Feed PLC,9607210105.0,8330636173.000001,99550283.0,5908788016.0,5407633002.0,5308082719.0,3698422089.0,2.41453555413106,0.627845930314068,1.46214598330558,0.01840921581830379
MONNOCERA,Monno Ceramic Industries Limited.,5012045319.0,1626073520.0,25653400.0,1979530175.0,1261850543.0,1236197143.0,3032515144.0,1.3640253949007,0.988151712698419,0.41610692216876205,0.020329982930474517
DOMINAGE,Dominage Steel Building Systems Ltd,1953872866.0,727184654.0,12712720.0,195292477.0,75605799.0,62893079.0,1758580388.0,6.15390189139664,3.33912142361643,0.0429925180082243,0.16814477418590604
ANWARGALV,Anwar Galvanizing Ltd.,832606002.0,505829905.0,247867117.0,790979360.0,637659810.0,389792693.0,41626642.0,0.719526666214749,0.429231041239406,15.318550316886002,0.38871372025155543
RAHIMAFOOD,Rahima Food Corporation Ltd.,298828298.0,98145133.0,47425141.0,108374925.0,0.0,-47425141.0,190453373.0,0.939014935105827,0.906660090142633,0.0,
POPULARLIF,Popular Life Insurance Co. Ltd.,21829681545.0,5338086075.0,,18617901643.0,23172224.0,-485205094.0,3211779902.0,2.67295466742634,,0.0072733522935394205,
AL-HAJTEX,Alhaj Textile Mills Limited,,,,,,,,,,,
SAIHAMCOT,Saiham Cotton Mills Ltd.,11242430706.0,5766831759.0,135459088.0,5505522195.0,3562307185.0,3426848097.0,5736908511.0,1.13415467284137,0.256615115843974,0.620945440940813,0.03802566173135908
ESQUIRENIT,Esquire Knit Composite PLC,16727443726.000002,6195430572.0,344421950.0,8094779323.0,6670097174.0,6325675224.0,8632664403.0,1.23336417096173,0.422361721081057,0.772544454498711,0.051636721477245455
RUPALILIFE,Rupali Life Insurance Co. Ltd.,6068527245.0,2421886757.0,,5183849662.0,3154470.0,-987044151.0,884677583.0,5.87450566615894,,0.0035656719019634096,
KAY&QUE,Kay and Que (Bangladesh) Ltd.,,,,,,,,,,,
BPPL,Baraka Patenga Power Ltd.,25755008099.0,11452883399.0,1175939325.0,18698429925.0,10298704890.0,9122765565.0,7056578174.0,0.790517549403666,0.667339296756809,2.0990394493949602,0.11418322377038226
PENINSULA,The Peninsula Chittagong PLC,5809064003.0,463100839.0,116180742.0,2499637093.0,2350097964.0,2233917222.0,3309426910.0,1.18897403244339,0.721513055368225,0.710122334745867,0.04943655276491274
RAHIMTEXT,Rahim Textile Mills Ltd.,1571820787.0,762780450.0,4794742.0,1315447224.0,1008657705.0,1003862963.0,256373561.0,0.806334524685777,0.414716406131997,3.9343280994564,0.004753586847383474
ARGONDENIM,Argon Denims Ltd.,6711486564.0,5220355716.0,1041057029.0,3223110109.0,2826628214.0,1785571185.0,3372497383.0,1.76438955649638,1.02661939401405,0.8381409658754361,0.3683034874709561
BDFINANCE,Bangladesh Finance PLC,20194243054.0,,1624560491.0,25339672030.0,4605711773.0,2981151282.0,-5145428975.0,,,,0.35272734618862567
BNICL,Bangladesh National Insurance Company Ltd,2858539884.0,2071994514.0,,1532947255.0,0.0,-117715474.0,1325592629.0,1.68429614490132,,0.0,
CENTRALINS,Central Insurance PLC,3785747979.0,1857700464.0,,1111085168.0,100245361.0,100126607.0,2674662811.0,2.23767666136336,,0.0374796256887874,
EASTERNINS,Eastern Insurance PLC,,,,,,,,,,,
SANDHANINS,Shandhani Life Insurance Co.Ltd,9680256289.0,2556389913.0,,7842260887.0,10460382.0,-573533359.0,1837995403.0,2.30018355382425,,0.0056912107199874,
MEGHNALIFE,Meghna Life Insurance PLC,16975075755.000002,8163316412.0,,16546728230.0,0.0,-627884461.0,428347525.0,0.493349277182151,,0.0,
LEGACYFOOT,Legacy Footwear Ltd.,538975928.0,232860344.0,100051081.0,54199909.0,1584604.0,-98466477.0,478299888.0,7.81464020306624,6.75066069117951,0.00331317606231278,63.13948532251591
HWAWELLTEX,Hwa Well Textiles (BD)PLC,2544546559.0,1762933768.0,1408666888.0,233777946.0,0.0,-1408666888.0,2251860984.0,9.93746763226029,8.67604005931859,0.0,
MONNOFABR,Monno Fabrics Ltd.,8501160148.999999,2830233015.0,17017228.0,5577877104.0,4192886139.0,4175868910.9999995,2923283044.0,1.69062983953536,1.52035163622402,1.43430727572065,0.004058595305442421
FORTUNE,Fortune Shoes Ltd.,,,,,,,,,,,
GHAIL,Golden Harvest Agro Industries Ltd.,5481053343.0,2453349356.0,300632607.0,2873214577.0,2601298441.0,2300665834.0,2607838766.0,1.80129178605877,1.01366089740734,0.9867089822160849,0.1155702099619257
SPCERAMICS,Shinepukur Ceramics PLC,,,,,,,,,,,
SHASHADNIM,Shasha Denims PLC,14832710306.0,8002963033.0,273142922.0,8843075750.0,4956830749.0,4683687827.0,5989634556.0,1.01789103934314,0.666198263259393,0.833859269685365,0.055104347078040614
PARAMOUNT,Paramount Insurance PLC.,1878300018.0,803933667.0,,709159125.0,0.0,-38810365.0,1169140893.0,1.81578527192709,,0.0,
CLICL,Chartered Life Insurance PLC,1248092644.0,222070188.0,,873092644.0,29562103.0,-17052743.0,375000000.0,1.72957925463694,,0.0788322746666667,
ACMEPL,ACME Pesticides Ltd,,,,,,,,,,,
UNITEDFIN,United Finance PLC,26951281883.0,,2642144010.0,23757629679.0,6506588776.0,3864444766.0,3193652206.0,1.85606805371206,1.85606805371206,2.03735045531129,0.40607207570051607
DAFODILCOM,Daffodil Computers PLC.,1574865820.0,657306761.0,65182914.99999999,922806566.0,223852175.0,158669260.0,652059255.0,0.712290945055976,0.653288321964541,0.344363127129312,0.2911873203823014
FARCHEM,FAR Chemicals Industries Ltd,7875627912.0,2904853166.0,210572744.0,2888837281.0,2574241144.0,2363668400.0,4986790631.0,1.16164671925787,0.479668028574675,0.516211995746809,0.08179992946301848
INTRACO,Intraco Refueling Station PLC,,,,,,,,,,,
NTLTUBES,National Tubes Limited,,,,,,,,,,,
AMBEEPHA,Ambee Pharmaceuticals PLC,755340000.0,601677000.0,131651000.00000001,721807000.0,331000.0,-131320000.0,28399000.0,0.838000754884114,0.519422945412965,0.0116553399767597,397.73716012084594
WATACHEM,Wata Chemicals Ltd.,2553487776.0,666128197.0,42204469.0,1638291014.0,1480006691.0,1437802222.0,915196761.0,0.553273025831649,0.440047525478386,1.61714590137191,0.028516404186986206
UNITEDINS,United Insurance Company Limited,2195902000.0,508810000.0,,790223000.0,0.0,-163462000.0,1405680000.0,0.643881537236957,,0.0,
EIL,Express Insurance Ltd.,2375391180.0,1864416166.0,,1090050619.0,0.0,-110171191.0,1285340562.0,2.09436438402351,,0.0,
NPOLYMER,National Polymer Industries PLC,8075379411.0,3835750251.0,182148184.0,5910377414.0,5311392422.0,5129244238.0,2165001997.0,1.21887848748385,0.714559440504296,2.45329677725928,0.03429386675432509
SONALIANSH,Sonali Aansh Industries Limited.,,,,,,,,,,,
REPUBLIC,Republic Insurance PLC,1869164579.0,1663969829.0,,813656488.0,13968275.0,-38844481.0,1055508090.9999999,2.85085796292835,,0.013233697703602,
SHEPHERD,Shepherd Industries PLC,4467402723.0,2990828835.0,16525448.0,2474940771.0,1596105794.0,1579580346.0,1992461952.0,1.26298207147682,0.470380532989798,0.801072157186166,0.010353604417778337
MLDYEING,M.L. Dyeing & Textile Ind. PLC,3500221800.0,979059427.0,49904450.0,405481613.0,210878921.0,160974471.0,3094740187.0,3.90953299964879,1.79422153066688,0.0681410742930324,0.2366497787609602
WMSHIPYARD,Western Marine Shipyard Limited,27832608637.0,11552498665.0,116932543.0,24030833118.0,23652555933.0,23535623390.0,3801775519.0,7.5770605412369,4.23953703380148,6.22144990276055,0.004943759284672315
SAIHAMTEX,Saiham Textile Mills Ltd.,6360682059.0,3386259593.0,42712911.0,2379109340.0,1929892684.0,1887179773.0,3981572719.0,1.60984508025827,0.58071070733908,0.484706124991912,0.022132272615009302
BGIC,Bangladesh General Insurance Company PLC,1942896635.0,1699804387.0,,860665915.0,262784970.0,133138577.0,1082230720.0,2.5735997895837,,0.242817880830439,
SUNLIFEINS,Sunlife Insurance Co. Ltd.,1512642191.0,1168281027.0,,1114806839.0,100490166.0,53798284.0,397835352.0,1.98375394597787,,0.252592348806649,
SALVO,Salvo Organic Industries PLC,2818751624.0,546319280.0,63010365.0,1733008099.0,799930843.0,736920478.0,1085743525.0,0.43588624110485,0.296754082563291,0.736758566439528,0.07876976560084957
UNIONINS,Union Insurance Co. Ltd,,,,,,,,,,,
RUPALIINS,Rupali Insurance Company Ltd.,2603157117.0,1335886750.0,,799570753.0,0.0,-600068750.0,1803586364.0,2.19789435552048,,0.0,
STANDARINS,Standard Insurance PLC,,,,,,,,,,,
PEOPLESINS,Peoples Insurance PLC,3092556875.0,2249329272.0,,1426775064.0,0.0,-1518771919.0,1665781812.0,1.8845294407855,,0.0,
BARKAPOWER,Baraka Power Ltd.,7122567708.0,2507414967.0,236351667.0,1951282627.0,472822106.0,236470439.0,5171285081.0,1.3976729319376,1.09075878042198,0.08804897589899349,0.49987440096550817
EASTLAND,Eastland Insurance PLC,3620635751.0,403941054.0,,1838128674.0,0.0,-403941054.0,1782507077.0,203.121106507814,,0.0,
SAIFPOWER,SAIF Powertec Ltd.,,,,,,,,,,,
ATLASBANG,Atlas Bangladesh Limited,,,,,,,,,,,
ETL,Evince Textiles Ltd.,5647184803.0,2247895695.0,9862169.0,3269633863.0,2856820084.0,2846957915.0,2377550940.0,0.973456851593121,0.440675659649398,1.20158102017364,0.0034521491413597887
APEXSPINN,Apex Spinning and Knitting Mills Ltd.,2009155000.0,1515936000.0,326177000.0,1297515000.0,156708000.0,-169469000.0,581939000.0,1.17290475626768,0.991995128680666,0.269285956088181,2.0814317073793296
ACFL,Aman Cotton Fibrous PLC,5325464266.0,3611131144.0,983906131.0,1923479208.0,1475789428.0,491883297.0,3401985058.0,2.6692108207843,1.51463816931163,0.433802442644356,0.6666981835839523
QUEENSOUTH,Queen South Textile Mills Ltd.,6416421789.0,5593853057.0,28275110.0,3991493850.0,2546163269.0,2517888159.0,2424927941.0,1.64221575740383,0.853953607226025,1.0489730731756002,0.011104986999166391
DSSL,Dragon Sweater & Spinning Ltd.,,,,,,,,,,,
SIMTEX,Simtex Industries PLC,2650045919.0,1468915205.0,145323909.0,844039830.0,682077107.0,536753198.0,1806006089.0,1.9743946328657,1.64168665423154,0.377671543387582,0.21306082187567102
AMCLPRAN,Agricultural Marketing Co. Ltd.,1771049000.0,1481030000.0,15514000.0,1013781000.0,893226000.0,877712000.0,757268000.0,1.56877304519055,0.614374584908518,1.1795374953121,0.0173685047233287
ISLAMIINS,Islami Insurance Bangladesh Limited,1816702979.0,1002254065.0,,887578482.0,20782458.0,-143657193.0,929124496.0,1.60708433220562,,0.022367786114208702,
GOLDENSON,Golden Son Limited,8226386893.000001,4133452683.0000005,36106713.0,5536454062.0,4945464334.0,4909357621.0,2639365535.0,1.58056494561408,0.916109992917069,1.8737070277841499,0.007300975310198243
MHSML,Mozaffar Hossain Spinning Mills Ltd.,6735495223.0,3419908525.0,205395082.0,4674210411.0,4312602560.0,4107207478.0000005,1988439395.0,1.41152460987951,0.611303713659532,2.16883781866533,0.047626712441593506
BDCOM,BDCOM Online Ltd.,1454746161.0,893238070.0,478749865.0,499911329.0,158985184.0,-319764681.0,933278954.0,2.0287525395489,1.99357345751816,0.17035119384037897,3.011286039081478
ASIAINS,Asia Insurance PLC,2247125849.0,2114134817.0,,1059737302.0,10349780.0,-8057164.999999999,1187388547.0,2.50430675921851,,0.00871642229171678,
DHAKAINS,Dhaka Insurance Limited,2704078227.0,512393748.99999994,,1225220535.0,2477688.0,-125371676.0,1478857692.0,0.475507876889178,,0.00167540664216933,
AOL,Associated Oxygen Ltd,,,,,,,,,,,
NAVANACNG,Navana CNG Limited,15942093458.0,9118079886.0,210759580.0,13614551748.0,12847149868.0,12636390288.0,2111536885.9999998,2.26824033892115,1.3982941975599,6.08423900940379,0.016405162402982874
AGNISYSL,Agni Systems PLC,1535148285.0,882992323.0,46294611.0,280735160.0,60110177.0,13815566.0,1254413125.0,3.60268651200869,3.54990871945193,0.047918963698661894,0.7701626132293704
RDFOOD,Rangpur Dairy and Food Products Limited,2000464239.0,869861964.0,22754122.0,696153157.0,552209832.0,529455709.99999994,1304311082.0,1.59209589956083,1.04399834736917,0.42337279780928805,0.041205572015240756
BENGALWTL,Bengal Windsor Thermoplastics PLC,2623364154.0,1900648212.0,198027432.0,218404196.0,69798962.0,-128228469.99999999,2404959958.0,12.0910065950423,9.40243674487238,0.029022920638581404,2.8371114172156315
PHARMAID,Pharma Aids Limited.,608962551.0,463231800.0,39554882.0,155557564.0,0.0,-39554882.0,450537179.0,3.02726381506664,2.62284444793099,0.0,
AAMRANET,aamra networks ltd,,,,,,,,,,,
FAREASTLIF,Fareast Islami Life Insurance Company Limited,,,,,,,,,,,
ICBIBANK,ICB Islamic Bank Limited,9316553880.0,1890480392.0,,23592403267.0,7307264527.0,6683596731.0,-14275849388.0,1.48541915155949,,,
SAMORITA,Samorita Hospital Ltd.,1229261000.0,121973000.0,61414000.0,159193000.0,4588000.0,-56826000.0,1070067000.0,1.68101820587384,1.39627062114969,0.00428758199252944,13.385789014821272
FEDERALINS,Federal Insurance PLC,,,,,,,,,,,
FUWANGCER,Fu-Wang Ceramic Industry Ltd.,8828305425.0,4375778731.0,311553069.0,7189254760.0,6789411811.0,6477858742.0,1639050665.0,1.03007591009919,0.230077478831594,4.1422830642029,0.04588807950863006
SILCOPHL,Silco Pharmaceuticals Ltd.,,,,,,,,,,,
DACCADYE,Dacca Dyeing and Manufacturing Company Limited,5735374646.0,429736933.0,2822408.0,3495049462.0,1252037839.0,1249215431.0,2236520893.0,0.132767515772718,0.117376935505928,0.5598149531796041,0.0022542513589319723
EGEN,eGeneration PLC,2126969627.9999998,774412978.0,36635956.0,363127614.0,140621725.0,103985769.0,1763842014.0,2.141208077665,2.13329116260043,0.0797246714183326,0.2605284211952314
RANFOUNDRY,Rangpur Foundry Limited,465974940.0,410170583.0,10205453.0,115028560.0,93215154.0,83009701.0,350946380.0,3.60005700294263,0.449135941468249,0.26561081496267297,0.1094827671474962
BBS,Bangladesh Building Systems PLC,3317121203.0,1879827562.0,9893265.0,1506913261.0,1178521593.0,1168628328.0,1810207941.0,2.84255995036314,2.19496462207927,0.651042107543158,0.008394640419626152
ASIAPACINS,Asia Pacific General Insurance PLC,1690577430.0,1541005739.0,,633364458.0,0.0,-872636341.0,1057212972.0,4.85179331278779,,0.0,
MONNOAGML,Monno Agro & General Machinery Ltd.,570784271.0,114306602.0,2133899.0,82236124.0,62945974.0,60812075.0,488548147.0,1.38998041785141,0.983576755149598,0.128842928555822,0.03390048424701475
BDLAMPS,Bangladesh Lamps PLC,2305281407.0,1520024614.0,46899399.0,1798135090.0,1262584416.0,1215685017.0,507146317.0,0.920060722975979,0.500516438669385,2.48958608921535,0.037145555105600164
PRIMEINSUR,Prime Insurance Company Limited,2095072757.0,1329209716.0,,1161578418.0,0.0,-61445620.0,933494339.0,1.6502985212635,,0.0,
TAKAFULINS,Takaful Islami Insurance PLC,,,,,,,,,,,
KARNAPHULI,Karnaphuli Insurance PLC,1997467766.0,1750864257.0,,944179764.0,0.0,-810337640.0,1053288002.0,2.98590947006651,,0.0,
IBP,Indo-Bangla Pharmaceuticals Ltd.,1724109195.0,425847942.0,13286537.0,267826585.00000003,20000000.0,6713463.0,1456282610.0,3.62160562128977,2.74079955284244,0.013733598041111,0.66432685
LIBRAINFU,Libra Infusions Ltd.,,,,,,,,,,,
BDTHAI,Bangladesh Thai Aluminium Ltd.,6326820255.0,3235176723.0,8059215.999999999,2751378058.0,2017474105.0,2009414889.0,3575442197.0,2.2209960542848,0.944502467971931,0.5642586270008161,0.003994706043575215
GHCL,Global Heavy Chemicals Ltd.,7212105779.0,169765112.0,26683568.0,2035798536.0,915488363.0,888804795.0,5176307243.0,0.122793795177964,0.101827955264489,0.176861287404844,0.029146812868881874
SINOBANGLA,Sinobangla Industries Ltd.,2855775000.0,1677711000.0,75942000.0,2046163000.0,453193000.0,377251000.0,809612000.0,1.08681366874458,0.71231400980892,0.559765665528673,0.16757099072580556
ISLAMICFIN,Islamic Finance & Investment PLC,11314608978.0,,1294360281.0,11558127407.0,209013295.0,-1085346986.0,-243518429.0,,,,6.192717458475548
SSSTEEL,S.S. Steel Ltd,,,,,,,,,,,
GEMINISEA,Gemini Sea Food PLC,,,,,,,,,,,
NFML,National Feed Mill Ltd,,,,,,,,,,,
NORTHRNINS,Northern Islami Insurance PLC,2743919298.0,2179431482.0,,1667557296.0,0.0,-1064769784.0000001,1076362002.0,1.69737459242609,,0.0,
LRBDL,Lub-rref (Bangladesh) Ltd,9459355442.0,1533659633.0,287215150.0,4827331456.0,4066771135.0,3779555985.0,4632023986.0,0.877373361055446,0.692503649008444,0.877968496556054,0.07062486195206065
AIL,Alif Industries Ltd.,,,,,,,,,,,
