Symbol,Name,Total Assets FQ,Current Assets FQ,Cash on Hand FQ,Total Liabilities FQ,Total Debt FQ,Net Debt FQ,Total equity FQ,Current ratio FQ,Quick ratio FQ,Debt/Equity FQ,Cash/Debt FQ
IDLC,IDLC Finance PLC.,169480117697.0,,11178659473.0,148279824600.0,25410082152.0,14231422679.0,21200293097.0,1.73731922723517,1.73731922723517,1.1985724284388501,0.4399300799631669
BESTHLDNG,Best Holdings PLC,80576036588.0,9231223008.0,866815433.0,23849197836.0,17722768147.0,16855952714.0,56726838752.0,3.48361376729122,3.3831352339494,0.312693917758717,0.048909709014431195
SUMITPOWER,Summit Power Ltd.,104087531885.0,41250065094.0,5310475732.0,40307000530.0,26717407612.0,21406931880.0,63780531355.0,1.57312899716596,1.5333526757622,0.587963119426116,0.19876463349740656
MTB,Mutual Trust Bank PLC,495567930725.0,32765341247.0,,464357156685.0,59770618443.0,34766964349.0,31210774040.0,0.353693414761299,,1.9150719580669702,
HEIDELBCEM,Heidelberg Materials Bangladesh PLC,10403352000.0,5128890000.0,1521338000.0,6194914000.0,988203000.0,-533135000.0,4208438000.0,0.904833598079432,0.469349493783348,0.234814674708288,1.539499475310235
NCCBANK,National Credit and Commerce Bank PLC,379117498824.0,29370874858.0,,353857233701.0,32607815044.0,14250135564.0,25260265123.0,0.283825861489758,,1.2908738350534,
BATASHOE,Bata Shoe Co. (Bangladesh) Ltd.,7796515007.0,3782022696.0,628238455.0,4800051914.0,2038127174.0,1409888719.0,2996463093.0,1.62516398088696,0.339475803409785,0.6801776330104801,0.3082430100605685
LINDEBD,Linde Bangladesh Limited,,,,,,,,,,,
UNIQUEHRL,Unique Hotel & Resorts PLC,,,,,,,,,,,
DHAKABANK,Dhaka Bank PLC,458184602163.0,56589181631.0,,433941338947.0,45520289287.0,26831398735.0,24243263216.0,0.524640055412326,,1.8776529701805402,
SOUTHEASTB,Southeast Bank PLC,568702284122.0,30642245618.0,,535029994878.0,24229392422.0,-391619855.000001,33672289244.0,0.271102317653706,,0.719771313870793,
SAPORTL,Summit Alliance Port Limited,12999893361.0,1809130240.0,527357481.0,4659026385.0,3445480432.0,2918122951.0,8340866975.999999,0.645083089506389,0.639506798659189,0.421026684902024,0.15305774953825074
MIDLANDBNK,Midland Bank PLC,113429505701.0,9529646203.0,,103841981715.0,14093388209.0,4596227365.0,9587523986.0,0.6665560559643,,1.46997162760469,
SQUARETEXT,Square Textiles PLC,27862755747.0,16747006153.999998,939884925.0,16494341713.999998,15500781178.0,14560896253.0,11368414033.0,1.31395336459572,0.722119400703864,1.36536575499305,0.060634681194904096
NATLIFEINS,National Life Insurance PLC,71489789257.0,23829889248.0,,70968540743.0,0.0,-1894094185.0,521248514.0,3.60905657601042,,0.0,
IBNSINA,BN SINA Pharmaceutical Industry PLC,7546574078.0,2845250397.0,337403147.0,3548725818.0,2071633167.9999998,1734230021.0,3993456150.0,1.14886856961831,0.418790658395971,0.528139737961235,0.16286819124726432
SINGERBD,Singer Bangladesh Limited,33294919500.999996,18172081303.0,625974243.0,31959415928.0,22191619145.0,21565644902.0,1335503573.0,0.776474772611886,0.42059634366309,16.6166677451487,0.028207686825818586
SPCL,Shahjibazar Power Co Ltd,13413243835.0,7155694714.0,146517598.0,5905583342.0,2473626220.0,2327108622.0,7507660492.0,1.27512263463175,0.754672716648242,0.34379735778036297,0.059231906912759036
RAKCERAMIC,RAK Ceramics (Baneladesh) Limited,11670879542.0,7295824777.0,363692836.0,4912669960.0,2068097828.0,1704404992.0,6758209582.0,1.62495340140444,0.698867351501967,0.306012680267896,0.17585862287361775
RUPALIBANK,Rupali Bank PLC,851570114795.0,84909360150.0,,835875714537.0,5322143115.0,-35480649498.0,15694400258.0,0.431265792142298,,0.339110958527205,
DESCO,Dhaka Electric Supply Co. Ltd.,92612093080.0,33669931738.0,18791790700.0,78565383543.0,40922564935.0,22130774235.0,14046709537.0,0.928597796783606,0.744252419073733,2.9133203635490004,0.45920363813578735
DELTALIFE,Delta Life Insurance Company Ltd.,48225091580.0,2907414732.0,,44701931763.0,24824475.0,-1071076609.0,3523159817.0,0.850191591432544,,0.00704608270427185,
MERCANBANK,Mercantile Bank PLC,465123174499.0,27689727789.0,,435924215040.0,22026500830.0,2435075569.0,29198959460.0,0.179008983847765,,0.757235963443038,
ENVOYTEX,Envoy Textiles Ltd.,25430458176.0,12843837625.0,487592002.0,15268916158.0,11575936249.0,11088344247.0,10161542019.0,1.21369745931394,0.680523790479439,1.1391909050177,0.04212117201683114
PTL,Paramount Textile PLC,32716254151.0,10548922989.0,1026404493.0,24944742663.0,24175209447.0,23148804954.0,7567894345.0,1.26309394919592,0.544604770952967,3.2535543213536604,0.042456901779908705
GPHISPAT,GPH Ispat Limited,95575755482.0,41163257095.0,3179647147.0,70040783922.0,63036922184.0,59857275037.0,25534971560.0,1.04627375484352,0.598421195539802,2.46865057342558,0.05044102784268006
IFIC,IFIC Bank PLC,595091507087.0,46649949799.0,,577973887882.0,10738192056.0,-28101410794.0,17117619203.999998,0.290458630085433,,0.627318777116553,
IPDC,IPDC Finance PLC,95931100022.0,,8593320018.0,88948515262.0,16450813009.000002,7857492991.0,6982584760.0,,,2.3559775605215902,0.5223644578112169
CROWNCEMNT,Crown Cement PLC,28282681823.0,12912532463.0,1096204423.0,19599968142.0,15030801546.0,13934597123.0,8682713682.0,0.922079048785413,0.704181593401288,1.73111795418984,0.07293053664804204
NBL,National Bank Limited,508869236910.0,8783487523.0,,519748266578.0,89442064939.0,84593802099.0,-10879029668.0,0.131781801383272,,,
ONEBANKPLC,One Bank PLC,353269923174.0,36208346223.0,,328089703291.0,22204555027.0,2482644940.0,25180219884.0,0.515828700415426,,0.883116577486625,
DBH,DBH Finance PLC,75694243634.0,,18767804385.0,65850508170.0,12462602272.0,-6305202113.0,9843735464.0,,,1.26604400510127,1.505929819100946
ORIONINFU,Orion Infusion Ltd.,859625584.0,475373330.0,27698659.0,539697042.0,317208026.0,289509367.0,319928541.0,0.929962740441183,0.61871835618874,0.991496491711879,0.08732017077020618
EHL,Eastern Housing Ltd.,24609231349.0,19681869428.0,5042067458.0,16006950602.0,25497188.0,-5016570270.0,8602280747.0,1.23911793738866,0.374367785787378,0.00296400323936091,197.74994238580348
LANKABAFIN,LankaBangla Finance PLC,91963348850.0,,11600492174.0,80960072623.0,22620690374.0,11020198200.0,11003276228.0,,,2.22473227860952,0.512826619444537
LOVELLO,Taufika Foods and Lovello Ice-cream PLC,4110925610.9999995,2261370119.0,133503433.0,2893013492.0,2315545737.0,2182042304.0,1217912120.0,2.14956658655555,1.5847102211354,1.9012420510274601,0.05765527791861535
SONALIPAPR,Sonali Paper & Board Mills Ltd.,7089303326.0,1245325225.0,674853463.0,1578936084.0,1137643077.0,462789614.0,5510367242.0,0.968877777188849,0.591289503231524,0.206455037756629,0.5932031554040741
RELIANCINS,Reliance Insurance PLC,15277723618.0,3644914820.0,,7219767058.0,0.0,-236914820.0,8057956560.0,0.504852135909452,,0.0,
ORIONPHARM,Orion Pharma Ltd.,54652295638.0,17098304121.000002,321738542.0,32292944644.0,23731614838.0,23409876296.0,22359350993.0,1.98807584006259,1.77461870006548,1.1372256779909702,0.013557380911341083
ACIFORMULA,ACI Formulations PLC,8460540999.999999,5813344000.0,228767000.0,4886744000.0,3889322000.0,3660555000.0,3573797000.0,1.26187131844834,1.0198429624285,1.08893837718218,0.058819249216187294
KBPPWBIL,Khan Brothers PP Woven Bag Industries Ltd,1245207016.0,809986761.0,61729291.0,71856285.0,16749420.0,-44979871.0,1173350731.0,25.5834450863853,6.70887363978337,0.014274862202306001,3.685458421843861
STANDBANKL,Standard Bank PLC,288143204132.0,36293595888.0,,268967842396.0,39087694334.0,27107670208.0,19175361736.0,0.506641264223374,,2.03845167842788,
JHRML,JMI Hospital Requisite Manufacturing Ltd,5867311684.0,3474397050.0,592487358.0,1366845186.0,1092520709.0,500033351.0,4376281285.0,3.25239797505852,2.46794331695702,0.257645575187417,0.5423122446276668
IFADAUTOS,IFAD Autos PLC,41903782277.0,35795922994.0,2714611286.0,32192051007.0,29847919703.0,27133308417.0,9711731270.0,2.04150831163603,1.89475219964335,3.07338813988826,0.09094808995104459
PREMIERBAN,The Premier Bank PLC,430628731745.0,23319010152.0,,410712368434.0,24912947301.0,3895330139.0,19916363311.0,0.136136654980751,,1.2508796515945302,
CITYGENINS,City Insurance PLC,2335521712.0,1665519568.0,,715207707.0,0.0,-1140481110.0,1620314005.0,7.89182604256265,,0.0,
NAVANAPHAR,Navana Pharmaceuticals PLC,11400875414.0,5467516024.0,216041244.0,6533154247.0,4941721844.0,4725680600.0,4867721167.0,0.891142645064498,0.420755182979921,1.01520232455007,0.043717807440397896
MALEKSPIN,Malek Spinning Mills PLC,26278271898.0,13470575599.0,773254714.0,14805342921.0,8898796217.0,8125541503.0,11472928977.0,1.27049292025488,0.588382618856163,0.7791834402081691,0.08689430515588129
DOREENPWR,Doreen Power Generations & Systems Ltd.,24975514670.0,13079873744.0,195065491.0,15415743043.0,14103804465.0,13908738974.0,9559771627.0,1.28140055105971,1.11906879271668,1.4852343471388598,0.013830700183349429
MATINSPINN,Matin Spinning PLC,13585499726.0,6535691002.0,382394877.0,6690125392.0,5107672831.0,4725277954.0,6895374334.0,1.16434461483646,0.503467580594128,0.740739020623561,0.07486675236501654
ITC,IT Consultants PLC,4387555844.0,1351440971.0,444282238.0,1475363708.0,1127340648.0,683058410.0,2912192136.0,3.38517417614631,3.23862188441943,0.387110669678699,0.3940975948913003
PRAGATILIF,Pragati Life Insurance PLC,8283700564.000001,1964147713.0,,7881489929.0,0.0,-84129268.0,402210635.0,2.74433847545869,,0.0,
NTC,National Tea Company Limited,,,,,,,,,,,
GREENDELT,Green Delta Insurance PLC,16057330000.0,12864390000.0,,9046420000.0,0.0,-2243800000.0,7010910000.0,1.69179247764335,,0.0,
PRAGATIINS,Pragati Insurance Limited,6284621167.0,4057369865.0,,1834437379.0,1800.0,-1776360471.0,4450183789.0,3.47163325656741,,4.0447767673084805e-07,
SBACBANK,SBAC Bank PLC.,128932864399.0,18289218671.0,,117697019468.0,4082269580.0,-2166685471.0,11235844931.0,0.837899435751499,,0.36334006517991296,
EXIMBANK,Export Import Bank of Bangladesh PLC,609908543500.0,9154538401.0,,581623483939.0,168868966401.0,160073952285.0,28285059561.0,0.137649219679486,,5.970277257728539,
NRBCBANK,NRBC Bank PLC,246761682750.0,40226792711.0,,232753044590.91,14939425327.0,3552759201.0,14008638159.09,0.45315831886464,,1.06644380326595,
RUNNERAUTO,Runner Automobiles PLC,24119979809.0,11967873624.0,2236229575.0,15088131669.0,12320693860.0,10084464285.0,9031848140.0,1.54127893893582,1.23604011132603,1.645145771052,0.1815019186752198
PREMIERCEM,Premier Cement Mills PLC,37353363635.0,12730041375.0,1335510853.0,30532323343.0,25773748544.0,24438237691.0,6821040292.0,0.569329371507594,0.409555990569735,3.78919616111224,0.0518167099644068
GQBALLPEN,G.Q. Ball Pen Industries Limited,1653888000.0,548150000.0,279700000.0,431638000.0,34727000.0,-244973000.0,1222249000.0,2.37854514527719,2.34353629326205,0.0284123775106382,8.05425173496127
PIONEERINS,Pioneer Insurance PLC,6097165978.0,5605603296.0,,1793528460.0,0.0,-1341178877.0,4303637518.0,7.31984184481342,,0.0,
FINEFOODS,Fine Foods Limited,,,,,,,,,,,
CONFIDCEM,Confidence Cement PLC,15041821790.0,4122161161.0,228228558.0,7843911419.0,6174638544.0,5946409986.0,7197910371.0,0.581229275926469,0.506115442439043,0.8579661159706871,0.03696225396412451
KEYACOSMET,Keya Cosmetic Ltd.,,,,,,,,,,,
BPML,Bashundhara Paper Mill Ltd.,39703729143.0,11548152384.0,235045243.0,29508539520.0,28390190972.0,28155145729.0,10195189623.0,0.987126958643553,0.357674142484057,2.78466531980462,0.008279100455217608
FEKDIL,Far East Knitting & Dyeing Industries PLC.,6733105757.0,3371738645.0,723163218.0,2058417812.0000002,724960911.0,1797692.99999998,4674687945.0,1.85278152932385,1.18628991682608,0.155082204315993,0.9975202897525602
EASTRNLUB,Eastern Lubricants Blenders PLC,780687000.0,748274000.0,568777000.0,475645000.0,0.0,-568777000.0,305043000.0,1.57573166776871,1.35739796240687,0.0,
CVOPRL,CVO Petrochemical Refinery PLC,1228825770.0,241224705.0,14436146.0,334193717.0,1693458.0,-12742688.0,894632053.0,1.18444754855982,0.77651672947483,0.00189291004533235,8.524655468278517
SEAPEARL,Sea Pearl Beach Resort & Spa Ltd.,8590833558.0,540634483.0,80663985.0,6588575493.0,5657840711.0,5577176726.0,2002258065.0,0.28729066470917,0.228052984621031,2.8257300144774304,0.014257026508924634
KPCL,Khulna Power Company Ltd.,8184400423.0,2411018319.0,267006708.0,685222555.0,456652227.0,189645519.0,7499177870.0,3.81208674313285,2.99993174029099,0.060893638598280106,0.5847047100900266
APEXFOOT,Apex Footwear Ltd.,30474549316.0,17468757156.0,94998571.0,23584306185.0,21764065060.0,21669066489.0,6890743131.0,1.02951149419467,0.135243475289195,3.1584496252788803,0.004364927725500927
SIBL,Social Islami Bank PLC,461296225262.0,38604435292.0,,458019348893.0,118498599726.0,111783162670.0,3276876369.0,0.188809823059818,,36.1620797763748,
NRBBANK,NRB Bank PLC,103686253020.0,9130364467.0,,96297959036.0,5362296497.0,-3502671970.0,7388293983.0,0.497454803162718,,0.725782781167199,
TECHNODRUG,Techno Drugs Ltd.,,,,,,,,,,,
JMISMDL,JMI Syringes & Medical Devices Ltd.,,,,,,,,,,,
TAMIJTEX,Tamijuddin Textile Mills PLC,10327946000.0,6386011000.0,199043000.0,7306705000.0,4545726000.0,4346683000.0,3021241000.0,1.19253596275918,0.370569174436376,1.5045890082916302,0.04378684504961364
MONOSPOOL,Monospool Bangladesh PLC,6708112674.0,2768933692.0,88369037.0,5182040262.0,4321998984.0,4233629947.0000005,1526072412.0,1.31348429917596,0.877941670531849,2.83210609799032,0.020446334514918063
ADNTEL,ADN Telecom Ltd.,3383009492.0,1410284522.0,217456808.0,1216974432.0,485141650.0,267684842.0,2166035060.0,2.06376822294196,2.05502378457885,0.224140602085247,0.4482336406284639
ABBANK,AB Bank PLC,413727719074.0,20337294632.0,,438222012074.0,28429414595.0,22794469708.0,-24494293000.0,0.17076161763313,,,
AFTABAUTO,Aftab Automobiles Ltd.,27139837188.0,20817726431.0,321948381.0,22081278435.0,20155486181.0,19833537800.0,5058558753.0,1.9585389019505,1.72250557290079,3.98477331477573,0.01597323816001479
INDEXAGRO,Index Agro Industries Ltd,7191809132.0,4697406960.0,80663022.0,3140079863.0,2709096095.0,2628433073.0,4051729269.0,1.66270441930602,0.675982111001906,0.6686271256392771,0.02977488400978999
SHARPIND,Sharp Industries PLC,6835199657.0,3412226390.0,480809113.0,3661058628.0,3153065420.0,2672256307.0,3174141029.0,1.11733744184191,0.689068190286894,0.993360216572784,0.15248941869401492
MIRAKHTER,Mir Akhter Hossain Ltd,26732024080.0,5020570360.0,272516840.0,20576178085.0,20402547127.0,20130030287.0,6155845995.0,1.08051811773324,0.188508366770783,3.3144054860164402,0.013357000883451507
KDSALTD,KDS Accessories Ltd.,4633680865.0,3597702931.0,96928420.0,2521745739.0,337732305.0,240803885.0,2111935125.9999998,1.55697421221681,1.22890637338446,0.159916041379388,0.2869977747612862
SONALILIFE,Sonali Life Insurance Company Ltd,,,,,,,,,,,
AMANFEED,Aman Feed PLC,9563448766.0,8270264411.0,136928758.0,5836661881.0,5405225150.0,5268296392.0,3726786885.0,2.45443026933613,1.05556349549739,1.45037141022353,0.025332665004713078
NHFIL,National Housing Finance PLC,18010577201.0,,2531379783.0,15789900181.0,1911019872.0,-620359911.0,2220677020.0,12.0261927511517,12.0261927511517,0.860557323189664,1.3246224281020977
EPGL,Energypac Power Generation PLC,23560678786.0,7475727369.0,202561300.0,16499075496.000002,13565897220.0,13363335920.0,7061603290.0,1.56981602937691,1.27002559343239,1.92107891974203,0.014931655217125403
ESQUIRENIT,Esquire Knit Composite PLC,17608138495.0,6751392023.0,429072226.0,8819970269.0,7193888137.0,6764815911.0,8788168225.0,1.13932257578941,0.462497958333017,0.8184757669667281,0.05964399471172928
ECABLES,Eastern Cables Ltd.,10678468105.0,1732944733.0,25303486.0,1671224016.0,627985959.0,602682473.0,9007244089.0,1.19027894966889,0.967989394599153,0.0697201000433552,0.04029307604312217
GENEXIL,Genex Infosys PLC,6485794271.0,2066283609.0,40792853.0,3814035590.0,3616308962.0,3575516109.0,2671758680.0,0.696027759490141,0.651944461502625,1.37737882718716,0.011280245528977013
MONNOCERA,Monno Ceramic Industries Limited.,4888526702.0,1512171818.0,25019145.0,1827006001.0,1052978820.9999999,1027959676.0,3061520701.0,1.21559807639635,0.86952208194914,0.34393980111127803,0.02376034968703326
QUASEMIND,Quasem Industries Limited.,3992590649.0,1237393402.0,15986760.0,1899636823.0,1123939798.0,1107953038.0,2092953826.0,1.14453334306139,0.414848863885276,0.537011272794319,0.014223857922326192
SIMTEX,Simtex Industries PLC,2650045919.0,1468915205.0,145323909.0,844039830.0,682077107.0,536753198.0,1806006089.0,1.9743946328657,1.64168665423154,0.377671543387582,0.21306082187567102
BBSCABLES,BBS Cables PLC,10215169054.0,8362018096.0,734330946.0,3774754921.0,3165556393.0,2431225447.0,6440414134.0,2.72557656033872,1.99035798315548,0.491514416175275,0.23197531644794805
KAY&QUE,Kay and Que (Bangladesh) Ltd.,1012002190.0,251688824.0,4985595.0,341001247.0,106658751.0,101673156.0,671000943.0,0.738087693855266,0.725217465260472,0.15895469613371302,0.04674342192512643
BDFINANCE,Bangladesh Finance PLC,20570797356.0,,1658620349.0,25812095902.0,4688612110.0,3029991761.0,-5241298545.0,,,,0.35375507934692424
ANWARGALV,Anwar Galvanizing Ltd.,826901281.0,316477763.0,8973858.0,766461951.0,422814973.0,413841115.0,60439330.0,0.468600719547058,0.0892479950942038,6.99569258957702,0.021224078079183823
POPULARLIF,Popular Life Insurance Co. Ltd.,21829681545.0,5338086075.0,,18617901643.0,23172224.0,-485205094.0,3211779902.0,2.67295466742634,,0.0072733522935394205,
GHAIL,Golden Harvest Agro Industries Ltd.,5247720714.0,2227886760.0,230942877.0,2570425426.0,2270785605.0,2039842728.0,2677295288.0,1.93846473448065,1.52291484143822,0.8414333032843371,0.10170175312521412
SAIHAMCOT,Saiham Cotton Mills Ltd.,,,,,,,,,,,
BPPL,Baraka Patenga Power Ltd.,25436416351.0,10978954203.0,1174072411.0,18589965957.0,10460539732.0,9286467321.0,6846450394.0,0.79174477344249,0.592537709955584,2.18114012229345,0.11223822489850852
FIRSTSBANK,First Security Islami Bank PLC,678590453483.0,18384718159.0,,675321975183.0,203156957213.0,199182422654.0,3268478300.0,0.13562099438767,,70.2999374531923,
ARGONDENIM,Argon Denims Ltd.,6706624062.0,5164315546.0,931272269.0,3330060617.0,2833754670.0,1902482401.0,3260684371.0,1.66651496498537,1.04670813524791,0.869067455655309,0.32863545982263875
INTRACO,Intraco Refueling Station PLC,2618632631.0,515189316.99999994,19288958.0,1313137513.0,386818384.0,367529426.0,1305495118.0,1.08244466852317,1.05631961466927,0.30065702329447197,0.04986567029347809
DOMINAGE,Dominage Steel Building Systems Ltd,1967226467.0,721491050.0,20032751.0,200005957.0,75522033.0,55489282.0,1767220509.0,5.9617998000314,3.35125660433486,0.042734923353019996,0.2652570409485666
HWAWELLTEX,Hwa Well Textiles (BD)PLC,2725986851.0,1963067414.0,1424566267.0,510354542.0,0.0,-1424566267.0,2156724680.0,4.36073230854845,4.16845889386451,0.0,
AMBEEPHA,Ambee Pharmaceuticals PLC,736424000.0,635336000.0,138909000.0,704192000.0,766000.0,-138143000.0,27098000.0,0.907046234893532,0.580969240982518,0.028267768839028703,181.34334203655354
