Symbol,Name,Total Assets FQ,Current Assets FQ,Cash on Hand FQ,Total Liabilities FQ,Total Debt FQ,Net Debt FQ,Total equity FQ,Current ratio FQ,Quick ratio FQ,Debt/Equity FQ,Cash/Debt FQ
RENATA,Renata PLC,61585575000.0,20689303000.0,1039674000.0,21629912000.0,15755009000.0,14715335000.0,39955663000.0,2.57210471516617,0.792832922557646,0.394312290600709,0.06599006068482728
DUTCHBANGL,Dutch-Bangla Bank PLC,900564580219.0,308174443950.0,,838491226540.0,44765234302.0,-25049768637.0,62073353679.0,0.528189839486443,,0.7211666785960119,
ISLAMIBANK,Islami Bank Bangladesh PLC,2409555786364.0,252844022082.0,,2351551340214.0,471960517117.0,357795262011.0,58004446151.0,0.401243613616815,,8.13668209966724,
ICB,Investment Corporation of Bangladesh,207242929657.0,,13627643988.0,181835073767.0,61034585897.0,47406941909.0,25407855891.0,,,2.40219404671797,0.22327740555162565
EBL,Eastern Bank PLC,815157139188.0,182244360829.0,,764679781467.0,117192115141.0,86240939678.0,50477357722.0,0.709207889794453,,2.32167689494419,
UNILEVERCL,Unilever Consumer Care Limited,3430505000.0,3060879000.0,2609281000.0,1799417000.0,90802000.0,-2518479000.0,1631088000.0,1.80679727358212,1.57987912101534,0.055669589868848304,28.735941939604853
POWERGRID,Power Grid Co. of Bangladesh Ltd.,871941048560.0,101447939748.0,38662812564.0,732664940756.0,583986287902.0,545323475338.0,103405613793.0,1.54625616185062,1.3899905769562,5.64752982435788,0.06620500063948093
PRIMEBANK,Prime Bank PLC,657987744890.0,148958355931.0,,610423108213.0,87087127764.0,61627483192.0,47564636677.0,0.767764478791688,,1.83092175126655,
BSRMSTEEL,BSRM Steels Limited,89046217534.0,43935321162.0,7090924261.0,52444116032.0,40767855832.0,33676931571.0,36602101502.0,1.49536388733721,0.708575278673453,1.1138118894559201,0.17393419683931735
OLYMPIC,Olympic Industries PLC.,18504510563.0,11131975585.0,6316929232.0,5156318224.0,951670162.0,-5365259070.0,13348192339.0,2.36833257751049,1.74578031586978,0.0712958082885473,6.637729629690754
BSRMLTD,Bangladesh Steel Re-Rolling Mills Ltd.,93946695482.0,43100977405.0,2902738340.0,40954795418.0,26960285881.0,24057547541.0,52991900064.0,1.28213550295436,0.530746052009669,0.508762392902297,0.10766719436182524
MJLBD,MJL Bangladesh PLC,63500971252.0,18434395939.0,2891134517.0,44175413890.0,31739906442.0,28848771925.0,19325557362.0,0.57145791106877,0.426885927566438,1.8293461512434102,0.0910883125091475
BSCPLC,Bangladesh Submarine Cables PLC,25907177098.0,11213085317.0,7298815398.0,7444865609.0,4557619786.0,-2741195612.0,17585898600.0,4.71632164972511,4.71632164972511,0.259163315430467,1.6014533332552985
UTTARABANK,Uttara Bank PLC,385088906055.0,25165332858.0,,351734143439.0,4035158918.0,-13888225622.0,33354762616.0,0.153330780371486,,0.120977484885781,
BANKASIA,Bank Asia PLC,673886674185.0,46430286670.0,,632226375901.0,43132761937.0,-3297524733.0,37465734773.0,0.254993352537066,,1.15126110209366,
BEACONPHAR,Beacon Pharmaceuticals PLC,,,,,,,,,,,
MPETROLEUM,Meghna Petroleum PLC,115295927108.0,100961003613.0,64200826404.0,82828792055.0,177972523.0,-64022853881.0,32467135053.0,1.22218868037661,1.0529073703889,0.0054816208054537,360.73448486202557
KOHINOOR,Kohinoor Chemical Company (Bangladesh) PLC,4382161300.0,4052689383.0,1750221981.0,1720385283.0,331824430.0,-1418397551.0,2661776018.0,2.9880735869716,1.63617392610111,0.124662791968997,5.274542266221929
JAMUNABANK,Jamuna Bank PLC,466747937504.0,32868538515.0,,438062473096.0,25954472363.0,5060837208.0,28685464408.0,0.239344819216307,,0.904795317754122,
BEXIMCO,Bangladesh Export Import Company Ltd.,,,,,,,,,,,
UCB,United Commercial Bank PLC,972987690968.0,67259650469.0,,932919301375.0,81809471456.0,30431083994.0,40068389593.0,0.280171766332923,,2.04174594200393,
IDLC,IDLC Finance PLC.,180723894962.0,,11081440645.0,158196677092.0,27429310054.0,16347869409.0,22527217870.0,6.16999441019095,6.16999441019095,1.21760774432493,0.40399997751252226
JAMUNAOIL,JAMUNA OIL PLC,102550076852.0,86108444036.0,54435285688.0,71490332109.0,0.0,-54435285688.0,31059744743.0,1.23209099900887,1.08012262180407,0.0,
TITASGAS,Titas Gas Transmission and Distribution PLC,387555400720.0,279355888881.0,30331602841.0,304739230523.0,4519658884.0,-25811943957.0,82816170196.0,1.11170471422114,1.09435862868104,0.0545745942284385,6.71103807156257
PADMAOIL,Padma Oil PLC,122648082000.0,111666597000.0,47890832000.0,92896469000.0,183463000.0,-47707369000.0,29751613000.0,1.20567177074993,0.991115028479101,0.006166489191695251,261.0380948747159
SHAHJABANK,Shahjalal Islami Bank PLC,454246755891.0,66481859125.0,,426938896305.0,47286645547.0,22755916040.0,27307859586.0,0.437153019152492,,1.74613720836845,
ALARABANK,Al-Arafah Islami Bank PLC,645614711418.0,53002193836.0,,619544844464.0,69145009797.0,43649577473.0,26069866954.0,0.375170505833876,,2.8354892466147197,
BSC,Bangladesh Shipping Corporation,37202120149.0,12966874741.0,9937025477.0,19591714008.0,14002598408.0,4065572931.0,17610406141.0,2.40584814343732,2.39049191298488,0.795132054075663,0.7096558215454322
SUMITPOWER,Summit Power Ltd.,103305109595.0,41785052806.0,3895305438.0,39328494499.0,30029542219.0,26134236781.0,63976615096.0,1.46972310273443,1.28947864593106,0.690812997733517,0.1297157782024196
ACI,Advanced Chemical Industries PLC,115425349000.0,67861258000.0,6441289000.0,106352148000.0,81107627000.0,74666338000.0,9073200000.0,0.701989359172352,0.418801849890769,10.7657879503801,0.0794165633769559
NCCBANK,National Credit and Commerce Bank PLC,429313498854.0,27955908332.0,,398841509767.0,38527789644.0,20110088073.0,30471989087.0,0.240161642463301,,1.2643674095486201,
ACMELAB,ACME Laboratories Ltd.,59535015362.0,26221881895.0,2590225429.0,31545748263.0,23756439177.0,21166213748.0,27809802858.0,1.19806289265531,0.724826581713482,0.8542469466002,0.10903256206459379
BESTHLDNG,Best Holdings PLC,,,,,,,,,,,
MTB,Mutual Trust Bank PLC,517609662848.0,37133535368.0,,487427129752.0,52520146361.0,27167202096.0,30182533096.0,0.361226610861071,,1.7400920516944398,
RECKITTBEN,Reckitt Benckiser (Bangladesh) PLC,3218685000.0,2434784000.0,1526764000.0,2222430000.0,161750000.0,-1365014000.0,996255000.0,1.16393702804979,0.805410707832103,0.16235803082544098,9.439035548686244
TRUSTBANK,Trust Bank PLC,670256080751.0,35606679756.0,,640376207243.0,44984833877.0,16245686197.0,29879873508.0,0.240831174183794,,1.50552293934721,
SOUTHEASTB,Southeast Bank PLC,628430033012.0,36817812419.0,,592045200994.0,52359030744.0,21295348778.0,36384832018.0,0.226196338246591,,1.44129589120867,
SAPORTL,Summit Alliance Port Limited,14749932884.0,2321469066.0,447110899.0,6372087001.0,3683594439.0,3236483540.0,8377845883.0,0.614476855389606,0.611915323863612,0.446165977168934,0.12137897002618425
IPDC,IPDC Finance PLC,104867025116.0,,11458997151.0,97561143075.0,17442773857.0,5983776706.0,7305882041.0,,,2.38749732874314,0.6569481003963922
UNIQUEHRL,Unique Hotel & Resorts PLC,45156637938.0,7213774090.0,2208358062.0,17059633127.000002,8768657792.0,6560299730.0,28097004811.0,0.916085724322952,0.862544022192939,0.31208514398542103,0.2518467608594298
RAKCERAMIC,RAK Ceramics (Baneladesh) Limited,11554287566.0,7144322556.0,282365765.0,5102599218.0,2361389789.0,2079024023.9999998,6451688348.0,1.5377750038522,0.700527735107829,0.36601113718272205,0.11957609299207485
DHAKABANK,Dhaka Bank PLC,456361595308.0,44215729320.0,,431569901818.0,58021097671.0,38515941983.0,24791693490.0,0.424603445951472,,2.3403525619317502,
HEIDELBCEM,Heidelberg Materials Bangladesh PLC,9720216000.0,4523570000.0,1098475000.0,5716460000.0,282665000.0,-815810000.0,4003756000.0,0.879344044958891,0.383028446295916,0.0705999566407144,3.8861373003378556
BATASHOE,Bata Shoe Co. (Bangladesh) Ltd.,8372695179.0,4014535787.0,751306199.0,5430383440.0,2399584607.0,1648278408.0,2942311739.0,1.51008457841183,0.344221661281322,0.81554397353407,0.3130984407919233
NBL,National Bank PLC,514576029717.0,15777815324.0,,549591697160.0,108824305683.0,98238373555.0,-35015667443.0,0.221181161486092,,,
SHARPIND,Sharp Industries PLC,6022599597.0,2678591952.0,400502773.0,3617928118.0,2970912378.0,2570409605.0,2404671479.0,0.852073816144381,0.481183107278615,1.23547536698671,0.1348080057714849
RELIANCINS,Reliance Insurance PLC,16547096869.0,4489749056.0,,7641911087.0,0.0,-573501784.0,8905185782.0,0.58751652628329,,0.0,
NATLIFEINS,National Life Insurance PLC,79522716552.0,23901534593.0,,78986060169.0,0.0,-3799677181.0,536656383.0,3.08893858420387,,0.0,
PTL,Paramount Textile PLC,36257560764.0,11753033639.0,787995943.0,27438234180.0,24871707768.0,24083711825.0,8615709444.0,1.31000738303469,0.680661703288459,2.97044699366918,0.03168242206567888
LINDEBD,Linde Bangladesh Limited,5201380000.0,2499387000.0,1115535000.0,2001677220.0,25443000.0,-1090092000.0,3199702780.0,1.85268093086693,1.60090136501948,0.007951675514883731,43.84447588727745
SPCL,Shahjibazar Power Co Ltd,16644372372.999998,10279777964.0,555219949.0,8563891713.000001,2251340394.0,1696120445.0,8080480660.0,1.26070203752447,0.93813736655624,0.28984926110338705,0.24661750416760833
DESCO,Dhaka Electric Supply Co. Ltd.,92236773110.0,34122144692.0,20528401210.0,76431065743.0,41279417450.0,20751016240.0,15805707364.0,1.02259568779192,0.826733903478737,2.61167795273879,0.49730355896773926
DELTALIFE,Delta Life Insurance Company Ltd.,52578464375.0,3051733319.0,,47144908453.0,23638181.0,-1682045319.0,5433555922.0,0.755858876344408,,0.00435040728638988,
CROWNCEMNT,Crown Cement PLC,27684907906.0,11568368130.0,496972854.0,18436874906.0,13884042354.0,13387069500.0,9248033000.0,0.928476020130578,0.599757191888348,1.5012968005196399,0.03579453600966737
SQUARETEXT,Square Textiles PLC,26254267347.0,15490309086.0,928988170.0,15547324374.0,14604154607.0,13675166437.0,10706942973.0,1.19396214087221,0.703832213468432,1.36597388906204,0.06361122536697342
IBNSINA,BN SINA Pharmaceutical Industry PLC,9941792894.0,3201872513.0,377728015.0,5490840731.0,3572820244.0,3195092229.0,4446560053.0,0.781400140639761,0.323048958016602,0.8228987113887101,0.1057226474335886
LANKABAFIN,LankaBangla Finance PLC,,,,,,,,,,,
ENVOYTEX,Envoy Textiles Ltd.,23091407850.0,10477104518.0,161327871.0,12824934671.0,9927495583.0,9766167712.0,10266473179.0,1.27664802115345,0.772364069301748,0.9669820794259341,0.01625061120916139
IFIC,IFIC Bank PLC,593904731697.0,49833421837.0,,600999733885.0,11392005222.0,-28667760885.0,-7095002188.0,0.303430651488732,,,
GPHISPAT,GPH Ispat Limited,103733426653.0,47154064786.0,3086743731.0,78842376801.0,70097208481.0,67010464750.0,24891049852.0,1.1838267852804,0.684872848391143,2.8161611863618403,0.044035187675650005
MALEKSPIN,Malek Spinning Mills PLC,27316008402.0,12426733376.0,974036358.0,14843698821.0,8494755655.999999,7520719298.0,12472309581.0,1.16812298330912,0.507732212465739,0.684014563095533,0.11466325783155641
EHL,Eastern Housing Ltd.,24376460927.0,19486670312.0,4322396264.0,15588138818.0,21626936.0,-4300769328.0,8788322109.0,1.25779995879606,0.349570165097172,0.00246087202218637,199.86170320197
DBH,DBH Finance PLC,63439279145.0,,13386106237.0,53135466314.0,5287598072.0,-8098508165.0,10303812831.0,,,0.513169072335219,2.53160434184378
DOMINAGE,Dominage Steel Building Systems Ltd,1927414180.0,713345874.0,8272434.000000001,186127156.0,60229558.0,51957124.0,1741287023.0,6.69346206974154,3.44750037319305,0.0345891040388234,0.1373484095632912
RUPALIBANK,Rupali Bank PLC,879287301067.0,82864618918.0,,868345094819.0,14103603406.0,-24843442912.0,10942206248.0,0.379525357540954,,1.28891770876443,
ONEBANKPLC,One Bank PLC,381021921889.0,35524678115.0,,356478095064.0,25113376136.0,3986301774.0,24543826824.0,0.495071486331246,,1.02484977405336,
DAFODILCOM,Daffodil Computers PLC.,1517357470.0,605964593.0,49774971.0,858745084.0,198956197.0,149181226.0,658612386.0,0.705639664541008,0.643875798886087,0.303015762317398,0.2501805510486311
MERCANBANK,Mercantile Bank PLC,484173903342.0,29508823829.0,,457289610578.0,31248069947.0,10165240056.0,26884292764.0,0.168412836142548,,1.16730803233399,
ACIFORMULA,ACI Formulations PLC,9361878000.0,6476497000.0,134784000.0,5519650000.0,4231002000.0000005,4096218000.0,3842228000.0,1.2366578278004,0.938063969409007,1.10187394005559,0.03185628368882832
SONALIPAPR,Sonali Paper & Board Mills Ltd.,7724856786.0,1889240202.0,1136295598.0,2678161459.0,1611599361.0,475303763.0,5046695327.0,1.29900899514815,0.927337525797254,0.319337557862446,0.7050732492813392
CITYGENINS,City Insurance PLC,2633667237.0,1942270025.0,,840794128.0,0.0,-1339289808.0,1792873109.0,6.4636978047016,,0.0,
SINGERBD,Singer Bangladesh Limited,39300250422.0,22959073229.0,1286762072.0,39554307128.0,24299634031.0,23012871959.0,-254056706.0,0.742565126447932,0.404193130485319,,0.05295396919798985
NRBCBANK,NRBC Bank PLC,254168344266.0,19777633801.0,,240126671290.0,13563811106.0,-113470676.00000101,14041672976.0,0.268969681399004,,0.9659683110959919,
PIONEERINS,Pioneer Insurance PLC,6953063323.0,6469053608.0,,2097635044.0,0.0,-1450810740.0,4855428279.0,6.14406313648884,,0.0,
GREENDELT,Green Delta Insurance PLC,15904410000.0,12707120000.0,,8848380000.0,0.0,-2267500000.0,7056030000.0,1.76816115481109,,0.0,
PREMIERBAN,The Premier Bank PLC,452110957608.0,24980608668.0,,439230927437.0,69855570739.0,48735621818.0,12880030171.0,0.154109673488104,,5.423564932016539,
IFADAUTOS,IFAD Autos PLC,41496957511.0,35374395822.0,3018677886.0,31895801106.0,29568845037.0,26550167151.0,9601156405.0,4.32269181119804,4.17635083356346,3.07971704550104,0.10208981386397327
LOVELLO,Taufika Foods and Lovello Ice-cream PLC,4221948636.0,2356279272.0,126535171.0,2901423247.0,2168471984.0,2041936813.0,1320525390.0,2.20959465678308,1.59959475060471,1.6421282017152299,0.05835222771317114
ORIONPHARM,Orion Pharma Ltd.,57143737312.0,17494994400.0,334839231.0,35712023110.0,27039098733.0,26704259502.0,21431714202.0,2.05826738668692,1.91165165160245,1.35209358188079,0.012383520408960371
PRAGATIINS,Pragati Insurance PLC,6604788316.0,4370232512.0,,1940776706.0,50313258.0,-1833701753.0,4664011610.0,3.37055073702904,,0.0107875499049197,
JHRML,JMI Hospital Requisite Manufacturing Ltd,6250078368.0,3661732218.0,518837800.0,1543194375.0,1143127492.0,624289692.0,4582698780.0,3.15928844839539,2.28707443753021,0.264625143150084,0.45387570820490775
DOREENPWR,Doreen Power Generations & Systems Ltd.,26622348874.0,15266185451.0,52810171.0,16365385710.0,14881468325.0,14828658154.0,10256963164.0,1.32504730419999,1.16667552320905,1.4605046015068102,0.0035487204519517733
FINEFOODS,Fine Foods Limited,,,,,,,,,,,
ITC,IT Consultants PLC,5081509033.0,1628415842.0,431848511.0,1898430726.0,1438505533.0,1006657022.0,3183078307.0,2.66660214198547,2.58336151395974,0.451922759750064,0.3002063607634382
KEYACOSMET,Keya Cosmetic Ltd.,,,,,,,,,,,
PRAGATILIF,Pragati Life Insurance PLC,9290978842.0,2099243393.0000002,,8888768207.0,0.0,-124844167.0,402210635.0,3.17196681084639,,0.0,
MATINSPINN,Matin Spinning PLC,13987912395.0,7010915383.0,454562484.0,7333215055.0,5773533054.0,5318970570.0,6654697340.0,1.11012199553518,0.436606207921459,0.867587624052636,0.07873211770824998
CONFIDCEM,Confidence Cement PLC,15667446630.0,3574965030.0,280581682.0,7487916585.0,6038342052.0,5757760370.0,8179530045.0,0.533673363152129,0.436271642631282,0.738341241658475,0.04646667571723047
FEKDIL,Far East Knitting & Dyeing Industries PLC.,6984191757.0,3414068860.0,445103710.0,2776706583.0,1353532863.0,908429153.0,4207485174.0000005,1.60780143055575,0.950866952748581,0.32169640700438,0.3288458833673697
STANDBANKL,Standard Islami Bank PLC,286051982403.0,34290300986.000004,,267051747527.00003,32366814624.0,17730328073.0,19000234877.0,0.484444658494739,,1.70351036913916,
ORIONINFU,Orion Infusion Ltd.,825814705.0,450321806.0,17964661.0,495746673.0,295628585.0,277663924.0,330068033.0,0.969839250930283,0.72374015318665,0.8956595472546109,0.06076767238188418
CVOPRL,CVO Petrochemical Refinery PLC,1503145176.0,343794639.0,135273452.0,537504775.0,215235497.0,79962045.0,965640401.0,0.866622449074815,0.798214148630165,0.222894047077055,0.6284904390096955
RUNNERAUTO,Runner Automobiles PLC,23870392000.0,11368489320.0,1907296772.0,14733425743.0,11758828866.0,9851532094.0,9136966257.0,1.30117504052096,1.09337717004804,1.56447027141504,0.1622012526702249
PREMIERCEM,Premier Cement Mills PLC,37873544174.0,13473446934.0,1792787634.0,30948354692.0,26074869437.0,24282081803.0,6925189482.0,0.621229346447334,0.489848498481624,3.77525083656618,0.06875538296870821
BNICL,Bangladesh National Insurance Company Ltd,3233561637.0,2437784235.0,,1717365943.0,0.0,-214536133.0,1516195093.0,1.74954181720383,,0.0,
GQBALLPEN,G.Q. Ball Pen Industries Limited,,,,,,,,,,,
MIRAKHTER,Mir Akhter Hossain Ltd,28054572974.0,4641816981.0,300902774.0,21818714639.0,21597633221.0,21296730447.0,6235858335.0,1.04979179813121,0.190179310956962,3.46352094551985,0.013932210577010058
AMANFEED,Aman Feed PLC,9840655947.0,8577937376.0,149732797.0,6149994629.0,5674168832.0,5524436035.0,3690661318.0,2.40456650752523,0.739079248881607,1.53743959228285,0.026388498726997344
NTC,National Tea Company Limited,,,,,,,,,,,
BPML,Bashundhara Paper Mill Ltd.,38042434530.0,9840517431.0,53624266.0,32064708443.0,29906362981.0,29852738715.0,5977726087.0,0.955089458964676,0.721385377862127,5.00296643669213,0.0017930721309732103
EASTRNLUB,Eastern Lubricants Blenders PLC,795962000.0,764366000.0,447935000.0,408010000.0,0.0,-447935000.0,387952000.0,1.87897246804326,1.66836037364798,0.0,
BBSCABLES,BBS Cables PLC,9118984926.0,7298965883.0,505150609.0,3751051531.0,3295153825.0,2790003216.0,5367933396.0,2.32811215269169,1.47857391020304,0.613858925197439,0.15330107055017378
GENEXIL,Genex Infosys PLC,6956282005.0,2154700641.0,221685370.0,4041416432.0,3698697958.0,3477012588.0,2914865573.0,0.711685118247017,0.674975789484895,1.2889889975536701,0.05993605655755468
SEAPEARL,Sea Pearl Beach Resort & Spa Ltd.,8724799875.0,764567066.0,168400617.0,7075158976.0,6168299860.0,5999899243.0,1649640899.0,0.406546088077368,0.296692462395079,3.73917733473944,0.027300977712195723
NRBBANK,NRB Bank PLC,134719951264.0,14957690111.0,,125689447434.0,8275782343.000001,-6116511768.0,9030503830.0,0.507330836117505,,0.916425325995795,
ABBANK,AB Bank PLC,429711499303.0,31658673521.0,,470285054783.0,61668045437.0,47724933521.0,-40573555480.0,0.27997717030601,,,
SONALILIFE,Sonali Life Insurance PLC,,,,,,,,,,,
JMISMDL,JMI Syringes & Medical Devices Ltd.,3009163883.6000004,1717489828.32,198148517.87,504434095.42,25464401.0,-172684116.87,2492610718.18,4.33857269590213,2.7916026018766,0.010215955830677399,7.781393242668461
KPCL,Khulna Power Company Ltd.,9441101761.0,3171705157.0,1369079218.0,1647956494.0,4140933.9999999995,-1364938284.0,7793145267.0,1.99189640996937,1.87940872247954,0.0005313559362911851,330.6208739381019
TAMIJTEX,Tamijuddin Textile Mills PLC,11132236000.0,7347397000.0,138328000.0,7872506000.0,6977418000.0,6839090000.0,3259730000.0,2.37230446254564,1.03144465438615,2.14048954974799,0.0198250986253081
ADNTEL,ADN Telecom Ltd.,3495857879.0,1490763794.0,277034509.0,1317201649.0,508960266.0,231925757.0,2178656230.0,1.8287342791796,1.82138475765462,0.233748244977383,0.5443146106026281
APEXFOOT,Apex Footwear Ltd.,30283711621.0,17432608046.0,99530253.0,23368092326.0,21407888941.0,21308358688.0,6915619295.0,1.02478152708544,0.1383517799492,3.0955852292907298,0.0046492324990242955
MLDYEING,M.L. Dyeing & Textile Ind. PLC,3428945749.0,977715853.0,26828284.0,576160290.0,344282224.0,317453940.0,2852785459.0,2.334410812275,1.1484285344802,0.120682830499523,0.07792526633614404
SHASHADNIM,Shasha Denims PLC,15179575824.0,8347955105.999999,283989790.0,9252397055.0,3991823542.0,3707833752.0,5927178768.0,1.02491879787923,0.604108105792615,0.678290673723113,0.07114287167556366
QUASEMIND,Quasem Industries Limited.,3987843799.0,1254935512.0,17920095.0,1805823370.0,1056553284.0000001,1038633188.9999999,2182020428.0,1.20065490623592,0.471696482875751,0.484208704209253,0.016960900383704642
EPGL,Energypac Power Generation PLC,22964514565.0,7000922349.0,227700037.0,18170299128.0,15412186379.0,15184486342.0,4794215437.0,3.98242385207849,3.51611428891853,3.21474630865655,0.014774025657401504
KBPPWBIL,Khan Brothers PP Woven Bag Industries Ltd,1268971844.0,844166920.0,70237218.0,90091718.0,4424192.0,-65813025.99999999,1178880127.0,15.9146247408022,4.26015799871313,0.00375287690297964,15.875716515015624
NHFIL,National Housing Finance PLC,19005126847.0,,4230425105.9999995,16754108933.0,3769551868.0,-460873238.0,2251017914.0,7.9587754938028,7.9587754938028,1.6745987868668701,1.1222620762728817
BPPL,Baraka Patenga Power Ltd.,26455277651.0,12459805722.0,778425377.0,18698368506.0,10051649095.0,9273223718.0,7756909145.0,0.989392722853238,0.824501476096947,1.9147692212342,0.0774425539175669
KDSALTD,KDS Accessories Ltd.,4893199222.0,3896677515.0,91074776.0,2783430514.0,557169754.0,466094978.0,2109768708.0,1.50428534384816,1.13381482987388,0.264090443605157,0.16345965542128119
FARCHEM,FAR Chemicals Industries Ltd,8063568268.0,3202862970.0,245765448.0,3583804485.0,3389626406.0,3143860958.0,4479763783.0,0.989794127091725,0.546041546718141,0.756652933099531,0.07250517271312525
SAIFPOWER,SAIF Powertec Ltd.,,,,,,,,,,,
POPULARLIF,Popular Life Insurance Co. Ltd.,21120586433.0,6078734671.0,,17918907300.0,31852049.0,-287998665.0,3201679133.0,3.14812288286681,,0.010024211091858899,
INDEXAGRO,Index Agro Industries Ltd,7091356823.0,4530280016.0,57171314.0,2940420120.0,2453192561.0,2396021247.0,4150936703.0000005,1.66092966279157,0.687958134453699,0.590997342654492,0.023304861961873525
ECABLES,Eastern Cables Ltd.,10412466675.0,1492736713.0,36658903.0,1520985707.0,560166570.0,523507666.99999994,8891480968.0,1.15091089284285,0.976683139607574,0.0630003676570879,0.06544286104042231
UNITEDFIN,United Finance PLC,29538937988.0,,3016727477.0,26326618624.0,6690708834.0,3673981357.0,3212319364.0,6.93698217753583,6.93698217753583,2.08282803664599,0.45088309054340775
ESQUIRENIT,Esquire Knit Composite PLC,17404689276.0,7048916383.0,262412262.0,8823629369.0,6979436409.0,6717024147.0,8581059907.000001,1.26556871412766,0.493889215962716,0.8132045219460671,0.03759791573738228
MONNOCERA,Monno Ceramic Industries Limited.,5041619075.0,1613086024.0,34866214.0,2016850311.0,1329718442.0,1294852228.0,3024768764.0,3.19420316586949,2.34414441893269,0.439609948973938,0.026220749369737627
ACMEPL,ACME Pesticides Ltd,,,,,,,,,,,
GHAIL,Golden Harvest Agro Industries Ltd.,5589166298.0,2507411383.0,267264471.0,3024919915.0,2716155080.0,2448890609.0,2564246383.0,1.72596935224025,1.33509637151938,1.04515191549911,0.0983980896260165
SPCERAMICS,Shinepukur Ceramics PLC,,,,,,,,,,,
ANWARGALV,Anwar Galvanizing Ltd.,1072324983.0,762091423.0,510236939.0,910092819.0,655474301.0,145237362.0,162232164.0,0.920325335056626,0.729272638437844,4.04034739375109,0.7784240178777048
SAIHAMCOT,Saiham Cotton Mills Ltd.,10964877545.0,5737325677.0,71836733.0,5250781507.0,2897255640.0,2825418907.0,5714096038.0,1.18317730662562,0.276596637181139,0.507036567242239,0.02479475128401165
ARGONDENIM,Argon Denims Ltd.,6638232442.0,5198971855.0,1211880391.0,3240028348.0,2891297085.0,1679416694.0,3282325024.0,1.74880690845855,0.975487812986422,0.880868611078779,0.4191476542784949
FORTUNE,Fortune Shoes Ltd.,3352836749.0,2573562344.0,159343443.0,999274090.0,699299520.0,539956077.0,2353562659.0,3.20664323130551,1.69667524631136,0.29712381666402,0.22786150775564668
SANDHANINS,Shandhani Life Insurance Co.Ltd,10259428916.0,3068507063.0,,8561537789.0,10695896.0,-556822089.0,1697891127.0,2.34197938461154,,0.00629954397519382,
LEGACYFOOT,Legacy Footwear Ltd.,539588974.0,238465419.0,82498338.0,56406027.0,1382167.0,-81116171.0,476706816.0,7.20929259297844,6.38576672013906,0.0028996207043189897,59.68767739354217
AFTABAUTO,Aftab Automobiles Ltd.,29783808435.0,23446077234.0,256440906.99999997,24961432554.0,23143759366.0,22887318459.0,4822375881.0,1.99926864971076,1.74626799050488,4.7996827732574,0.011080347965280516
