Symbol,Name,Total Assets FQ,Current Assets FQ,Cash on Hand FQ,Total Liabilities FQ,Total Debt FQ,Net Debt FQ,Total equity FQ,Current ratio FQ,Quick ratio FQ,Debt/Equity FQ,Cash/Debt FQ
ISLAMIBANK,Islami Bank Bangladesh PLC,2307738159665.0,247246450247.0,,2236127493081.0,206008447635.0,85329658776.0,71610666583.0,0.32601665231024,,2.87679789187839,
LHB,LafargeHolcim Bangladesh PLC,41436027000.0,21663813000.0,9517890000.0,22372697000.0,99538000.0,-9418352000.0,19063330000.0,1.05841862664796,0.746832081832725,0.0052213045676369795,95.62066748377504
BXPHARMA,Beximco Pharmaceuticals Plc,,,,,,,,,,,
CITYBANK,City Bank PLC,848733015984.0,65329858959.0,,790784047640.0,70026421676.0,32699418840.0,57948968344.0,0.265600035741807,,1.20841836042842,
RENATA,Renata PLC,61898697000.0,21327521000.0,1923774000.0,22693407000.0,16238731000.0,14314957000.0,39205290000.0,2.46240709625136,0.818963869991499,0.414197446314005,0.11846824730331453
PUBALIBANK,Pubali Bank PLC,1139770093007.0,127777365629.0,,1064164672472.9999,79436194737.0,21640976572.0,75605420534.0,0.41119539779856,,1.05066799997783,
EBL,Eastern Bank PLC,715677609752.0,51212734302.0,,668546992357.0,104900943268.0,76705866683.0,47130617395.0,0.219386563331463,,2.2257493974422,
UNILEVERCL,Unilever Consumer Care Limited,3944664000.0,3588788000.0,3009317000.0,1581967000.0,93095000.0,-2916222000.0,2362697000.0,2.43681029917025,2.0898081127694,0.0394020054200771,32.32522691873892
PRIMEBANK,Prime Bank PLC,606646110124.0,134160764811.0,,561590175887.0,98833401808.0,73103836546.0,45055934237.0,0.750379862416638,,2.19357124925444,
DUTCHBANGL,Dutch-Bangla Bank PLC,788925474120.0,210999951277.0,,735754904556.0,54991082794.0,-4508013902.0,53170569564.0,0.428044585970749,,1.03423911470064,
ICB,Investment Corporation of Bangladesh,210132935966.0,,18963035297.0,182047504733.0,60833785533.0,41870750236.0,28085431234.0,,,2.16602685120198,0.3117188110332749
POWERGRID,Power Grid Co. of Bangladesh Ltd.,844137278000.0,93995045725.0,31592746689.0,706448746876.0,567358065601.0,535765318912.00006,102460184834.0,1.55232672176732,1.40562445674904,5.537351572420061,0.055683965038082144
OLYMPIC,Olympic Industries PLC.,18168454152.0,11095224071.0,6858083325.0,5105025970.0,712678642.0,-6145404683.0,13063428182.0,2.39428330525222,1.89285210485996,0.054555253955619006,9.622967380857753
MJLBD,MJL Bangladesh PLC,53050133684.0,17689190643.0,3655656487.0,34498205627.0,25736571985.0,22080915498.0,18551928058.0,0.603032550725854,0.472978588505142,1.5410965716382001,0.14204131339366485
BANKASIA,Bank Asia PLC,588408397740.0,53071725830.0,,550854769926.0,30506751397.0,-5178457014.0,37553627814.0,0.313683032360048,,0.812351870596957,
BSRMSTEEL,BSRM Steels Limited,95246024177.0,49957281862.0,4663555143.0,61230069063.0,48405698514.0,43742143371.0,34015955113.999996,1.33521330328904,0.575242497207058,1.42302923295185,0.09634310186952878
BSCPLC,Bangladesh Submarine Cables PLC,25154272103.0,10500746962.0,6883145406.0,7416630455.0,4559869175.0,-2323276231.0,16861228760.000002,4.54617088372384,4.54617088372384,0.270435164595916,1.509505019077658
BSRMLTD,Bangladesh Steel Re-Rolling Mills Ltd.,94008592202.0,43491225621.0,2584314859.0,43692967449.0,30185100818.0,27600785959.0,50315624753.0,1.20284005415487,0.480079299827872,0.599915055535512,0.08561557818150203
UTTARABANK,Uttara Bank PLC,311347320963.0,21520483018.0,,282562590251.0,2102401218.0,-12505015354.0,28784730712.0,0.153320877386478,,0.0730388349211328,
BEACONPHAR,Beacon Pharmaceuticals PLC,,,,,,,,,,,
JAMUNABANK,Jamuna Bank PLC,422711337158.0,47640937343.0,,394891170267.0,18714835368.0,-2391160479.0,27820166891.0,0.498311906226641,,0.672707562668997,
MPETROLEUM,Meghna Petroleum Limited,115744126172.0,102657539126.0,64585863089.0,84674821565.0,177972523.0,-64407890566.0,31069304607.0,1.2150290636519,1.03167250939685,0.005728242883167149,362.8979462689305
KOHINOOR,Kohinoor Chemical Co. (Bangladesh) Ltd.,4506294024.0,4195870412.9999995,2002288455.0,2024540155.0,692674717.0,-1309613738.0,2481753869.0,2.52452373516716,1.46656286550563,0.27910693548313303,2.8906619598763266
SHAHJABANK,Shahjalal Islami Bank PLC,429466291292.0,73686199890.0,,403564715356.0,39138788969.0,13018167887.0,25901575936.0,0.427932242442235,,1.5245398897804798,
JAMUNAOIL,Jamuna Oil Company Limited,116316028263.0,100420481278.0,55839239363.0,84108063096.0,0.0,-55839239363.0,32207965167.0,1.21657366584734,1.01116358323712,0.0,
ACI,Advanced Chemical Industries PLC,113243220000.0,65710694000.0,6988082000.0,103613519000.0,79632636000.0,72644554000.0,9629700000.0,0.703486548930035,0.423987111311862,9.9956702343865,0.08775399573612006
TRUSTBANK,Trust Bank PLC,621199183835.0,54495543106.0,,593066929146.0,33662922723.999996,4552167308.0,28132254689.0,0.41908537445697,,1.19659529700311,
ALARABANK,Al-Arafah Islami Bank PLC,648061445062.0,49867069557.0,,622355221314.0,71606434570.0,40703578653.0,25706223748.0,0.34330001397117,,2.9808473653616896,
PADMAOIL,Padma Oil PLC,128469794000.0,117874309000.0,50041725000.0,98470208000.0,183463000.0,-49858262000.0,29999586000.0,1.20047979346677,0.991935661605275,0.00611551772747797,272.76194655053064
IDLC,IDLC Finance PLC.,180585370117.0,,12498254080.0,158779379963.0,32246194109.0,19747940029.0,21805990154.0,0.6343894599209,0.6343894599209,1.4787771467215403,0.3875885023129506
TITASGAS,Titas Gas Transmission and Distribution PLC,393100950754.0,284089104745.0,34860858506.0,308046013141.0,4662089678.0,-30198768828.0,85054937611.0,1.11427716077651,1.09755802337541,0.0548126870578888,7.4775177900385295
RECKITTBEN,Reckitt Benckiser (Bangladesh) PLC,2943166000.0,2123003000.0000002,1208075000.0,2319347000.0,188640000.0,-1019435000.0,623818000.0,1.00202954354622,0.663545574816291,0.302395891109266,6.404129558948261
ACMELAB,ACME Laboratories Ltd.,60115543943.0,26971644223.0,2887875455.0,32825387336.0,24629859971.0,21741984516.0,27110692366.0,1.17277515575665,0.716602530667092,0.9084924736886749,0.11725098958744705
BSC,Bangladesh Shipping Corporation,37217808640.0,13390479014.0,10319150164.0,20245323301.0,14563244515.0,4244094350.9999995,16972485338.999998,2.219027455982,2.20506295221396,0.858050204440951,0.7085749438163574
NCCBANK,National Credit and Commerce Bank PLC,379117498824.0,29370874858.0,,353857233701.0,32607815044.0,14250135564.0,25260265123.0,0.283825861489758,,1.2908738350534,
SUMITPOWER,Summit Power Ltd.,101719531918.0,40351472529.0,4549882654.0,38788523212.0,26426521761.0,21876639107.0,62931008706.0,1.49178212838989,1.37978790418441,0.6112832017988611,0.17217107476908566
MTB,Mutual Trust Bank PLC,495567930725.0,32765341247.0,,464357156685.0,59770618443.0,34766964349.0,31210774040.0,0.353693414761299,,1.9150719580669702,
UCB,United Commercial Bank PLC,878951970858.0,68694405570.0,,838605859833.0,66852777942.99999,20404099796.0,40346111025.0,0.318567685667059,,1.6569819633436,
NBL,National Bank PLC,508869236910.0,8783487523.0,,519748266578.0,89442064939.0,84593802099.0,-10879029668.0,0.131781801383272,,,
BESTHLDNG,Best Holdings PLC,,,,,,,,,,,
HEIDELBCEM,Heidelberg Materials Bangladesh PLC,9604764000.0,4337323000.0,1690897000.0,5477528000.0,285400000.0,-1405497000.0,4127236000.0,0.885638974524002,0.4735202027854,0.0691503950828109,5.924656622284513
SOUTHEASTB,Southeast Bank PLC,568702284122.0,30642245618.0,,535029994878.0,24229392422.0,-391619855.000001,33672289244.0,0.271102317653706,,0.719771313870793,
DHAKABANK,Dhaka Bank PLC,458184602163.0,56589181631.0,,433941338947.0,45520289287.0,26831398735.0,24243263216.0,0.524640055412326,,1.8776529701805402,
SAPORTL,Summit Alliance Port Limited,14697911073.0,2256845816.0,810141756.0,6532860544.0,3713869841.0,2903728085.0,8165050529.0,0.588133981919158,0.585301548324467,0.46008074440142205,0.21813951233731457
PTL,Paramount Textile PLC,34723473355.0,10756789305.0,849113191.0,26438444490.0,24343410149.0,23494296958.0,8081411724.0,1.27369778989405,0.671556015057168,3.09443456113709,0.03488061803185289
BATASHOE,Bata Shoe Co. (Bangladesh) Ltd.,7796515007.0,3782022696.0,628238455.0,4800051914.0,2038127174.0,1409888719.0,2996463093.0,1.62516398088696,0.339475803409785,0.6801776330104801,0.3082430100605685
UNIQUEHRL,Unique Hotel & Resorts PLC,44704697921.0,7171396406.0,2369967719.0,16905618029.000002,9167137151.0,6797169432.0,27799079892.0,0.938031898444832,0.900333461900257,0.32976404926402303,0.2585286638524298
NATLIFEINS,National Life Insurance PLC,71489789257.0,23829889248.0,,70968540743.0,0.0,-1894094185.0,521248514.0,3.60905657601042,,0.0,
RAKCERAMIC,RAK Ceramics (Baneladesh) Limited,11251370567.0,6906077848.0,302596176.0,4702996495.0,1945521401.0,1642925225.0,6548374072.0,1.60755551438931,0.737462425623247,0.297099918179506,0.15553474551576008
LINDEBD,Linde Bangladesh Limited,,,,,,,,,,,
IBNSINA,BN SINA Pharmaceutical Industry PLC,8997100940.0,3091429502.0,394389054.0,4692340357.0,2851732940.0,2457343886.0,4300368473.0,0.857429959157543,0.334970042429495,0.679776249592004,0.13829803221335304
IFIC,IFIC Bank PLC,595091507087.0,46649949799.0,,577973887882.0,10738192056.0,-28101410794.0,17117619203.999998,0.290458630085433,,0.627318777116553,
SPCL,Shahjibazar Power Co Ltd,16644372372.999998,10279777964.0,555219949.0,8563891713.000001,2251340394.0,1696120445.0,8080480660.0,1.26070203752447,0.93813736655624,0.28984926110338705,0.24661750416760833
SQUARETEXT,Square Textiles PLC,28118111336.0,17142421258.999998,1594083075.0,17353193901.0,15685915464.0,14091832389.0,10764917435.0,1.22796081586624,0.709424956762595,1.4592442559801,0.10162512214594707
RUPALIBANK,Rupali Bank PLC,851570114795.0,84909360150.0,,835875714537.0,5322143115.0,-35480649498.0,15694400258.0,0.431265792142298,,0.339110958527205,
MERCANBANK,Mercantile Bank PLC,465123174499.0,27689727789.0,,435924215040.0,22026500830.0,2435075569.0,29198959460.0,0.179008983847765,,0.757235963443038,
DESCO,Dhaka Electric Supply Co. Ltd.,92236773110.0,34122144692.0,20528401210.0,76431065743.0,41279417450.0,20751016240.0,15805707364.0,1.02259568779192,0.826733903478737,2.61167795273879,0.49730355896773926
DELTALIFE,Delta Life Insurance Company Ltd.,48225091580.0,2907414732.0,,44701931763.0,24824475.0,-1071076609.0,3523159817.0,0.850191591432544,,0.00704608270427185,
SINGERBD,Singer Bangladesh Limited,33732861177.0,17582171900.0,756563915.0,33564415272.0,22086488435.0,21329924520.0,168445905.0,0.715201653239585,0.310639000302524,131.119177014128,0.03425460399585698
ENVOYTEX,Envoy Textiles Ltd.,24633230536.0,12127180491.0,267627183.0,14625000029.0,11254486867.0,10986859684.0,10008230507.0,1.26480376577116,0.705216949987765,1.12452314713658,0.023779598853567174
LOVELLO,Taufika Foods and Lovello Ice-cream PLC,4186992967.0,2330234410.0,169510978.0,2957799382.0,2284159718.0,2114648740.0,1229193586.0,2.27515673103298,1.70076830982451,1.8582587348450401,0.07421152586843754
GPHISPAT,GPH Ispat Limited,103510944594.0,46408621583.0,3342489187.0,78505509612.0,70032638607.0,66690149420.0,25005434982.0,1.07174995647776,0.617964790840275,2.80069667483939,0.04772759178412431
DBH,DBH Finance PLC,75694243634.0,,18767804385.0,65850508170.0,12462602272.0,-6305202113.0,9843735464.0,,,1.26604400510127,1.505929819100946
IPDC,IPDC Finance PLC,95931100022.0,,8593320018.0,88948515262.0,16450813009.000002,7857492991.0,6982584760.0,,,2.3559775605215902,0.5223644578112169
SONALIPAPR,Sonali Paper & Board Mills Ltd.,7445072652.0,1596168038.0,1185236541.0,2420329019.0,1187912475.0,2675934.0000001,5024743633.0,1.33031785081939,1.09401579344439,0.236412553905912,0.9977473643418048
ONEBANKPLC,One Bank PLC,353269923174.0,36208346223.0,,328089703291.0,22204555027.0,2482644940.0,25180219884.0,0.515828700415426,,0.883116577486625,
RELIANCINS,Reliance Insurance PLC,14253540007.0,6098031810.0,,5950877717.0,0.0,-403777900.0,8302662290.0,1.5867819371635,,0.0,
LANKABAFIN,LankaBangla Finance PLC,91963348850.0,,11600492174.0,80960072623.0,22620690374.0,11020198200.0,11003276228.0,,,2.22473227860952,0.512826619444537
EHL,Eastern Housing Ltd.,24406345385.0,19500261645.0,4598945427.0,15799271075.0,23191915.0,-4575753512.0,8607074310.0,1.24206799294282,0.355232662142892,0.0026945178076428202,198.29951200666267
CROWNCEMNT,Crown Cement PLC,27812147479.0,11603354252.0,521812176.0,18699958910.0,14644518781.0,14122706605.0,9112188569.0,0.933782323660677,0.624586608131513,1.6071351761552901,0.03563191005477123
ACIFORMULA,ACI Formulations PLC,9108026000.0,6342694000.0,183459000.0,5450523000.0,4406616000.0,4223157000.0,3657502000.0,1.22891727803875,0.906197293074001,1.20556100131291,0.04163262694094516
CITYGENINS,City Insurance PLC,2454199478.0,1930839641.0,,870222990.0,6711100.0,-67757985.0,1583976488.0,5.72936046424766,,0.00423686844523414,
FINEFOODS,Fine Foods Limited,,,,,,,,,,,
PIONEERINS,Pioneer Insurance PLC,6611176993.0,4755237759.0,,2017398409.0,0.0,-190094784.0,4593778584.0,5.43646542076121,,0.0,
ORIONINFU,Orion Infusion Ltd.,850579356.0,476281016.0,41132095.0,526850745.99999994,309449669.0,268317573.99999997,323728610.0,0.955292054168899,0.701864544071674,0.955892248757377,0.13292014540820207
ORIONPHARM,Orion Pharma Ltd.,56903503953.0,17463568578.0,424683271.0,35394838991.0,26746723032.0,26322039761.0,21508664963.0,2.05607183885546,1.87550717664616,1.3331011148521699,0.015877955235559342
DOMINAGE,Dominage Steel Building Systems Ltd,1950593179.0,724776141.0,14104080.0,201455507.0,74801601.0,60697521.0,1749137672.0,5.88679637126836,3.13862632120409,0.0427648447560279,0.18855318350739578
PRAGATILIF,Pragati Life Insurance PLC,8283700564.000001,1964147713.0,,7881489929.0,0.0,-84129268.0,402210635.0,2.74433847545869,,0.0,
IFADAUTOS,IFAD Autos PLC,41493929068.0,35366335600.0,2419623657.0,31932007938.0,29531432986.0,27111809329.0,9561921130.0,4.10157832785739,3.92695586979617,3.08844139002012,0.08193383836629511
GREENDELT,Green Delta Insurance PLC,16057330000.0,12864390000.0,,9046420000.0,0.0,-2243800000.0,7010910000.0,1.69179247764335,,0.0,
NRBCBANK,NRBC Bank PLC,246761682750.0,40226792711.0,,232753044590.91,14939425327.0,3552759201.0,14008638159.09,0.45315831886464,,1.06644380326595,
PRAGATIINS,Pragati Insurance PLC,6284621167.0,4057369865.0,,1834437379.0,1800.0,-1776360471.0,4450183789.0,3.47163325656741,,4.0447767673084805e-07,
PREMIERBAN,The Premier Bank PLC,430628731745.0,23319010152.0,,410712368434.0,24912947301.0,3895330139.0,19916363311.0,0.136136654980751,,1.2508796515945302,
STANDBANKL,Standard Islami Bank PLC,288143204132.0,36293595888.0,,268967842396.0,39087694334.0,27107670208.0,19175361736.0,0.506641264223374,,2.03845167842788,
JHRML,JMI Hospital Requisite Manufacturing Ltd,6231911585.0,3610265106.0,537064843.0,1522536619.0,1149895256.0,612830413.0,4585189753.0,3.26649760751823,2.42810634513589,0.264967052571752,0.4670554471789211
DAFODILCOM,Daffodil Computers PLC.,1524588582.0,610093765.0,50551430.0,868011356.0,216373847.0,165822417.0,656577226.0,0.702863805620534,0.640709054271866,0.33056795198134603,0.23363003755255135
CONFIDCEM,Confidence Cement PLC,16399373978.0,4291755906.9999995,297611440.0,8111322212.0,6277010823.0,5979399383.0,8288051766.000001,0.586922102204263,0.515411350766106,0.7574664938559501,0.04741292446230979
GQBALLPEN,G.Q. Ball Pen Industries Limited,1690502000.0,580998000.0,323891000.0,443586000.0,28863000.0,-295028000.0,1246916000.0,2.37883850046676,2.34792577670778,0.0231475095355261,11.221667879291827
KEYACOSMET,Keya Cosmetic Ltd.,,,,,,,,,,,
MALEKSPIN,Malek Spinning Mills PLC,28613841837.0,13901429388.0,1707590135.0,16238230854.0,9512457150.0,7804867015.0,12375610983.0,1.16148909836578,0.54255045565938,0.772055746121158,0.1795109410821367
ABBANK,AB Bank PLC,413727719074.0,20337294632.0,,438222012074.0,28429414595.0,22794469708.0,-24494293000.0,0.17076161763313,,,
DOREENPWR,Doreen Power Generations & Systems Ltd.,26253184710.0,14897198406.0,360765557.0,16198437911.0,14710804614.0,14350039057.0,10054746800.0,1.32681085042299,1.12843008862719,1.47285462452291,0.024523849406351717
ITC,IT Consultants PLC,4826738197.0,1581136668.0,467627286.0,1761754339.0,1297791775.0,830164489.0,3064983858.0,2.68590214516285,2.57674384794672,0.42342532134797306,0.3603253580490599
CVOPRL,CVO Petrochemical Refinery PLC,1425358080.0,432799234.0,181622969.0,493626852.0,251749587.0,70126618.0,931731228.0,1.21833847214754,1.14075677886851,0.27019550213036303,0.7214429670544008
SHARPIND,Sharp Industries PLC,6427499838.0,3024018118.0,392089788.0,3807879528.0,3407195696.0,3015105908.0,2619620310.0,0.913226428658108,0.472497379218173,1.3006448617738802,0.11507697912987737
KBPPWBIL,Khan Brothers PP Woven Bag Industries Ltd,1309587039.0,879072561.0,132776425.99999999,151104092.0,12450746.0,-120325680.0,1158482947.0,7.92547624461562,2.53786019724945,0.010747457295113701,10.664134181196852
RUNNERAUTO,Runner Automobiles PLC,24638252260.0,12258095898.0,2382646519.0,15560415351.0,12535299385.0,10152652866.0,9077836909.0,1.37033414363989,1.10105643615388,1.67393010636426,0.19007495918694406
BPML,Bashundhara Paper Mill Ltd.,38865333304.0,10740040623.0,55150111.0,31162930549.0,29284675816.0,29229525705.0,7702402756.0,1.07574413610003,0.705798271434833,3.80201824595421,0.001883241301577535
NTC,National Tea Company Limited,,,,,,,,,,,
NRBBANK,NRB Bank PLC,103686253020.0,9130364467.0,,96297959036.0,5362296497.0,-3502671970.0,7388293983.0,0.497454803162718,,0.725782781167199,
MATINSPINN,Matin Spinning PLC,13987912395.0,7010915383.0,454562484.0,7333215055.0,5773533054.0,5318970570.0,6654697340.0,1.11012199553518,0.436606207921459,0.867587624052636,0.07873211770824998
MIRAKHTER,Mir Akhter Hossain Ltd,27303246938.0,4468249527.0,244771449.0,21076075732.0,20833145105.0,20588373656.0,6227171206.0,2.01703645484164,0.374236807404252,3.34558482174537,0.01174913570497113
SEAPEARL,Sea Pearl Beach Resort & Spa Ltd.,8731155828.0,738691034.0,172398359.0,7027503684.0,6031771093.0,5859372734.0,1703652144.0,0.376865650398871,0.274358621148036,3.5404945277373505,0.028581714448691863
KPCL,Khulna Power Company Ltd.,8882615836.0,2669350894.0,884788989.0,1177280776.0,4334181.0,-880454808.0,7705335060.0,2.38049786257921,2.2201062957776,0.000562490919116501,204.1421410411794
BBSCABLES,BBS Cables PLC,9260030871.0,7420105462.0,612746754.0,3686803831.0,3232836786.0,2620090032.0,5573227039.0,2.35936253933164,1.50754796678589,0.580065510229073,0.18953841302893415
APEXFOOT,Apex Footwear Ltd.,30447073925.0,17564224357.0,103328734.0,23542132307.0,21543205624.0,21439876890.0,6904941618.0,1.0197566428874,0.134075210025001,3.11996926488713,0.0047963490579548485
TAMIJTEX,Tamijuddin Textile Mills PLC,10779483000.0,6959072000.0,159221000.0,7601068000.0,6888972000.0,6729751000.0,3178415000.0,2.52543810944299,1.13972361635802,2.1674237001776,0.02311244696596241
JMISMDL,JMI Syringes & Medical Devices Ltd.,3069660441.5,1765622501.25,136395945.63,493172661.65000004,20072455.0,-116323490.63,2564368709.84,4.59945703852582,2.69388316199313,0.007827444985963971,6.795180042999224
PREMIERCEM,Premier Cement Mills PLC,37058188358.0,12600938752.0,1454997760.0,30322800443.0,26309980691.0,24854982931.0,6735387916.0,0.606235779922492,0.455592773230887,3.91700715071604,0.05530212192431289
ADNTEL,ADN Telecom Ltd.,3509866321.0,1471327324.0,279923401.0,1369627665.0,519961124.00000006,240037723.0,2140238656.0,1.7469289244017,1.73985270778667,0.24310469875047802,0.5383544809015375
EASTRNLUB,Eastern Lubricants Blenders PLC,798493000.0,766829000.0,454821000.0,435022000.0,0.0,-454821000.0,363470000.0,1.76700109684496,1.32118662033495,0.0,
ECABLES,Eastern Cables Ltd.,10437575580.0,1516068897.0,22545709.0,1531339386.0,529053697.00000006,506507988.0,8906236194.0,1.15790026507822,0.972427385077057,0.0594026124477157,0.042615161991770366
QUASEMIND,Quasem Industries Limited.,3994394987.0,1257180895.0,16932526.0,1829629382.0,1070898095.0,1053965569.0,2164765605.0,1.07445896530267,0.414277523090392,0.494694710839144,0.015811519395783406
BNICL,Bangladesh National Insurance Company Ltd,2858539884.0,2071994514.0,,1532947255.0,0.0,-117715474.0,1325592629.0,1.68429614490132,,0.0,
LEGACYFOOT,Legacy Footwear Ltd.,539867111.0,235278287.0,95002837.0,63635789.0,1484771.0,-93518066.0,469755191.0,5.78326091176889,5.06713051077273,0.00316093379103476,63.98484143346011
AMANFEED,Aman Feed PLC,9857888419.0,8588286630.000001,171739887.0,6181945782.0,5609347202.0,5437607315.0,3675942636.0,2.37576537057705,0.735842022591897,1.52596157161578,0.030616733251734984
CRYSTALINS,Crystal Insurance Company Ltd,2229878992.0,1528633043.0,,1013403526.0,17574131.0,-22413543.0,1216475466.0,2.34085842151592,,0.014446761559266802,
INDEXAGRO,Index Agro Industries Ltd,7240276495.0,4623310392.0,135386748.0,3146175309.0,2610992408.0,2475605660.0,4094101186.0,1.58224004920132,0.640612693865894,0.637744962661995,0.05185260117385987
KDSALTD,KDS Accessories Ltd.,4806523971.0,3791328896.0,64272333.0,2735956064.0,440803381.0,376531048.0,2070567907.0,1.49664759179052,1.14425806371297,0.212890086584347,0.14580725958633245
KAY&QUE,Kay and Que (Bangladesh) Ltd.,,,,,,,,,,,
ACMEPL,ACME Pesticides Ltd,,,,,,,,,,,
FEKDIL,Far East Knitting & Dyeing Industries PLC.,6681174719.0,3153426743.0,255395113.0,2467213296.0,1231537063.0,976141950.0,4213961422.9999995,1.7107391026115,0.861054717872271,0.292251622494267,0.2073791529894054
GENEXIL,Genex Infosys PLC,6872648196.0,2067202685.0000002,115232268.0,4039412820.0,3752622073.0,3637389805.0,2833235377.0,0.652203241547681,0.623034827178466,1.3464121931972701,0.030707133774299473
MONNOCERA,Monno Ceramic Industries Limited.,5012045319.0,1626073520.0,25653400.0,1979530175.0,1261850543.0,1236197143.0,3032515144.0,1.3640253949007,0.988151712698419,0.41610692216876205,0.020329982930474517
SAIHAMCOT,Saiham Cotton Mills Ltd.,11082172363.0,5782054543.0,148220130.0,5416940576.0,3546811336.0,3398591206.0,5665231787.0,1.15448015598713,0.309915174062897,0.626066411640714,0.041789685426899176
SLIPLC,Sonali Life Insurance PLC,,,,,,,,,,,
EPGL,Energypac Power Generation PLC,23291616553.0,7097440784.0,258494046.00000003,17613716493.0,14382030888.0,14123536842.0,5677900060.0,1.42644598802719,1.2549134967045,2.53298415541326,0.017973403618238706
POPULARLIF,Popular Life Insurance Co. Ltd.,21829681545.0,5338086075.0,,18617901643.0,23172224.0,-485205094.0,3211779902.0,2.67295466742634,,0.0072733522935394205,
ANWARGALV,Anwar Galvanizing Ltd.,1027262811.9999999,709907781.0,460190360.0,894441808.0,655175365.0,194985005.0,132821003.99999999,0.877833653597314,0.65312474114068,4.9327692553807205,0.7023926487223768
NHFIL,National Housing Finance PLC,18010577201.0,,2531379783.0,15789900181.0,1911019872.0,-620359911.0,2220677020.0,12.0261927511517,12.0261927511517,0.860557323189664,1.3246224281020977
SPCERAMICS,Shinepukur Ceramics PLC,,,,,,,,,,,
AFTABAUTO,Aftab Automobiles Ltd.,29632239697.0,23342196761.0,266858566.0,24770751344.0,22844676773.0,22577818207.0,4861488352.0,2.00000317579868,1.7820899587594,4.69953091720857,0.011681433213158818
APEXSPINN,Apex Spinning and Knitting Mills Ltd.,1899883000.0,1331776000.0,216689000.0,1196724000.0,85179000.0,-131509999.99999999,573459000.0,1.11982268173693,0.841703425787497,0.148535466354177,2.543925145869287
SHASHADNIM,Shasha Denims PLC,15574392648.0,8728480330.0,362636052.0,9617217196.0,4932854368.0,4570218316.0,5957175452.0,1.022461674947,0.69929895198015,0.834175285149455,0.0735144451765011
GHAIL,Golden Harvest Agro Industries Ltd.,5552043071.0,2561631988.0,311982921.0,2959432053.0,2661288495.0,2349305574.0,2592611018.0,1.81336424648478,1.41153243932246,1.01408522956225,0.11723002657778371
ESQUIRENIT,Esquire Knit Composite PLC,17149127067.000002,6692952383.0,443228811.0,8654209217.0,6914215864.0,6470987053.0,8494917850.0,1.28028630558664,0.541022818120589,0.8137479038935371,0.06410398803250324
MONNOFABR,Monno Fabrics Ltd.,8501160148.999999,2830233015.0,17017228.0,5577877104.0,4192886139.0,4175868910.9999995,2923283044.0,1.69062983953536,1.52035163622402,1.43430727572065,0.004058595305442421
SUNLIFEINS,Sunlife Insurance Co. Ltd.,1503182082.0,1164010735.0,,1107175296.0,113475284.0,66806742.0,396006786.0,1.93352514002679,,0.286548837069676,
SAIFPOWER,SAIF Powertec Ltd.,,,,,,,,,,,
BPPL,Baraka Patenga Power Ltd.,25161886668.0,11013566187.0,1274281442.0,17891869223.0,9411418581.0,8137137139.0,7270017445.0,0.967790032084786,0.766835331123286,1.88233237599779,0.1353973825553302
FARCHEM,FAR Chemicals Industries Ltd,8309733894.999999,3390462130.0,250531990.0,3606022714.0,3407276745.0,3156744755.0,4703711181.0,1.04660835843118,0.548654697880343,0.724380518677088,0.07352851228408216
