Symbol,Name,Revenue TTM,Revenue Growth TTM,Gross Profit TTM,Operating Income TTM,Net Income TTM,EBITDA TTM,EPS dil TTM,EPS dil growth TTM
BATBC,British American Tobacco Bangladesh Co Ltd,79110036000.0,-19.395243911959472,31650291000.0,19133678000.0,4755455000.0,27159252000.0,8.8064,-71.27498564793069
BAYLEASING,Bay Leasing and Investment Ltd.,,,,,,,,
BBS,Bangladesh Building Systems PLC,376799735.0,-52.030978604217715,83834993.0,33129171.0,-105435491.0,75776150.0,-0.6471,-322.6649248856956
BBSCABLES,BBS Cables PLC,1650626737.0,-35.74541985513972,231082341.0,-416191369.0,-1072480740.0,,-5.0658,-183.62353731593976
BDAUTOCA,Bangladesh Autocars Limited,,,,,,,,
BDCOM,BDCOM Online Ltd.,828989135.0,4.307507580420982,384546766.0,50750928.0,46075478.0,111460320.0,0.7321,-6.321177223288547
BDFINANCE,Bangladesh Finance PLC,,,,,,,,
BDLAMPS,Bangladesh Lamps PLC,2040524509.0,9.059976432296569,438897317.0,148473874.0,-16818627.0,201057950.0,-1.5975,74.06150548808209
BDTHAI,Bangladesh Thai Aluminium Ltd.,63575853.0,-74.30709644114879,-102803485.0,-138463508.0,-358633312.0,-54896390.0,-2.8068,-69.06396819660283
BDTHAIFOOD,BD Thai Food & Beverage Ltd.,,,,,,,,
BDWELDING,Bangladesh Welding Electrodes Ltd.,,,,,,,,
BEACHHATCH,Beach Hatchery Ltd,,,,,,,,
BEACONPHAR,Beacon Pharmaceuticals PLC,,,,,,,,
BENGALWTL,Bengal Windsor Thermoplastics PLC,994649638.0,9.706551561170404,182073235.0,85667461.0,51553543.0,158299760.0,0.5636,3.12900274473925
BERGERPBL,Berger Paints Bangladesh Ltd.,,,,,,,,
BESTHLDNG,Best Holdings PLC,,,,,,,,
BEXIMCO,Bangladesh Export Import Company Ltd.,,,,,,,,
BGIC,Bangladesh General Insurance Company PLC,643479897.0,5.823041923822294,,120284785.0,82059432.0,,1.5188,8.470218540208545
BIFC,Bangladesh Industrial Finance Company Ltd.,,,,,,,,
BNICL,Bangladesh National Insurance Company Ltd,1051973557.9999999,4.793709085881391,,314384795.0,237463233.0,,5.3664,20.829486861954823
BPML,Bashundhara Paper Mill Ltd.,3698102153.0,-52.3201513782289,-1580317278.0,-2119390344.0,-5397250900.0,-685187640.0,-31.0559,-174.56369905401823
BPPL,Baraka Patenga Power Ltd.,11714771925.0,-17.874240011139676,3600986958.0,3372909069.0,603445444.0,4124729580.0,3.4882,1500.091743119266
BRACBANK,BRAC Bank PLC,156669227786.0,34.27341003815792,,37268151909.0,19918049851.0,,8.6995,46.6512702078522
BSC,Bangladesh Shipping Corporation,6249573550.0,9.409260354641939,3453845942.0,2779073098.0,2872567574.0,3277595650.0,18.8322,-4.474417047523884
BSCPLC,Bangladesh Submarine Cables PLC,4785215240.0,34.89828953668933,3695324695.0,2851027665.0,2850066336.0,3326676370.0,13.6672,73.56056180631396
BSRMLTD,Bangladesh Steel Re-Rolling Mills Ltd.,108140238675.0,20.50834995867013,9673085814.00001,7548877441.0,6512059811.0,,21.8098,23.787091061820323
BSRMSTEEL,BSRM Steels Limited,130477390793.0,40.11379045372706,12410686933.0,10029447274.0,6066508325.0,12276222060.0,16.1364,36.84888986888748
BXPHARMA,Beximco Pharmaceuticals Plc,53926357035.0,12.434069777226545,25949050190.0,11332063220.0,8649566589.0,13423844140.0,19.3888,28.898609883059983
CAPITECGBF,CAPITEC GRAMEEN BDT10 (MUTUAL FUND) Units,,,,,,,,
CAPMBDBLMF,CAPM BDBL Mutual Fund 01 Units,,,,,,,,
CAPMIBBLMF,CAPM IBBL Islamic Mutual Fund Units,,,,,,,,
CENTRALINS,Central Insurance PLC,491340982.0,-1.5348080321071316,,139150738.0,102107342.0,,1.9213,10.349778875423578
CENTRALPHL,Central Pharmaceuticals Ltd.,,,,,,,,
CITYBANK,City Bank PLC,106062014588.0,36.79683691518526,,21104162020.0,14729375582.0,,8.4197,44.76290361404354
CITYGENINS,City Insurance PLC,815254587.0,2.222150598504973,,394507583.0,245517674.0,,3.6018,15.264976958525342
CLICL,Chartered Life Insurance PLC,914841783.0,-57.28353855312424,,2261627548.0,2245246395.0,,59.8732,70.18569629715954
CNATEX,C & A Textiles Ltd,,,,,,,,
CONFIDCEM,Confidence Cement PLC,4321793181.0,5.173862217882132,659740078.0,291325872.0,898774996.0,,10.4201,2.360557181869973
CONTININS,Continental Insurance PLC,347323596.0,-14.900173168955128,,86990650.0,69660766.0,,1.5946,40.29561851134964
COPPERTECH,Coppertech Industries Ltd,1886646317.0,2.593238246759274,227338899.0,173808248.0,45498176.0,220617330.0,0.6944,-16.608622553140385
CROWNCEMNT,Crown Cement PLC,34203668760.0,9.893207272286048,3439944188.0,1990854717.0,395814793.0,3223240600.0,2.6654,-39.40620169137037
CRYSTALINS,Crystal Insurance Company Ltd,803022561.0,18.458010084753678,,205898039.0,155461006.0,,3.5332,8.908205412736567
CVOPRL,CVO Petrochemical Refinery PLC,1257887739.0,16.489275126848906,286265561.0,244537620.0,188629354.0,273729150.0,6.2318,152.71908836530272
DACCADYE,Dacca Dyeing and Manufacturing Company Limited,,,,,,,,
DAFODILCOM,Daffodil Computers PLC.,532098766.99999994,3.0253787199237494,186296188.0,68596506.0,2463810.0,82764530.0,0.0494,-48.21802935010482
DBH,DBH Finance PLC,8952622173.0,2.4875559510454677,2456320099.0,1633337478.0,991627522.0,1864833160.0,4.888,-0.0552068211094511
DBH1STMF,DBH First Mutual Fund Units,,,,,,,,
DELTALIFE,Delta Life Insurance Company Ltd.,13788171306.0,8.463124119958556,,2162467109.0,1987216427.0,,16.0583,277.2564957947658
DELTASPINN,Delta Spinners Limited,,,,,,,,
DESCO,Dhaka Electric Supply Co. Ltd.,8400508021.0,4.768018643616553,1659674915.0,1259632014.0,-286240012.0,3712373300.0,-0.72,90.94715401154238
DESHBANDHU,Deshbandhu Polymer Limited,104776281.0,-89.76894468137732,-102301350.0,-113670031.0,-299060256.0,-79370530.0,-4.8735,-924.0615488670949
DGIC,Desh General Insurance Company Ltd,,,,,,,,
DHAKABANK,Dhaka Bank PLC,44916660025.0,11.0624948409573,,5955400692.0,2549000716.0,,2.4142,87.263419174682
DHAKAINS,Dhaka Insurance Limited,,,,,,,,
DOMINAGE,Dominage Steel Building Systems Ltd,100200230.0,-54.40673377324819,13123246.0,-6170274.0,-23226375.0,,-0.2264,-273.8863287250384
DOREENPWR,Doreen Power Generations & Systems Ltd.,13595713888.0,-11.967651843041201,2956632783.0,2734446040.0,780616502.0,3799752500.0,4.31,64.24053044737443
DSHGARME,Desh Garments Limited.,,,,,,,,
DSSL,Dragon Sweater & Spinning Ltd.,,,,,,,,
DULAMIACOT,Dulamia Cotton Spinning Mills Limited,,,,,,,,
DUTCHBANGL,Dutch-Bangla Bank PLC,77454328834.0,18.46892037047131,,20541966506.0,11370478683.0,,11.202,162.09026461711238
EASTERNINS,Eastern Insurance PLC,,,,,,,,
EASTLAND,Eastland Insurance PLC,434429825.0,6.2268709099945445,,94455649.0,93975742.0,,,
EASTRNLUB,Eastern Lubricants Blenders PLC,811702000.0,5.136890043689276,95429000.0,76641000.0,100276000.0,,42.1078,51.55522282769095
EBL,Eastern Bank PLC,71711854632.0,17.417636445986222,,14410555990.0,8780511397.0,,5.342,31.19827099246015
EBL1STMF,EBL First Mutual Fund Units,,,,,,,,
EBLNRBMF,EBL NRB Mutual Fund,,,,,,,,
ECABLES,Eastern Cables Ltd.,274948182.0,-45.87602238965195,3837996.99999996,-58479615.0,-124377554.0,-49348510.0,-4.7113,-650.0642148277874
EGEN,eGeneration PLC,399951099.0,-40.49059339648806,151971662.0,72755778.0,54967898.0,,0.7329,-50.13268013880384
EHL,Eastern Housing Ltd.,3150278343.0,3.6176338696866894,1131897109.0,676370305.0,834006196.0,743690450.0,8.9346,23.045777557428526
EIL,Express Insurance Ltd.,357969069.0,-25.16637782608429,,121880655.0,80522360.0,,1.2319,1.8351657435727864
EMERALDOIL,Emerald Oil Industries Ltd.,,,,,,,,
ENVOYTEX,Envoy Textiles Ltd.,17672875639.0,2.8373989479384125,3326597007.0,2860121274.0,1385820202.0,3548215920.0,8.262,18.261715954309928
EPGL,Energypac Power Generation PLC,2475444703.0,-19.20332338897414,541163921.0,47280117.0,-2287826934.0,428712190.0,-12.0309,-87.8008803971153
ESQUIRENIT,Esquire Knit Composite PLC,11585510702.0,6.622586421698692,1442259354.0,633178283.0,-135743807.0,957100460.0,-1.0063,-139.5729285461481
ETL,Evince Textiles Ltd.,3250467893.0,-4.6715584000938914,479767635.0,365239754.0,117343905.0,561934620.0,0.6386,132.7259475218659
EXIM1STMF,EXIM Bank 1st Mutual Fund 2013- Units,,,,,,,,
FAMILYTEX,Familytex (BD) Ltd.,,,,,,,,
FARCHEM,FAR Chemicals Industries Ltd,2741512896.0,-26.58328042112275,-253211642.000001,-295707309.0,-546665440.0,-77588030.0,-3.5707,-1145.8992384299943
FAREASTFIN,Fareast Finance & Investment Ltd.,,,,,,,,
FAREASTLIF,Fareast Islami Life Insurance Company Limited,,,,,,,,
FASFIN,FAS Finance & Investment Limited,,,,,,,,
FBFIF,First Bangladesh Fixed Income Fund Units,,,,,,,,
FEDERALINS,Federal Insurance PLC,,,,,,,,
FEKDIL,Far East Knitting & Dyeing Industries PLC.,9463334753.0,26.069536794814326,538764380.999999,7784905.00000001,-160194171.0,201279740.0,-0.7323,-145.4957753479125
FINEFOODS,Fine Foods Limited,,,,,,,,
FIRSTFIN,First Finance Ltd.,,,,,,,,
FORTUNE,Fortune Shoes Ltd.,1487652436.0,-28.807131597106277,232641977.0,126986955.0,-181457898.0,,-1.0633,-162.9977739302498
FUWANGCER,Fu-Wang Ceramic Industry Ltd.,936863812.0,-13.679625686099802,263819294.0,186357162.0,-4930230.0,,-0.0362,-123.70661427635888
FUWANGFOOD,Fu-Wang Foods Limited,,,,,,,,
GBBPOWER,GBB POWER Ltd.,,,,,,,,
GEMINISEA,Gemini Sea Food PLC,,,,,,,,
GENEXIL,Genex Infosys PLC,1775377210.0,-14.26551765687048,794358192.0,659153719.0,263720689.0,,2.1894,0.1692821521709207
GENNEXT,Generation Next Fashions Ltd.,,,,,,,,
GHAIL,Golden Harvest Agro Industries Ltd.,959605409.0,15.087267036863313,427811163.0,246844634.0,-47934880.0,323718120.0,-0.2221,76.90788105635268
GHCL,Global Heavy Chemicals Ltd.,83563258.0,-84.48691319514161,-92610595.0,-137238892.0,-279126343.0,-53961380.0,-3.8768,12.806441455625036
GLDNJMF,ICB AMCL CMSF GOLDEN JUBILEE MUTUAL FUND,,,,,,,,
GLOBALINS,Global Insurance PLC,,,,,,,,
GOLDENSON,Golden Son Limited,153779112.0,-79.59936495313914,-188767529.0,-252968735.0,-432197005.0,-191485580.0,-2.5167,-182.7752808988764
GP,Grameenphone Ltd.,157291470000.0,-0.1087552666990337,75691420000.0,56458117000.0,29855971000.0,92213566000.0,22.1106,2.0101592164208397
GPHISPAT,GPH Ispat Limited,44213331037.0,-21.981746102244,6931142501.0,5626504074.0,-655248322.0,7781876770.0,-1.3541,-226.5632302084307
GQBALLPEN,G.Q. Ball Pen Industries Limited,18862970.0,-20.836248871957768,,,-149490.000000002,,-0.012,99.64542150518571
GRAMEENS2,Grameen Mutual Fund One - Grameen Two Units,,,,,,,,
GREENDELMF,Green Delta Mutual Fund 2010 Units,,,,,,,,
GREENDELT,Green Delta Insurance PLC,2946525783.0,16.302677692238234,,1557938940.0,515371508.99999994,,5.144,-8.393140170605315
GSPFINANCE,GSP Finance Company PLC,,,,,,,,
HAKKANIPUL,Hakkani Pulp & Paper Mills PLC,1027462721.0000001,-4.204749309827738,177783936.0,110040829.0,2011124.0000000002,157083850.0,0.1058,-63.63011344104503
HAMI,Hami Industries PLC,,,,,,,,
HEIDELBCEM,Heidelberg Materials Bangladesh PLC,13843342000.0,-2.710824258540634,1205341000.0,33956000.0,-45401000.0,483785000.0,-0.8035,-117.12671853351806
HFL,Hamid Fabrics PLC,,,,,,,,
HRTEX,H.R. Textile Mills Ltd.,,,,,,,,
HWAWELLTEX,Hwa Well Textiles (BD)PLC,1427790477.0,-13.035885683280599,186587757.0,109509166.0,186926842.0,168440580.0,3.338,-7.370407370407371
IBNSINA,BN SINA Pharmaceutical Industry PLC,13475450445.0,14.155741832272406,5374572056.0,1101240347.0,790312753.0,1317484170.0,25.2514,24.66995151718622
IBP,Indo-Bangla Pharmaceuticals Ltd.,242099485.0,165.75660952419048,60050287.0,-3857963.0,-14390252.0,,-0.1238,68.73737373737373
ICB,Investment Corporation of Bangladesh,6100543934.0,-48.35544123166537,-5697655706.0,-13728878992.0,-15234870679.0,-12719795930.0,-17.5667,-7361.967755270774
ICB3RDNRB,ICB AMCL Third NRB Mutual Fund 2010 Units,,,,,,,,
ICBAGRANI1,ICB AMCL First Agrani Bank Mutual Fund Units,,,,,,,,
ICBAMCL2ND,ICB AMCL Second Mutual Fund Units,,,,,,,,
ICBEPMF1S1,ICB Employees Provident Mutual Fund One Scheme One Units,,,,,,,,
ICBIBANK,ICB Islamic Bank Limited,231668665.0,-22.78765578439275,,-949360771.0,-952224455.0,,-1.4326,-4.837175265276256
ICBSONALI1,ICB AMCL Sonali Bank Ltd 1st Mutual Fund 2013- Units,,,,,,,,
ICICL,Islami Commercial Insurance PLC.,,,,,,,,
IDLC,IDLC Finance PLC.,22074160561.0,20.51637109701595,10276528448.0,6538287823.0,2547408539.0,7478398900.0,5.5583,18.080812372535686
IFADAUTOS,IFAD Autos PLC,10552740115.0,22.970361431580706,1135441229.0,429174923.0,-86359680.0,527714520.0,-0.3219,-5.853337717855981
IFIC,IFIC Bank PLC,29699566320.0,-34.429500725101775,,-27141829007.0,-29222551922.0,,-15.2036,-342.4281224537306
IFIC1STMF,IFIC Bank 1st Mutual Fund Units,,,,,,,,
IFILISLMF1,IFIL Islamic Mutual Fund - 1 Units,,,,,,,,
ILFSL,International Leasing and Financial Services Ltd.,,,,,,,,
INDEXAGRO,Index Agro Industries Ltd,4107057173.0,-7.024193202382606,821918224.0,673124278.0,243462966.0,875085460.0,4.9069,-7.64003915073031
INTECH,Intech Ltd.,,,,,,,,
INTRACO,Intraco Refueling Station PLC,1195440839.0,-14.838195406156752,210757986.0,77491343.0,-6536333.000000009,,-0.067,-105.91507018628057
IPDC,IPDC Finance PLC,11254186480.0,11.465245766676594,3471507585.0,902399126.0,484148223.0,2214950010.0,1.127,26.943005181347147
ISLAMIBANK,Islami Bank Bangladesh PLC,142977673620.0,-8.987617785938687,,838012118.0,-1816479415.0,,-1.1282,-304.9409627611263
ISLAMICFIN,Islamic Finance & Investment PLC,,,,,,,,
ISLAMIINS,Islami Insurance Bangladesh Limited,,,,,,,,
ISNLTD,Information Services Network Ltd.,,,,,,,,
ITC,IT Consultants PLC,1555478627.0,5.369943340065405,706345055.0,451956747.0,426726475.0,,3.3184,-11.594202898550725
JAMUNABANK,Jamuna Bank PLC,36883556994.0,2.740832615446611,,7325110179.0,5585595572.0,,5.9463,81.94418946208921
JAMUNAOIL,JAMUNA OIL PLC,1634736638.0,-1.4217725761075106,,165630878.0,5369209398.0,305898100.0,48.6233,-2.852684556383372
JANATAINS,Janata Insurance PLC,487634366.0,12.994597165007324,,96648737.0,55096380.0,,1.1364,-1.4482698811898307
JHRML,JMI Hospital Requisite Manufacturing Ltd,1591932062.0,-10.451528886945784,467452606.0,283721532.0,122257305.0,417557560.0,0.9758,-54.95337457298495
JMISMDL,JMI Syringes & Medical Devices Ltd.,1674025917.65,-12.910320525683444,186166558.72,26622862.74,-92648744.55,91939380.0,-3.0825,-224.64617873028715
JUTESPINN,Jute Spinners Limited,,,,,,,,
KARNAPHULI,Karnaphuli Insurance PLC,494323712.0,-10.292425098407783,,129659348.99999999,98530592.0,,2.1956,2.761396611438742
KAY&QUE,Kay and Que (Bangladesh) Ltd.,455583890.0,97.01825591344114,143221836.0,119650374.0,110218090.0,,15.2744,745.0099579552998
KBPPWBIL,Khan Brothers PP Woven Bag Industries Ltd,234186740.0,125.34715096864251,97840150.0,91245543.0,66855964.0,108374200.0,0.6816,223.9543726235741
KDSALTD,KDS Accessories Ltd.,2620906631.0,-9.831833026880805,439410879.0,174094653.0,160776022.0,263873720.0,2.1511,-2.906793048973144
KEYACOSMET,Keya Cosmetic Ltd.,,,,,,,,
KOHINOOR,Kohinoor Chemical Company (Bangladesh) PLC,7080666884.0,19.48256458059023,1898966660.0,909693998.0,709005597.0,,17.0183,17.23498939130913
KPCL,Khulna Power Company Ltd.,0.0,-100.0,-10358128.0,-6141769.0,353598422.0,-3149410.0,0.8898,166.96669666966696
KPPL,Khulna Printing & Packaging Ltd,,,,,,,,
KTL,Kattali Textile Ltd.,,,,,,,,
LANKABAFIN,LankaBangla Finance PLC,,,,,,,,
LEGACYFOOT,Legacy Footwear Ltd.,90162708.0,106.47792198762833,21176154.0,6816394.0,9894998.0,,0.2297,104.90633363068686
LHB,LafargeHolcim Bangladesh PLC,28837110000.0,3.729555558840894,8203062000.0,5981475000.0,4839522000.0,7499855000.0,4.1671,35.058663382381525
LIBRAINFU,Libra Infusions Ltd.,,,,,,,,
LINDEBD,Linde Bangladesh Limited,,,,,,,,
LOVELLO,Taufika Foods and Lovello Ice-cream PLC,1578165699.0,35.48262916295951,651390552.0,481021892.0,306162625.0,,3.116,82.23287911573777
LRBDL,Lub-rref (Bangladesh) Ltd,374890685.0,-39.668331341214966,-160697236.0,-367672047.0,-1001312004.0,-182475460.0,-6.894,-571.2755598831549
LRGLOBMF1,LR Global Bangladesh Mutual Fund One Units,,,,,,,,
MAGURAPLEX,Magura Multiplex PLC,1132991014.0,-36.76055084997762,307518287.0,261737222.99999997,72049978.0,279535540.0,2.4338,-29.72598388819911
MAKSONSPIN,Maksons Spinning Mills PLC,,,,,,,,
MALEKSPIN,Malek Spinning Mills PLC,22824238360.0,-0.42527627631142906,2221670576.0,1955134707.0,1098246727.0,2581644890.0,5.6728,-22.967871595013722
MARICO,Marico Bangladesh Limited.,20711685778.0,26.992626714197637,9733629680.0,7251218409.0,6491787684.0,7513593450.0,206.0885,9.917032277196261
MATINSPINN,Matin Spinning PLC,8663770076.0,-0.3296806166083972,1321654828.0,1021248066.0,409187778.0,1459823950.0,4.1972,3.1075736359839623
MBL1STMF,MBL 1st Mutual Fund 2010- Units,,,,,,,,
MEGCONMILK,Meghna Condensed Milk Industries Ltd.,,,,,,,,
MEGHNACEM,Meghna Cement Mills PLC,191156794.0,-75.51861544039977,-162801940.0,-224495471.0,-1887873858.0,-11775440.0,-59.7645,-83.38125147666638
MEGHNAINS,Meghna Insurance PLC,,,,,,,,
MEGHNALIFE,Meghna Life Insurance PLC,3547003266.0,-21.423944607337283,,656459711.0,391005579.0,,7.723,
MEGHNAPET,Meghna Pet Industries Ltd.,,,,,,,,
MERCANBANK,Mercantile Bank PLC,40305691434.0,2.1252332161674548,,1140451353.0,619706587.0,,0.56,-18.59281872365168
MERCINS,Mercantile Islami Insurance PLC,327375634.0,-30.91139752051041,,76011142.0,67415994.0,,1.5643,-18.555734888321968
METROSPIN,Metro Spinning Ltd.,,,,,,,,
MHSML,Mozaffar Hossain Spinning Mills Ltd.,2889914243.0,-0.03428496843138992,790847642.0,577577661.0,84016317.0,770910060.0,0.8319,0.4346251358203473
MIDASFIN,MIDAS Financing PLC,,,,,,,,
MIDLANDBNK,Midland Bank PLC,12859100815.0,19.864722968396435,,1095134121.0,832683629.0,,1.227,-1.3427675484441535
MIRACLEIND,Miracle Industries Limited,490539914.0,114.10377411937007,-15975630.0,-38229844.0,-108222816.0,,-3.0729,-13.024128291893494
MIRAKHTER,Mir Akhter Hossain Ltd,904473712.0,-53.99545538794087,319398511.0,180788330.0,164962329.0,,1.3659,-30.777417393067108
MITHUNKNIT,Mithun Knitting & Dyeing (CEPZ) Ltd.,,,,,,,,
MJLBD,MJL Bangladesh PLC,39329838097.0,-5.25013476282674,7152164269.0,4478368112.0,2907952813.0,6360451870.0,9.1805,-10.406175586524572
MLDYEING,M.L. Dyeing & Textile Ind. PLC,743271463.0,-19.710745044569027,-182851309.0,-204931077.0,-258296171.00000003,-59119480.0,-1.1113,-584.2265795206972
MONNOAGML,Monno Agro & General Machinery Ltd.,97996946.0,-11.706688479037783,16263319.0,149252.0,-2557539.0,6200980.0,-0.5812,-128.74381800197824
MONNOCERA,Monno Ceramic Industries Limited.,362960726.0,16.41056004467673,107056665.0,80609961.0,-29207567.0,158274180.0,-0.7742,-191.12523540489644
MONNOFABR,Monno Fabrics Ltd.,1743797062.0,5.873471313182472,429829733.0,386889381.0,-3402357.0,456848200.0,-0.0296,-131.89655172413794
MONOSPOOL,Monospool Bangladesh PLC,1874819992.0,5.104377799005606,511747612.0,466425838.0,131682588.00000001,485489380.0,3.4535,6.461358241622738
MPETROLEUM,Meghna Petroleum PLC,273810686254.0,89.33904802789628,2543736978.99999,1443130431.0,7017095425.0,1622763470.0,60.8224,5.770545056787256
MTB,Mutual Trust Bank PLC,48634610490.0,8.741247237911965,,3253903126.0,3423025132.0,,2.8518,6.21229050279329
NAHEEACP,Nahee Aluminum Composite Panel PLC,324086333.0,4.902799767285287,51064309.0,-494970832.0,-507452645.0,-461670250.0,-7.4232,-2847.2982975573645
NATLIFEINS,National Life Insurance PLC,29525524068.0,13.423412160955635,,9306748010.0,8622667041.0,,79.4555,26.157688576414202
NAVANACNG,Navana CNG Limited,4312413357.0,-0.17247265427242306,794856220.0,588899611.0,1009266.0,796000960.0,0.0134,-87.25023786869647
NAVANAPHAR,Navana Pharmaceuticals PLC,10567372827.0,24.75826901064307,4474930239.0,1492486016.0,606180023.0,1781293730.0,5.5907,42.123191905839285
NBL,National Bank PLC,17155124261.0,-36.27073445412298,,-37549788337.0,-33437082530.0,,-10.385,-187.55364806866953
NCCBANK,National Credit and Commerce Bank PLC,40665528395.0,12.21754924597502,,8084012817.0,5712119499.0,,4.9462,134.0620859360212
NCCBLMF1,NCCBL Mutual Fund-1 2012- Dividend Units,,,,,,,,
NEWLINE,New Line Clothings Ltd.,,,,,,,,
NFML,National Feed Mill Ltd,,,,,,,,
NHFIL,National Housing Finance PLC,1993946813.0,-3.597970642541233,597575309.0,303502525.0,97006637.0,384456140.0,0.806,
NITOLINS,Nitol Insurance PLC,441325150.0,-25.931626797587786,,110540637.0,78952594.0,,1.9023,3.318487942646109
NORTHERN,Northern Jute Manufacturing Co. Ltd.,,,,,,,,
NORTHRNINS,Northern Islami Insurance PLC,,,,,,,,
NPOLYMER,National Polymer Industries PLC,,,,,,,,
