Symbol,Name,Div per share Annual,Div per share Quarterly,Dividend trailing percent T12M,Dividend yield percent,DPS Growth,Cont Div Payout,Cont Div Growth
1JANATAMF,First Janata Bank Mutual Fund Units,,,,,,,
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,,,,,,,
AAMRANET,aamra networks ltd,1.0,,4.5662100456621,0.0,2.777035499188066,3.0,2.0
AAMRATECH,Aamra Technologies Limited,0.1,,0.675675675675676,0.0,-90.0,3.0,0.0
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,,,,,,,
ABBANK,AB Bank PLC,0.0,0.0,0.0,0.0,,0.0,0.0
ACFL,Aman Cotton Fibrous Ltd.,1.0,,5.0761421319797,0.0,0.0,5.0,0.0
ACI,Advanced Chemical Industries PLC,1.73913,,0.958726571113561,0.0,-50.0,5.0,0.0
ACIFORMULA,ACI Formulations PLC,2.0,,1.36798905608755,0.0,-20.0,5.0,0.0
ACMELAB,ACME Laboratories Ltd.,3.5,,4.3640897755611,0.0,6.060606060606066,5.0,3.0
ACMEPL,ACME Pesticides Ltd,,,,,,,
ACTIVEFINE,Active Fine Chemicals Ltd.,,,0.0,,,0.0,0.0
ADNTEL,ADN Telecom Ltd.,1.0,,1.25470514429109,0.0,-33.33333333333333,3.0,0.0
ADVENT,Advent Pharma Ltd.,,,0.628930817610063,0.0,,4.0,0.0
AFCAGRO,AFC Agro Biotech Ltd.,,,0.0,,,0.0,0.0
AFTABAUTO,Aftab Automobiles Ltd.,1.0,,2.72479564032698,0.0,0.0,5.0,0.0
AGNISYSL,Agni Systems PLC,0.48,,1.72043010752688,0.0,1.0526315789473695,5.0,4.0
AGRANINS,Agrani Insuarnce Co. Ltd.,0.6,,2.20588235294118,0.0,-47.000211999152,5.0,0.0
AIBL1STIMF,AIBL 1st ISLAMIC Mutual Fund 2010- Units,,,,,,,
AIL,Alif Industries Ltd.,0.90909099173554,,1.62919532569093,0.0,-41.17629222973632,4.0,0.0
AL-HAJTEX,Alhaj Textile Mills Limited,,,,,,,
ALARABANK,Al-Arafah Islami Bank PLC,0.0,0.0,5.60223529411765,0.0,-100.0,0.0,0.0
ALIF,Alif Manufacturing Company Ltd.,0.1,,1.72413793103448,0.0,0.0,2.0,0.0
ALLTEX,Alltex Industries Limited,,0.0,0.0,,,0.0,0.0
AMANFEED,Aman Feed Ltd.,1.0,,3.74531835205993,0.0,0.0,5.0,0.0
AMBEEPHA,Ambee Pharmaceuticals PLC,1.0,,0.120496445354862,0.0,-33.33333333333333,3.0,0.0
AMCLPRAN,Agricultural Marketing Co. Ltd.,3.2,,1.38169257340242,0.0,0.0,5.0,0.0
ANLIMAYARN,Anlima Yarn Dyeing Ltd.,,,,,,,
ANWARGALV,Anwar Galvanizing Ltd.,1.0,,1.24069478908189,0.0,0.0,5.0,0.0
AOL,Associated Oxygen Ltd,,,0.0,,,0.0,0.0
APEXFOODS,Apex Foods Limited,2.0,,0.828500414250207,0.0,0.0,5.0,0.0
APEXFOOT,Apex Footwear Ltd.,3.181818,,1.38339913043478,0.0,10.000000691428603,5.0,4.0
APEXSPINN,Apex Spinning and Knitting Mills Ltd.,2.0,,1.33600534402138,0.0,0.0,5.0,0.0
APEXTANRY,Apex Tannery Limited.,0.5,,0.650195058517555,0.0,0.0,5.0,0.0
APOLOISPAT,Appollo Ispat Complex Ltd.,,,0.0,,,0.0,0.0
ARAMIT,Aramit Limited,2.0,,0.853606487409304,0.0,-20.0,5.0,0.0
ARAMITCEM,Aramit Cement Limited,0.0,0.0,0.0,0.0,,0.0,0.0
ARGONDENIM,Argon Denims Ltd.,1.0,,5.31914893617021,0.0,0.0,5.0,0.0
ASIAINS,Asia Insurance PLC,1.0,,3.46020761245675,0.0,-9.090909090909099,5.0,0.0
ASIAPACINS,Asia Pacific General Insurance Company Limited,1.0,,2.80112044817927,0.0,-16.666666666666664,5.0,0.0
ASIATICLAB,Asiatic Laboratories Ltd,,,,,,,
ATLASBANG,Atlas Bangladesh Limited,0.0,0.0,0.0,,,0.0,0.0
AZIZPIPES,Aziz Pipes Limited.,,,,,,,
BANGAS,Bangas Limited,0.4,,0.308166409861325,,33.33333333333335,3.0,1.0
BANKASIA,Bank Asia PLC,0.90909100000001,,4.88758602150543,0.0,-33.333504443987415,5.0,0.0
BARKAPOWER,Baraka Power Ltd.,0.35,,2.99145299145299,0.0,-30.000000000000004,5.0,0.0
BATASHOE,Bata Shoe Co. (Bangladesh) Ltd.,44.5,,5.05165171983199,0.0,2.2988505747126435,5.0,4.0
BATBC,British American Tobacco Bangladesh Co Ltd,30.0,,10.4384133611691,0.0,200.0,5.0,1.0
BAYLEASING,Bay Leasing and Investment Ltd.,0.0,0.0,0.0,,,0.0,0.0
BBS,Bangladesh Building Systems PLC,0.05,,0.403225806451613,0.0,,1.0,0.0
BBSCABLES,BBS Cables PLC,0.1,,0.440528634361234,0.0,-50.0,5.0,0.0
BDAUTOCA,Bangladesh Autocars Limited,,,,,,,
BDCOM,BDCOM Online Ltd.,0.47619,,1.57158415841584,0.0,-50.0,5.0,0.0
BDFINANCE,Bangladesh Finance PLC,0.0,0.0,0.0,,,0.0,0.0
