Symbol,Name,Div per share Annual,Div per share Quarterly,Dividend trailing percent T12M,Dividend yield percent,DPS Growth,Cont Div Payout,Cont Div Growth
1JANATAMF,First Janata Bank Mutual Fund Units,,,,,,,
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,,,,,,,
AAMRANET,aamra networks ltd,,,6.13496932515337,,,3.0,2.0
AAMRATECH,Aamra Technologies Limited,,,0.769230769230769,,,4.0,0.0
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,,,,,,,
ABBANK,AB Bank PLC,0.0,0.0,0.0,0.0,,0.0,0.0
ACFL,Aman Cotton Fibrous PLC,1.0,,5.55555555555556,0.0,0.0,8.0,0.0
ACI,Advanced Chemical Industries PLC,2.5,,1.22669283611384,0.0,43.75003593750898,10.0,1.0
ACIFORMULA,ACI Formulations PLC,2.5,,1.73731758165393,0.0,25.0,10.0,1.0
ACMELAB,ACME Laboratories Ltd.,3.5,,4.64807436918991,0.0,0.0,10.0,0.0
ACMEPL,ACME Pesticides Ltd,,,,,,,
ACTIVEFINE,Active Fine Chemicals Ltd.,,,0.0,,,0.0,0.0
ADNTEL,ADN Telecom Ltd.,1.0,,1.70068027210884,0.0,0.0,4.0,0.0
ADVENT,Advent Pharma Ltd.,,,0.367647058823529,0.0,,7.0,0.0
AFCAGRO,AFC Agro Biotech Ltd.,,,0.0,,,0.0,0.0
AFTABAUTO,Aftab Automobiles Ltd.,1.0,,3.6101083032491,0.0,0.0,13.0,0.0
AGNISYSL,Agni Systems PLC,0.25,,1.01214574898785,0.0,-47.916666666666664,10.0,0.0
AGRANINS,Agrani Insurance PLC,0.6,,2.53164556962025,0.0,-47.000211999152,6.0,0.0
AIBL1STIMF,AIBL 1st ISLAMIC Mutual Fund 2010- Units,,,,,,,
AIL,Alif Industries Ltd.,,,3.30578542449287,,,4.0,0.0
AL-HAJTEX,Alhaj Textile Mills Limited,,,0.47438330170778,,,1.0,0.0
ALARABANK,Al-Arafah Islami Bank PLC,0.0,0.0,0.0,0.0,-100.0,0.0,0.0
ALIF,Alif Manufacturing Company Ltd.,,,2.12765957446809,,,2.0,0.0
ALLTEX,Alltex Industries Limited,0.0,0.0,0.0,0.0,,0.0,0.0
AMANFEED,Aman Feed PLC,1.15,,4.38931297709924,0.0,14.999999999999991,11.0,1.0
AMBEEPHA,Ambee Pharmaceuticals PLC,1.0,,0.132855055134848,0.0,0.0,4.0,0.0
AMCLPRAN,Agricultural Marketing Co. Ltd.,3.2,,1.50446638457922,0.0,0.0,9.0,0.0
ANLIMAYARN,Anlima Yarn Dyeing Ltd.,,,,,,,
ANWARGALV,Anwar Galvanizing Ltd.,0.0,0.0,0.99601593625498,0.0,-100.0,0.0,0.0
AOL,Associated Oxygen Ltd,,,0.0,,,0.0,0.0
APEXFOODS,Apex Foods Limited,2.0,,0.728862973760933,0.0,0.0,17.0,0.0
APEXFOOT,Apex Footwear Ltd.,2.0,,0.987166831194472,0.0,-21.428566938775255,9.0,0.0
APEXSPINN,Apex Spinning and Knitting Mills Ltd.,2.0,,0.5420054200542,0.0,0.0,9.0,0.0
APEXTANRY,Apex Tannery Limited.,0.0,0.0,0.500500500500501,0.0,-100.0,0.0,0.0
APOLOISPAT,Appollo Ispat Complex Ltd.,,,0.0,,,0.0,0.0
ARAMIT,Aramit Limited,1.0,,0.577034045008655,0.0,-50.0,10.0,0.0
ARAMITCEM,Aramit Cement Limited,,,0.0,,,0.0,0.0
ARGONDENIM,Argon Denims Ltd.,1.0,,6.02409638554217,0.0,0.0,10.0,0.0
ASIAINS,Asia Insurance PLC,1.0,0.0,2.47524752475248,49.41932295527552,-9.090909090909099,7.0,0.0
ASIAPACINS,Asia Pacific General Insurance PLC,1.0,,2.55102040816326,0.0,-16.666666666666664,9.0,0.0
ASIATICLAB,Asiatic Laboratories Ltd,,,,,,,
ATLASBANG,Atlas Bangladesh Limited,0.0,0.0,0.0,,,0.0,0.0
AZIZPIPES,Aziz Pipes Limited.,,,,,,,
BANGAS,Bangas Limited,0.3,,0.224719101123595,,-25.000000000000007,4.0,0.0
BANKASIA,Bank Asia PLC,0.90909100000001,,4.15110045662105,0.0,-33.333504443987415,7.0,0.0
BARKAPOWER,Baraka Power Ltd.,0.0,0.0,4.72972972972973,0.0,-100.0,0.0,0.0
BATASHOE,Bata Shoe Co. (Bangladesh) Ltd.,44.5,0.0,3.02919262245023,189.02727175719144,2.2988505747126435,17.0,4.0
BATBC,British American Tobacco Bangladesh Co Ltd,3.0,3.0,13.3096716947649,27.74002052761519,-90.0,18.0,0.0
BAYLEASING,Bay Leasing and Investment Ltd.,0.0,0.0,0.0,,,0.0,0.0
BBS,Bangladesh Building Systems PLC,0.0,0.0,0.43859649122807,0.0,-100.0,0.0,0.0
BBSCABLES,BBS Cables PLC,0.0,0.0,0.512820512820513,0.0,-100.0,0.0,0.0
BDAUTOCA,Bangladesh Autocars Limited,,,,,,,
BDCOM,BDCOM Online Ltd.,0.5,,1.7921146953405,0.0,10.250106777228417,11.0,1.0
BDFINANCE,Bangladesh Finance PLC,0.0,0.0,0.0,,,0.0,0.0
