Symbol,Name,Revenue per share TTM,EPS basic TTM,EPS dil TTM,Operating cash flow per share TTM,FCF per share TTM,EBIT per share TTM,EBITDA per share TTM,Book per share FQ,Total debt per share FQ,Cash per share FQ
GP,Grameenphone Ltd.,116.142014696642,21.7757,21.7757,46.4508805288311,34.511603525694085,41.039154333954386,67.81083056221709,36.71591,56.53819651644797,8.096058521726071
SQURPHARMA,Square Pharmaceuticals PLC,85.5773656707774,26.5139,26.5139,21.5685417776218,15.330107131357435,20.631846975954147,23.136359233207934,149.57477,1.103044081364406,56.99240196251793
ROBI,Robi Axiata PLc,18.568363131029,1.6639,1.6639,8.85643707164639,4.841897175851619,4.173747163241684,9.605827145937146,12.30971,9.814081814334012,0.7467963030454952
BATBC,British American Tobacco Bangladesh Co Ltd,169.198992592593,22.975,22.975,61.9930648148148,54.59774259259259,48.21534074074074,57.234003703703706,99.57338,31.363266666666668,21.964812962962963
BRACBANK,BRAC Bank PLC,63.3666924218993,7.1125,7.1125,14.3348185498031,,,,42.60362,63.54278039131322,
WALTONHIL,Walton Hi-Tech Industries PLC,212.53896094511,31.109,31.109,40.8246270497857,25.229700761600025,42.92198393913848,51.80740763901188,363.40228,80.11747453748626,17.348088203501593
BEXIMCO,Bangladesh Export Import Company Ltd.,,,,,,,,,,
MARICO,Marico Bangladesh Limited.,541.592550984127,194.4765,194.4765,209.781862507937,205.08143841269842,217.8579015873016,226.73385142857143,105.89806,5.445002603174603,30.673262317460317
UPGDCL,United Power Generation & Distribution Co. Ltd.,67.6066982450969,20.1113,20.1113,6.63925797428018,5.538834843347954,21.50294001881368,28.685339885557458,72.5528,11.442232495704165,2.378841926724708
BERGERPBL,Berger Paints Bangladesh Ltd.,617.242659647228,69.3559,69.3559,35.1665707876255,-9.503797931255159,88.74659643778456,109.59088686244391,351.89545,23.020543414231096,83.14575827959364
LHB,LafargeHolcim Bangladesh PLC,24.5505722319306,3.5018,3.5018,5.59870618711379,4.112378145359783,4.629131799545969,,17.13135,0.09182317316522205,5.573490354308929
ISLAMIBANK,Islami Bank Bangladesh PLC,,,,,,,,44.39457,165.9378858182301,
BXPHARMA,Beximco Pharmaceuticals Limited,,,,,,,,,,
RENATA,Renata PLC,360.909548266722,24.533,24.533,41.23190283009,-8.618157389970008,39.99516007532957,54.86466555067308,302.49399,165.6787682220827,8.959248796819418
UNILEVERCL,Unilever Consumer Care Limited,177.585790584134,32.9542,32.9542,23.2445578619176,20.082837691066423,25.84859293075895,28.244008426134712,94.6063,5.8527622092776515,135.99832689281146
DUTCHBANGL,Dutch-Bangla Bank PLC,71.7782297771763,3.8814,3.8814,23.2769974609495,,,,53.44699,42.11865175220405,
CITYBANK,City Bank PLC,57.093345929226,7.0263,7.0263,9.31022080150263,,,,31.64843,41.027821730618456,
EBL,Eastern Bank PLC,40.2359498904016,4.3198,4.3198,8.90357027071138,,,,27.71125,66.69060784881697,
ICB,Investment Corporation of Bangladesh,13.6205671572185,0.2419,0.2419,29.4092720593982,,0.7850649351779947,0.9821710911096599,47.14251,57.47679158428436,14.487674646235222
PUBALIBANK,Pubali Bank PLC,75.7456752858833,7.1181,7.1181,18.5743890707142,,,,44.17246,56.29407679025388,
PRIMEBANK,Prime Bank PLC,44.9227957068957,7.1607,7.1607,13.7546762492502,,,,35.29357,93.51606190425314,
OLYMPIC,Olympic Industries PLC.,139.767005118754,9.2606,9.2606,21.276741348854,16.132728277779844,9.250579699638818,11.778229923717792,60.26179,2.1537836916826674,29.65609027650579
MJLBD,MJL Bangladesh PLC,131.046116377339,10.2468,10.2468,7.79789072352172,-6.711766993680517,19.527692809365984,23.672418487790768,50.84865,66.87196494562606,7.306862651900252
BEACONPHAR,Beacon Pharmaceuticals PLC,,,,,,,,,,
BSRMSTEEL,BSRM Steels Limited,247.69737502477,11.7914,11.7914,25.7161202811525,-33.96197716466841,18.620163531297173,22.782941940803696,85.77272,118.58117721786662,11.187839450462493
POWERGRID,Power Grid Co. of Bangladesh Ltd.,33.2970755451356,-7.6473,-7.6473,20.1991634259668,-76.76704899492283,13.759809898412126,25.722186021227323,1.92726,530.3813614082976,21.432351812681635
BSRMLTD,Bangladesh Steel Re-Rolling Mills Ltd.,300.540317906388,17.6188,17.6188,27.3983957533031,22.922744254086275,26.23473229328291,,160.46945,97.4254625018771,2.884559029506094
BSCPLC,Bangladesh Submarine Cables PLC,17.2922323266842,8.742,7.8746,11.397695696876,,8.094608750395656,10.66723491458905,81.72131,20.718778944530367,26.951081737395313
MPETROLEUM,Meghna Petroleum Limited,1336.34407999593,60.9502,57.5041,106.907222120759,101.18316129055388,13.925861480806535,,255.17792,1.6496094832758168,558.5437282220499
BANKASIA,Bank Asia PLC,45.5773049050341,3.3724,3.3724,12.8293420867099,,,,29.28163,23.7869861756445,
KOHINOOR,Kohinoor Chemical Co. (Bangladesh) Ltd.,159.859160678757,16.6219,15.9681,30.8421503958424,29.890807085639235,22.112993100879475,,60.56503,8.975597324385559,41.75671239680426
UTTARABANK,Uttara Bank PLC,29.6122626605298,4.7537,4.7537,12.5494812143164,,,,27.91638,2.4677427011180053,
JAMUNAOIL,Jamuna Oil Company Limited,15.0176146710063,50.0511,50.0511,159.450091483238,152.80948040563425,1.3129320821628514,2.599469502266705,255.69357,0.0,655.6554740610336
JAMUNABANK,Jamuna Bank PLC,37.5650613762806,3.0113,3.0113,-47.3143395245435,,,,24.57963,27.562265076083456,
PADMAOIL,Padma Oil PLC,880.900880816225,55.8222,55.8222,89.1422463485956,80.9495102193515,11.051395792136532,13.170862059750949,257.75315,1.8676357935617196,548.8317083661
SHAHJABANK,Shahjalal Islami Bank PLC,29.3025176481411,1.4013,1.4013,26.725422477894,,,,22.33207,41.36288772959007,
TITASGAS,Titas Gas Transmission and Distribution PLC,360.605440029962,-15.43,-15.43,16.3312427796592,15.309995377568654,-7.159574645497285,-6.430134273896752,88.06961,4.852856535876431,36.44852235676145
TRUSTBANK,Trust Bank PLC,57.9916403015339,3.7675,3.7675,13.3159984140152,,,,29.0701,34.612390944076246,
ALARABANK,Al-Arafah Islami Bank PLC,44.1756937804761,0.502,0.502,24.0889819548437,,,,21.45002,71.59432534876632,
BSC,Bangladesh Shipping Corporation,37.4478321243434,19.7143,19.7143,27.0707066586143,,18.227170229214217,21.17847584397657,98.48676,98.28394663285236,112.7238510377681
RECKITTBEN,Reckitt Benckiser (Bangladesh) PLC,1183.17862539683,159.1131,159.1131,133.735647619048,101.92888888888889,225.1470433862434,264.7742455026455,79.80381,40.96190476190476,199.86730158730163
ACMELAB,ACME Laboratories Ltd.,164.206410307668,11.3574,11.3574,11.2621792972363,-6.640545420948886,29.46819028391549,,122.33498,118.80176419187559,7.390836949797663
IDLC,IDLC Finance PLC.,44.4382906498973,5.3564,5.3564,5.27822107437765,,14.57323192323216,15.171678930870886,47.02405,60.53599634528148,30.004197149220854
SUMITPOWER,Summit Power Ltd.,44.3502443458297,2.191,,3.96736000101225,2.759974566702044,6.5314366251793485,,42.55229,25.01917508516164,4.972927166209598
BESTHLDNG,Best Holdings PLC,2.21444960182185,0.5919,0.5182,1.19975941908565,-0.7115685391430714,0.7354313347759281,1.1926458731792235,53.50837,15.809538337270306,0.7732399197283851
ACI,Advanced Chemical Industries PLC,1517.00701363517,-17.827,-17.827,-19.8976005053437,-54.651917688166535,95.66394475364496,116.51131662512377,67.10111,882.3008046801198,99.86488885853791
UCB,United Commercial Bank PLC,52.8857156937046,-1.079,-1.079,14.4347244096541,,,,26.02344,43.12036715047024,
MIDLANDBNK,Midland Bank PLC,16.9654184737879,0.9828,0.9828,-10.1919035997709,,,,14.55169,21.390570871715518,
MTB,Mutual Trust Bank PLC,47.6792597694401,2.9797,2.9797,10.0634613893718,,,,27.25702,57.48281773907124,
HEIDELBCEM,Heidelberg Materials Bangladesh PLC,257.495171102433,4.9706,4.9706,7.38349676250602,7.383496762506022,7.464235009533909,15.370070356603954,74.48091,17.489210418171734,26.924630262365675
NCCBANK,National Credit and Commerce Bank PLC,33.9196778647692,2.4714,2.4714,-3.39896749625871,,,,23.27112,24.878441640301077,
SOUTHEASTB,Southeast Bank PLC,35.6682710773106,0.4097,0.4097,9.28351187830485,,,,24.33249,18.28243150077956,
LINDEBD,Linde Bangladesh Limited,,,,,,,,,,
BATASHOE,Bata Shoe Co. (Bangladesh) Ltd.,659.156881140351,14.3319,14.3319,89.2712035818714,77.98098684210527,46.31483333333333,98.23467397660819,229.59557,152.74092909356727,49.645224269005844
UNIQUEHRL,Unique Hotel & Resorts PLC,,,,,,,,,,
DHAKABANK,Dhaka Bank PLC,38.8544746128222,0.8687,0.8687,-0.853663326364579,,,,22.45704,47.36270024023777,
NATLIFEINS,National Life Insurance PLC,240.767397049267,62.1271,62.1271,54.9887281637441,49.44586857477288,,,2.78665,0.0,
SQUARETEXT,Square Textiles PLC,120.362170335408,6.7573,6.7573,-7.95898335124612,-17.175822602559162,14.136589540283495,19.20348249954373,53.7214,78.22127763977045,3.893749452477034
SAPORTL,Summit Alliance Port Limited,28.9260452620941,2.6843,2.6843,2.92386943881612,2.5926418669761953,5.619435078797323,6.200397764783929,34.54899,14.546047540755582,2.226385301264456
ORIONINFU,Orion Infusion Ltd.,33.1577781368739,2.0248,2.0248,0.121158157070614,0.0840044283429667,4.129660172811467,5.184134783514147,15.71377,15.580145640223657,1.3604609779290129
SINGERBD,Singer Bangladesh Limited,205.480875920503,-13.8892,-13.8892,2.86295630822465,-41.859927196856724,8.395990392971562,15.065831125087932,18.20093,220.0978918574013,12.004984612373821
RAKCERAMIC,RAK Ceramics (Baneladesh) Limited,15.3853338050532,-0.6413,-0.6413,0.97932208364929,0.33265991103400805,0.13828868761129334,1.394712437160212,15.73461,4.308438952875668,0.8501377300486279
IFIC,IFIC Bank PLC,20.2569756211412,-6.8273,-6.8273,-5.78772995502736,,,,12.335,7.595607013235757,
RUPALIBANK,Rupali Bank PLC,115.907840904041,-0.4578,-0.4578,23.90333450006,,,,35.19379,21.963052483546043,
DELTALIFE,Delta Life Insurance Company Ltd.,107.135514545455,10.5238,10.5238,-10.6313429090909,-10.792906828282828,,,15.98855,0.1952304080808081,
NBL,National Bank Limited,6.49806590630558,-5.0462,-5.0462,,,,,-1.91439,27.877670126593497,
PTL,Paramount Textile PLC,69.8778789789814,6.5442,6.5442,9.06675844621372,4.496388966922973,14.293314031821655,,41.48353,134.96890207771924,5.730361418855842
