Symbol,Name,Revenue per share TTM,EPS basic TTM,EPS dil TTM,Operating cash flow per share TTM,FCF per share TTM,EBIT per share TTM,EBITDA per share TTM,Book per share FQ,Total debt per share FQ,Cash per share FQ
ACFL,Aman Cotton Fibrous PLC,22.1761052964499,0.0733,0.0733,6.62957807811431,6.6105148978859996,1.2101878056535134,1.6649962369090787,33.7387,14.635928259953483,9.757746785976023
BARKAPOWER,Baraka Power Ltd.,5.39480310039773,0.4156,0.4156,2.93361908936692,,-0.601553319488059,-0.06495014999235918,22.80583,2.008029977670502,1.0037627822088249
QUEENSOUTH,Queen South Textile Mills Ltd.,29.7264628546524,0.1887,0.1887,,,2.0607533065268147,2.705977169717253,15.90608,16.68505412324454,0.18528730911901822
RUPALIINS,Rupali Insurance Company Ltd.,8.72444435209511,0.8632,0.8632,0.187916856012159,-0.30789269492079024,,,23.52542,0.0,
PEOPLESINS,Peoples Insurance PLC,17.60202504329,3.6228,3.6228,4.5892079004329,2.8433331168831164,,,36.05588,0.0,
GOLDENSON,Golden Son Limited,1.89285750638509,-2.149,-2.149,-2.02289128410419,-4.123476795858088,-0.9779103998344562,-0.6142576139913585,15.3695,28.797943864969437,0.21025307714261682
SIMTEX,Simtex Industries PLC,26.1103471192631,1.0139,1.0139,1.9425421683703,1.2615145343672642,2.1655171171302015,3.2296436900025647,22.68984,8.569305133422251,1.8257831946303515
EASTLAND,Eastland Insurance PLC,5.09717584097325,1.0238,1.0238,0.944104726694728,,,,21.25053,0.0,
AOL,Associated Oxygen Ltd,,,,,,,,,,
ISLAMIINS,Islami Insurance Bangladesh Limited,14.1320874189531,3.42,3.42,2.53130967492821,2.4579818179013517,,,22.57062,0.504854839213156,
REPUBLIC,Republic Insurance PLC,,,,,,,,19.29484,0.2553421169682245,
RDFOOD,Rangpur Dairy and Food Products Limited,,,,,,,,17.16787,7.2684096113146985,0.2994989756752959
BDCOM,BDCOM Online Ltd.,13.1911524295127,0.8839,0.8839,1.95596867868571,0.6381416364761684,1.2120705733621104,2.163137522173471,14.82858,2.5260658679740158,7.60670688203039
AAMRANET,aamra networks ltd,,,,,,,,,,
NAVANACNG,Navana CNG Limited,60.8558259119864,0.0854,0.0854,-4.26329757960436,-6.428485774155314,7.475886126322407,10.817204827375493,27.94796,170.0420716264388,2.789567800371375
BENGALWTL,Bengal Windsor Thermoplastics PLC,9.97971164021164,0.55,0.55,1.10503017184835,0.9489275875639512,0.8892724867724867,1.6791825178188813,26.29061,0.7630303248939613,2.1648020464384103
PHARMAID,Pharma Aids Limited.,145.347787179487,21.6019,21.6019,27.2618631410256,4.443592948717948,28.767102564102565,31.030285256410256,144.40294,0.0,12.677846794871794
BDLAMPS,Bangladesh Lamps PLC,185.319961754872,-1.8197,-1.8197,14.079307062573,12.59835577486325,13.222349577222454,18.314438893995437,48.17176,119.92773243836339,4.4547821939789
SAMORITA,Samorita Hospital Ltd.,19.8269190862804,1.0595,1.0595,2.86179977982661,1.9132016879959637,1.462564561258658,2.582373744323655,49.08362,0.21044906196963445,2.817026741892574
MONNOAGML,Monno Agro & General Machinery Ltd.,,,,,,,,111.02721,14.305070886784769,0.4849488302498764
MHSML,Mozaffar Hossain Spinning Mills Ltd.,27.5716437595203,0.7213,0.7213,-0.89179116839883,-0.9752077398661817,5.123358092779433,7.170056918783603,19.68881,42.70183665712565,2.0337480951968194
FAREASTLIF,Fareast Islami Life Insurance Company Limited,,,,,,,,,,
FUWANGCER,Fu-Wang Ceramic Industry Ltd.,7.68366175299927,0.0602,0.0602,-3.82394922816431,-9.650963626799806,1.5560840344038982,,12.02804,49.82356352074641,2.2863076442432915
DACCADYE,Dacca Dyeing and Manufacturing Company Limited,,,,,,,,25.66187,,
ICBIBANK,ICB Islamic Bank Limited,0.509313852231292,-1.4085,-1.4085,-0.270923842147078,,,,-21.47706,10.993289066398596,
AGNISYSL,Agni Systems PLC,9.75556200634124,0.8228,0.8228,1.50948058299421,0.3733575212988025,1.8980386953052886,2.742233908857841,17.28885,0.8284637788047091,0.6380518288501139
DHAKAINS,Dhaka Insurance Limited,6.32548239252336,2.0124,2.0124,1.89673413084112,1.843700186915888,,,36.85627,0.06174923364485982,
RANFOUNDRY,Rangpur Foundry Limited,150.2081829,3.8551,3.8551,1.5582231,1.558223,9.190998,9.787223000000001,35.09464,9.3215154,1.0205453
BBS,Bangladesh Building Systems PLC,3.61515246575651,-0.5562,-0.5562,-0.116836538362215,-0.11792292079678299,0.38139030154796855,0.6506603678040767,11.11036,7.233312000824306,0.060721053289886626
LIBRAINFU,Libra Infusions Ltd.,,,,,,,,,,
EGEN,eGeneration PLC,,,,,,,,23.51789,1.8749563333333332,0.48847941333333333
SILCOPHL,Silco Pharmaceuticals Ltd.,,,,,,,,,,
FEDERALINS,Federal Insurance PLC,,,,,,,,,,
APEXFOODS,Apex Foods Limited,400.637346895826,6.7207,6.7207,-22.7518172571028,-24.947872676253947,11.80781129428271,14.618102420203437,146.98618,26.730445457734128,73.36303051560856
SINOBANGLA,Sinobangla Industries Ltd.,95.6142439346427,1.3579,1.3579,-6.57506314573362,-7.5285383726687565,4.900499092259449,7.174817296583594,26.72441,14.959333223304174,2.5067502888265385
IBP,Indo-Bangla Pharmaceuticals Ltd.,1.58493378840657,-0.317,-0.317,-0.00112216169919726,-0.005941215459435035,-0.2069724466150725,,12.53199,0.1721093702037959,0.11433687576297158
BDTHAI,Bangladesh Thai Aluminium Ltd.,0.884884662718328,-2.429,-2.429,-1.32208410470729,-1.4807165706973768,-0.9283887920391469,-0.2924921688668189,27.98228,15.789240130619975,0.06307337297324794
ISLAMICFIN,Islamic Finance & Investment PLC,5.33804973780109,-6.0605,-6.0605,-1.1004367523294,,-1.974817331587787,-1.8723545566926088,-1.73537,1.4894766262179526,9.223907907171174
GHCL,Global Heavy Chemicals Ltd.,4.3503025,-2.191,-2.191,-1.848331,-1.848330972222222,-0.9179025000000001,0.26108861111111115,71.89316,12.715116152777778,0.3706051111111111
PRIMEINSUR,Prime Insurance Company Limited,19.9809070506223,1.9067,1.9067,-6.35401599187895,-6.903761575622853,,,22.83639,0.0,
RINGSHINE,Ring Shine Textiles Ltd.,,,,,,,,,,
AIL,Alif Industries Ltd.,,,,,,,,,,
GEMINISEA,Gemini Sea Food PLC,,,,,,,,,,
LRBDL,Lub-rref (Bangladesh) Ltd,4.61819758597349,-5.0276,-5.0276,-2.67818036216567,-3.202837718797935,-1.5336973151724118,-0.19067082436607127,31.89152,27.999745963912762,1.9774781933941061
TAKAFULINS,Takaful Islami Insurance PLC,,,,,,,,,,
HAKKANIPUL,Hakkani Pulp & Paper Mills PLC,55.8616998947368,0.1018,0.1018,-1.01122615789474,-3.4719005263157894,4.7273736842105265,7.2271673684210525,24.33673,41.47170363157895,6.042756105263158
KARNAPHULI,Karnaphuli Insurance PLC,12.4818298545598,2.2024,2.2024,1.98264624656775,1.5534028091960639,,,23.47102,0.0,
ACTIVEFINE,Active Fine Chemicals Ltd.,,,,,,,,,,
SSSTEEL,S.S. Steel Ltd,,,,,,,,,,
ASIAINS,Asia Insurance PLC,10.940849555994,2.0235,2.0235,3.58323802463989,3.56698632912808,,,25.22609,0.21988126669088315,
COPPERTECH,Coppertech Industries Ltd,29.0747268925519,0.738,0.738,0.0583201923076922,-0.07931654456654456,2.7589514652014655,3.484897893772894,14.36159,12.424925885225885,0.7257286935286935
SILVAPHL,Silva Pharmaceuticals Ltd.,2.71763953113553,-0.9958,-0.9958,0.177798417582418,0.14933721611721612,-0.9034059340659341,,15.21707,0.22703775824175823,0.9433275750915752
VFSTDL,VFS Thread Dyeing Ltd.,,,,,,,,20.34124,,
ASIAPACINS,Asia Pacific General Insurance PLC,10.0436168358914,1.5185,1.5185,3.64628680047225,2.6701922077922076,,,24.96371,0.0,
UTTARAFIN,Uttara Finance and Investments Limited,,,,,,,,,,
NORTHRNINS,Northern Islami Insurance PLC,9.53614572341037,1.7018,1.7018,0.349595756979594,0.23824314759925966,,,25.23141,0.0,
NFML,National Feed Mill Ltd,,,,,,,,,,
NAHEEACP,Nahee Aluminum Composite Panel PLC,,,,,,,,11.97722,1.9535451496895269,0.3284138305118069
BEACHHATCH,Beach Hatchery Ltd,,,,,,,,,,
ADVENT,Advent Pharma Ltd.,5.37395219974863,0.718,0.718,1.1677231910259,0.15647312912499978,1.0263276717792407,1.7033223077789665,16.43211,0.8138380499779605,0.019004628791518756
GENNEXT,Generation Next Fashions Ltd.,,,,,,,,,,
PURABIGEN,Purabi General Insurance Co. Ltd.,3.43924504003441,1.4603,1.4603,1.38403406858051,1.3060693207830396,,,14.547,0.11164119961553123,
PROVATIINS,Provati Insurance PLC,16.2589512708015,1.4993,1.4993,-1.59404540115201,-1.4685570537799724,,,21.70673,0.705174014530625,
JANATAINS,Janata Insurance PLC,8.84720432233995,1.0519,1.0519,0.683989428130835,0.6532397542476452,,,15.21011,0.0,
NITOLINS,Nitol Insurance PLC,15.0744686600474,2.0273,2.0273,0.378694431672549,-6.841005262706423,,,31.89782,0.46633874722164115,
YPL,Yeakin Polymer Ltd.,,,,,,,,,,
EMERALDOIL,Emerald Oil Industries Ltd.,,,,,,,,,,
SALAMCRST,S. Alam Cold Rolled Steels Limited,,,,,,,,,,
TOSRIFA,Tosrifa Industries Ltd,74.453099604737,0.757,0.757,4.69650027829619,3.237987224263192,2.8253810539718103,4.700186011291883,31.60162,29.762002758838996,6.724359183303641
PHENIXINS,Phoenix Insurance PLC,12.6160986240199,1.8972,1.8972,0.473270996975527,0.2927102097062554,,,33.94762,1.1257422739996348,
MAKSONSPIN,Maksons Spinning Mills PLC,,,,,,,,,,
MIRACLEIND,Miracle Industries Limited,11.495496954616,-2.2643,-2.2643,,,,,10.54888,23.99439262048969,0.05492520810703487
SONARBAINS,Sonar Bangla Insurance Ltd.,12.2674525301963,0.2044,0.2044,0.741817507797932,0.716484303632353,,,20.18091,0.21410107056457717,
CONTININS,Continental Insurance PLC,7.84999252384815,1.335,1.335,-0.835894483799412,-1.2709055272614467,,,22.57326,0.0,
PRIMELIFE,Prime Life Insurance Company Limited,134.55981920844,-7.0691,-7.0691,1.05887901237966,0.8300704155899218,,,3.52668,0.0,
GLOBALINS,Global Insurance PLC,16.8720083020805,1.6061,1.6061,0.0459606651380362,0.02507338583528415,,,15.21275,1.7352251738105688,
MERCINS,Mercantile Islami Insurance PLC,11.4603851319492,1.8822,1.8822,2.28155546211936,,,,17.74043,0.13778666659241273,
KTL,Kattali Textile Ltd.,,,,,,,,,,
FUWANGFOOD,Fu-Wang Foods Limited,,,,,,,,,,
ARAMIT,Aramit Limited,,,,,,,,125.86454,0.0,31.918905499999997
APEXTANRY,Apex Tannery Limited.,40.9681853674541,-14.9064,-14.9064,-17.445738976378,-17.44573884514436,2.748766404199475,,25.5594,164.25587709973755,2.236413648293963
SAMATALETH,Samata Leather Complex (Pvt.) Ltd.,7.64749186046512,-0.0611,-0.0611,-0.0968583333333334,-0.09685852713178295,-0.015555232558139535,,14.35177,0.0,0.011213081395348837
CENTRALPHL,Central Pharmaceuticals Ltd.,,,,,,,,,,
KPPL,Khulna Printing & Packaging Ltd,,,,,,,,,,
ALIF,Alif Manufacturing Company Ltd.,,,,,,,,,,
RENWICKJA,Renwick Janeswar and Co. (BD) Limited,,,,,,,,,,
DESHBANDHU,Deshbandhu Polymer Limited,2.75590366845025,-4.0459,-4.0459,0.559986034418558,,-1.9058680700690864,-1.2480745178655963,13.78032,20.726602982311622,0.2684023586677455
DSHGARME,Desh Garments Limited.,,,,,,,,,,
MEGHNACEM,Meghna Cement Mills PLC,4.25440047384288,-54.4786,-54.4786,-41.9789450791157,-44.35411904257653,-4.872177337786849,0.34752139463279874,-52.96689,426.9219109594527,0.7448096191877241
OAL,Olympic Accessories Ltd,,,,,,,,,,
BANGAS,Bangas Limited,,,,,,,,21.08943,,
INTECH,Intech Ltd.,,,,,,,,,,
OIMEX,Oimex Electrode Ltd.,,,,,,,,,,
DGIC,Desh General Insurance Company Ltd,,,,,,,,11.38487,1.867205325,
AGRANINS,Agrani Insurance PLC,6.56759139378109,0.9857,0.9857,0.598901603828101,0.5795237240391088,,,17.34771,1.8343445673688703,
ZEALBANGLA,Zeal Bangla Sugar Milla Limited,,,,,,,,,,
SICL,"Sikder Insurance Co., Ltd.",,,,,,,,10.34863,1.0518328000000001,
ALLTEX,Alltex Industries Limited,7.7507084584048,-0.1619,-0.1619,1.95757529302459,0.6390542810177244,1.8336331475128644,3.109473985134362,24.77593,55.876161377930245,0.28266152086906804
PROGRESLIF,Progressive Life Insurance Co. Ltd.,,,,,,,,,,
AAMRATECH,Aamra Technologies Limited,,,,,,,,,,
PDL,Pacific Denims Ltd.,,,,,,,,,,
MIDASFIN,MIDAS Financing PLC,2.58792620799914,-3.9144,-3.9144,1.50473360645527,,-2.738450654696009,-2.595755802628416,0.01437,16.931517684934075,8.022664439365144
TALLUSPIN,Tallu Spinning Mills Limited,,,,,,,,,,
RSRMSTEEL,Ratanpur Steel Re-Rolling Mills Ltd,,,,,,,,,,
PHPMF1,PHP First Mutual Fund Units 2010-,,,,,,,,,,
APOLOISPAT,Appollo Ispat Complex Ltd.,,,,,,,,,,
PADMALIFE,Padma Islami Life Insurance Ltd.,,,,,,,,,,
SKTRIMS,SK Trims & Industries Ltd.,,,,,,,,,,
STYLECRAFT,Stylecraft Limited,10.5488671384072,-1.0949,-1.0949,-1.15388696231477,-1.153886818271845,1.9889547885269812,3.2156956372999153,4.63222,106.82688078647436,2.9286351572768683
GBBPOWER,GBB POWER Ltd.,,,,,,,,20.35927,0.0,6.8421187049394385
AFCAGRO,AFC Agro Biotech Ltd.,,,,,,,,,,
HFL,Hamid Fabrics PLC,,,,,,,,,,
CNATEX,C & A Textiles Ltd,,,,,,,,,,
USMANIAGL,Usmania Glass Sheet Factory Limited,,,,,,,,63.02058,39.11681762574019,0.37821135036098075
UNIONCAP,Union Capital Limited,1.84305524215509,-9.9948,-9.9948,-1.18314128868301,,-9.23500504071176,-9.083715601094887,-64.77965,60.59561729178158,11.751309623440441
REGENTTEX,Regent Textile Mills Ltd.,,,,,,,,,,
PRIMETEX,Prime Textile Spining Mills Ltd.,,,,,,,,,,
METROSPIN,Metro Spinning Ltd.,0.0,-1.9826,-1.9826,-0.307502211366525,-3.780652052265643,-0.44198350764263666,,3.96269,12.815708315994247,0.04295700325495324
ZAHINTEX,Zahintex Industries Ltd.,,,,,,,,,,
HRTEX,H.R. Textile Mills Ltd.,,,,,,,,,,
BAYLEASING,Bay Leasing and Investment Ltd.,,,,,,,,-28.215,31.691215575108547,4.108698503720783
ZAHEENSPIN,Zaheen Spinning PLC,0.568140043965139,-0.5463,-0.5463,-0.134052391930982,-0.13405243585676288,-0.623449419919646,-0.48880609445265877,3.02504,0.2702370818494033,0.05763526364535069
PHOENIXFIN,Phoenix Finance and Investments Ltd.,,,,,,,,-101.55186,23.109606596734352,2.774695696337818
FAMILYTEX,Familytex (BD) Ltd.,,,,,,,,,,
STANCERAM,Standard Ceramic Industries Ltd.,,,,,,,,,,
IFILISLMF1,IFIL Islamic Mutual Fund - 1 Units,,,,,,,,,,
FIRSTFIN,First Finance Ltd.,,,,,,,,,,
ARAMITCEM,Aramit Cement Limited,,,,,,,,,,
NEWLINE,New Line Clothings Ltd.,,,,,,,,,,
PRIMEFIN,Prime Finance and Investment Ltd.,,,,,,,,,,
NURANI,Nurani Dyeing & Sweater Ltd.,,,,,,,,,,
GSPFINANCE,GSP Finance Company PLC,,,,,,,,-0.61835,15.402557500597588,1.607236908640897
SHURWID,Shurwid Industries Ltd,,,,,,,,,,
NORTHERN,Northern Jute Manufacturing Co. Ltd.,,,,,,,,,,
TUNGHAI,Tung Hai Knitting & Dyeing Ltd,,,,,,,,,,
PLFSL,Peoples Leasing and Financial Services Ltd.,0.133089102949151,-15.8394,,,,-15.82707700825051,-15.797271647382377,-156.12325,16.686073596601954,4.29286947224259
BIFC,Bangladesh Industrial Finance Company Ltd.,1.1839458710863,-7.9836,-7.9836,-0.906560992922284,,-7.598317496084424,-7.554640376041528,-130.04139,92.09413613698473,0.33117423068888474
ILFSL,International Leasing and Financial Services Ltd.,-3.23759880776653,-42.5801,-42.5801,-0.0886346386361251,,-10.62747750615632,-10.607965152340167,-219.03316,70.04022063525416,16.09877081602443
FASFIN,FAS Finance & Investment Limited,,,,,,,,-140.52376,147.6179645824701,9.778823483892566
FAREASTFIN,Fareast Finance & Investment Ltd.,1.24384367304991,-5.5182,-5.5182,-1.90388610300669,,-1.3424886597145138,-1.338271873428389,-54.22529,42.332916886424286,4.087327472872823
PREMIERLEA,Premier Leasing & Finance Limited,2.58173226168478,-25.9286,-25.9286,20.3563115903931,,-2.103709018734347,-1.993907883577833,-82.20747,61.13958444526785,17.281184123872556
EBLNRBMF,EBL NRB Mutual Fund,,,,,,,,,,
IFIC1STMF,IFIC Bank 1st Mutual Fund Units,,,,,,,,,,
ICB3RDNRB,ICB AMCL Third NRB Mutual Fund 2010 Units,,,,,,,,,,
EXIM1STMF,EXIM Bank 1st Mutual Fund 2013- Units,,,,,,,,,,
CAPMBDBLMF,CAPM BDBL Mutual Fund 01 Units,,,,,,,,,,
ISNLTD,Information Services Network Ltd.,,,,,,,,,,
ICBSONALI1,ICB AMCL Sonali Bank Ltd 1st Mutual Fund 2013- Units,,,,,,,,,,
MEGHNAINS,Meghna Insurance PLC,,,,,,,,,,
SHYAMPSUG,Shyampur Sugar Mills Ltd.,,,,,,,,,,
SEMLIBBLSF,SEML IBBL Shariah Fund Units,,,,,,,,,,
ASIATICLAB,Asiatic Laboratories Ltd,,,,,,,,,,
MAGURAPLEX,Magura Multiplex PLC,,,,,,,,,,
CAPMIBBLMF,CAPM IBBL Islamic Mutual Fund Units,,,,,,,,,,
ICBAGRANI1,ICB AMCL First Agrani Bank Mutual Fund Units,,,,,,,,,,
CAPITECGBF,CAPITEC GRAMEEN BDT10 (MUTUAL FUND) Units,,,,,,,,,,
POPULAR1MF,Popular Life First Mutual Fund Units 2010-,,,,,,,,,,
MBL1STMF,MBL 1st Mutual Fund 2010- Units,,,,,,,,,,
DBH1STMF,DBH First Mutual Fund Units,,,,,,,,,,
HAMI,Hami Industries PLC,,,,,,,,,,
GLDNJMF,ICB AMCL CMSF GOLDEN JUBILEE MUTUAL FUND,,,,,,,,,,
VAMLRBBF,Vanguard AML Rupali Bank Balanced Fund Units,,,,,,,,,,
AZIZPIPES,Aziz Pipes Limited.,,,,,,,,,,
MEGHNAPET,Meghna Pet Industries Ltd.,,,,,,,,,,
RELIANCE1,Reliance Insurance Mutual Fund Reliance One Units,,,,,,,,,,
GREENDELMF,Green Delta Mutual Fund 2010 Units,,,,,,,,,,
TRUSTB1MF,Trust Bank 1st Mutual Fund Units,,,,,,,,,,
GRAMEENS2,Grameen Mutual Fund One - Grameen Two Units,,,,,,,,,,
BDTHAIFOOD,BD Thai Food & Beverage Ltd.,,,,,,,,,,
ICBAMCL2ND,ICB AMCL Second Mutual Fund Units,,,,,,,,,,
SEMLFBSLGF,SEML FBLSL Growth Fund Units,,,,,,,,,,
PRIME1ICBA,Prime Bank 1st ICB AMCL Mutual Fund Units,,,,,,,,,,
ANLIMAYARN,Anlima Yarn Dyeing Ltd.,,,,,,,,,,
DELTASPINN,Delta Spinners Limited,,,,,,,,,,
NCCBLMF1,NCCBL Mutual Fund-1 2012- Dividend Units,,,,,,,,,,
MITHUNKNIT,Mithun Knitting & Dyeing (CEPZ) Ltd.,,,,,,,,,,
JUTESPINN,Jute Spinners Limited,,,,,,,,,,
ICBEPMF1S1,ICB Employees Provident Mutual Fund One Scheme One Units,,,,,,,,,,
BDWELDING,Bangladesh Welding Electrodes Ltd.,,,,,,,,,,
AIBL1STIMF,AIBL 1st ISLAMIC Mutual Fund 2010- Units,,,,,,,,,,
FBFIF,First Bangladesh Fixed Income Fund Units,,,,,,,,,,
SONARGAON,Sonargaon Textiles Limited.,,,,,,,,,,
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,,,,,,,,,,
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,,,,,,,,,,
ICICL,Islami Commercial Insurance PLC.,,,,,,,,,,
PF1STMF,Phoenix Finance 1st Mutual Fund Units,,,,,,,,,,
SAFKOSPINN,Safko Spinning Mills Limited,,,,,,,,,,
EBL1STMF,EBL First Mutual Fund Units,,,,,,,,,,
BDAUTOCA,Bangladesh Autocars Limited,,,,,,,,,,
1JANATAMF,First Janata Bank Mutual Fund Units,,,,,,,,,,
MEGCONMILK,Meghna Condensed Milk Industries Ltd.,,,,,,,,,,
LRGLOBMF1,LR Global Bangladesh Mutual Fund One Units,,,,,,,,,,
TILIL,Trust Islami Life Insurance Ltd.,,,,,,,,,,
SIPLC,Sena Insurance PLC,,,,,,,,,,
