Symbol,Name,Revenue per share TTM,EPS basic TTM,EPS dil TTM,Operating cash flow per share TTM,FCF per share TTM,EBIT per share TTM,EBITDA per share TTM,Book per share FQ,Total debt per share FQ,Cash per share FQ
GP,Grameenphone Ltd.,115.584990340761,21.2193,21.2193,40.9266082349216,28.42876425577071,40.63347560250577,67.20086686038726,41.51043,59.04385818043036,8.510211666130004
SQURPHARMA,Square Pharmaceuticals PLC,94.2259841296814,29.1755,29.1755,32.1303185880515,22.742909864810237,24.44564974887896,26.939582256215154,165.62288,0.40163274561557555,68.61058191472983
ROBI,Robi Axiata PLc,19.7389128497825,2.0036,2.0036,6.90964489236498,2.4663564806957248,3.858846609912727,10.334088847642763,12.532,12.563511598945613,0.36364669040249276
BRACBANK,BRAC Bank PLC,42.223471236863936,9.9098,9.9098,-78.403904215548,-84.2447733311123,,,49.38314,69.37952066398134,57.94676336749613
WALTONHIL,Walton Hi-Tech Industries PLC,211.061639938929,30.1664,30.1664,68.5016013312983,56.3682311823777,36.53410527386739,46.3023682315365,366.80128,76.06289861043255,7.7182163455355655
BATBC,British American Tobacco Bangladesh Co Ltd,149.927522222222,10.777,10.777,26.18265,12.852727777777778,37.71206851851852,50.55443703703704,107.14863,9.319103703703703,24.205185185185183
MARICO,Marico Bangladesh Limited.,664.125415587302,198.4421,198.4421,130.868507396825,119.80997460317461,225.28348761904763,233.4844911111111,146.14271,4.262015873015873,55.339250222222226
BERGERPBL,Berger Paints Bangladesh Ltd.,,,,,,,,,,
UPGDCL,United Power Generation & Distribution Co. Ltd.,56.0732102661455,16.0229,16.0229,11.6175717735285,11.229915020696993,19.54709107769673,25.495047147788522,82.07573,12.478678016468894,2.1114037880626486
BXPHARMA,Beximco Pharmaceuticals Plc,120.880734606141,19.3888,19.3888,23.4673478664686,16.237110288217274,25.40182949402207,30.090742822259628,134.60403,7.091148341420535,11.728969308428672
LHB,LafargeHolcim Bangladesh PLC,25.6318479799995,4.2337,4.2337,3.20226094361547,-0.7685692845583268,5.333463351798539,6.671576370564681,15.98167,0.07488633071100728,2.434199678225825
PUBALIBANK,Pubali Bank PLC,36.17882922329007,7.6655,7.6655,11.5299350971106,8.89454907809377,,,48.90228,61.36351705068873,39.377699428372345
RENATA,Renata PLC,391.761361256179,23.8049,23.8049,41.8075507293129,9.413748485139106,40.71447771083812,57.715539639223344,320.0243,137.3619972623521,9.064526535131694
CITYBANK,City Bank PLC,30.238992924555884,8.8587,8.8587,4.04175028946121,-1.32806901508443,,,37.6004,60.52431880254078,24.843022782403928
DUTCHBANGL,Dutch-Bangla Bank PLC,55.801616807369115,12.8208,12.8208,35.8069239856023,31.6911242263632,,,61.15383,44.10210642981061,68.78080139693934
ISLAMIBANK,Islami Bank Bangladesh PLC,16.36549396881349,-7.7488,-7.7488,-12.7613340321548,-13.6807492973618,,,36.02757,293.1448774813644,70.91050735581034
EBL,Eastern Bank PLC,19.442472650747423,5.6069,5.6069,6.60090281354521,3.44568843177066,,,30.70982,71.29828178154094,18.83032512021661
UNILEVERCL,Unilever Consumer Care Limited,177.507136698689,31.7606,31.7606,45.1984864004008,42.76223936950713,26.07874374595251,28.62430722581209,84.62494,4.711035690082523,135.37604806561768
ICB,Investment Corporation of Bangladesh,7.03428181009017,-17.5667,-17.5667,13.8262985316101,13.423384782991018,-14.858901803840803,-14.666664170680157,29.29673,70.37642577555333,15.713465759162101
PRIMEBANK,Prime Bank PLC,22.846207977872567,7.66,7.66,14.3696783438309,10.4139234563137,,,39.03155,71.46372229308666,20.892191717525197
POWERGRID,Power Grid Co. of Bangladesh Ltd.,35.7574721936002,4.2798,4.2798,20.9911995956704,-92.13798996860596,11.210299714154846,26.524526523347642,2.12354,639.069621543309,42.3096047029476
BSRMSTEEL,BSRM Steels Limited,347.058181001589,16.1364,16.1364,25.2352402550854,21.14262644882,26.67743204261177,32.6536518842141,97.35831,108.43884754590009,18.861223854077313
BSRMLTD,Bangladesh Steel Re-Rolling Mills Ltd.,362.17617806953,21.8098,21.8098,39.4680411643163,33.679089826949095,25.282204047572094,,177.47699,90.29361706319065,9.721660417974768
OLYMPIC,Olympic Industries PLC.,144.328157730158,9.4996,9.4996,12.6959911890276,2.038370364832382,10.594368471173738,13.209204686676108,66.76136,4.759805263694427,31.594300430382514
MJLBD,MJL Bangladesh PLC,124.166018666078,9.1805,9.1805,24.8386607641188,-23.489552854542584,14.138403950924047,20.08022467998287,54.776,100.20427254282417,9.127438092132556
BSCPLC,Bangladesh Submarine Cables PLC,23.079409560437,15.2378,13.6672,16.6946506317274,16.317755934207728,13.75069494957019,16.044780133705714,94.02271,21.98170163435432,35.202669352960164
UTTARABANK,Uttara Bank PLC,17.141670949122233,5.6367,5.6367,9.72058795100664,8.79771128017802,,,27.50135,3.3270439025276697,14.778076516506035
BEACONPHAR,Beacon Pharmaceuticals PLC,,,,,,,,,,
BANKASIA,Bank Asia PLC,20.584995253612433,2.8541,2.8541,5.32927407325256,4.22416144946017,,,26.92447,30.997094515689003,33.366840417097244
JAMUNABANK,Jamuna Bank PLC,21.43976891461274,6.6351,6.6351,-67.4323529687616,,,,30.53797,27.630610692132073,22.24294490895675
MPETROLEUM,Meghna Petroleum PLC,2285.13974414477,64.8434,60.8224,110.049198423793,106.55176247919273,12.043922560854993,13.54308464499937,300.02128,1.4853039201536236,535.8003445001646
KOHINOOR,Kohinoor Chemical Company (Bangladesh) PLC,173.639839111258,17.387,17.0183,12.4123391699663,11.158831411537157,22.308508843625017,,65.27498,8.137360729196665,42.92085310164231
BEXIMCO,Bangladesh Export Import Company Ltd.,,,,,,,,,,
UCB,United Commercial Bank PLC,21.019937655145366,0.2647,0.2647,-27.5770079414147,-28.1389873167391,,,25.84431,52.76750726164862,33.13930997526382
IDLC,IDLC Finance PLC.,49.3684762367851,5.9265,5.9265,10.0604046611239,7.724932473787435,16.3768039934596,17.0291102037394,49.15305,59.84913038935366,24.179047331442888
ALARABANK,Al-Arafah Islami Bank PLC,13.882886339479985,0.7723,0.7723,-0.104972930373078,-0.865987016093082,,,21.78423,63.88346901563578,25.397923109827918
SHAHJABANK,Shahjalal Islami Bank PLC,21.75443535680558,3.6048,3.6048,-1.89325428805478,-3.39890280491902,,,24.33197,42.48696335750521,22.040814983605944
JAMUNAOIL,JAMUNA OIL PLC,14.8040983440284,48.6233,48.6233,-96.8080172805697,-99.11790054027816,1.4999454831622663,2.770198850618431,281.27559,0.0,492.963394823255
PADMAOIL,Padma Oil PLC,32.8652918705829,60.2296,60.2296,-2.57181031784206,-21.50267604235858,6.962219829944698,9.002130144987287,302.86857,1.8676357935617196,487.5240894711795
TITASGAS,Titas Gas Transmission and Distribution PLC,370.180651888585,-4.4352,-4.4352,-6.72728128358502,-7.338662161005219,-6.597254503979907,-4.180709624876849,83.7185,4.568903295867518,30.662083963854617
NCCBANK,National Credit and Commerce Bank PLC,17.468797827891,5.1985,5.1985,3.43212317829464,0.519338540968365,,,26.38633,33.36201468903374,15.94827100198393
BSC,Bangladesh Shipping Corporation,40.9713961460921,18.8322,18.8322,9.17645138454745,,18.219243919298805,21.48749329990014,115.45155,91.79922467650711,65.14585420504035
ACMELAB,ACME Laboratories Ltd.,189.248436581559,12.5983,12.5983,27.0502209434045,14.969429924239739,31.694628729353308,,131.42523,112.26960453058743,12.241042623948674
SUMITPOWER,Summit Power Ltd.,31.2707537827763,0.3947,0.3947,5.97425398913292,5.043713147256246,5.373938183544335,,40.70679,28.12078123054742,3.6477090209804537
ACI,Advanced Chemical Industries PLC,1748.00991168367,-2.4791,-2.4791,-24.9552064623372,-57.31767806721924,128.75942264778212,153.54062767556243,85.77547,923.4405114309136,73.33647190090173
SOUTHEASTB,Southeast Bank PLC,15.181394867054175,2.981,2.981,16.9538315673991,16.2278748953822,,,27.16304,39.14997170158352,23.226982100986504
