Symbol,Name,Revenue per share TTM,EPS basic TTM,EPS dil TTM,Operating cash flow per share TTM,FCF per share TTM,EBIT per share TTM,EBITDA per share TTM,Book per share FQ,Total debt per share FQ,Cash per share FQ
GP,Grameenphone Ltd.,116.142014696642,21.7757,21.7757,46.4508805288311,34.511603525694085,41.039154333954386,67.81083056221709,36.71591,56.53819651644797,8.096058521726071
SQURPHARMA,Square Pharmaceuticals PLC,85.5773656707774,26.5139,26.5139,21.5685417776218,15.330107131357435,20.631846975954147,23.136359233207934,149.57477,1.103044081364406,56.99240196251793
ROBI,Robi Axiata PLc,18.6390902670958,1.7662,1.7662,8.83370291296204,5.038280749295572,4.094142288570701,9.533267607661266,12.77224,8.700214951203078,0.4466597797260866
BRACBANK,BRAC Bank PLC,69.2893464597274,7.887,7.887,20.5883754658593,,,,51.72953,63.03194894821029,
BATBC,British American Tobacco Bangladesh Co Ltd,162.264559259259,21.2692,21.2692,-15.8011537037037,-25.16835,44.306761111111115,52.17211666666667,105.22234,42.336927777777774,1.0680092592592594
WALTONHIL,Walton Hi-Tech Industries PLC,212.53896094511,31.109,31.109,40.8246270497857,25.229700761600025,42.92198393913848,51.80740763901188,363.40228,80.11747453748626,17.348088203501593
BEXIMCO,Bangladesh Export Import Company Ltd.,,,,,,,,,,
MARICO,Marico Bangladesh Limited.,572.040077269841,196.7084,196.7084,230.550974507937,224.80587174603176,221.16437111111114,229.98349333333334,94.65098,6.4290024444444445,112.70704619047619
UPGDCL,United Power Generation & Distribution Co. Ltd.,67.6066982450969,20.1113,20.1113,6.63925797428018,5.538834843347954,21.50294001881368,28.685339885557458,72.5528,11.442232495704165,2.378841926724708
BERGERPBL,Berger Paints Bangladesh Ltd.,607.178805638467,70.5858,70.5858,86.7723571990005,35.37524698878977,85.61270398047888,106.50808128884992,356.33396,22.595661544494853,119.15575083754129
ISLAMIBANK,Islami Bank Bangladesh PLC,92.9376098073135,-0.3675,-0.3675,92.7790543298975,,,,44.47872,127.95629920694671,
LHB,LafargeHolcim Bangladesh PLC,24.5505722319306,3.5018,3.5018,5.59870618711379,4.112378145359783,4.629131799545969,,17.13135,0.09182317316522205,5.573490354308929
BXPHARMA,Beximco Pharmaceuticals Plc,,,,,,,,,,
UNILEVERCL,Unilever Consumer Care Limited,188.380880713912,37.4966,37.4966,26.5759338410832,23.52851084017603,30.4046036804,32.87556011060936,107.41096,4.926555637403098,145.10822120917587
RENATA,Renata PLC,360.909548266722,24.533,24.533,41.23190283009,-8.618157389970008,39.99516007532957,54.86466555067308,312.01359,175.00251098556183,28.59029085582758
PUBALIBANK,Pubali Bank PLC,79.973184240079,6.2532,6.2532,40.2944923631057,,,,58.09389,61.03739543880317,
CITYBANK,City Bank PLC,62.6039458049698,8.4664,8.4664,10.1011018431392,,,,38.0936,46.03300405839695,
DUTCHBANGL,Dutch-Bangla Bank PLC,75.4711445778073,5.0883,5.0883,47.6429337081809,,,,55.00208,56.88529843968664,
EBL,Eastern Bank PLC,42.1487492496209,4.8996,4.8996,9.75722885400433,,,,29.53392,65.73509412618112,
PRIMEBANK,Prime Bank PLC,46.7809987724327,7.4577,7.4577,14.0427394376461,,,,38.82156,85.15785407777781,
ICB,Investment Corporation of Bangladesh,13.6205671572185,0.2419,0.2419,29.4092720593982,,0.7850649351779947,0.9821710911096599,34.40709,57.63922571565104,12.374424178477874
MJLBD,MJL Bangladesh PLC,131.046116377339,10.2468,10.2468,7.79789072352172,-6.711766993680517,19.527692809365984,23.672418487790768,50.84865,66.87196494562606,7.306862651900252
OLYMPIC,Olympic Industries PLC.,,10.06,10.06,,,,,,,
POWERGRID,Power Grid Co. of Bangladesh Ltd.,34.832474437701,4.3437,4.3437,19.7868752199117,-95.38708907732574,12.291761587103025,26.48639103046652,0.09885,596.5485167687888,33.14960504280055
BEACONPHAR,Beacon Pharmaceuticals PLC,,,,,,,,,,
MPETROLEUM,Meghna Petroleum Limited,1336.34407999593,60.9502,57.5041,106.907222120759,101.18316129055388,13.925861480806535,,292.79474,1.4853039201536236,508.5168876252695
BANKASIA,Bank Asia PLC,45.5773049050341,3.3724,3.3724,12.8293420867099,,,,29.28163,23.7869861756445,
BSCPLC,Bangladesh Submarine Cables PLC,18.629920251161,11.3706,10.2446,13.5852360820358,,9.857202522349144,12.087680392714612,86.30264,21.003339339381665,29.780228834693215
BSRMLTD,Bangladesh Steel Re-Rolling Mills Ltd.,,20.57,,,,,,,,
BSRMSTEEL,BSRM Steels Limited,275.740180865934,13.7678,13.7678,19.9945008691258,-23.502301593951366,22.942394424827604,27.70853551977976,90.52479,120.99460241386878,9.57641965141873
JAMUNAOIL,Jamuna Oil Company Limited,15.0176146710063,50.0511,50.0511,159.450091483238,152.80948040563425,1.3129320821628514,2.599469502266705,255.69357,0.0,655.6554740610336
UTTARABANK,Uttara Bank PLC,31.235430560118,5.1313,5.1313,10.7483915118324,,,,29.66673,2.1668233194643802,
KOHINOOR,Kohinoor Chemical Co. (Bangladesh) Ltd.,159.859160678757,16.6219,15.9681,30.8421503958424,29.890807085639235,22.112993100879475,,70.7704,8.130403281769684,38.470626102810186
JAMUNABANK,Jamuna Bank PLC,38.4251956668658,3.0127,3.0127,-37.8779729871995,,,,29.61679,19.9234383573029,
SHAHJABANK,Shahjalal Islami Bank PLC,31.4690089152409,1.3697,1.3697,22.5497481095938,,,,23.39378,34.6519894257083,
PADMAOIL,Padma Oil PLC,880.900880816225,55.8222,55.8222,89.1422463485956,80.9495102193515,11.051395792136532,13.170862059750949,257.75315,1.8676357935617196,548.8317083661
ALARABANK,Al-Arafah Islami Bank PLC,43.571746203057,0.4191,0.4191,36.4118140754565,,,,20.85816,62.17500200941361,
TRUSTBANK,Trust Bank PLC,56.0469692643279,3.8394,3.8394,9.00501186281902,,,,28.2998,33.86341162822289,
ACI,Advanced Chemical Industries PLC,1517.00701363517,-17.827,-17.827,-19.8976005053437,-54.651917688166535,95.66394475364496,116.51131662512377,67.10111,882.3008046801198,99.86488885853791
RECKITTBEN,Reckitt Benckiser (Bangladesh) PLC,1213.53439259259,168.2077,168.2077,117.69988042328,88.55682328042329,230.6623873015873,270.7899068783069,132.02497,39.923809523809524,255.6772486772487
UCB,United Commercial Bank PLC,52.8857156937046,-1.079,-1.079,14.4347244096541,,,,26.02344,43.12036715047024,
BSC,Bangladesh Shipping Corporation,37.4478321243434,19.7143,19.7143,27.0707066586143,,18.227170229214217,21.17847584397657,98.48676,98.28394663285236,112.7238510377681
ACMELAB,ACME Laboratories Ltd.,164.206410307668,11.3574,11.3574,11.2621792972363,-6.640545420948886,29.46819028391549,,128.53281,115.44565282793096,9.356649648844977
TITASGAS,Titas Gas Transmission and Distribution PLC,360.605440029962,-15.43,-15.43,16.3312427796592,15.309995377568654,-7.159574645497285,-6.430134273896752,88.06961,4.852856535876431,36.44852235676145
IDLC,IDLC Finance PLC.,46.4872360177154,5.7548,5.7548,9.6903023386165,,14.975137050398175,15.585165758270552,48.57066,58.215459346359715,25.61073168533652
BESTHLDNG,Best Holdings PLC,2.21444960182185,0.5919,0.5182,1.19975941908565,-0.7115685391430714,0.7354313347759281,1.1926458731792235,53.50837,15.809538337270306,0.7732399197283851
SUMITPOWER,Summit Power Ltd.,44.3502443458297,2.191,,3.96736000101225,2.759974566702044,6.5314366251793485,,42.55229,25.01917508516164,4.972927166209598
MTB,Mutual Trust Bank PLC,44.9033919941766,2.9577,2.9577,-8.20214013955302,,,,28.86048,55.26989571540412,
HEIDELBCEM,Heidelberg Materials Bangladesh PLC,257.495171102433,4.9706,4.9706,7.38349676250602,7.383496762506022,7.464235009533909,15.370070356603954,74.48091,17.489210418171734,26.924630262365675
NCCBANK,National Credit and Commerce Bank PLC,35.0961631070903,1.1697,1.1697,-9.39411893716061,,,,22.74832,29.36521690770489,
BATASHOE,Bata Shoe Co. (Bangladesh) Ltd.,681.124850804094,13.1198,13.1198,106.238320979532,92.67313450292397,46.472319444444445,98.45699122807018,219.0397,148.98590453216374,45.923863669590645
LINDEBD,Linde Bangladesh Limited,,,,,,,,,,
UNIQUEHRL,Unique Hotel & Resorts PLC,,,,,,,,,,
DHAKABANK,Dhaka Bank PLC,40.1657428723149,0.8711,0.8711,-4.91360082299721,,,,22.93731,43.52594603640893,
SOUTHEASTB,Southeast Bank PLC,37.00607382753,0.615,0.615,11.0393716399061,,,,25.17027,18.116837042033346,
SAPORTL,Summit Alliance Port Limited,28.9260452620941,2.6843,2.6843,2.92386943881612,2.5926418669761953,5.619435078797323,6.200397764783929,34.54899,14.546047540755582,2.226385301264456
MIDLANDBNK,Midland Bank PLC,16.9654184737879,0.9828,0.9828,-10.1919035997709,,,,14.55169,21.390570871715518,
SQUARETEXT,Square Textiles PLC,120.362170335408,6.7573,6.7573,-7.95898335124612,-17.175822602559162,14.136589540283495,19.20348249954373,57.55501,78.58364517470038,4.764894272301421
NATLIFEINS,National Life Insurance PLC,255.513111956554,70.9741,70.9741,52.608050695278,48.39337221461153,,,4.58613,0.0,
IBNSINA,BN SINA Pharmaceutical Industry PLC,380.352566396981,20.2662,20.2662,23.4719319879219,-7.942371735522256,28.875381849872934,35.60823108021357,125.54591,66.30578351226636,10.7991030298755
SINGERBD,Singer Bangladesh Limited,210.734302167006,-16.8366,-16.8366,21.8050916063192,-13.200802869824027,7.696189249898784,14.874577692562774,13.39484,222.57760752005876,6.278399447365781
SPCL,Shahjibazar Power Co Ltd,57.7824622320582,0.3724,0.3724,-0.800074675445286,-1.5271048188729037,2.78174579936823,,38.55195,13.254056845852212,0.7850630613099348
RAKCERAMIC,RAK Ceramics (Baneladesh) Limited,17.0664757514592,-0.2395,-0.2395,0.703446390580792,0.07607502586970723,0.5451353789537988,1.7994053261385579,15.79136,4.832357654117327,0.8498117622858593
RUPALIBANK,Rupali Bank PLC,115.863525989012,-4.0258,-4.0258,53.5394465538968,,,,32.16513,10.9075494249389,
DESCO,Dhaka Electric Supply Co. Ltd.,20.6908523414922,-3.149,-3.149,15.9252843005149,6.715567161131784,2.899211832496212,8.800967364211594,19.98633,102.93177329684727,47.266644777680355
DELTALIFE,Delta Life Insurance Company Ltd.,109.88280779798,14.6367,14.6367,-17.741158569697,-18.002774787878785,,,28.46998,0.2006018181818182,
MERCANBANK,Mercantile Bank PLC,38.000945986118,-0.5836,-0.5836,18.2083135498124,,,,26.28653,19.90510554754905,
