Symbol,Name,Operating CF TTM,Investing CF TTM,Financing CF TTM,FCF TTM,CAPEX TTM
RAKCERAMIC,RAK Ceramics (Baneladesh) Limited,208297343.0,-218556445.0,-111542794.0,-12757660.0,224040945.0
LINDEBD,Linde Bangladesh Limited,,,,,
IBNSINA,BN SINA Pharmaceutical Industry PLC,960697549.0,-1869563262.0,958776136.0,-1000519320.0,1961216867.0
IFIC,IFIC Bank PLC,-18067839563.0,-17099315029.000002,47392867050.0,-18600084900.0,532245338.99999994
SPCL,Shahjibazar Power Co Ltd,1405324037.0,-24863892.0,-485187091.0,1459590970.0,-54266935.0
SQUARETEXT,Square Textiles PLC,154525311.0,-624663155.0,409495150.0,-474747840.0,629273155.0
RUPALIBANK,Rupali Bank PLC,26123612716.0,-69598555034.0,43771793868.0,25721269960.0,402342760.0
MERCANBANK,Mercantile Bank PLC,20148872487.0,-40689549345.0,17781986627.0,19897923480.0,250949006.0
DESCO,Dhaka Electric Supply Co. Ltd.,8241238169.0,-11755376070.0,5035022314.0,4534131470.0,3707106696.0
DELTALIFE,Delta Life Insurance Company Ltd.,-2195468373.0,3473195654.0,-858296810.0,-2227843380.0,32375006.0
SINGERBD,Singer Bangladesh Limited,1452988490.0,-2927221055.0,-625934223.0,-1450861310.0,2954430260.0
ENVOYTEX,Envoy Textiles Ltd.,2071228829.0000002,-974709866.0,-1170110750.0,1087662590.0,983566238.0
LOVELLO,Taufika Foods and Lovello Ice-cream PLC,,,,,
GPHISPAT,GPH Ispat Limited,-3014060750.0,-7777997834.0,11184111219.0,-11009285980.0,7994520284.0
DBH,DBH Finance PLC,1791853599.0,-613542253.0,3640012052.0,1711416020.0,80437576.0
IPDC,IPDC Finance PLC,3280008926.0,-11358892693.0,8278669022.0,3250934870.0,29074058.0
SONALIPAPR,Sonali Paper & Board Mills Ltd.,460317932.0,-619898421.0,129374142.0,401235870.0,59082057.0
ONEBANKPLC,One Bank PLC,-793668262.0,-19832344615.0,21049370651.0,-1339596130.0,545927864.0
RELIANCINS,Reliance Insurance PLC,1087240792.0,-919510076.0,-315752508.0,995236530.0,92004261.0
LANKABAFIN,LankaBangla Finance PLC,807668686.0,-3940902214.0,3204234239.0,706336630.0,101332056.0
EHL,Eastern Housing Ltd.,42665640.9999999,177953863.0,-243599419.0,34999430.0,7666215.0
CROWNCEMNT,Crown Cement PLC,2232025048.0,-1585311842.0,-597585673.0,305678090.0,1926346953.0
ACIFORMULA,ACI Formulations PLC,-71993200.0,-136100692.0,78082998.0,-215622940.0,143629737.0
CITYGENINS,City Insurance PLC,303115654.0,4471518.0,-68166122.0,300752340.0,2363313.0
FINEFOODS,Fine Foods Limited,,,,,
PIONEERINS,Pioneer Insurance PLC,302421650.0,-27358637.0,-244503550.0,285472650.0,16949001.0
ORIONINFU,Orion Infusion Ltd.,68461510.0,-1669150.0,-42953675.0,67731000.0,730515.0
ORIONPHARM,Orion Pharma Ltd.,524914538.0,-520021824.00000006,70772088.0,-74711580.0,599626123.0
DOMINAGE,Dominage Steel Building Systems Ltd,51757251.0,-41771600.0,-4529130.0,9985650.0,41771600.0
PRAGATILIF,Pragati Life Insurance PLC,751936672.0,-759351380.0,-48578086.0,607273530.0,144663143.0
IFADAUTOS,IFAD Autos PLC,1060417999.9999999,-73775037.0,-779153112.0,1060809559.9999999,-391556.0
GREENDELT,Green Delta Insurance PLC,452434589.0,80501271.0,93194886.0,,
NRBCBANK,NRBC Bank PLC,-7298325776.0,-13770730261.0,20385519021.0,-7719303850.0,420978078.0
PRAGATIINS,Pragati Insurance PLC,149804125.0,-153846905.0,-135321107.0,131545170.00000001,18258959.0
PREMIERBAN,The Premier Bank PLC,5690830286.0,-28653222353.0,-6067017818.0,5322843420.0,367986869.0
STANDBANKL,Standard Islami Bank PLC,12442699772.0,-9702349196.0,12572397843.0,12339313570.0,103386200.0
JHRML,JMI Hospital Requisite Manufacturing Ltd,219685459.0,-487044429.0,205542672.0,32872349.999999996,275100696.0
DAFODILCOM,Daffodil Computers PLC.,79777764.0,10064416.0,-87033260.0,72376160.0,9563600.0
CONFIDCEM,Confidence Cement PLC,95092741.0,-40034955.0,-15490567.0,93382420.0,1710323.0
GQBALLPEN,G.Q. Ball Pen Industries Limited,9256673.0,-382144.0,-3423403.0,-3620850.0,12877524.0
KEYACOSMET,Keya Cosmetic Ltd.,,,,,
MALEKSPIN,Malek Spinning Mills PLC,1915255999.0,-2381142071.0,-600119705.0,-756538600.0,2671794604.0
ABBANK,AB Bank PLC,-16366502034.0,-11009925352.0,21505457650.0,-16957379620.0,590877590.0
DOREENPWR,Doreen Power Generations & Systems Ltd.,2544155557.0,-2465906330.0,-106331329.0,1661374240.0,882781313.0
ITC,IT Consultants PLC,487381669.0,-710858153.0,132340599.0,-168596480.0,655978153.0
CVOPRL,CVO Petrochemical Refinery PLC,239743604.0,-3728029.0,-79352442.0,236239270.0,3504335.0
SHARPIND,Sharp Industries PLC,121956154.0,-202047249.0,-8428580.000000011,-40402930.0,162359088.0
KBPPWBIL,Khan Brothers PP Woven Bag Industries Ltd,97227591.0,-25138946.0,-12780197.0,,0.0
RUNNERAUTO,Runner Automobiles PLC,-249597232.0,-322326582.0,639377980.0,-552879490.0,303282261.0
BPML,Bashundhara Paper Mill Ltd.,-3062548850.0,280468537.0,2723714752.0,-2989193910.0,-62357059.0
NTC,National Tea Company Limited,,,,,
NRBBANK,NRB Bank PLC,5890028426.0,-11576950305.0,3621249539.0,5780076840.0,109951584.0
MATINSPINN,Matin Spinning PLC,374494204.0,-260708509.0,-559874427.0,109300420.0,265193782.0
MIRAKHTER,Mir Akhter Hossain Ltd,475336985.0,-2190889026.0,1672762745.0,323593900.0,151743080.0
SEAPEARL,Sea Pearl Beach Resort & Spa Ltd.,245288483.0,-53175998.0,-203417043.0,192112490.0,53175998.0
KPCL,Khulna Power Company Ltd.,492746373.0,870229969.0,-856142124.0,492672770.0,73600.0
BBSCABLES,BBS Cables PLC,-440809978.0,-64901082.0,270201689.0,-505711060.0,64901082.0
APEXFOOT,Apex Footwear Ltd.,337671839.0,-603298202.0,282938248.0,-269734810.0,607406646.0
TAMIJTEX,Tamijuddin Textile Mills PLC,-1891984509.0,-5196265.0,1863904581.0,-1897180770.0,5196265.0
JMISMDL,JMI Syringes & Medical Devices Ltd.,-6869737.059999989,-8602606.059999999,-36794637.55,-15481420.0,8611678.100000001
PREMIERCEM,Premier Cement Mills PLC,568380390.0,-1724529388.0,1172753582.0,-868511020.0,1436891408.0
ADNTEL,ADN Telecom Ltd.,379294136.0,-348627386.0,-52814285.0,170895430.0,208398708.0
EASTRNLUB,Eastern Lubricants Blenders PLC,-149676000.0,-2103000.0,-11546000.0,-150190000.0,514000.0
ECABLES,Eastern Cables Ltd.,65781182.0,-1321913.0,-64335498.0,64459270.0,1321913.0
QUASEMIND,Quasem Industries Limited.,69977856.0,-13864147.0,-63041339.0,56837530.0,13140327.0
BNICL,Bangladesh National Insurance Company Ltd,281812792.0,-51085726.0,-88500000.0,279125430.0,2687359.0
LEGACYFOOT,Legacy Footwear Ltd.,-71102343.0,-37448314.99,3384114.0,-81446660.0,10352319.0
AMANFEED,Aman Feed PLC,92693508.0,-4355345.0,-130442293.0,88338160.0,4355345.0
CRYSTALINS,Crystal Insurance Company Ltd,157383933.0,-86143897.0,-52652895.0,147764780.0,9619151.0
INDEXAGRO,Index Agro Industries Ltd,619736084.0,-201482690.0,-408417537.0,369687690.0,160645164.0
KDSALTD,KDS Accessories Ltd.,8251517.9999999795,-26447421.0,-30298470.0,-18988770.0,27240290.0
KAY&QUE,Kay and Que (Bangladesh) Ltd.,35763625.0,8598630.0,-40427602.0,,485000.0
ACMEPL,ACME Pesticides Ltd,,,,,
FEKDIL,Far East Knitting & Dyeing Industries PLC.,170016667.0,-443106224.0,209388648.0,-579193540.0,749210208.0
GENEXIL,Genex Infosys PLC,653340987.0,-896180958.0,303197004.0,-258437370.0,931721995.0
MONNOCERA,Monno Ceramic Industries Limited.,-225017602.0,36563213.0,192002440.0,-603060090.0,378042486.0
SAIHAMCOT,Saiham Cotton Mills Ltd.,138929727.0,10087197.0,-48248243.0,-3275970.0,142205702.0
SLIPLC,Sonali Life Insurance PLC,,,,,
EPGL,Energypac Power Generation PLC,12560094.0000001,-398945075.0,386522767.0,,0.0
POPULARLIF,Popular Life Insurance Co. Ltd.,1454256790.0,236541746.0,-236616469.0,1432098660.0,22158131.0
ANWARGALV,Anwar Galvanizing Ltd.,-56170945.0,-365724.999999999,56298331.0,-62639780.0,6468832.0
NHFIL,National Housing Finance PLC,277671780.0,845485999.0,245637133.0,275811760.0,1860024.0
SPCERAMICS,Shinepukur Ceramics PLC,,,,,
AFTABAUTO,Aftab Automobiles Ltd.,-172297984.0,-7101531.0,156689103.0,-179399510.0,7101531.0
APEXSPINN,Apex Spinning and Knitting Mills Ltd.,142134153.0,-146779791.0,16546092.000000002,1881940.0,140252217.0
SHASHADNIM,Shasha Denims PLC,1505648512.0,-1131973100.0,-314098313.0,367204720.0,1138443790.0
GHAIL,Golden Harvest Agro Industries Ltd.,-215028621.0,-480892466.0,725679638.0,-170255010.0,-44694863.0
ESQUIRENIT,Esquire Knit Composite PLC,-75307625.0,-9051278.99999999,264104088.0,-95816030.0,20508409.0
MONNOFABR,Monno Fabrics Ltd.,189509031.0,-106051252.0,-77749833.0,83457780.0,106051252.0
SUNLIFEINS,Sunlife Insurance Co. Ltd.,,,,,
SAIFPOWER,SAIF Powertec Ltd.,,,,,
BPPL,Baraka Patenga Power Ltd.,642939806.0,-2631574.0,-123970128.0,635385920.0,7553886.0
FARCHEM,FAR Chemicals Industries Ltd,-968571105.0,-138726691.0,1134451219.0,-1114050670.0,145479568.0
PENINSULA,The Peninsula Chittagong PLC,190896508.0,-487823956.0,271836373.0,-300522500.0,491419007.0
RUPALILIFE,Rupali Life Insurance Co. Ltd.,295816149.0,-81998141.0,-36455498.0,,
MAGURAPLEX,Magura Multiplex PLC,6600781.99999998,-69055877.0,64696076.00000001,-56605540.0,63206323.0
PEOPLESINS,Peoples Insurance PLC,212021405.0,-115659418.0,-48510000.0,131361989.99999999,80659418.0
AL-HAJTEX,Alhaj Textile Mills Limited,,,,,
EASTERNINS,Eastern Insurance PLC,,,,,
GOLDENSON,Golden Son Limited,-265681797.00000003,-266371855.99999997,511461865.0,-549088740.0,283406942.0
UNITEDFIN,United Finance PLC,240278583.0,777420138.0,-995836322.0,190685680.0,49592905.0
FORTUNE,Fortune Shoes Ltd.,,,,,
ARGONDENIM,Argon Denims Ltd.,133849349.99999999,-40372160.0,35595379.0,50040440.0,83808908.0
BDFINANCE,Bangladesh Finance PLC,,,,,
ATLASBANG,Atlas Bangladesh Limited,,,,,
MEGHNALIFE,Meghna Life Insurance PLC,,,,,
HWAWELLTEX,Hwa Well Textiles (BD)PLC,10041024.0,-166816779.0,-111855218.0,-61042630.0,71083658.0
SANDHANINS,Shandhani Life Insurance Co.Ltd,247730771.0,869525506.0,-130183538.0,227976210.0,19754556.0
WATACHEM,Wata Chemicals Ltd.,106058726.0,-19634898.0,-87148330.0,86862190.0,19196536.0
AMBEEPHA,Ambee Pharmaceuticals PLC,20245571.0,-80659349.0,24660727.0,5250830.0,14994746.0
CLICL,Chartered Life Insurance PLC,122197814.0,-164404166.0,1702335.0,119321330.0,2876484.0
CENTRALINS,Central Insurance PLC,56459744.0,-59062403.0,-135246691.0,47684420.0,8775319.0
BENGALWTL,Bengal Windsor Thermoplastics PLC,101022235.0,-15829636.0,-96727290.0,85192600.0,15829636.0
RAHIMAFOOD,Rahima Food Corporation Ltd.,25899232.0,-10094000.0,-15856458.0,25899230.0,0.0
SHEPHERD,Shepherd Industries PLC,338230964.0,16750449.0,-335453577.0,338218160.0,12800.0
NTLTUBES,National Tubes Limited,,,,,
BDLAMPS,Bangladesh Lamps PLC,245384607.0,-23494536.0,-28461580.0,221890070.0,23494536.0
PARAMOUNT,Paramount Insurance PLC.,135946170.0,-103366566.0,-40902551.0,90927220.0,45018952.0
UNITEDINS,United Insurance Company Limited,200796967.0,-177631044.0,-67696067.0,198447380.0,2349587.0
NPOLYMER,National Polymer Industries PLC,591834336.0,-106165946.0,-571255130.0,511241820.0,80592511.0
SALVO,Salvo Organic Industries PLC,367833839.0,-159241567.0,-200261957.0,137859540.0,229974298.0
WMSHIPYARD,Western Marine Shipyard Limited,,,,,
ETL,Evince Textiles Ltd.,372779251.0,-147766727.0,-96762537.0,209512520.0,163266727.0
DSSL,Dragon Sweater & Spinning Ltd.,,,,,
MLDYEING,M.L. Dyeing & Textile Ind. PLC,-76295743.0,11631432.0,-416176.99999998696,-64664310.0,-11631432.0
SIMTEX,Simtex Industries PLC,220686960.0,-95635504.0,-50388380.0,162867930.0,57819026.0
STANDARINS,Standard Insurance PLC,,,,,
RINGSHINE,Ring Shine Textiles Ltd.,,,,,
RAHIMTEXT,Rahim Textile Mills Ltd.,363337018.0,-76058190.0,-307070436.0,168430330.0,194906691.0
ICBIBANK,ICB Islamic Bank Limited,-180083701.0,1546080100.0,-767068345.0,-181585770.0,1502065.0
BBS,Bangladesh Building Systems PLC,11526810.0,2248001.0,-2615585.0,11349810.0,177000.0
BGIC,Bangladesh General Insurance Company PLC,87617169.0,-50521911.0,-40317313.0,76925680.0,10691488.0
EASTLAND,Eastland Insurance PLC,79192053.0,8433625.0,-120565617.0,,0.0
AGNISYSL,Agni Systems PLC,110120697.0,-99853888.0,-11597219.0,19743210.0,97853888.0
ASIAINS,Asia Insurance PLC,168662505.0,35070524.0,-239849205.0,167897540.0,764961.0
REPUBLIC,Republic Insurance PLC,,,,,
RUPALIINS,Rupali Insurance Company Ltd.,14406723.0,-76481806.0,-77935042.0,-23604720.0,38011445.0
INTRACO,Intraco Refueling Station PLC,9467457.0,-333106805.0,340334787.0,-256490390.0,265957847.00000003
EIL,Express Insurance Ltd.,120735190.0,-59753588.0,-32572705.999999996,104566500.0,16168686.000000002
AOL,Associated Oxygen Ltd,,,,,
BARKAPOWER,Baraka Power Ltd.,333825697.0,12404615.0,-439262581.0,332805720.0,1019976.9999999999
ACFL,Aman Cotton Fibrous PLC,476250101.0,-443274097.0,-25674021.0,474257000.0,1993101.0
BDCOM,BDCOM Online Ltd.,135093547.0,-119168354.0,-28860423.0,55633640.0,79459910.0
SONALIANSH,Sonali Aansh Industries Limited.,,,,,
MHSML,Mozaffar Hossain Spinning Mills Ltd.,729083411.0,-100105099.0,127061072.0,744828680.0,-15745265.0
QUEENSOUTH,Queen South Textile Mills Ltd.,251239987.0,-37481320.0,-189906619.0,213758670.0,37481320.0
EGEN,eGeneration PLC,36000512.0,-17175477.0,-44211459.0,18825040.0,17175476.0
PHARMAID,Pharma Aids Limited.,72738727.0,-57140417.0,-7996776.0,1686720.0,71052005.0
FUWANGCER,Fu-Wang Ceramic Industry Ltd.,-499818888.0,-470369930.0,970596306.0,-1078153990.0,578335101.0
AMCLPRAN,Agricultural Marketing Co. Ltd.,228632781.0,-21020000.0,-199614190.0,207612780.0,21020000.0
JANATAINS,Janata Insurance PLC,33161605.0,-1490830.0,-28590729.0,31670780.0,1490830.0
NAHEEACP,Nahee Aluminum Composite Panel PLC,-3834054.00000004,-68369555.0,60597171.0,-72203610.0,68369555.0
UTTARAFIN,Uttara Finance and Investments Limited,,,,,
UNIONINS,Union Insurance Co. Ltd,,,,,
PHENIXINS,Phoenix Insurance PLC,19092496.0,-28975922.0,-39455920.0,11808390.0,7284110.0
ISLAMIINS,Islami Insurance Bangladesh Limited,104201907.0,32187485.000000004,-82330430.0,101183350.0,3018553.0
SAIHAMTEX,Saiham Textile Mills Ltd.,-579479131.0,-62166850.0,642415014.0,-648337030.0,68857898.0
ASIAPACINS,Asia Pacific General Insurance PLC,154420246.0,-14480653.0,-40487354.0,113082640.0,41337609.0
SSSTEEL,S.S. Steel Ltd,,,,,
GENNEXT,Generation Next Fashions Ltd.,,,,,
ACTIVEFINE,Active Fine Chemicals Ltd.,,,,,
APEXFOODS,Apex Foods Limited,-105812862.0,-36687989.0,142338081.0,-111311770.0,5498909.0
SINOBANGLA,Sinobangla Industries Ltd.,-198550538.0,-13555469.0,180439533.0,-235110070.0,36559535.0
BDTHAI,Bangladesh Thai Aluminium Ltd.,-183479795.0,-20304932.0,204492055.0,-204630500.0,21150700.0
RDFOOD,Rangpur Dairy and Food Products Limited,9328651.0,-137757989.0,130891348.99999999,-127169670.0,136911821.0
FAREASTLIF,Fareast Islami Life Insurance Company Limited,,,,,
DHAKAINS,Dhaka Insurance Limited,76106457.0,8861918.0,-41736940.0,73978470.0,2127991.0
SAMORITA,Samorita Hospital Ltd.,48820097.0,-15781384.0,-33822216.0,29275710.0,19544384.0
AAMRANET,aamra networks ltd,,,,,
NAVANACNG,Navana CNG Limited,-175762260.0,-317243265.0,586204076.0,-233815260.0,58052996.0
RANFOUNDRY,Rangpur Foundry Limited,29710231.0,0.0,-21149581.0,29710230.0,0.0
SALAMCRST,S. Alam Cold Rolled Steels Limited,,,,,
MONNOAGML,Monno Agro & General Machinery Ltd.,-7123151.0,-14502303.0,23157444.0,-21500650.0,14377497.0
FEDERALINS,Federal Insurance PLC,,,,,
PURABIGEN,Purabi General Insurance Co. Ltd.,82782547.0,-43817552.0,-74174829.0,78119280.0,4663263.0
IBP,Indo-Bangla Pharmaceuticals Ltd.,-1276734.0,-560000.0,-8273061.999999999,-1836730.0,560000.0
COPPERTECH,Coppertech Industries Ltd,40989953.0,-11167958.0,-38450972.0,31971990.0,9017958.0
HAKKANIPUL,Hakkani Pulp & Paper Mills PLC,-44028220.0,-7313868.0,81888694.0,-51057630.0,7029406.0
SILVAPHL,Silva Pharmaceuticals Ltd.,2732265.0,10835406.0,-29912611.0,-1023320.0,3755581.0
ISLAMICFIN,Islamic Finance & Investment PLC,-154420625.0,950449051.0,-835892545.0,-151208230.0,-3212394.0
SILCOPHL,Silco Pharmaceuticals Ltd.,,,,,
LRBDL,Lub-rref (Bangladesh) Ltd,-429208640.0,61217296.0,372502530.0,-367991340.0,-61217296.0
HFL,Hamid Fabrics PLC,,,,,
PRIMEINSUR,Prime Islami Insurance PLC,-259736275.99999997,232929950.0,-42798484.0,-282208500.0,22472229.0
KARNAPHULI,Karnaphuli Insurance PLC,88973457.0,-41335067.0,-44876113.0,69710680.0,19262778.0
TAKAFULINS,Takaful Islami Insurance PLC,,,,,
PROVATIINS,Provati Insurance PLC,-64259536.0,152845209.0,-157281700.0,-59200820.0,-4773015.0
LIBRAINFU,Libra Infusions Ltd.,,,,,
APOLOISPAT,Appollo Ispat Complex Ltd.,,,,,
AIL,Alif Industries Ltd.,,,,,
YPL,Yeakin Polymer Ltd.,,,,,
NORTHRNINS,Northern Islami Insurance PLC,14913619.0,9210991.0,-36875339.0,10163360.0,4750263.0
NFML,National Feed Mill Ltd,,,,,
EMERALDOIL,Emerald Oil Industries Ltd.,,,,,
MAKSONSPIN,Maksons Spinning Mills PLC,,,,,
GEMINISEA,Gemini Sea Food PLC,,,,,
GHCL,Global Heavy Chemicals Ltd.,-187739909.0,-3751620.0,189263281.0,-191491530.0,3751620.0
DACCADYE,Dacca Dyeing and Manufacturing Company Limited,,,,,
SONARBAINS,Sonar Bangla Insurance Ltd.,31188617.0,-16826928.0,-65384957.0,30123520.0,1065095.0
CONTININS,Continental Insurance PLC,-36516532.0,-26336453.0,-14776406.0,-55520240.0,19003709.0
APEXTANRY,Apex Tannery Limited.,-336393844.0,14450705.0,297657147.0,-336393840.0,0.0
ADVENT,Advent Pharma Ltd.,65307319.00000001,-59527010.0,-6007365.0,5780310.0,59527010.0
GLOBALINS,Global Insurance PLC,,,,,
VFSTDL,VFS Thread Dyeing Ltd.,,,,,
NITOLINS,Nitol Insurance PLC,15226409.0,4482233.0,-18341637.0,-275060670.0,290287074.0
ALIF,Alif Manufacturing Company Ltd.,,,,,
BEACHHATCH,Beach Hatchery Ltd,,,,,
TOSRIFA,Tosrifa Industries Ltd,438443844.0,-96201486.0,-319298603.0,342242360.0,96201486.0
INTECH,Intech Ltd.,,,,,
BANGAS,Bangas Limited,,,,,
SAMATALETH,Samata Leather Complex (Pvt.) Ltd.,,,,,
MERCINS,Mercantile Islami Insurance PLC,98324454.0,-30298111.0,-49126624.0,,0.0
PRIMELIFE,Prime Life Insurance Company Limited,32317231.0,-21694552.0,7422331.0,25333940.0,6983291.0
FUWANGFOOD,Fu-Wang Foods Limited,,,,,
ARAMIT,Aramit Limited,162547059.0,-94659523.0,-17655751.0,162547060.0,0.0
KTL,Kattali Textile Ltd.,,,,,
KPPL,Khulna Printing & Packaging Ltd,,,,,
FAMILYTEX,Familytex (BD) Ltd.,,,,,
DESHBANDHU,Deshbandhu Polymer Limited,76888096.0,-131515476.0,46085355.0,,0.0
DSHGARME,Desh Garments Limited.,,,,,
MEGHNACEM,Meghna Cement Mills PLC,-1331390338.0,-76664257.0,1403350769.0,-1408054600.0,76664257.0
CENTRALPHL,Central Pharmaceuticals Ltd.,,,,,
OAL,Olympic Accessories Ltd,,,,,
PDL,Pacific Denims Ltd.,,,,,
PRIMEFIN,Prime Finance and Investment Ltd.,,,,,
RENWICKJA,Renwick Janeswar and Co. (BD) Limited,,,,,
OIMEX,Oimex Electrode Ltd.,-413336910.0,-68758343.0,436005379.0,-446237860.0,32900951.999999996
MIRACLEIND,Miracle Industries Limited,-676298.999999986,0.0,23922452.0,-676300.0,0.0
PHPMF1,PHP First Mutual Fund Units 2010-,,,,,
