Symbol,Name,Operating CF TTM,Investing CF TTM,Financing CF TTM,FCF TTM,CAPEX TTM
GEMINISEA,Gemini Sea Food PLC,20311641.0,-95000.0,-40006465.0,20216640.0,95000.0
RUPALIINS,Rupali Insurance Company Ltd.,33492770.999999996,-54218561.0,-73862245.0,-929500.0,34422276.0
LRBDL,Lub-rref (Bangladesh) Ltd,278341158.0,-1646828311.0,999963277.0,-1368487150.0,1646828312.0
UNIONBANK,Union Bank PLC,,,,,
ACTIVEFINE,Active Fine Chemicals Ltd.,,,,,
PEOPLESINS,Peoples Insurance Company Limited,265196504.0,-139423771.0,-46200000.0,196018020.0,69178482.0
AMCLPRAN,Agricultural Marketing Co. Ltd.,-248842583.0,537.0,238294160.0,-248842500.0,-79.0
NAVANACNG,Navana CNG Limited,-532508887.99999994,-195651677.0,752222525.0,-781128180.0,248619288.0
AGNISYSL,Agni Systems PLC,102178227.0,-79564042.0,-31574339.0,28031000.0,80397222.0
BENGALWTL,Bengal Windsor Thermoplastics PLC,86540014.0,-3201943.0,-50422586.0,83338070.0,3201943.0
EASTLAND,Eastland Insurance PLC,79192053.0,8433625.0,-120565617.0,,0.0
RANFOUNDRY,Rangpur Foundry Limited,-38176774.0,0.0,-12481321.0,-38176770.0,0.0
EGEN,eGeneration PLC,,,,,
AOL,Associated Oxygen Ltd,,,,,
FUWANGCER,Fu-Wang Ceramic Industry Ltd.,-236946943.0,-903893730.0,1114636684.0,-1963451200.0,1726504252.0
RDFOOD,Rangpur Dairy and Food Products Limited,78950145.0,-167930774.0,106908703.0,-88103410.0,168877421.0
STANDARINS,Standard Insurance Ltd.,42675510.0,-50157649.0,-43461269.0,42517180.0,158333.0
ISLAMIINS,Islami Insurance Bangladesh Limited,171981731.0,-92854580.0,-61747822.0,169303080.0,2678650.0
SAMORITA,Samorita Hospital Ltd.,62390098.0,-20626384.0,-28628216.0,41709710.0,20680384.0
SSSTEEL,S.S. Steel Ltd,-7347861298.0,2307253221.0,4775919943.0,-5759745560.0,-1588115733.0
SALAMCRST,S. Alam Cold Rolled Steels Limited,,,,,
REPUBLIC,Republic Insurance Co. Limited,34211967.0,-39999308.0,-56835848.0,26525260.0,7686704.0
UTTARAFIN,Uttara Finance and Investments Limited,,,,,
GHCL,Global Heavy Chemicals Ltd.,-10745808.0,-3081057.0,21735726.0,-13826860.0,3081057.0
BDCOM,BDCOM Online Ltd.,85480052.0,-92330556.0,24352665.0,-4860750.0,90340806.0
MONNOAGML,Monno Agro & General Machinery Ltd.,3939397.0,-10832727.0,8365740.000000001,-6893330.0,10832727.0
BARKAPOWER,Baraka Power Ltd.,1371678307.0,27740011.0,-1336073474.0,,0.0
DHAKAINS,Dhaka Insurance Limited,60283048.0,-33570316.0,-74276360.0,60276300.0,6747.0
BBS,Bangladesh Building Systems PLC,167006431.0,60101175.0,-225741918.0,166566430.0,440000.0
SILCOPHL,Silco Pharmaceuticals Ltd.,,,,,
FEDERALINS,Federal Insurance PLC,,,,,
TAKAFULINS,Takaful Islami Insurance PLC,,,,,
MHSML,Mozaffar Hossain Spinning Mills Ltd.,-136032494.0,-61709955.0,128621321.99999999,-196759010.0,60726517.0
RAHIMTEXT,Rahim Textile Mills Ltd.,394478688.0,-418578306.0,38140512.0,-87601220.0,482079906.0
HAKKANIPUL,Hakkani Pulp & Paper Mills PLC,7381198.00000001,-29576688.0,47490654.0,-24803500.0,32184700.0
BDLAMPS,Bangladesh Lamps PLC,-291646312.0,-77987364.0,-17442498.0,-372885140.0,81238830.0
SAIHAMTEX,Saiham Textile Mills Ltd.,756080798.0,-26279394.0,-713258838.0,725838010.0,30242786.0
KARNAPHULI,Karnaphuli Insurance PLC,83137909.0,-48450977.0,-44876113.0,65748480.0,17389434.0
ADVENT,Advent Pharma Ltd.,87486229.0,-71885842.0,-16314532.0,12900390.0,74585842.0
OIMEX,Oimex Electrode Ltd.,,,,,
SINOBANGLA,Sinobangla Industries Ltd.,24824145.0,-26336712.0,-151821121.0,14778130.0,10046019.0
ASIAPACINS,Asia Pacific General Insurance Company Limited,12428993.0,-8754494.0,-50722111.0,-19564940.0,31993936.0
BDTHAI,Bangladesh Thai Aluminium Ltd.,-171191717.0,-11536149.0,176306471.0,-182727870.0,11536149.0
IBP,Indo-Bangla Pharmaceuticals Ltd.,10043693.0,0.0,-15296021.0,10043690.0,0.0
RINGSHINE,Ring Shine Textiles Ltd.,-859309443.0,-28777394.0,1422778502.0,-886463380.0,27153941.0
PRIMEINSUR,Prime Insurance Company Limited,-259736275.99999997,232929950.0,-42798484.0,-282208500.0,22472229.0
ASIAINS,Asia Insurance PLC,152425760.0,49511747.0,-232377616.0,151649560.0,776201.0
EMERALDOIL,Emerald Oil Industries Ltd.,,,,,
MAKSONSPIN,Maksons Spinning Mills PLC,,,,,
FUWANGFOOD,Fu-Wang Foods Limited,,,,,
NORTHRNINS,Northern Islami Insurance PLC,17865709.0,-13335718.0,-40757772.0,13168740.0,4696972.0
NFML,National Feed Mill Ltd,,,,,
ARAMIT,Aramit Limited,,,,,
GENNEXT,Generation Next Fashions Ltd.,,,,,
SILVAPHL,Silva Pharmaceuticals Ltd.,6049678.0,-27095290.0,-13204629.0,-24891390.0,30941073.0
KTL,Kattali Textile Ltd.,,,,,
PURABIGEN,Purabi General Insurance Co. Ltd.,,,,,
APEXFOODS,Apex Foods Limited,-12528530.0,-65110187.99999999,46626469.0,-24505010.0,11976485.0
JANATAINS,Janata Insurance PLC,55677796.0,-4191353.0000000005,-45198105.0,51486440.0,4191353.0000000005
COPPERTECH,Coppertech Industries Ltd,-1004726.9999999999,-19746963.0,33578686.0,-13397470.0,12392742.0
TOSRIFA,Tosrifa Industries Ltd,253370843.0,-109043882.0,37790477.0,144326960.0,109043882.0
PROVATIINS,Provatee Insurance Company Limited,20441807.0,81628543.0,-143808909.0,,180027.0
NAHEEACP,Nahee Aluminum Composite Panel PLC,554394.0000000091,-18600555.0,-26846230.0,-18046160.0,18600555.0
MIRACLEIND,Miracle Industries Limited,-21985161.0,3200000.0,27798222.0,,0.0
VFSTDL,VFS Thread Dyeing Ltd.,,,,,
APEXSPINN,Apex Spinning and Knitting Mills Ltd.,148058303.0,-92846797.0,-61222925.0,60011880.0,88046420.0
MEGHNACEM,Meghna Cement Mills PLC,-2235815751.0,-179825044.0,2276277222.0,-2429249660.0,193433913.0
YPL,Yeakin Polymer Ltd.,,,,,
NITOLINS,Nitol Insurance Co. Ltd.,15226409.0,4482233.0,-18341637.0,-275060670.0,290287074.0
ALIF,Alif Manufacturing Company Ltd.,395453024.0,-5832583.0,-1131340681.0,387628810.0,7824211.0
PHENIXINS,Phoenix Insurance Co. Ltd.,-34646894.0,2674998.0,-47284049.0,-40017200.0,5370302.0
SONARBAINS,Sonar Bangla Insurance Ltd.,38297433.0,-23541760.0,-23341440.0,37310710.0,986720.0
PRIMELIFE,Prime Life Insurance Company Limited,32317231.0,-21694552.0,7422331.0,25333940.0,6983291.0
CONTININS,Continental Insurance PLC,-36516532.0,-26336453.0,-14776406.0,-55520240.0,19003709.0
GLOBALINS,Global Insurance PLC,1863786.0,-5832012.0,-44694965.0,1016770.0,847013.0
MERCINS,Mercantile Islami Insurance PLC,62088633.0,36980554.0,-51858612.0,60837550.0,1251086.0
ISLAMICFIN,Islamic Finance & Investment PLC,-45743186.0,523855889.00000006,-752994045.0,-42666140.0,-3077044.0
RENWICKJA,Renwick Janeswar and Co. (BD) Limited,,,,,
SAMATALETH,Samata Leather Complex (Pvt.) Ltd.,,,,,
CENTRALPHL,Central Pharmaceuticals Ltd.,,,,,
DESHBANDHU,Deshbandhu Polymer Limited,,,,,
APOLOISPAT,Appollo Ispat Complex Ltd.,,,,,
OAL,Olympic Accessories Ltd,,,,,
APEXTANRY,Apex Tannery Limited.,-178586153.0,-119033654.0,280245855.0,-317286800.0,138700650.0
DGIC,Desh General Insurance Company Ltd,,,,,
KPPL,Khulna Printing & Packaging Ltd,,,,,
