Symbol,Name,Operating CF TTM,Investing CF TTM,Financing CF TTM,FCF TTM,CAPEX TTM
POWERGRID,Power Grid Co. of Bangladesh Ltd.,18081384906.0,-117596730258.0,96803696666.0,-87165388850.0,105246773758.0
BEACONPHAR,Beacon Pharmaceuticals PLC,,,,,
BANKASIA,Bank Asia PLC,16453599742.999998,-63616196282.0,47756861402.0,16257879540.0,195720201.0
BSCPLC,Bangladesh Submarine Cables PLC,3096198300.0,-3243790516.0,-300423441.0,,0.0
BSRMSTEEL,BSRM Steels Limited,6910247210.0,-627164112.0,-9887886489.0,-7363286240.0,14283713129.0
UTTARABANK,Uttara Bank PLC,10428829708.0,-51042470304.0,33890154086.000004,10095351000.0,333478705.0
BSRMLTD,Bangladesh Steel Re-Rolling Mills Ltd.,10945163419.0,-2970268269.0,-7890974645.0,9707527150.0,1239799153.0
MPETROLEUM,Meghna Petroleum Limited,,,,,
JAMUNABANK,Jamuna Bank PLC,-35580205375.0,-21969495779.0,64030137256.0,,0.0
SHAHJABANK,Shahjalal Islami Bank PLC,25097155969.0,-37586946270.0,28402939414.0,24839961940.0,257194025.0
JAMUNAOIL,Jamuna Oil Company Limited,4834351393.0,-9711647267.0,-1180769956.0,4261411479.9999995,572939915.0
KOHINOOR,Kohinoor Chemical Co. (Bangladesh) Ltd.,,,,,
TRUSTBANK,Trust Bank PLC,8951697537.0,-88178121533.0,85940891611.0,9002543560.0,-43948059.0
ALARABANK,Al-Arafah Islami Bank PLC,41935184526.0,-46389968540.0,36164470945.0,40816777860.0,1118406662.0
ACI,Advanced Chemical Industries PLC,,,,,
BSC,Bangladesh Shipping Corporation,836575135.0,2183953682.0,-4007271861.0,,0.0
PADMAOIL,Padma Oil PLC,2137321000.0,-3805271000.0,-1371154000.0,689690000.0,1447631000.0
UCB,United Commercial Bank PLC,22379248819.0,-58123560251.0,97630232304.0,,0.0
RECKITTBEN,Reckitt Benckiser (Bangladesh) PLC,556131935.0,-137700030.0,-2492224432.0,418430990.0,137700940.0
IDLC,IDLC Finance PLC.,4229656199.0,-26464810829.0,21365409855.0,2845823290.0,1383832907.0
TITASGAS,Titas Gas Transmission and Distribution PLC,10533637256.0,-3076448104.0,-784286181.0,9964370220.0,569267032.0
ACMELAB,ACME Laboratories Ltd.,3317206816.0,-3490209267.0,318304490.0,-171651080.0,3488857894.0
BESTHLDNG,Best Holdings PLC,,,,,
NCCBANK,National Credit and Commerce Bank PLC,-10431446625.0,-26588213943.0,41711171322.0,-10785553020.0,354106391.0
MTB,Mutual Trust Bank PLC,-8870054527.0,-34639452271.0,51371425308.0,-9646731900.0,776677375.0
SUMITPOWER,Summit Power Ltd.,7244647543.0,3258975794.0,-14887220616.0,6075774580.0,1168872966.0
HEIDELBCEM,Heidelberg Materials Bangladesh PLC,417194000.0,-310820000.0,-1472589000.0,417194000.0,310794000.0
SOUTHEASTB,Southeast Bank PLC,14764015757.0,-47347267005.0,31151881135.0,14563010710.0,201005047.0
DHAKABANK,Dhaka Bank PLC,-5138740252.0,-48643141587.0,58971397911.0,-5472773830.0,334033574.0
LINDEBD,Linde Bangladesh Limited,,,,,
MIDLANDBNK,Midland Bank PLC,1403151507.0,-12339298597.0,12320070262.0,825008660.0,578142845.0
UNIQUEHRL,Unique Hotel & Resorts PLC,,,,,
BATASHOE,Bata Shoe Co. (Bangladesh) Ltd.,1453340231.0,-185052094.0,-1099240150.0,1267768480.0,188141982.0
NBL,National Bank PLC,,,,,
SAPORTL,Summit Alliance Port Limited,1581861937.0,-555489291.0,-834503414.0,1361893170.0,219968766.0
NATLIFEINS,National Life Insurance PLC,5709129878.0,-8943920470.0,-1178442.0,5251744620.0,457385257.0
IBNSINA,BN SINA Pharmaceutical Industry PLC,597184665.0,-927778882.0,359341144.0,-442833760.0,1040018429.0
SQUARETEXT,Square Textiles PLC,-181406291.0,-819093165.0,1428452590.0,-1005109460.0,823703165.0
RAKCERAMIC,RAK Ceramics (Baneladesh) Limited,301053038.0,-264996572.0,-250840977.0,32557730.0,270376071.0
PTL,Paramount Textile PLC,2507645520.0,-2821063399.0,422574973.0,590325890.0,1917319632.0
IFIC,IFIC Bank PLC,-18067839563.0,-17099315029.000002,47392867050.0,-18600084900.0,532245338.99999994
RUPALIBANK,Rupali Bank PLC,26123612716.0,-69598555034.0,43771793868.0,25721269960.0,402342760.0
SPCL,Shahjibazar Power Co Ltd,578617118.0,-387069797.0,-534438361.0,519727390.0,58889730.0
SINGERBD,Singer Bangladesh Limited,2174029516.0,-3506101939.0,-2767003183.0,-1316157510.0,3537472753.0
MERCANBANK,Mercantile Bank PLC,20148872487.0,-40689549345.0,17781986627.0,19897923480.0,250949006.0
DELTALIFE,Delta Life Insurance Company Ltd.,-2195468373.0,3473195654.0,-858296810.0,-2227843380.0,32375006.0
DESCO,Dhaka Electric Supply Co. Ltd.,7923120789.0,-11246797832.0,4072115587.0,4238520370.0,3684600420.0
ENVOYTEX,Envoy Textiles Ltd.,1335629163.0,-1038822271.0,-37109961.0,298105500.0,1037523662.0
IPDC,IPDC Finance PLC,3280008926.0,-11358892693.0,8278669022.0,3250934870.0,29074058.0
SONALIPAPR,Sonali Paper & Board Mills Ltd.,,,,,
GPHISPAT,GPH Ispat Limited,-824895933.0,-8104524812.0,9609952463.0,-9353234770.0,8527633884.000001
ONEBANKPLC,One Bank PLC,-793668262.0,-19832344615.0,21049370651.0,-1339596130.0,545927864.0
ORIONINFU,Orion Infusion Ltd.,32633415.999999996,-4156684.0000000005,-38973892.0,29412370.0,3221046.0
DBH,DBH Finance PLC,1791853599.0,-613542253.0,3640012052.0,1711416020.0,80437576.0
RELIANCINS,Reliance Insurance PLC,1087240792.0,-919510076.0,-315752508.0,995236530.0,92004261.0
EHL,Eastern Housing Ltd.,,,,,
CROWNCEMNT,Crown Cement PLC,2110292647.0000002,-1158720178.0,-665365534.0,337664750.0,1772627900.0
LANKABAFIN,LankaBangla Finance PLC,807668686.0,-3940902214.0,3204234239.0,706336630.0,101332056.0
ORIONPHARM,Orion Pharma Ltd.,638875143.0,49634748.9999999,-749292504.0,601188180.0,37686961.9999999
LOVELLO,Taufika Foods and Lovello Ice-cream PLC,,,,,
ACIFORMULA,ACI Formulations PLC,-71993200.0,-136100692.0,78082998.0,-215622940.0,143629737.0
IFADAUTOS,IFAD Autos PLC,1686795707.0,-55654905.0,-1330991103.0,1681483810.0,5311894.0
CITYGENINS,City Insurance PLC,228725491.0,-9688009.0,-68166122.0,225837480.0,2888009.0
MALEKSPIN,Malek Spinning Mills PLC,2464860818.0,-2160566383.0,17246540.0,-158597610.0,2623458425.0
NAVANAPHAR,Navana Pharmaceuticals PLC,,,,,
PRAGATIINS,Pragati Insurance PLC,149804125.0,-153846905.0,-135321107.0,131545170.00000001,18258959.0
STANDBANKL,Standard Bank PLC,12442699772.0,-9702349196.0,12572397843.0,12339313570.0,103386200.0
GREENDELT,Green Delta Insurance PLC,452434589.0,80501271.0,93194886.0,,
JHRML,JMI Hospital Requisite Manufacturing Ltd,278230148.0,-567044695.0,236808206.0,4108220.0,370075201.0
FINEFOODS,Fine Foods Limited,,,,,
NTC,National Tea Company Limited,,,,,
SBACBANK,SBAC Bank PLC.,9559460036.441,-16534212583.0,5466837196.559,,0.0
DOREENPWR,Doreen Power Generations & Systems Ltd.,3961603957.0,-2380141451.0,-1569754722.0,3135493520.0,826110435.0
PREMIERBAN,The Premier Bank PLC,5690830286.0,-28653222353.0,-6067017818.0,5322843420.0,367986869.0
KEYACOSMET,Keya Cosmetic Ltd.,,,,,
ITC,IT Consultants PLC,485398551.0,-793089980.0,488875770.0,-221151430.0,706549980.0
PRAGATILIF,Pragati Life Insurance PLC,751936672.0,-759351380.0,-48578086.0,607273530.0,144663143.0
KBPPWBIL,Khan Brothers PP Woven Bag Industries Ltd,48209022.0,-13015000.0,-11054385.0,,0.0
PIONEERINS,Pioneer Insurance PLC,362938509.0,-50630583.0,-422324314.0,352037140.0,10901367.0
CVOPRL,CVO Petrochemical Refinery PLC,351876086.0,-424749.0,-337908345.0,351670540.0,205551.0
BPML,Bashundhara Paper Mill Ltd.,-2453731179.0,24388676.0,2023971039.0,-2636456100.0,182724926.0
MATINSPINN,Matin Spinning PLC,1393115929.0,-260073578.0,-989101982.0,1130471180.0,262644752.99999997
NRBCBANK,NRBC Bank PLC,-7298325776.0,-13770730261.0,20385519021.0,-7719303850.0,420978078.0
CONFIDCEM,Confidence Cement PLC,,,,,
RUNNERAUTO,Runner Automobiles PLC,166334556.0,-264688966.0,49637527.0,-126932700.0,293267255.0
NRBBANK,NRB Bank PLC,5890028426.0,-11576950305.0,3621249539.0,5780076840.0,109951584.0
KPCL,Khulna Power Company Ltd.,825781545.0,711810801.0,-815653109.0,825707940.0,73600.0
PREMIERCEM,Premier Cement Mills PLC,814519062.0,-1912847563.0,996433775.0,-857458120.0,1671977180.0
TAMIJTEX,Tamijuddin Textile Mills PLC,278403491.0,-4420265.0,-352949419.0,273983230.0,4420265.0
SEAPEARL,Sea Pearl Beach Resort & Spa Ltd.,266694006.0,-49789883.0,-203881777.0,188033280.0,78660723.0
GQBALLPEN,G.Q. Ball Pen Industries Limited,,,,,
MONOSPOOL,Monospool Bangladesh PLC,-135690371.0,-145464127.0,284813235.0,-283544260.0,147853890.0
SHARPIND,Sharp Industries PLC,-425597805.0,-200206126.0,640532106.0,-597077410.0,171479605.0
TECHNODRUG,Techno Drugs Ltd.,,,,,
EASTRNLUB,Eastern Lubricants Blenders PLC,,,,,
ADNTEL,ADN Telecom Ltd.,367481401.0,-320456833.0,-122918088.0,154537930.0,212943471.0
ABBANK,AB Bank PLC,-16366502034.0,-11009925352.0,21505457650.0,-16957379620.0,590877590.0
JMISMDL,JMI Syringes & Medical Devices Ltd.,3119118.3,-9637399.09,-7874191.78,-6527350.0,9646471.09
AFTABAUTO,Aftab Automobiles Ltd.,-170261929.0,-6920141.0,161214391.0,-177182070.0,6920141.0
APEXFOOT,Apex Footwear Ltd.,178956416.0,-725484348.0,554941058.0,-550636380.0,729592792.0
MIRAKHTER,Mir Akhter Hossain Ltd,573663305.0,-2425995346.0,1769577145.0,406206330.0,167456980.0
QUASEMIND,Quasem Industries Limited.,82219031.0,-18908030.0,-68356370.0,63311000.0,18908030.0
INDEXAGRO,Index Agro Industries Ltd,784943381.0,-41906513.0,-810558558.0,605315480.0,120948854.0
BBSCABLES,BBS Cables PLC,-480942437.0,-41416363.0,225186751.0,-522358800.0,41416363.0
GENEXIL,Genex Infosys PLC,,,,,
MONNOCERA,Monno Ceramic Industries Limited.,-225017602.0,36563213.0,192002440.0,-603060090.0,378042486.0
FEKDIL,Far East Knitting & Dyeing Industries PLC.,,,,,
RAHIMAFOOD,Rahima Food Corporation Ltd.,,,,,
KDSALTD,KDS Accessories Ltd.,233221059.0,-25616163.0,-181861912.0,206123990.0,27097066.0
AL-HAJTEX,Alhaj Textile Mills Limited,,,,,
ECABLES,Eastern Cables Ltd.,,,,,
AMANFEED,Aman Feed PLC,173675275.0,-3535740.0,-198171355.0,170139540.0,3535740.0
EPGL,Energypac Power Generation PLC,12560094.0000001,-398945075.0,386522767.0,,0.0
DOMINAGE,Dominage Steel Building Systems Ltd,,,,,
NHFIL,National Housing Finance PLC,277671780.0,845485999.0,245637133.0,275811760.0,1860024.0
SAIHAMCOT,Saiham Cotton Mills Ltd.,227844358.0,-126774071.0,17129905.0,83167970.0,144676391.0
SONALILIFE,Sonali Life Insurance Company Ltd,,,,,
KAY&QUE,Kay and Que (Bangladesh) Ltd.,,,,,
ESQUIRENIT,Esquire Knit Composite PLC,281794036.0,-19320924.0,-235380048.0,271502120.0,10291912.0
BDFINANCE,Bangladesh Finance PLC,,,,,
ANWARGALV,Anwar Galvanizing Ltd.,,,,,
BPPL,Baraka Patenga Power Ltd.,450821828.0,-13542759.0,-343384082.0,437612930.0,13208900.0
POPULARLIF,Popular Life Insurance Co. Ltd.,1454256790.0,236541746.0,-236616469.0,1432098660.0,22158131.0
CRYSTALINS,Crystal Insurance Company Ltd,183914424.0,-87884407.0,-52653777.0,158035670.0,25878757.0
ARGONDENIM,Argon Denims Ltd.,150470296.0,-43351674.0,-183969583.0,63681870.0,86788422.0
MONNOFABR,Monno Fabrics Ltd.,189509031.0,-106051252.0,-77749833.0,83457780.0,106051252.0
HWAWELLTEX,Hwa Well Textiles (BD)PLC,10041024.0,-166816779.0,-111855218.0,-61042630.0,71083658.0
FORTUNE,Fortune Shoes Ltd.,,,,,
LEGACYFOOT,Legacy Footwear Ltd.,,,,,
RUPALILIFE,Rupali Life Insurance Co. Ltd.,295816149.0,-81998141.0,-36455498.0,,
GHAIL,Golden Harvest Agro Industries Ltd.,-179986424.0,-364483418.0,609945605.0,-216035140.0,36127467.0
SHASHADNIM,Shasha Denims PLC,959630943.0,-1348131835.0,434518006.0,-391851890.0,1351482835.0
PENINSULA,The Peninsula Chittagong PLC,,,,,
FARCHEM,FAR Chemicals Industries Ltd,-92618699.0,-141880966.0,242055530.0,,0.0
ACMEPL,ACME Pesticides Ltd,,,,,
UNITEDFIN,United Finance PLC,240278583.0,777420138.0,-995836322.0,190685680.0,49592905.0
INTRACO,Intraco Refueling Station PLC,,,,,
NTLTUBES,National Tubes Limited,,,,,
CENTRALINS,Central Insurance Company Limited,56459744.0,-59062403.0,-135246691.0,47684420.0,8775319.0
EASTERNINS,Eastern Insurance PLC,,,,,
RAHIMTEXT,Rahim Textile Mills Ltd.,449284036.0,-113798929.0,-360503951.0,221035110.0,228248929.0
SANDHANINS,Shandhani Life Insurance Co.Ltd,142778033.0,368605648.0,-130195589.00000001,122204680.0,20573351.0
SPCERAMICS,Shinepukur Ceramics PLC,,,,,
MEGHNALIFE,Meghna Life Insurance PLC,,,,,
SONALIANSH,Sonali Aansh Industries Limited.,,,,,
CLICL,Chartered Life Insurance PLC,122197814.0,-164404166.0,1702335.0,119321330.0,2876484.0
AMBEEPHA,Ambee Pharmaceuticals PLC,,,,,
SHEPHERD,Shepherd Industries PLC,67596337.99999991,-59911.0,-67318341.0,67536430.0,59911.0
WATACHEM,Wata Chemicals Ltd.,269654037.0,-120797893.0,-144207279.0,149275380.0,120378658.0
AIL,Alif Industries Ltd.,,,,,
SALVO,Salvo Organic Industries PLC,414482202.0,-230386755.0,-203527431.0,114955030.0,299527170.0
BNICL,Bangladesh National Insurance Company Ltd,281812792.0,-51085726.0,-88500000.0,279125430.0,2687359.0
MLDYEING,M.L. Dyeing & Textile Ind. PLC,,,,,
NPOLYMER,National Polymer Industries PLC,591834336.0,-106165946.0,-571255130.0,511241820.0,80592511.0
BEACHHATCH,Beach Hatchery Ltd,,,,,
WMSHIPYARD,Western Marine Shipyard Limited,,,,,
SUNLIFEINS,Sunlife Insurance Co. Ltd.,,,,,
SAIFPOWER,SAIF Powertec Ltd.,,,,,
EIL,Express Insurance Ltd.,120735190.0,-59753588.0,-32572705.999999996,104566500.0,16168686.000000002
ETL,Evince Textiles Ltd.,533929356.0,-64400385.0,-414186844.0,463028970.0,70900385.0
UNITEDINS,United Insurance Company Limited,200796967.0,-177631044.0,-67696067.0,198447380.0,2349587.0
QUEENSOUTH,Queen South Textile Mills Ltd.,,,,,
ACFL,Aman Cotton Fibrous PLC,668482454.0,-435464117.0,-259931131.0,666560250.0,1922201.0
DSSL,Dragon Sweater & Spinning Ltd.,,,,,
DAFODILCOM,Daffodil Computers PLC.,,,,,
UNIONINS,Union Insurance Co. Ltd,,,,,
ATLASBANG,Atlas Bangladesh Limited,,,,,
PARAMOUNT,Paramount Insurance PLC.,164440228.0,-125948251.0,-41413933.0,127133280.0,37306944.0
SIMTEX,Simtex Industries PLC,154617384.0,-78836558.0,-65907920.00000001,100410730.0,54206657.0
GOLDENSON,Golden Son Limited,-347390659.0,-348733072.0,651824789.0,-708123730.0,360733072.0
STANDARINS,Standard Insurance PLC,,,,,
AAMRANET,aamra networks ltd,,,,,
BGIC,Bangladesh General Insurance Company PLC,87617169.0,-50521911.0,-40317313.0,76925680.0,10691488.0
PEOPLESINS,Peoples Insurance PLC,212021405.0,-115659418.0,-48510000.0,131361989.99999999,80659418.0
SAIHAMTEX,Saiham Textile Mills Ltd.,394526161.0,-92436482.0,-299263821.0,295468920.0,99057244.0
DACCADYE,Dacca Dyeing and Manufacturing Company Limited,,,,,
AMCLPRAN,Agricultural Marketing Co. Ltd.,,,,,
BARKAPOWER,Baraka Power Ltd.,690766558.0,-37562202.0,-680874604.0,,0.0
APEXSPINN,Apex Spinning and Knitting Mills Ltd.,75633153.0,-159706791.0,74477092.0,-77047060.0,152680217.0
MONNOAGML,Monno Agro & General Machinery Ltd.,,,,,
RUPALIINS,Rupali Insurance Company Ltd.,14406723.0,-76481806.0,-77935042.0,-23604720.0,38011445.0
ICBIBANK,ICB Islamic Bank Limited,-180083701.0,1546080100.0,-767068345.0,-181585770.0,1502065.0
NAVANACNG,Navana CNG Limited,-322103950.0,-423229740.0,750645588.0,-485689920.0,163585971.0
AOL,Associated Oxygen Ltd,,,,,
GEMINISEA,Gemini Sea Food PLC,,,,,
BENGALWTL,Bengal Windsor Thermoplastics PLC,,,,,
SAMORITA,Samorita Hospital Ltd.,62390097.0,-20626384.0,-28628216.0,41709710.0,20680384.0
EASTLAND,Eastland Insurance PLC,79192053.0,8433625.0,-120565617.0,,0.0
FUWANGCER,Fu-Wang Ceramic Industry Ltd.,-521086093.0,-791785430.0,1297534745.0,-1315128060.0,794041970.0
BDCOM,BDCOM Online Ltd.,123104486.0,-171406191.0,5688812.0,40163270.0,82941213.0
RINGSHINE,Ring Shine Textiles Ltd.,,,,,
RDFOOD,Rangpur Dairy and Food Products Limited,,,,,
ISLAMIINS,Islami Insurance Bangladesh Limited,104201907.0,32187485.000000004,-82330430.0,101183350.0,3018553.0
PHARMAID,Pharma Aids Limited.,85057013.0,-71060003.0,-7130693.0,13864010.0,71193003.0
AGNISYSL,Agni Systems PLC,109522163.0,-90682760.0,-12456496.0,27089400.0,88682760.0
EGEN,eGeneration PLC,,,,,
BBS,Bangladesh Building Systems PLC,,,,,
REPUBLIC,Republic Insurance PLC,,,,,
FAREASTLIF,Fareast Islami Life Insurance Company Limited,,,,,
GHCL,Global Heavy Chemicals Ltd.,-133079832.00000001,0.0,122544114.0,-133079829.99999999,0.0
SALAMCRST,S. Alam Cold Rolled Steels Limited,,,,,
DHAKAINS,Dhaka Insurance Limited,76106457.0,8861918.0,-41736940.0,73978470.0,2127991.0
LRBDL,Lub-rref (Bangladesh) Ltd,-388987336.0,-76202886.0,390183740.0,-465190220.0,76202887.0
RANFOUNDRY,Rangpur Foundry Limited,,,,,
TAKAFULINS,Takaful Islami Insurance PLC,,,,,
LIBRAINFU,Libra Infusions Ltd.,,,,,
BDTHAI,Bangladesh Thai Aluminium Ltd.,-168929627.0,-19423532.0,187219808.0,-189198930.0,20269300.0
BDLAMPS,Bangladesh Lamps PLC,148225213.0,-15591276.0,-17906006.0,132633940.0,15591276.0
APEXFOODS,Apex Foods Limited,-129730862.0,-43122989.0,140576081.0,-142252770.0,12521909.0
SILCOPHL,Silco Pharmaceuticals Ltd.,,,,,
SSSTEEL,S.S. Steel Ltd,,,,,
SINOBANGLA,Sinobangla Industries Ltd.,,,,,
ISLAMICFIN,Islamic Finance & Investment PLC,-154420625.0,950449051.0,-835892545.0,-151208230.0,-3212394.0
IBP,Indo-Bangla Pharmaceuticals Ltd.,-130400.99999999999,-560000.0,-5362052.0,-690400.0,560000.0
MHSML,Mozaffar Hossain Spinning Mills Ltd.,-90064999.0000001,-124274885.0,209384454.0,-98489520.0,8424521.0
VFSTDL,VFS Thread Dyeing Ltd.,,,,,
KTL,Kattali Textile Ltd.,,,,,
ACTIVEFINE,Active Fine Chemicals Ltd.,,,,,
GENNEXT,Generation Next Fashions Ltd.,,,,,
FEDERALINS,Federal Insurance PLC,,,,,
EMERALDOIL,Emerald Oil Industries Ltd.,,,,,
YPL,Yeakin Polymer Ltd.,,,,,
HAKKANIPUL,Hakkani Pulp & Paper Mills PLC,-19213297.0,-47037279.0,97165961.0,-65966110.0,46752817.0
ASIAPACINS,Asia Pacific General Insurance PLC,154420246.0,-14480653.0,-40487354.0,113082640.0,41337609.0
NFML,National Feed Mill Ltd,,,,,
SILVAPHL,Silva Pharmaceuticals Ltd.,24269484.0,16339203.000000002,-32672086.0,20384530.0,3884955.0
ASIAINS,Asia Insurance PLC,168662505.0,35070524.0,-239849205.0,167897540.0,764961.0
KARNAPHULI,Karnaphuli Insurance PLC,88973457.0,-41335067.0,-44876113.0,69710680.0,19262778.0
NAHEEACP,Nahee Aluminum Composite Panel PLC,,,,,
UTTARAFIN,Uttara Finance and Investments Limited,,,,,
ADVENT,Advent Pharma Ltd.,108753251.0,-94180477.0,-16771846.0,14572770.0,94180477.0
FUWANGFOOD,Fu-Wang Foods Limited,,,,,
COPPERTECH,Coppertech Industries Ltd,,,,,
PRIMEINSUR,Prime Insurance Company Limited,-259736275.99999997,232929950.0,-42798484.0,-282208500.0,22472229.0
NITOLINS,Nitol Insurance PLC,15226409.0,4482233.0,-18341637.0,-275060670.0,290287074.0
NORTHRNINS,Northern Islami Insurance PLC,14913619.0,9210991.0,-36875339.0,10163360.0,4750263.0
TOSRIFA,Tosrifa Industries Ltd,319292135.0,-99157188.0,-339687842.0,220134950.0,99157188.0
KPPL,Khulna Printing & Packaging Ltd,,,,,
MAKSONSPIN,Maksons Spinning Mills PLC,,,,,
PROVATIINS,Provati Insurance PLC,-64259536.0,152845209.0,-157281700.0,-59200820.0,-4773015.0
JANATAINS,Janata Insurance PLC,33161605.0,-1490830.0,-28590729.0,31670780.0,1490830.0
PURABIGEN,Purabi General Insurance Co. Ltd.,,,,,
OIMEX,Oimex Electrode Ltd.,,,,,
MIRACLEIND,Miracle Industries Limited,,,,,
PHENIXINS,Phoenix Insurance PLC,19092496.0,-28975922.0,-39455920.0,11808390.0,7284110.0
ALIF,Alif Manufacturing Company Ltd.,,,,,
CENTRALPHL,Central Pharmaceuticals Ltd.,,,,,
SONARBAINS,Sonar Bangla Insurance Ltd.,31188617.0,-16826928.0,-65384957.0,30123520.0,1065095.0
CONTININS,Continental Insurance PLC,-36516532.0,-26336453.0,-14776406.0,-55520240.0,19003709.0
ARAMIT,Aramit Limited,,,,,
DESHBANDHU,Deshbandhu Polymer Limited,34363627.0,-131477635.99999999,98141660.0,,0.0
GLOBALINS,Global Insurance PLC,1863786.0,-5832012.0,-44694965.0,1016770.0,847013.0
MERCINS,Mercantile Islami Insurance PLC,98324454.0,-30298111.0,-49126624.0,,0.0
DSHGARME,Desh Garments Limited.,,,,,
PRIMELIFE,Prime Life Insurance Company Limited,32317231.0,-21694552.0,7422331.0,25333940.0,6983291.0
BANGAS,Bangas Limited,,,,,
INTECH,Intech Ltd.,,,,,
MEGHNACEM,Meghna Cement Mills PLC,-1326053166.0,-75028257.0,1301921426.0,-1401081420.0,75028257.0
RENWICKJA,Renwick Janeswar and Co. (BD) Limited,,,,,
OAL,Olympic Accessories Ltd,,,,,
APEXTANRY,Apex Tannery Limited.,-265873062.0,14450705.0,248575623.0,-265873060.0,0.0
SAMATALETH,Samata Leather Complex (Pvt.) Ltd.,-999578.0000000009,0.0,0.0,-999580.0,0.0
ZEALBANGLA,Zeal Bangla Sugar Milla Limited,,,,,
PDL,Pacific Denims Ltd.,,,,,
DGIC,Desh General Insurance Company Ltd,,,,,
PROGRESLIF,Progressive Life Insurance Co. Ltd.,,,,,
AGRANINS,Agrani Insurance PLC,21571656.0,22185356.0,-58643386.0,20873690.0,697964.0
AAMRATECH,Aamra Technologies Limited,,,,,
ALLTEX,Alltex Industries Limited,91324574.0,-54665059.0,-23000000.0,37482590.0,53841984.0
SICL,"Sikder Insurance Co., Ltd.",,,,,
APOLOISPAT,Appollo Ispat Complex Ltd.,,,,,
RSRMSTEEL,Ratanpur Steel Re-Rolling Mills Ltd,,,,,
PHPMF1,PHP First Mutual Fund Units 2010-,,,,,
SKTRIMS,SK Trims & Industries Ltd.,,,,,
MIDASFIN,MIDAS Financing PLC,216519891.0,496392244.0,-221698308.0,216272580.0,247307.0
STYLECRAFT,Stylecraft Limited,-16021432.0,0.0,41602812.0,-16021429.999999998,0.0
PADMALIFE,Padma Islami Life Insurance Ltd.,,,,,
GBBPOWER,GBB POWER Ltd.,,,,,
TALLUSPIN,Tallu Spinning Mills Limited,,,,,
HFL,Hamid Fabrics PLC,,,,,
AFCAGRO,AFC Agro Biotech Ltd.,,,,,
CNATEX,C & A Textiles Ltd,,,,,
USMANIAGL,Usmania Glass Sheet Factory Limited,,,,,
HRTEX,H.R. Textile Mills Ltd.,,,,,
PRIMETEX,Prime Textile Spining Mills Ltd.,,,,,
METROSPIN,Metro Spinning Ltd.,-18972356.0,-214287354.0,230998981.0,-233259710.0,214287354.0
REGENTTEX,Regent Textile Mills Ltd.,,,,,
BAYLEASING,Bay Leasing and Investment Ltd.,,,,,
UNIONCAP,Union Capital Limited,-204179239.0,936630151.0,-263676020.0,-615883200.0,411703959.0
STANCERAM,Standard Ceramic Industries Ltd.,,,,,
ZAHINTEX,Zahintex Industries Ltd.,,,,,
FAMILYTEX,Familytex (BD) Ltd.,,,,,
