Symbol,Name,Gross Margin TTM,Operating Margin TTM,Pretax Margin TTM,Net Margin TTM,FCF Margin TTM,ROA TTM,ROE TTM,ROIC TTM,RAD Ratio TTM,SGAA Ratio TTM
1JANATAMF,First Janata Bank Mutual Fund Units,,,,,,,,,,
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,,,,,,,,,,
AAMRANET,aamra networks ltd,49.2909432073755,16.0791122167178,9.13582886061205,7.94232137087444,-58.55093542865599,1.91092277288664,2.51944989752722,2.33002917528554,,14.69899612992727
AAMRATECH,Aamra Technologies Limited,11.8288362401355,-8.26567427103932,-33.7498747405469,-32.0878580236492,115.6873110834749,-3.15806869395257,-6.45816085289323,-5.32029995674391,,20.09451051117479
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,,,,,,,,,,
ABBANK,AB Bank PLC,,,,,,-12.2583904393067,-7129.48207342606,-231.766245855409,,
ACFL,Aman Cotton Fibrous PLC,10.0643709956206,6.73938898730797,-0.554123114453029,-0.786787173681754,24.3750114075022,-0.347055349752565,-0.562271501284885,-0.484885552647533,,1.7621710777882074
ACI,Advanced Chemical Industries PLC,24.3278995342152,6.30609772359637,0.273808029867927,-1.17367295914908,-3.6026147009831706,-1.54932112712923,-23.1014553570255,-9.75743124270865,,18.021801810618836
ACIFORMULA,ACI Formulations PLC,32.6408512285913,15.4039660956716,11.2623467535598,8.62452693489697,8.003762186389885,5.46910614068803,12.6904757762741,12.6077728181272,,16.98400207942401
ACMELAB,ACME Laboratories Ltd.,41.5740241305788,17.9458220965908,9.84891290802796,6.91654617423139,-4.044023256160789,,,,,23.62820203398798
ACMEPL,ACME Pesticides Ltd,,,,,,,,,,
ACTIVEFINE,Active Fine Chemicals Ltd.,,,,,,,,,,
ADNTEL,ADN Telecom Ltd.,35.5106946951556,16.9233851372283,14.2346584510477,9.48601497228115,4.997981755874357,,,,,18.587309557927362
ADVENT,Advent Pharma Ltd.,36.1912558149976,20.0241100749404,12.1571480341819,10.1649738890932,2.693426664830654,2.5591664869283,3.2638664752604,3.24768701808855,,15.873007385680873
AFCAGRO,AFC Agro Biotech Ltd.,,,,,,,,,,
AFTABAUTO,Aftab Automobiles Ltd.,23.3272757733322,7.25818401358655,-31.1242201343434,-14.7717661945757,-5.826363580124846,-0.412847845721034,-2.10682031390557,-0.700493443220882,,16.06909175974563
AGNISYSL,Agni Systems PLC,29.4691404082516,17.6155731173848,16.3829754943751,12.7126469624707,3.679386877608135,6.6849888076247,7.9462915008917,7.7305742973021,,11.853567290866799
AGRANINS,Agrani Insurance PLC,,32.308424903954,27.9772565756221,20.3664044178571,,,,,,
AIBL1STIMF,AIBL 1st ISLAMIC Mutual Fund 2010- Units,,,,,,,,,,
AIL,Alif Industries Ltd.,16.7170667865178,15.2169230118903,16.027233678208,14.2388766681516,-4.089251712639722,9.65112996710941,11.8611339794515,11.8611339794515,,1.5001437746275246
AL-HAJTEX,Alhaj Textile Mills Limited,,,,,,,,,,
ALARABANK,Al-Arafah Islami Bank PLC,,8.21622842424427,7.79706434235222,0.961832038752942,81.33875313250579,0.0769938849369007,1.99422365225491,0.466762100323426,,
ALIF,Alif Manufacturing Company Ltd.,9.079299235366,6.98612202893234,5.85371344311433,5.33961663493084,28.568445427007678,1.60650488063575,1.84160211807517,1.84121214075525,,2.222404953657322
ALLTEX,Alltex Industries Limited,,,,,,,,,,
AMANFEED,Aman Feed PLC,11.1463807631467,4.56966435421959,1.01390242940797,0.527948016957976,1.461617046053933,0.613671084794191,1.58983278007445,0.977119999145204,,6.317435354910117
AMBEEPHA,Ambee Pharmaceuticals PLC,51.0583057956552,6.14004635745941,5.74685670241674,4.28519529883008,-32.42521908984673,1.55976091733465,43.336788700905,43.1531071390346,,44.91825943819574
AMCLPRAN,Agricultural Marketing Co. Ltd.,19.006338826964,6.84277511463257,1.59686734644509,1.19682173583023,-7.0032156133021735,2.52253056239432,5.80954979815712,5.51680323695253,,12.163563712331433
ANLIMAYARN,Anlima Yarn Dyeing Ltd.,,,,,,,,,,
ANWARGALV,Anwar Galvanizing Ltd.,-6.64419387175946,-14.7536728693746,-20.836982601058,-20.8152120395739,-18.87177259624508,-13.419972375153,-41.9649120335357,-31.9375776239549,,8.109478997615108
AOL,Associated Oxygen Ltd,,,,,,,,,,
APEXFOODS,Apex Foods Limited,9.73769542909547,2.94725676120079,3.75208311103904,1.67756479067032,-6.227046197652888,2.77670818738047,4.98210994533999,4.98210994533999,,6.790438667894683
APEXFOOT,Apex Footwear Ltd.,27.0458842535898,7.79962094379283,1.78706412206332,1.01813148702467,12.968281678796162,,,,,19.24626330979693
APEXSPINN,Apex Spinning and Knitting Mills Ltd.,6.76295210740179,2.57904213815549,1.81061104968263,0.584305213704279,1.1204278270841261,,,,,4.183909969246291
APEXTANRY,Apex Tannery Limited.,-0.209967777583437,-6.97371676533674,-44.0766722679587,-44.6488521131047,-50.78669380516584,-8.87057968701688,-43.6666300718227,-43.6666300718227,,6.763748987753313
APOLOISPAT,Appollo Ispat Complex Ltd.,,,,,,,,,,
ARAMIT,Aramit Limited,,,,,,,,,,
