Symbol,Name,Gross Margin TTM,Operating Margin TTM,Pretax Margin TTM,Net Margin TTM,FCF Margin TTM,ROA TTM,ROE TTM,ROIC TTM,RAD Ratio TTM,SGAA Ratio TTM
1JANATAMF,First Janata Bank Mutual Fund Units,,,,,,,,,,
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,,,,,,,,,,
AAMRANET,aamra networks ltd,49.2909432073755,16.0791122167178,9.13582886061205,7.94232137087444,-58.55093542865599,1.91092277288664,2.51944989752722,2.33002917528554,,14.69899612992727
AAMRATECH,Aamra Technologies Limited,11.8288362401355,-8.26567427103932,-33.7498747405469,-32.0878580236492,115.6873110834749,-3.15806869395257,-6.45816085289323,-5.32029995674391,,20.09451051117479
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,,,,,,,,,,
ABBANK,AB Bank PLC,,,,,,-12.2583904393067,-7129.48207342606,-231.766245855409,,
ACFL,Aman Cotton Fibrous PLC,7.08205675082192,5.45716995788467,1.93198338237286,0.330437638213596,29.80917888653895,0.136056321844155,0.216237856299844,0.188675557925245,,1.6248867929372504
ACI,Advanced Chemical Industries PLC,24.3278995342152,6.30609772359637,0.273808029867927,-1.17367295914908,-3.6026147009831706,,,,,18.021801810618836
ACIFORMULA,ACI Formulations PLC,31.3740923315569,12.8045833788162,8.83900235543889,6.55482688252146,-4.07131766042002,4.06951177389738,9.88458285610968,9.81700697604774,,18.17470348891753
ACMELAB,ACME Laboratories Ltd.,41.7716466158044,18.1835560134233,9.35750544197905,6.70201253094989,-0.45795874635707584,4.37682015222204,9.54670287518776,7.52403798589019,,23.588090602381047
ACMEPL,ACME Pesticides Ltd,,,,,,,,,,
ACTIVEFINE,Active Fine Chemicals Ltd.,,,,,,,,,,
ADNTEL,ADN Telecom Ltd.,31.2082533110189,13.5957318672067,11.9124571216805,8.65139274267545,8.396936195465253,4.78246840329264,7.50507409467471,6.66705437404836,,17.61252144381226
ADVENT,Advent Pharma Ltd.,33.886374745912,19.0981913055953,17.2406652389349,13.3615156001353,2.9116955884408275,3.52997376873453,4.45764697135303,4.43408021783426,,14.596611506484084
AFCAGRO,AFC Agro Biotech Ltd.,,,,,,,,,,
AFTABAUTO,Aftab Automobiles Ltd.,21.0515697972921,9.97508706839591,-29.1732802284711,-18.9287416142372,-21.584550668135087,-0.565947514053,-3.08253701592319,-0.948449283946536,,11.076482728896208
AGNISYSL,Agni Systems PLC,35.1536559605439,18.9790817785654,17.579307966785,8.43384359072322,3.827124680834537,4.00040957558951,4.8066043050503,4.71043556663973,,16.174574181978482
AGRANINS,Agrani Insurance PLC,,31.6614899592672,20.5498906388337,14.8675292406654,8.82399176946156,3.54427833571368,5.68899921230191,5.12335118670785,,
AIBL1STIMF,AIBL 1st ISLAMIC Mutual Fund 2010- Units,,,,,,,,,,
AIL,Alif Industries Ltd.,16.7170667865178,15.2169230118903,16.027233678208,14.2388766681516,-4.089251712639722,9.65112996710941,11.8611339794515,11.8611339794515,,1.5001437746275246
AL-HAJTEX,Alhaj Textile Mills Limited,,,,,,,,,,
ALARABANK,Al-Arafah Islami Bank PLC,,8.21622842424427,7.79706434235222,0.961832038752942,81.33875313250579,0.0769938849369007,1.99422365225491,0.466762100323426,,
ALIF,Alif Manufacturing Company Ltd.,9.079299235366,6.98612202893234,5.85371344311433,5.33961663493084,28.568445427007678,1.60650488063575,1.84160211807517,1.84121214075525,,2.222404953657322
ALLTEX,Alltex Industries Limited,,,,,,,,,,
AMANFEED,Aman Feed PLC,10.7150399599003,4.98221315399874,1.60638872778504,0.170771588982947,1.8647688957075077,0.163672017120652,0.419443400317558,0.257151297418291,,5.732826805901543
AMBEEPHA,Ambee Pharmaceuticals PLC,51.0583057956552,6.14004635745941,5.74685670241674,4.28519529883008,-32.42521908984673,,,,,44.91825943819574
AMCLPRAN,Agricultural Marketing Co. Ltd.,19.006338826964,6.84277511463257,1.59686734644509,1.19682173583023,-7.0032156133021735,2.52253056239432,5.80954979815712,5.51680323695253,,12.163563712331433
ANLIMAYARN,Anlima Yarn Dyeing Ltd.,,,,,,,,,,
ANWARGALV,Anwar Galvanizing Ltd.,-6.64419387175946,-14.7536728693746,-20.836982601058,-20.8152120395739,-18.87177259624508,-13.419972375153,-41.9649120335357,-31.9375776239549,,8.109478997615108
AOL,Associated Oxygen Ltd,,,,,,,,,,
APEXFOODS,Apex Foods Limited,9.73769542909547,2.94725676120079,3.75208311103904,1.67756479067032,-6.227046197652888,2.77670818738047,4.98210994533999,4.98210994533999,,6.790438667894683
APEXFOOT,Apex Footwear Ltd.,28.7944801936175,10.0264003619834,2.17054481208821,0.721244813657903,-3.0016489666786246,0.448110338565118,1.93162303097641,0.999051968540006,,18.76807983163415
APEXSPINN,Apex Spinning and Knitting Mills Ltd.,7.46000582030441,2.74884091313958,1.81528868775565,0.558093036727666,-1.5275582887175712,1.46904633485018,5.71477492932441,5.71477492932441,,4.711164907164831
APEXTANRY,Apex Tannery Limited.,12.4113489927275,6.70951514302008,-34.690865404817,-36.3851801045061,-42.583626022654144,-7.01635667845109,-44.9645199248629,-44.3067934535973,,5.7018338497074454
APOLOISPAT,Appollo Ispat Complex Ltd.,,,,,,,,,,
